frame,local_costmap_resolution,local_costmap_width,local_costmap_height,local_costmap_origin_pos_x,local_costmap_origin_pos_y,local_costmap_origin_orientation_z,local_costmap_origin_orientation_w
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
odom,0.025000,160,160,1.525000,-5.525000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.525000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.525000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.525000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.525000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.525000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.525000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.525000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.525000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.525000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.525000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.550000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.550000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.550000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.550000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.550000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.550000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.550000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.550000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.550000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.550000,0.000000,1.000000
odom,0.025000,160,160,1.525000,-5.550000,0.000000,1.000000
odom,0.025000,160,160,1.600000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,1.600000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,1.600000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,1.600000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,1.600000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,1.600000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,1.600000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,1.600000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,1.600000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,1.600000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,1.600000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,1.775000,-4.800000,0.000000,1.000000
odom,0.025000,160,160,1.775000,-4.800000,0.000000,1.000000
odom,0.025000,160,160,1.775000,-4.800000,0.000000,1.000000
odom,0.025000,160,160,1.775000,-4.800000,0.000000,1.000000
odom,0.025000,160,160,1.775000,-4.800000,0.000000,1.000000
odom,0.025000,160,160,1.775000,-4.800000,0.000000,1.000000
odom,0.025000,160,160,1.775000,-4.800000,0.000000,1.000000
odom,0.025000,160,160,1.775000,-4.800000,0.000000,1.000000
odom,0.025000,160,160,1.775000,-4.800000,0.000000,1.000000
odom,0.025000,160,160,1.775000,-4.800000,0.000000,1.000000
odom,0.025000,160,160,1.775000,-4.800000,0.000000,1.000000
odom,0.025000,160,160,1.700000,-4.275000,0.000000,1.000000
odom,0.025000,160,160,1.700000,-4.275000,0.000000,1.000000
odom,0.025000,160,160,1.700000,-4.275000,0.000000,1.000000
odom,0.025000,160,160,1.700000,-4.275000,0.000000,1.000000
odom,0.025000,160,160,1.700000,-4.275000,0.000000,1.000000
odom,0.025000,160,160,1.700000,-4.275000,0.000000,1.000000
odom,0.025000,160,160,1.700000,-4.275000,0.000000,1.000000
odom,0.025000,160,160,1.700000,-4.275000,0.000000,1.000000
odom,0.025000,160,160,1.700000,-4.275000,0.000000,1.000000
odom,0.025000,160,160,1.700000,-4.275000,0.000000,1.000000
odom,0.025000,160,160,1.700000,-4.275000,0.000000,1.000000
odom,0.025000,160,160,1.325000,-3.875000,0.000000,1.000000
odom,0.025000,160,160,1.325000,-3.875000,0.000000,1.000000
odom,0.025000,160,160,1.325000,-3.875000,0.000000,1.000000
odom,0.025000,160,160,1.325000,-3.875000,0.000000,1.000000
odom,0.025000,160,160,1.325000,-3.875000,0.000000,1.000000
odom,0.025000,160,160,1.325000,-3.875000,0.000000,1.000000
odom,0.025000,160,160,1.325000,-3.875000,0.000000,1.000000
odom,0.025000,160,160,1.325000,-3.875000,0.000000,1.000000
odom,0.025000,160,160,1.325000,-3.875000,0.000000,1.000000
odom,0.025000,160,160,1.325000,-3.875000,0.000000,1.000000
odom,0.025000,160,160,1.325000,-3.875000,0.000000,1.000000
odom,0.025000,160,160,0.900000,-3.525000,0.000000,1.000000
