frame,amcl_position_x,amcl_position_y,amcl_orientation_z,amcl_orientation_w
map,3.487564,-3.477824,0.885758,0.464147
map,3.487564,-3.477824,0.885758,0.464147
map,3.487564,-3.477824,0.885758,0.464147
map,3.487564,-3.477824,0.885758,0.464147
map,3.487564,-3.477824,0.885758,0.464147
map,3.487564,-3.477824,0.885758,0.464147
map,3.487564,-3.477824,0.885758,0.464147
map,3.487564,-3.477824,0.885758,0.464147
map,3.487564,-3.477824,0.885758,0.464147
map,3.487564,-3.477824,0.885758,0.464147
map,3.487564,-3.477824,0.885758,0.464147
map,3.487564,-3.477824,0.885758,0.464147
map,3.487564,-3.477824,0.885758,0.464147
map,3.487564,-3.477824,0.885758,0.464147
map,3.487564,-3.477824,0.885758,0.464147
map,3.522286,-3.526397,0.836877,0.547391
map,3.522286,-3.526397,0.836877,0.547391
map,3.522286,-3.526397,0.836877,0.547391
map,3.522286,-3.526397,0.836877,0.547391
map,3.521890,-3.535045,0.775336,0.631549
map,3.521890,-3.535045,0.775336,0.631549
map,3.521890,-3.535045,0.775336,0.631549
map,3.521890,-3.535045,0.775336,0.631549
map,3.521720,-3.532248,0.706071,0.708142
map,3.521720,-3.532248,0.706071,0.708142
map,3.521720,-3.532248,0.706071,0.708142
map,3.521720,-3.532248,0.706071,0.708142
map,3.537421,-3.505542,0.629464,0.777030
map,3.537421,-3.505542,0.629464,0.777030
map,3.537421,-3.505542,0.629464,0.777030
map,3.537421,-3.505542,0.629464,0.777030
map,3.537421,-3.505542,0.629464,0.777030
map,3.598389,-3.340618,0.552637,0.833422
map,3.598389,-3.340618,0.552637,0.833422
map,3.598389,-3.340618,0.552637,0.833422
map,3.598389,-3.340618,0.552637,0.833422
map,3.598389,-3.340618,0.552637,0.833422
map,3.697245,-3.109102,0.561628,0.827390
map,3.697245,-3.109102,0.561628,0.827390
map,3.697245,-3.109102,0.561628,0.827390
map,3.697245,-3.109102,0.561628,0.827390
map,3.697245,-3.109102,0.561628,0.827390
map,3.772617,-2.857889,0.642585,0.766215
map,3.772617,-2.857889,0.642585,0.766215
map,3.772617,-2.857889,0.642585,0.766215
map,3.772617,-2.857889,0.642585,0.766215
map,3.789729,-2.648147,0.714667,0.699465
map,3.789729,-2.648147,0.714667,0.699465
map,3.789729,-2.648147,0.714667,0.699465
map,3.789729,-2.648147,0.714667,0.699465
map,3.766299,-2.440940,0.782567,0.622566
map,3.766299,-2.440940,0.782567,0.622566
map,3.766299,-2.440940,0.782567,0.622566
map,3.766299,-2.440940,0.782567,0.622566
map,3.701773,-2.240658,0.841323,0.540533
map,3.701773,-2.240658,0.841323,0.540533
map,3.701773,-2.240658,0.841323,0.540533
map,3.701773,-2.240658,0.841323,0.540533
map,3.601023,-2.063248,0.891155,0.453698
map,3.601023,-2.063248,0.891155,0.453698
map,3.601023,-2.063248,0.891155,0.453698
map,3.601023,-2.063248,0.891155,0.453698
map,3.474200,-1.913582,0.927394,0.374086
map,3.474200,-1.913582,0.927394,0.374086
map,3.474200,-1.913582,0.927394,0.374086
map,3.474200,-1.913582,0.927394,0.374086
map,3.474200,-1.913582,0.927394,0.374086
map,3.474200,-1.913582,0.927394,0.374086
map,3.244756,-1.708330,0.941191,0.337874
map,3.244756,-1.708330,0.941191,0.337874
map,3.244756,-1.708330,0.941191,0.337874
map,3.244756,-1.708330,0.941191,0.337874
