tf_odom_map_tran_x,tf_odom_map_tran_y,tf_odom_map_tran_z,tf_odom_map_rot_x,tf_odom_map_rot_y,tf_odom_map_rot_z,tf_odom_map_rot_w
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
0.002293,0.027582,0.000000,0.000000,0.000000,-0.001276,0.999999
-0.005505,0.019770,0.000000,0.000000,0.000000,-0.000464,1.000000
-0.005505,0.019770,0.000000,0.000000,0.000000,-0.000464,1.000000
-0.005505,0.019770,0.000000,0.000000,0.000000,-0.000464,1.000000
-0.005505,0.019770,0.000000,0.000000,0.000000,-0.000464,1.000000
0.000151,0.029699,0.000000,0.000000,0.000000,-0.001745,0.999998
0.000151,0.029699,0.000000,0.000000,0.000000,-0.001745,0.999998
0.000151,0.029699,0.000000,0.000000,0.000000,-0.001745,0.999998
0.000151,0.029699,0.000000,0.000000,0.000000,-0.001745,0.999998
0.001147,0.039142,0.000000,0.000000,0.000000,-0.001998,0.999998
0.001147,0.039142,0.000000,0.000000,0.000000,-0.001998,0.999998
0.001147,0.039142,0.000000,0.000000,0.000000,-0.001998,0.999998
0.001147,0.039142,0.000000,0.000000,0.000000,-0.001998,0.999998
0.014708,0.039448,0.000000,0.000000,0.000000,-0.002323,0.999997
0.014708,0.039448,0.000000,0.000000,0.000000,-0.002323,0.999997
0.014708,0.039448,0.000000,0.000000,0.000000,-0.002323,0.999997
0.014708,0.039448,0.000000,0.000000,0.000000,-0.002323,0.999997
0.014708,0.039448,0.000000,0.000000,0.000000,-0.002323,0.999997
0.018787,0.040620,0.000000,0.000000,0.000000,-0.002505,0.999997
0.018787,0.040620,0.000000,0.000000,0.000000,-0.002505,0.999997
0.018787,0.040620,0.000000,0.000000,0.000000,-0.002505,0.999997
0.018787,0.040620,0.000000,0.000000,0.000000,-0.002505,0.999997
0.018787,0.040620,0.000000,0.000000,0.000000,-0.002505,0.999997
0.015627,0.037490,0.000000,0.000000,0.000000,-0.001829,0.999998
0.015627,0.037490,0.000000,0.000000,0.000000,-0.001829,0.999998
0.015627,0.037490,0.000000,0.000000,0.000000,-0.001829,0.999998
0.015627,0.037490,0.000000,0.000000,0.000000,-0.001829,0.999998
0.015627,0.037490,0.000000,0.000000,0.000000,-0.001829,0.999998
0.005081,0.029749,0.000000,0.000000,0.000000,0.000862,1.000000
0.005081,0.029749,0.000000,0.000000,0.000000,0.000862,1.000000
0.005081,0.029749,0.000000,0.000000,0.000000,0.000862,1.000000
0.005081,0.029749,0.000000,0.000000,0.000000,0.000862,1.000000
0.008465,0.047853,0.000000,0.000000,0.000000,0.000536,1.000000
0.008465,0.047853,0.000000,0.000000,0.000000,0.000536,1.000000
0.008465,0.047853,0.000000,0.000000,0.000000,0.000536,1.000000
0.008465,0.047853,0.000000,0.000000,0.000000,0.000536,1.000000
0.007828,0.058896,0.000000,0.000000,0.000000,0.000826,1.000000
0.007828,0.058896,0.000000,0.000000,0.000000,0.000826,1.000000
0.007828,0.058896,0.000000,0.000000,0.000000,0.000826,1.000000
0.007828,0.058896,0.000000,0.000000,0.000000,0.000826,1.000000
0.006495,0.067754,0.000000,0.000000,0.000000,0.001084,0.999999
0.006495,0.067754,0.000000,0.000000,0.000000,0.001084,0.999999
0.006495,0.067754,0.000000,0.000000,0.000000,0.001084,0.999999
0.006495,0.067754,0.000000,0.000000,0.000000,0.001084,0.999999
0.003086,0.068845,0.000000,0.000000,0.000000,0.001739,0.999998
0.003086,0.068845,0.000000,0.000000,0.000000,0.001739,0.999998
0.003086,0.068845,0.000000,0.000000,0.000000,0.001739,0.999998
0.003086,0.068845,0.000000,0.000000,0.000000,0.001739,0.999998
0.012336,0.074416,0.000000,0.000000,0.000000,0.000891,1.000000
0.012336,0.074416,0.000000,0.000000,0.000000,0.000891,1.000000
0.012336,0.074416,0.000000,0.000000,0.000000,0.000891,1.000000
0.012336,0.074416,0.000000,0.000000,0.000000,0.000891,1.000000
0.012336,0.074416,0.000000,0.000000,0.000000,0.000891,1.000000
0.012336,0.074416,0.000000,0.000000,0.000000,0.000891,1.000000
0.005103,0.075959,0.000000,0.000000,0.000000,0.002113,0.999998
0.005103,0.075959,0.000000,0.000000,0.000000,0.002113,0.999998
0.005103,0.075959,0.000000,0.000000,0.000000,0.002113,0.999998
0.005103,0.075959,0.000000,0.000000,0.000000,0.002113,0.999998
0.005103,0.075959,0.000000,0.000000,0.000000,0.002113,0.999998
0.005103,0.075959,0.000000,0.000000,0.000000,0.002113,0.999998
0.006037,0.081314,0.000000,0.000000,0.000000,0.002828,0.999996
0.006037,0.081314,0.000000,0.000000,0.000000,0.002828,0.999996
0.006037,0.081314,0.000000,0.000000,0.000000,0.002828,0.999996
0.006037,0.081314,0.000000,0.000000,0.000000,0.002828,0.999996
0.006037,0.081314,0.000000,0.000000,0.000000,0.002828,0.999996
0.006037,0.081314,0.000000,0.000000,0.000000,0.002828,0.999996
-0.005221,0.081868,0.000000,0.000000,0.000000,0.003426,0.999994
-0.005221,0.081868,0.000000,0.000000,0.000000,0.003426,0.999994
-0.005221,0.081868,0.000000,0.000000,0.000000,0.003426,0.999994
-0.005221,0.081868,0.000000,0.000000,0.000000,0.003426,0.999994
-0.005221,0.081868,0.000000,0.000000,0.000000,0.003426,0.999994
-0.005221,0.081868,0.000000,0.000000,0.000000,0.003426,0.999994
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
-0.000827,0.075228,0.000000,0.000000,0.000000,0.003736,0.999993
