cmd_vel_lin_x,cmd_vel_ang_z
0.5,-0.193822
0.5,-0.094108
0.31845,-0.113647
0.317377,-0.051059
0.245443,-0.052666
0.259023,-0.157026
0.209277,-0.253041
0.168121,-0.081207
0.217527,-0.184602
0.197338,-0.053254
0.090338,-0.148847
0,0
0.062823,-0.074862
0,0
0.111981,-0.014949
0.047162,-0.137733
0.16882,-0.152674
0,0
0.07396,-0.068903
0.108221,-0.173025
0.135737,-0.072797
0.201244,-0.114739
0.272125,-0.360777
0.215049,-0.500096
0,0
0.140565,-0.6
0.160598,-0.459194
0,0
0.001107,-0.508585
0,0
0.049373,0.163439
-0.036248,0.065009
0.078293,0.22078
-0.007296,0.418181
0,0
-0.005268,0.028756
-0.003949,-0.363862
0.019852,-0.380255
0.000948,-0.107766
0.131349,-0.021942
0.046566,0.190417
0.027589,0.349811
-0.004709,0.492007
0,0
-0.012517,0.069464
0.054021,-0.061362
0.05689,0.157133
0,0
-0.034039,-0.228692
-0.005197,-0.434589
-0.000848,-0.522009
-0.046811,-0.510176
-0.00258,-0.458606
-0.02293,-0.176589
-0.000316,-0.046878
0.119577,-0.063325
0.056166,-0.446154
-0.011371,0.159065
0.057935,0.175748
-0.001874,0.482793
0.038543,0.359522
0.104605,0.341703
0.115496,0.455596
0,0
-0.028805,0.022432
0.114923,0.383432
0.004092,0.272836
-0.034373,0.520538
0,0
-0.011085,-0.043237
-0.019126,-0.069752
0,0
-0.006013,-0.471602
-0.068078,-0.280412
-0.009691,-0.476355
-0.005159,-0.502605
-0.000231,-0.128724
-0.01073,-0.235858
-0.002084,0.308902
-0.041375,0.303745
0.000862,0.575826
-0.002044,0.589454
-0.002259,0.503711
0.02152,0.6
-0.057231,0.505168
0,0
-0.15,0.210677
-0.046882,0.062352
-0.001708,0.393603
-0.01318,0.353415
-0.003824,0.510048
0.073327,0.416533
0.037081,0.026597
-0.052296,-0.108502
-0.037323,-0.561914
-0.037211,-0.262857
-0.038024,-0.456954
-0.043992,-0.506155
-0.019489,-0.51644
0.028889,-0.406775
-0.025421,-0.459601
0,0
-0.033819,-0.414482
-0.026463,-0.6
-0.025717,-0.503389
-0.002994,-0.210708
0.042285,-0.174567
-0.003109,-0.007141
-0.007304,0.476205
-0.006252,0.056718
0,0
0.034219,-0.202933
-0.000697,0.056854
0.077491,0.109363
0,0
0.057214,-0.187483
0.110489,0.16939
0,0
0.056749,0.142956
-0.006078,0.089336
0,0
-0.091605,0.115384
-0.071029,0.017789
-0.023633,0.046357
0,0
-0.00629,-0.256836
-0.129495,-0.066001
-0.013858,-0.028014
-0.05436,-0.095132
-0.012458,0.07764
-0.065094,0.122029
-0.009429,0.112626
-0.025953,0.116466
-0.044929,-0.011239
-0.008669,-0.010051
0.041448,-0.090379
0.089245,-0.166849
0.196957,0.056019
0.260364,-0.307918
0,0
0.059393,0.044101
0.05177,0.050119
0.113664,0.0381
0.103216,0.178997
0.064543,0.130023
0.049936,0.079743
0.031537,0.173178
0.042878,0.14149
-0.03206,0.113016
-0.026374,0.128853
-0.090807,0.088909
-0.079156,0.087493
-0.037683,0.166281
-0.07207,0.083466
-0.000227,0.203966
0.067722,0.016387
0.150475,0.416056
-0.15,0.086713
0.14387,0.182469
0.224905,0.058546
0.060181,0.039883
0.04848,0.042096
0.021762,-0.025403
-0.040674,0.128557
-0.051366,0.048411
-0.023307,0.049294
-0.04612,0.031461
-0.04904,0.16126
-0.058411,0.08589
-0.15,-0.124857
-0.029298,0.036649
-0.134262,-0.049316
-0.029221,-0.187355
-0.060427,-0.215405
-0.018819,-0.009568
-0.061338,0.003104
-0.012276,0.045049
0.008579,0.0413
-0.04545,0.037867
-0.015013,0.061745
-0.031814,0.053402
0.037549,0.081654
-0.017396,-0.238521
-0.014646,0.012645
-0.061104,0.084133
-0.034598,0.037249
-0.039014,0.007963
-0.01661,0.03612
-0.046472,0.105241
-0.065908,0.035276
-0.049522,-0.253121
-0.054739,0.016319
-0.038424,0.079538
-0.029465,0.065332
-0.058418,0.148522
-0.053026,0.02794
-0.027096,0.040503
-0.035998,0.123008
-0.052247,0.127708
0.047682,-0.194983
0.102699,-0.226606
0.127074,0.003684
0.184163,0.051392
0.209532,0.139271
0.176647,0.113241
0.154857,0.1539
0.136668,0.164248
0.030054,-0.033844
0.103433,0.101387
0.108136,0.104888
0.239947,-0.035067
0.074043,0.012735
0.11527,0.016106
0.140905,0.02235
0.07271,0.049695
0.015342,-0.278325
-0.098246,-0.050613
-0.079004,-0.235072
-0.052909,-0.215642
-0.037491,-0.058875
-0.067804,0.388422
-0.015321,-0.178687
-0.051943,0.133171
-0.076954,0.165551
-0.034719,0.001246
0.013991,-0.192556
-0.039676,0.021584
-0.040171,0.065263
0.117588,-0.025588
-0.040362,-0.18323
-0.039633,-0.057312
-0.040057,0.02935
-0.082106,0.068996
-0.025709,-0.125276
-0.01861,0.063851
-0.038732,0.464772
-0.061582,0.087578
-0.086982,0.087347
-0.15,-0.168804
-0.013001,0.017784
0.139156,-0.25918
-0.012197,-0.250602
0,0
-0.006584,-0.089425
-0.15,-0.00623
-0.072645,0.097063
-0.01812,0.230344
-0.010631,0.123654
-0.005952,0.062862
0.297399,0.113908
0.121277,0.12944
0.244326,0.053359
0.181102,0.23137
0.255278,0.287167
0.21494,0.09296
0.117604,0.103029
0,0
-0.006406,-0.6
-0.051388,-0.295283
-0.028328,-0.501258
0.034321,-0.528891
0.164995,-0.564132
0.15375,-0.567951
0.211952,-0.551311
0.223593,-0.338902
0.23576,-0.269427
0.208774,0.059559
0.213412,0.071081
0.287745,0.142156
0.350118,0.165227
0.413148,0.269732
0.484048,0.348627
0.487728,0.275362
0.5,0.292153
0.5,0.156057
0.5,0.255494
0.5,0.102672
0.5,0.079308
0.5,0.089012
0.5,0.124192
0.5,0.104833
0.5,0.081263
0.5,0.02662
0.5,-0.009105
0.5,-0.001243
0.5,-0.115377
0.5,-0.068792
0.5,-0.124267
0.5,-0.187237
0.5,-0.304224
0.5,-0.475042
0.5,-0.501132
0.5,-0.500494
0.5,-0.500281
0.5,-0.504771
0.5,-0.469507
0.5,-0.397411
0.5,-0.283798
0.5,-0.16079
0.5,-0.078017
0.5,-0.020483
0.5,6.6E-05
0.5,0.000225
0.5,-0.000609
0.5,0.000347
0.5,0.000359
0.5,0.000637
0.081955,0.011174
0.357839,0.035838
0.224425,0.002753
0.285061,0.033306
0,0
0.001963,0.074901
0.086463,0.022553
0.042145,0.009308
0,0
-0.036224,0.079801
-0.004805,0.070935
0.020919,0.131367
-0.030475,0.054066
-0.076377,0.314357
-0.019624,0.11869
-0.000526,0.114907
0,0
-0.053391,0.006234
-0.034027,0.192871
-0.013736,0.034802
-0.021937,0.027176
-0.03729,0.139599
-0.064339,0.219447
-0.11796,0.305025
-0.005835,0.056554
0,0
-0.048456,-0.070555
-0.02184,0.037817
0,0
-0.051813,0.163446
-0.009405,0.082889
-0.036265,0.243465
-0.035122,0.235777
-0.009206,0.122896
-0.011055,0.154984
-0.028068,0.17876
-0.007604,0.200501
0.024193,0.214157
-0.007863,0.20095
-0.034067,0.212497
-0.028839,0.126647
-0.012859,0.202157
-0.012181,0.096332
-0.006879,0.169236
-0.001715,0.147224
0.059026,0.083942
-0.006592,0.134341
-0.013379,0.141479
-0.004171,0.094703
-0.003265,0.103818
0.004833,0.091652
-0.014883,0.102756
0.006451,0.194567
-0.004248,0.151052
0.055201,0.131214
0.122702,0.162765
0.200197,0.154449
0.197525,0.324
0.166636,0.218506
0.167743,0.252396
0.200085,0.343083
0.242627,0.411044
0.279285,0.312296
0.344193,0.311763
0.405332,0.403648
0.470603,0.371633
0.481197,0.227421
0.487747,0.133842
0.5,0.082991
0.493599,0.098928
0.5,0.062443
0.5,0.112046
0.5,0.079369
0.5,0.045992
0.5,-0.047819
0.5,-0.215509
0.5,-0.206443
0.498889,-0.397261
0.5,-0.503652
0.453506,-0.5262
0.412704,-0.527115
0.423146,-0.517809
0.396942,-0.52247
0.387189,-0.519671
0.407182,-0.522553
0.410973,-0.515526
0.443405,-0.509422
0.447689,-0.515636
0.458061,-0.510299
0.473442,-0.504645
0.482913,-0.505441
0.494928,-0.504385
0.5,-0.502937
0.5,-0.503053
0.5,-0.501406
0.5,-0.50139
0.5,-0.501593
0.5,-0.50061
0.5,-0.500486
0.5,-0.500285
0.5,-0.484351
0.5,-0.404272
0.5,-0.317667
0.5,-0.211334
0.5,-0.069034
0.5,0.027195
0.5,0.048327
0.5,0.034843
0.5,0.001842
0.5,-0.029571
0.5,-0.004895
0.5,0.015802
0.5,0.046679
0.5,-0.126548
0.5,-0.261195
0.5,-0.419772
0.5,-0.500359
0.5,-0.500654
0.5,-0.459121
0.5,-0.395711
0.5,-0.332059
0.5,-0.270019
0.5,-0.205412
0.5,-0.133406
0.5,-0.070869
0.5,0.000254
0.5,0.086169
0.5,0.159341
0.5,0.221287
0.5,0.295363
0.5,0.342691
0.5,0.381613
0.5,0.455072
0.5,0.500373
0.5,0.501973
0.494815,0.504095
0.485645,0.505291
0.476525,0.503219
0.462182,0.507416
0.44909,0.506848
0.447716,0.473578
0.437084,0.500311
0.419317,0.500866
0.398132,0.500173
0.377577,0.400626
0.352146,0.399514
0.327578,0.418025
0.311083,0.468191
0.285333,0.478586
0.267769,0.335017
0.244592,0.338112
0.219622,0.350038
0.20264,0.395316
0.176777,0.442281
0.144722,0.503193
0.125296,0.489924
0,0
0,0
