frame,local_plan_position_x,local_plan_position_y,local_plan_orientation_z,local_plan_orientation_w,ID
odom,2.539981,-2.400795,0.981974,0.189015,5
odom,2.467922,-2.371769,0.979110,0.203330,5
odom,2.353266,-2.321021,0.976198,0.216883,5
odom,2.302471,-2.294572,0.960315,0.278918,5
odom,2.298006,-2.293136,0.958880,0.283813,5
odom,2.300874,-2.296872,0.955577,0.294743,5
odom,2.297310,-2.296200,0.953098,0.302660,5
odom,2.300623,-2.300413,0.951236,0.308465,5
odom,2.298426,-2.300772,0.946198,0.323589,5
odom,2.300194,-2.304634,0.936135,0.351642,5
odom,2.298003,-2.304925,0.933861,0.357637,5
odom,2.298003,-2.307221,0.923784,0.382915,5

odom,3.519282,-3.527375,0.922841,0.385181,6
odom,3.521708,-3.529934,0.902802,0.430056,6
odom,3.517911,-3.524858,0.882754,0.469836,6
odom,3.510433,-3.511690,0.843141,0.537693,6
odom,3.503990,-3.496635,0.821228,0.570601,6
odom,3.500468,-3.485404,0.788487,0.615052,6
odom,3.499218,-3.479549,0.767280,0.641312,6
odom,3.499439,-3.480620,0.750019,0.661416,6
odom,3.490417,-3.392043,0.746774,0.665077,6
odom,3.482308,-3.330760,0.763518,0.645786,6
odom,3.445221,-3.197455,0.826898,0.562352,6
odom,3.405502,-3.107073,0.850320,0.526265,6
odom,3.198537,-2.792122,0.897501,0.441013,6
odom,2.650331,-2.413565,0.989349,0.145562,6
odom,2.442953,-2.388324,0.995544,0.094302,6
odom,2.435807,-2.385615,0.963612,0.267307,6
odom,2.433029,-2.386939,0.952786,0.303644,6
odom,2.424238,-2.385139,0.954854,0.297076,6
odom,2.415771,-2.385620,0.939624,0.342209,6
odom,2.396290,-2.378123,0.928169,0.372160,6
odom,2.380035,-2.369061,0.941599,0.336735,6
odom,2.326798,-2.328470,0.939704,0.341988,6
odom,2.315728,-2.321814,0.937955,0.346757,6
odom,2.315686,-2.324894,0.923776,0.382934,6

odom,3.522013,-3.530152,0.920302,0.391208,7
odom,3.526411,-3.534790,0.892875,0.450305,7
odom,3.530041,-3.539499,0.864778,0.502154,7
odom,3.532943,-3.544117,0.833108,0.553111,7
odom,3.535150,-3.548480,0.797220,0.603689,7
odom,3.536687,-3.552378,0.751971,0.659197,7
odom,3.537677,-3.555594,0.702564,0.711620,7
odom,3.538363,-3.557564,0.650760,0.759283,7
odom,3.543875,-3.537660,0.594815,0.803862,7
odom,3.557851,-3.503421,0.541346,0.840800,7
odom,3.585705,-3.452652,0.487900,0.872899,7
odom,3.627462,-3.390825,0.456106,0.889925,7
odom,3.676574,-3.324482,0.446753,0.894657,7
odom,3.731347,-3.249859,0.457426,0.889248,7
odom,3.788100,-3.164411,0.488182,0.872742,7
odom,3.836257,-3.076329,0.532318,0.846545,7
odom,3.884718,-2.953523,0.592989,0.805211,7
odom,3.912554,-2.833854,0.650803,0.759246,7
odom,3.921654,-2.718698,0.706350,0.707862,7
odom,3.912559,-2.604906,0.762376,0.647134,7
odom,3.892776,-2.519853,0.803681,0.595061,7
odom,3.857563,-2.427658,0.843229,0.537555,7
odom,3.783956,-2.302589,0.891380,0.453257,7
odom,3.696698,-2.201033,0.925031,0.379892,7
odom,3.590614,-2.113640,0.956196,0.292726,7
odom,3.489942,-2.057096,0.977653,0.210225,7
odom,3.366437,-2.013984,0.992470,0.122490,7
odom,3.221254,-1.991237,0.999463,0.032776,7
odom,3.068125,-1.995270,-0.998330,0.057767,7
odom,2.927136,-2.023690,-0.990371,0.138437,7
odom,2.787288,-2.076263,-0.976323,0.216318,7
odom,2.647366,-2.150923,-0.964651,0.263530,7
odom,2.539770,-2.215765,-0.963777,0.266708,7
odom,2.439033,-2.271359,-0.974154,0.225884,7
odom,2.370715,-2.299065,-0.989178,0.146724,7
odom,2.335623,-2.308253,-0.996101,0.088219,7
odom,2.311970,-2.311845,-0.999513,0.031212,7
odom,2.298323,-2.312454,0.999182,0.040434,7
odom,2.301085,-2.313615,0.992789,0.119875,7
odom,2.304399,-2.315316,0.983839,0.179053,7
odom,2.308050,-2.317632,0.969607,0.244666,7
odom,2.311928,-2.320911,0.939301,0.343093,7
odom,2.315686,-2.324894,0.923776,0.382934,7

odom,3.523178,-3.531399,0.913853,0.406045,8
odom,3.529959,-3.539057,0.889550,0.456838,8
odom,3.535656,-3.546890,0.862063,0.506801,8
odom,3.540254,-3.554671,0.831264,0.555878,8
odom,3.543790,-3.562178,0.797159,0.603769,8
odom,3.546354,-3.569209,0.759735,0.650233,8
odom,3.547944,-3.574366,0.718534,0.695492,8
odom,3.548932,-3.583181,0.671312,0.741175,8
odom,3.550993,-3.579451,0.613739,0.789509,8
odom,3.563747,-3.545769,0.549926,0.835213,8
odom,3.595104,-3.487051,0.492050,0.870567,8
odom,3.645590,-3.409524,0.468853,0.883276,8
odom,3.703903,-3.323710,0.472069,0.881562,8
odom,3.763529,-3.230393,0.492112,0.870532,8
odom,3.817872,-3.131450,0.528517,0.848922,8
odom,3.862478,-3.025819,0.578141,0.815937,8
odom,3.894729,-2.912782,0.627182,0.778873,8
odom,3.912825,-2.795394,0.675142,0.737688,8
odom,3.915723,-2.673151,0.722271,0.691610,8
odom,3.901365,-2.545747,0.768846,0.639434,8
odom,3.869611,-2.423470,0.812864,0.582454,8
odom,3.821299,-2.309896,0.854855,0.518868,8
odom,3.759145,-2.210372,0.893560,0.448944,8
odom,3.688325,-2.129600,0.927247,0.374450,8
odom,3.612296,-2.067498,0.955444,0.295171,8
odom,3.521620,-2.016090,0.976965,0.213399,8
odom,3.409327,-1.975938,0.991827,0.127591,8
odom,3.275571,-1.953458,0.999244,0.038875,8
odom,3.124026,-1.955474,-0.998694,0.051095,8
odom,2.960417,-1.987730,-0.989978,0.141222,8
odom,2.788326,-2.056152,-0.972662,0.232224,8
odom,2.652370,-2.132975,-0.962070,0.272804,8
odom,2.543844,-2.201097,-0.961479,0.274879,8
odom,2.457014,-2.252723,-0.969127,0.246562,8
odom,2.381733,-2.288550,-0.982852,0.184396,8
odom,2.327425,-2.305632,-0.994497,0.104761,8
odom,2.298827,-2.310170,-0.999696,0.024638,8
odom,2.293778,-2.310815,0.998537,0.054078,8
odom,2.300383,-2.312809,0.991880,0.127174,8
odom,2.303471,-2.314531,0.980389,0.197074,8
odom,2.307573,-2.317251,0.964283,0.264874,8
odom,2.311703,-2.320752,0.941927,0.335818,8
odom,2.315686,-2.324894,0.923776,0.382934,8

odom,3.525490,-3.534100,0.904036,0.427457,9
odom,3.530796,-3.540242,0.870676,0.491856,9
odom,3.534752,-3.545882,0.836026,0.548689,9
odom,3.537718,-3.551034,0.798984,0.601353,9
odom,3.539903,-3.555550,0.760592,0.649230,9
odom,3.541436,-3.558989,0.711633,0.702551,9
odom,3.543599,-3.544736,0.661649,0.749814,9
odom,3.550317,-3.516693,0.614382,0.789009,9
odom,3.569399,-3.463212,0.555049,0.831818,9
odom,3.602021,-3.395292,0.520840,0.853655,9
odom,3.642880,-3.320125,0.508811,0.860878,9
odom,3.686960,-3.239702,0.515400,0.856950,9
odom,3.731180,-3.151315,0.538837,0.842410,9
odom,3.770459,-3.055258,0.577364,0.816487,9
odom,3.801143,-2.948462,0.625626,0.780123,9
odom,3.818418,-2.839048,0.672387,0.740200,9
odom,3.822202,-2.722258,0.717866,0.696181,9
odom,3.810816,-2.602591,0.761272,0.648432,9
odom,3.784153,-2.486078,0.802468,0.596696,9
odom,3.744007,-2.378851,0.841037,0.540977,9
odom,3.692447,-2.283405,0.876829,0.480802,9
odom,3.632849,-2.202761,0.909173,0.416418,9
odom,3.569736,-2.139012,0.937179,0.348849,9
odom,3.506663,-2.091584,0.960452,0.278444,9
odom,3.444043,-2.058021,0.979122,0.203275,9
odom,3.366194,-2.031111,0.992159,0.124979,9
odom,3.271631,-2.014747,0.998977,0.045215,9
odom,3.160850,-2.013633,-0.999412,0.034278,9
odom,3.039459,-2.031646,-0.993884,0.110432,9
odom,2.926458,-2.065500,-0.984466,0.175575,9
odom,2.813428,-2.113206,-0.976308,0.216386,9
odom,2.707998,-2.165638,-0.971827,0.235695,9
odom,2.622083,-2.211041,-0.972107,0.234537,9
odom,2.494938,-2.269792,-0.982689,0.185264,9
odom,2.424093,-2.293193,-0.993040,0.117774,9
odom,2.369275,-2.303467,-0.998857,0.047791,9
odom,2.330588,-2.305252,0.999575,0.029162,9
odom,2.312550,-2.303803,0.994221,0.107355,9
odom,2.314813,-2.305490,0.982964,0.183799,9
odom,2.317887,-2.307978,0.965626,0.259935,9
odom,2.321366,-2.311407,0.941676,0.336521,9
odom,2.324941,-2.315645,0.923545,0.383489,9

odom,3.527750,-3.536988,0.892840,0.450373,10
odom,3.528845,-3.538421,0.862206,0.506558,10
odom,3.529566,-3.539542,0.827805,0.561015,10
odom,3.530091,-3.540535,0.789538,0.613702,10
odom,3.530457,-3.541345,0.747843,0.663876,10
odom,3.530717,-3.541933,0.704497,0.709707,10
odom,3.530929,-3.542078,0.659670,0.751555,10
odom,3.535022,-3.522390,0.611509,0.791238,10
odom,3.547980,-3.484642,0.555060,0.831810,10
odom,3.575048,-3.428762,0.509870,0.860252,10
odom,3.615940,-3.358561,0.488861,0.872362,10
odom,3.665548,-3.277010,0.492862,0.870107,10
odom,3.716670,-3.185832,0.519449,0.854501,10
odom,3.763260,-3.082733,0.566238,0.824242,10
odom,3.797131,-2.975454,0.616914,0.787031,10
odom,3.817357,-2.864567,0.664957,0.746882,10
odom,3.823409,-2.755713,0.710031,0.704170,10
odom,3.814569,-2.630115,0.752107,0.659041,10
odom,3.791648,-2.514452,0.793011,0.609208,10
odom,3.756925,-2.412330,0.833206,0.552962,10
odom,3.709721,-2.319225,0.871053,0.491189,10
odom,3.652881,-2.238946,0.905289,0.424797,10
odom,3.595949,-2.178873,0.932128,0.362129,10
odom,3.538542,-2.132614,0.954135,0.299378,10
odom,3.482291,-2.098475,0.972276,0.233837,10
odom,3.408866,-2.067427,0.986969,0.160913,10
odom,3.315865,-2.044300,0.996644,0.081857,10
odom,3.206422,-2.035304,0.999999,0.001497,10
odom,3.088024,-2.044362,-0.997143,0.075534,10
odom,2.959173,-2.074746,-0.988223,0.153022,10
odom,2.812282,-2.131955,-0.977257,0.212059,10
odom,2.687683,-2.192220,-0.972907,0.231197,10
odom,2.585085,-2.242630,-0.976002,0.217762,10
odom,2.494132,-2.280979,-0.984797,0.173711,10
odom,2.418868,-2.302654,-0.995159,0.098273,10
odom,2.363993,-2.309954,-0.999733,0.023095,10
odom,2.330977,-2.309671,0.998781,0.049358,10
odom,2.315638,-2.307586,0.992507,0.122185,10
odom,2.317452,-2.308746,0.981417,0.191888,10
odom,2.319794,-2.310440,0.967232,0.253894,10
odom,2.322361,-2.312773,0.940856,0.338806,10
odom,2.324941,-2.315645,0.923545,0.383489,10

odom,3.528698,-3.538319,0.881035,0.473052,11
odom,3.529591,-3.539595,0.843311,0.537427,11
odom,3.530226,-3.540751,0.800305,0.599593,11
odom,3.530653,-3.541703,0.756555,0.653930,11
odom,3.530945,-3.542420,0.717717,0.696335,11
odom,3.531167,-3.542412,0.669876,0.742473,11
odom,3.536858,-3.513095,0.607886,0.794024,11
odom,3.560541,-3.449940,0.533092,0.846057,11
odom,3.609618,-3.359526,0.490901,0.871215,11
odom,3.675876,-3.251461,0.487100,0.873346,11
odom,3.741241,-3.137921,0.514880,0.857262,11
odom,3.796416,-3.017764,0.565274,0.824903,11
odom,3.831287,-2.908428,0.615253,0.788330,11
odom,3.851899,-2.798189,0.662849,0.748753,11
odom,3.858574,-2.684000,0.709685,0.704519,11
odom,3.850662,-2.574130,0.754486,0.656316,11
odom,3.829076,-2.470651,0.797274,0.603618,11
odom,3.795304,-2.376228,0.837485,0.546461,11
odom,3.751383,-2.292961,0.874606,0.484835,11
odom,3.700042,-2.222700,0.907936,0.419109,11
odom,3.644198,-2.166267,0.936923,0.349536,11
odom,3.586963,-2.123782,0.960969,0.276656,11
odom,3.514463,-2.085639,0.979401,0.201926,11
odom,3.426357,-2.055579,0.992200,0.124660,11
odom,3.322719,-2.037689,0.998962,0.045548,11
odom,3.205451,-2.036320,-0.999413,0.034246,11
odom,3.079177,-2.055005,-0.993609,0.112877,11
odom,2.941739,-2.098185,-0.981972,0.189026,11
odom,2.819604,-2.152853,-0.974074,0.226228,11
odom,2.716125,-2.205246,-0.972253,0.233932,11
odom,2.624249,-2.250917,-0.976257,0.216616,11
odom,2.540450,-2.286417,-0.984770,0.173860,11
odom,2.464689,-2.308602,-0.994713,0.102691,11
odom,2.403490,-2.317397,-0.999537,0.030423,11
odom,2.359022,-2.317405,0.999072,0.043062,11
odom,2.331874,-2.313585,0.993218,0.116271,11
odom,2.319493,-2.310216,0.982213,0.187771,11
odom,2.321163,-2.311558,0.965293,0.261168,11
odom,2.323022,-2.313384,0.941634,0.336638,11
odom,2.324941,-2.315645,0.923545,0.383489,11

odom,3.529030,-3.538847,0.868603,0.495508,12
odom,3.532555,-3.544557,0.834768,0.550601,12
odom,3.535172,-3.549977,0.796352,0.604833,12
odom,3.536967,-3.554868,0.753212,0.657778,12
odom,3.538097,-3.559023,0.705221,0.708988,12
odom,3.538777,-3.562269,0.651058,0.759028,12
odom,3.539458,-3.563670,0.595864,0.803086,12
odom,3.549999,-3.539589,0.530901,0.847434,12
odom,3.578793,-3.488121,0.492957,0.870054,12
odom,3.622970,-3.415899,0.491484,0.870887,12
odom,3.674443,-3.323719,0.524281,0.851546,12
odom,3.718071,-3.220662,0.581429,0.813597,12
odom,3.748423,-3.104543,0.640323,0.768106,12
odom,3.761980,-2.982466,0.692950,0.720985,12
odom,3.758605,-2.862632,0.740401,0.672165,12
odom,3.740782,-2.753988,0.783341,0.621592,12
odom,3.711331,-2.656846,0.822295,0.569062,12
odom,3.672912,-2.571867,0.857420,0.514617,12
odom,3.628097,-2.499403,0.888763,0.458366,12
odom,3.579341,-2.439406,0.916267,0.400569,12
odom,3.528734,-2.391240,0.939819,0.341673,12
odom,3.470306,-2.348392,0.959823,0.280607,12
odom,3.401295,-2.310290,0.975770,0.218797,12
odom,3.323530,-2.279368,0.987460,0.157871,12
odom,3.237971,-2.256988,0.995196,0.097908,12
odom,3.146868,-2.244434,0.999212,0.039684,12
odom,3.053151,-2.242290,-0.999873,0.015931,12
odom,2.951180,-2.250673,-0.997872,0.065197,12
odom,2.857742,-2.265851,-0.995504,0.094721,12
odom,2.773107,-2.283391,-0.994126,0.108225,12
odom,2.694055,-2.300832,-0.994220,0.107361,12
odom,2.618432,-2.316220,-0.995776,0.091812,12
odom,2.539465,-2.327971,-0.998446,0.055732,12
odom,2.471034,-2.331986,-0.999996,0.002708,12
odom,2.413744,-2.329177,0.998649,0.051967,12
odom,2.354536,-2.318733,0.991855,0.127370,12
odom,2.320226,-2.307353,0.978081,0.208223,12
odom,2.320276,-2.308392,0.960380,0.278695,12
odom,2.322025,-2.311110,0.940689,0.339271,12
odom,2.324941,-2.315645,0.923545,0.383489,12

odom,3.529870,-3.540376,0.855625,0.517596,13
odom,3.532264,-3.544514,0.815156,0.579242,13
odom,3.533948,-3.548226,0.774534,0.632532,13
odom,3.535089,-3.551380,0.730838,0.682551,13
odom,3.535837,-3.553384,0.680197,0.733030,13
odom,3.539588,-3.534147,0.622797,0.782384,13
odom,3.554423,-3.490411,0.556177,0.831064,13
odom,3.586251,-3.425853,0.509584,0.860421,13
odom,3.635717,-3.341099,0.491334,0.870971,13
odom,3.691723,-3.246393,0.502077,0.864823,13
odom,3.745158,-3.143771,0.535833,0.844324,13
odom,3.790585,-3.028371,0.590029,0.807382,13
odom,3.820739,-2.906732,0.642396,0.766373,13
odom,3.834141,-2.786477,0.691270,0.722596,13
odom,3.831706,-2.664993,0.737021,0.675870,13
odom,3.814155,-2.550060,0.780087,0.625671,13
odom,3.783007,-2.443705,0.820350,0.571862,13
odom,3.740060,-2.347703,0.857585,0.514342,13
odom,3.686583,-2.262469,0.891967,0.452100,13
odom,3.624644,-2.189735,0.922918,0.384998,13
odom,3.555196,-2.129732,0.950367,0.311132,13
odom,3.508100,-2.099840,0.971274,0.237966,13
odom,3.427794,-2.065306,0.986719,0.162434,13
odom,3.326013,-2.040030,0.996848,0.079340,13
odom,3.208880,-2.031250,-0.999992,0.003906,13
odom,3.082915,-2.042601,-0.996482,0.083807,13
odom,2.946830,-2.077659,-0.986353,0.164647,13
odom,2.828598,-2.124348,-0.978667,0.205455,13
odom,2.731222,-2.169586,-0.975622,0.219456,13
odom,2.645884,-2.210069,-0.976969,0.213381,13
odom,2.518082,-2.261690,-0.987612,0.156917,13
odom,2.450303,-2.279856,-0.995323,0.096607,13
odom,2.387771,-2.288755,-0.999497,0.031719,13
odom,2.335219,-2.289610,0.999199,0.040020,13
odom,2.301920,-2.286217,0.993478,0.114021,13
odom,2.303798,-2.289112,0.975812,0.218610,13
odom,2.309088,-2.294938,0.954851,0.297087,13
odom,2.316320,-2.303812,0.937043,0.349215,13
odom,2.324941,-2.315645,0.923545,0.383489,13

odom,3.530771,-3.542202,0.842027,0.539435,14
odom,3.534649,-3.549410,0.807952,0.589249,14
odom,3.537469,-3.555941,0.770112,0.637909,14
odom,3.539408,-3.561546,0.728150,0.685418,14
odom,3.540679,-3.565808,0.676599,0.736351,14
odom,3.544352,-3.552354,0.617978,0.786195,14
odom,3.559673,-3.511327,0.548554,0.836115,14
odom,3.594264,-3.445438,0.501551,0.865128,14
odom,3.651302,-3.352105,0.484291,0.874907,14
odom,3.713279,-3.250652,0.498519,0.866879,14
odom,3.772275,-3.138681,0.537552,0.843231,14
odom,3.818755,-3.018503,0.595409,0.803423,14
odom,3.846445,-2.901949,0.647138,0.762373,14
odom,3.858006,-2.787844,0.695901,0.718138,14
odom,3.854541,-2.676465,0.741634,0.670804,14
odom,3.835967,-2.565153,0.785391,0.619000,14
odom,3.804057,-2.462853,0.826119,0.563496,14
odom,3.761416,-2.372342,0.862898,0.505378,14
odom,3.709305,-2.292747,0.896170,0.443711,14
odom,3.650098,-2.225366,0.925206,0.379465,14
odom,3.585834,-2.170339,0.949610,0.313434,14
odom,3.518441,-2.127409,0.969064,0.246808,14
odom,3.446825,-2.094959,0.984191,0.177113,14
odom,3.355482,-2.068511,0.994315,0.106481,14
odom,3.254440,-2.054024,0.999227,0.039318,14
odom,3.147326,-2.052811,-0.999700,0.024505,14
odom,3.032378,-2.066208,-0.996080,0.088457,14
odom,2.863935,-2.108874,-0.987873,0.155265,14
odom,2.709342,-2.163264,-0.984292,0.176546,14
odom,2.570703,-2.212279,-0.987716,0.156260,14
odom,2.461285,-2.242153,-0.994476,0.104966,14
odom,2.362300,-2.255657,-0.999734,0.023074,14
odom,2.292866,-2.254430,0.998116,0.061358,14
odom,2.261990,-2.250159,0.989901,0.141761,14
odom,2.258765,-2.251717,0.978729,0.205159,14
odom,2.265245,-2.258168,0.964580,0.263790,14
odom,2.276265,-2.269970,0.944722,0.327873,14
odom,2.291416,-2.289276,0.931567,0.363569,14
odom,2.316536,-2.324048,0.923726,0.383053,14

odom,3.531857,-3.544749,0.827930,0.560831,15
odom,3.534035,-3.549614,0.774965,0.632004,15
odom,3.535370,-3.553706,0.725167,0.688573,15
odom,3.536168,-3.556666,0.666975,0.745080,15
odom,3.540377,-3.539921,0.605971,0.795486,15
odom,3.555755,-3.500356,0.541864,0.840466,15
odom,3.587164,-3.439667,0.507171,0.861845,15
odom,3.632756,-3.359654,0.502649,0.864490,15
odom,3.681026,-3.269979,0.525319,0.850905,15
odom,3.723000,-3.174951,0.566441,0.824103,15
odom,3.756261,-3.067732,0.619615,0.784906,15
odom,3.775717,-2.955764,0.667608,0.744513,15
odom,3.781078,-2.841945,0.712672,0.701497,15
odom,3.772420,-2.729990,0.754764,0.655997,15
odom,3.750414,-2.622023,0.793929,0.608011,15
odom,3.716566,-2.521674,0.830265,0.557368,15
odom,3.673162,-2.431845,0.863447,0.504440,15
odom,3.622182,-2.353223,0.893355,0.449351,15
odom,3.566033,-2.286606,0.919640,0.392761,15
odom,3.501400,-2.226816,0.942051,0.335470,15
odom,3.426487,-2.172810,0.960554,0.278094,15
odom,3.341740,-2.125963,0.975359,0.220625,15
odom,3.249096,-2.088116,0.986479,0.163887,15
odom,3.154230,-2.061362,0.994025,0.109150,15
odom,3.060801,-2.045604,0.998395,0.056636,15
odom,2.971997,-2.039832,0.999976,0.006984,15
odom,2.885929,-2.042704,-0.999128,0.041760,15
odom,2.811523,-2.051567,-0.996921,0.078413,15
odom,2.715147,-2.069951,-0.993808,0.111113,15
odom,2.652084,-2.084647,-0.992368,0.123312,15
odom,2.540079,-2.112003,-0.993348,0.115152,15
odom,2.395049,-2.135791,-0.998932,0.046198,15
odom,2.274513,-2.133513,0.997659,0.068391,15
odom,2.214542,-2.119484,0.984813,0.173621,15
odom,2.215378,-2.121142,0.961581,0.274523,15
odom,2.218683,-2.125255,0.939674,0.342071,15
odom,2.223662,-2.132256,0.913688,0.406417,15
odom,2.229923,-2.142786,0.887937,0.459965,15
odom,2.237029,-2.157188,0.864583,0.502489,15
odom,2.246471,-2.179599,0.845701,0.533658,15
odom,2.263745,-2.223806,0.844757,0.535150,15
odom,2.320549,-2.319989,0.923415,0.383803,15

odom,3.532672,-3.546933,0.813142,0.582066,16
odom,3.535267,-3.553285,0.771575,0.636139,16
odom,3.536975,-3.558855,0.728508,0.685037,16
odom,3.538034,-3.564050,0.681191,0.732106,16
odom,3.540503,-3.555796,0.623166,0.782090,16
odom,3.553263,-3.519435,0.555137,0.831759,16
odom,3.586901,-3.452010,0.506501,0.862239,16
odom,3.640955,-3.360184,0.491219,0.871036,16
odom,3.703965,-3.251811,0.508782,0.860896,16
odom,3.756851,-3.144897,0.547286,0.836946,16
odom,3.797369,-3.033023,0.600445,0.799666,16
odom,3.823108,-2.917596,0.649793,0.760111,16
odom,3.833939,-2.801846,0.696302,0.717749,16
odom,3.830234,-2.687406,0.739958,0.672653,16
odom,3.812739,-2.577039,0.780268,0.625446,16
odom,3.781251,-2.468743,0.818454,0.574572,16
odom,3.737154,-2.367254,0.853158,0.521653,16
odom,3.681366,-2.273391,0.884304,0.466911,16
odom,3.617942,-2.192050,0.911920,0.410367,16
odom,3.541700,-2.116092,0.935553,0.353187,16
odom,3.458857,-2.051576,0.955034,0.296495,16
odom,3.368651,-1.997200,0.970892,0.239516,16
odom,3.271866,-1.953441,0.983266,0.182176,16
odom,3.169707,-1.920977,0.992205,0.124617,16
odom,3.063173,-1.900342,0.997768,0.066778,16
odom,2.955982,-1.892141,0.999951,0.009945,16
odom,2.836787,-1.896381,-0.998980,0.045151,16
odom,2.694321,-1.914725,-0.996549,0.083005,16
odom,2.524681,-1.943162,-0.996441,0.084294,16
odom,2.394506,-1.959521,-0.999229,0.039263,16
odom,2.292788,-1.959238,0.998943,0.045967,16
odom,2.224071,-1.947374,0.990957,0.134180,16
odom,2.194020,-1.937042,0.975154,0.221527,16
odom,2.196520,-1.939665,0.950042,0.312123,16
odom,2.201047,-1.944935,0.921824,0.387610,16
odom,2.206446,-1.952878,0.889639,0.456665,16
odom,2.212175,-1.963795,0.856370,0.516363,16
odom,2.217733,-1.977323,0.831102,0.556120,16
odom,2.223207,-1.993636,0.811697,0.584078,16
odom,2.227863,-2.011212,0.788552,0.614969,16
odom,2.232169,-2.031624,0.771168,0.636632,16
odom,2.235885,-2.054932,0.749683,0.661797,16
odom,2.239048,-2.081793,0.742114,0.670274,16
odom,2.242349,-2.115107,0.737495,0.675353,16
odom,2.248238,-2.168966,0.754206,0.656637,16
odom,2.320549,-2.319989,0.923415,0.383803,16

odom,3.533342,-3.549083,0.797849,0.602858,17
