extroversion,visual_time,visual_publish_time,visual_N,textual_time,textual_publish_time,textual_N,N_objects,N_words,N_deviations
4,0.2443232536315918,0.5063533782958984,1,0.0003552436828613281,6.222724914550781e-05,1,3,15,0
4,0.20459532737731934,0.615241527557373,2,0.0004627704620361328,3.981590270996094e-05,2,9,30,0
4,0.1564159393310547,0.7085700035095215,3,7.486343383789062e-05,7.915496826171875e-05,3,9,12,1
4,0.1660604476928711,0.6040804386138916,4,8.654594421386719e-05,7.009506225585938e-05,4,10,12,2
4,0.15581965446472168,0.4958634376525879,5,0.000514984130859375,5.2928924560546875e-05,4,9,0,2
