extroversion,visual_time,visual_publish_time,visual_N,textual_time,textual_publish_time,textual_N,N_objects,N_words,N_deviations
3,0.23748111724853516,0.5551855564117432,1,0.0002753734588623047,3.600120544433594e-05,1,3,15,0
3,0.19620323181152344,0.6455273628234863,2,0.0004684925079345703,0.00011205673217773438,2,9,26,0
3,0.2545006275177002,1.1209845542907715,3,7.82012939453125e-05,2.6226043701171875e-05,2,9,0,1
3,0.18686962127685547,0.5048389434814453,4,8.153915405273438e-05,4.553794860839844e-05,3,11,12,2
3,0.18108177185058594,0.46956348419189453,5,0.00048232078552246094,4.124641418457031e-05,3,16,0,2
