visual_time,visual_N,textual_time,textual_N,N_objects,N_words,N_deviations
0.08438396453857422,1,0.0001430511474609375,1,3,0,0
0.08438396453857422,1,0.0001430511474609375,1,3,0,0
0.08438396453857422,1,0.0001430511474609375,1,3,0,0
0.08438396453857422,1,0.0001430511474609375,1,3,0,0
0.08438396453857422,1,0.0001430511474609375,1,3,0,0
0.08438396453857422,1,0.0001430511474609375,1,3,0,0
0.08438396453857422,1,0.0001430511474609375,1,3,7,0
0.08438396453857422,1,0.0001430511474609375,1,3,7,0
0.08438396453857422,1,0.0001430511474609375,1,3,7,0
0.08438396453857422,1,0.0001430511474609375,1,3,7,0
0.08438396453857422,1,0.0001430511474609375,1,3,7,0
0.08438396453857422,1,0.0001430511474609375,1,3,7,0
0.16967153549194336,2,0.0001704692840576172,2,3,0,0
0.16967153549194336,2,0.0001704692840576172,2,3,0,0
0.16967153549194336,2,0.0001704692840576172,2,3,0,0
0.16967153549194336,2,0.0001704692840576172,2,3,0,0
0.16967153549194336,2,0.0001704692840576172,2,3,0,0
0.16967153549194336,2,0.0001704692840576172,2,3,0,0
0.16967153549194336,2,0.0001704692840576172,2,3,7,0
0.16967153549194336,2,0.0001704692840576172,2,3,7,0
0.16967153549194336,2,0.0001704692840576172,2,3,7,0
0.16967153549194336,2,0.0001704692840576172,2,3,7,0
0.16967153549194336,2,0.0001704692840576172,2,3,7,0
0.16967153549194336,2,0.0001704692840576172,2,3,7,0
0.1955270767211914,3,0.000213623046875,3,2,0,0
0.1955270767211914,3,0.000213623046875,3,2,0,0
0.1955270767211914,3,0.000213623046875,3,2,0,0
0.1955270767211914,3,0.000213623046875,3,2,0,0
0.1955270767211914,3,0.000213623046875,3,2,0,0
0.1955270767211914,3,0.000213623046875,3,2,0,0
0.1955270767211914,3,0.000213623046875,3,2,6,0
0.1955270767211914,3,0.000213623046875,3,2,6,0
0.1955270767211914,3,0.000213623046875,3,2,6,0
0.1955270767211914,3,0.000213623046875,3,2,6,0
0.1955270767211914,3,0.000213623046875,3,2,6,0
0.1955270767211914,3,0.000213623046875,3,2,6,0
2.5242958068847656,4,0.00018668174743652344,4,6,0,0
2.5242958068847656,4,0.00018668174743652344,4,6,0,0
2.5242958068847656,4,0.00018668174743652344,4,6,0,0
2.5242958068847656,4,0.00018668174743652344,4,6,0,0
2.5242958068847656,4,0.00018668174743652344,4,6,0,0
2.5242958068847656,4,0.00018668174743652344,4,6,0,0
2.5242958068847656,4,0.00018668174743652344,4,6,10,0
2.5242958068847656,4,0.00018668174743652344,4,6,10,0
2.5242958068847656,4,0.00018668174743652344,4,6,10,0
2.5242958068847656,4,0.00018668174743652344,4,6,10,0
2.5242958068847656,4,0.00018668174743652344,4,6,10,0
2.5242958068847656,4,0.00018668174743652344,4,6,10,0
0.0958404541015625,5,1.2874603271484375e-05,5,1,0,0
0.0958404541015625,5,1.2874603271484375e-05,5,1,0,0
0.0958404541015625,5,1.2874603271484375e-05,5,1,0,0
0.0958404541015625,5,1.2874603271484375e-05,5,1,0,0
0.0958404541015625,5,1.2874603271484375e-05,5,1,0,0
0.0958404541015625,5,1.2874603271484375e-05,5,1,0,0
0.0958404541015625,5,1.2874603271484375e-05,5,1,4,1
0.0958404541015625,5,1.2874603271484375e-05,5,1,4,1
0.0958404541015625,5,1.2874603271484375e-05,5,1,0,1
0.0958404541015625,5,1.2874603271484375e-05,5,1,0,1
0.0958404541015625,5,1.2874603271484375e-05,5,1,0,1
0.0958404541015625,5,1.2874603271484375e-05,5,1,0,1
0.12826108932495117,6,1.33514404296875e-05,6,1,0,1
0.12826108932495117,6,1.33514404296875e-05,6,1,0,1
0.12826108932495117,6,1.33514404296875e-05,6,1,0,1
0.12826108932495117,6,1.33514404296875e-05,6,1,0,1
0.12826108932495117,6,1.33514404296875e-05,6,1,0,1
0.12826108932495117,6,1.33514404296875e-05,6,1,0,1
0.12826108932495117,6,1.33514404296875e-05,6,1,4,2
0.12826108932495117,6,1.33514404296875e-05,6,1,4,2
0.12826108932495117,6,1.33514404296875e-05,6,1,4,2
0.12826108932495117,6,1.33514404296875e-05,6,1,4,2
0.12826108932495117,6,1.33514404296875e-05,6,1,4,2
0.12826108932495117,6,1.33514404296875e-05,6,1,4,2
0.4761691093444824,7,2.288818359375e-05,7,1,0,2
0.4761691093444824,7,2.288818359375e-05,7,1,0,2
0.4761691093444824,7,2.288818359375e-05,7,1,0,2
0.4761691093444824,7,2.288818359375e-05,7,1,0,2
0.4761691093444824,7,2.288818359375e-05,7,1,0,2
0.4761691093444824,7,2.288818359375e-05,7,1,0,2
0.4761691093444824,7,2.288818359375e-05,7,1,4,2
0.4761691093444824,7,2.288818359375e-05,7,1,4,2
0.4761691093444824,7,2.288818359375e-05,7,1,4,2
0.4761691093444824,7,2.288818359375e-05,7,1,4,2
0.4761691093444824,7,2.288818359375e-05,7,1,4,2
0.4761691093444824,7,2.288818359375e-05,7,1,4,2
0.08539175987243652,8,1.2874603271484375e-05,8,1,0,2
0.08539175987243652,8,1.2874603271484375e-05,8,1,0,2
0.08539175987243652,8,1.2874603271484375e-05,8,1,0,2
0.08539175987243652,8,1.2874603271484375e-05,8,1,0,2
0.08539175987243652,8,1.2874603271484375e-05,8,1,0,2
0.08539175987243652,8,1.2874603271484375e-05,8,1,0,2
0.08539175987243652,8,1.2874603271484375e-05,8,1,0,2
0.08539175987243652,8,1.2874603271484375e-05,8,1,0,2
0.08539175987243652,8,1.2874603271484375e-05,8,1,0,2
0.08539175987243652,8,1.2874603271484375e-05,8,1,0,2
0.08539175987243652,8,1.2874603271484375e-05,8,1,0,2
0.08539175987243652,8,1.2874603271484375e-05,8,1,0,2
0.05600762367248535,9,0.00017833709716796875,9,5,0,2
0.05600762367248535,9,0.00017833709716796875,9,5,0,2
0.05600762367248535,9,0.00017833709716796875,9,5,0,2
0.05600762367248535,9,0.00017833709716796875,9,5,0,2
0.05600762367248535,9,0.00017833709716796875,9,5,0,2
0.05600762367248535,9,0.00017833709716796875,9,5,0,2
0.05600762367248535,9,0.00017833709716796875,9,5,0,2
0.05600762367248535,9,0.00017833709716796875,9,5,0,2
0.05600762367248535,9,0.00017833709716796875,9,5,0,2
0.05600762367248535,9,0.00017833709716796875,9,5,0,2
0.05600762367248535,9,0.00017833709716796875,9,5,0,2
0.05600762367248535,9,0.00017833709716796875,9,5,0,2
0.05986166000366211,10,0.00023555755615234375,10,5,0,2
0.05986166000366211,10,0.00023555755615234375,10,5,0,2
