visual_time,visual_N,textual_time,textual_N,N_objects,N_words,N_deviations
0.10006213188171387,1,0.00038313865661621094,1,1,4,0
0.11664748191833496,2,0.00015735626220703125,2,1,4,0
0.16792011260986328,3,0.00016927719116210938,3,1,4,0
0.07797813415527344,4,0.0001251697540283203,4,1,4,0
0.06440401077270508,5,0.00020241737365722656,5,1,4,0
0.22192072868347168,6,0.0001590251922607422,6,1,4,0
0.06736207008361816,7,0.00014543533325195312,7,1,4,0
0.08240199089050293,8,5.0067901611328125e-06,8,0,7,0
0.1460859775543213,9,5.7220458984375e-06,9,0,7,0
0.07474541664123535,10,0.0001552104949951172,10,1,4,0
0.26979899406433105,11,0.0001366138458251953,11,1,4,0
0.07258939743041992,12,0.00020241737365722656,12,1,4,0
0.07884812355041504,13,0.0001316070556640625,13,1,4,0
0.13775277137756348,14,0.00012636184692382812,14,1,4,0
0.07259774208068848,15,0.00016808509826660156,15,1,4,0
0.0680391788482666,16,0.00011014938354492188,16,1,4,0
0.07157444953918457,17,0.00011467933654785156,17,1,4,0
0.059476613998413086,18,0.00010943412780761719,18,1,4,0
1.8520617485046387,19,0.00011754035949707031,19,1,4,0
0.38738417625427246,20,1.8835067749023438e-05,20,1,4,1
0.09105181694030762,21,1.3113021850585938e-05,21,1,4,1
0.08016300201416016,22,1.9073486328125e-05,22,1,4,1
0.16438007354736328,23,1.5735626220703125e-05,23,1,4,1
0.1299734115600586,24,2.288818359375e-05,24,1,4,1
0.08359265327453613,25,1.7642974853515625e-05,25,1,4,1
0.09842276573181152,26,1.4066696166992188e-05,26,1,4,1
0.09370064735412598,27,1.3589859008789062e-05,27,1,4,1
0.075286865234375,28,1.4543533325195312e-05,28,1,4,1
0.06273961067199707,29,1.2636184692382812e-05,29,1,4,1
0.07155132293701172,30,1.0967254638671875e-05,30,1,4,1
0.07500362396240234,31,0.0001735687255859375,31,5,9,1
0.3640894889831543,32,0.00020885467529296875,32,5,9,1
0.08681511878967285,33,0.00014662742614746094,33,5,9,1
0.0734400749206543,34,0.00019097328186035156,34,4,8,1
0.10816740989685059,35,0.00017023086547851562,35,2,6,1
0.060956478118896484,36,0.00016307830810546875,36,2,6,1
0.1281578540802002,37,0.00014209747314453125,37,2,6,1
0.08497953414916992,38,0.0001423358917236328,38,2,6,1
0.08751773834228516,39,0.00016999244689941406,39,2,6,1
0.11371278762817383,40,0.0004100799560546875,40,2,6,1
2.7142086029052734,41,1.33514404296875e-05,41,1,4,2
1.488086223602295,42,1.4781951904296875e-05,42,1,4,2
0.10422062873840332,43,2.002716064453125e-05,43,1,4,2
0.11155843734741211,44,1.3113021850585938e-05,44,1,4,2
0.07076525688171387,45,1.52587890625e-05,45,1,4,2
0.07840490341186523,46,1.6689300537109375e-05,46,1,4,2
0.14990544319152832,47,1.0728836059570312e-05,47,1,4,2
0.15967392921447754,48,1.621246337890625e-05,48,1,4,2
0.10059618949890137,49,1.8358230590820312e-05,49,1,4,2
0.10577249526977539,50,1.430511474609375e-05,50,1,4,2
0.12050461769104004,51,1.4543533325195312e-05,51,1,4,2
0.19510626792907715,52,0.00015354156494140625,52,3,7,2
0.14150428771972656,53,0.0001614093780517578,53,3,7,2
0.09592151641845703,54,0.0001773834228515625,54,3,7,2
0.07224774360656738,55,0.0001735687255859375,55,2,6,2
0.07686018943786621,56,0.00019621849060058594,56,2,6,2
0.10245132446289062,57,0.00017309188842773438,57,2,6,2
0.08589458465576172,58,0.00014853477478027344,58,2,6,2
0.18601632118225098,59,0.00016546249389648438,59,2,6,2
0.09409117698669434,60,0.00012135505676269531,60,2,6,2
0.07236194610595703,61,0.0001666545867919922,61,4,8,2
0.1333920955657959,62,0.000362396240234375,62,4,8,2
0.13995051383972168,63,0.0002219676971435547,63,4,8,2
0.08102226257324219,64,0.0001971721649169922,64,4,8,2
0.08787822723388672,65,0.00016808509826660156,65,2,6,2
0.22903203964233398,66,0.00021982192993164062,66,4,8,2
0.07335925102233887,67,0.00024580955505371094,67,4,8,2
0.07494211196899414,68,0.0002465248107910156,68,4,8,2
