frame,amcl_position_x,amcl_position_y,amcl_orientation_z,amcl_orientation_w
map,3.412230,-5.277305,-0.695417,0.718606
map,3.412230,-5.277305,-0.695417,0.718606
map,3.412230,-5.277305,-0.695417,0.718606
map,3.412230,-5.277305,-0.695417,0.718606
map,3.402362,-5.309134,-0.764924,0.644120
map,3.402362,-5.309134,-0.764924,0.644120
map,3.402362,-5.309134,-0.764924,0.644120
map,3.402362,-5.309134,-0.764924,0.644120
map,3.402362,-5.309134,-0.764924,0.644120
map,3.350552,-5.510137,-0.799823,0.600235
map,3.350552,-5.510137,-0.799823,0.600235
map,3.350552,-5.510137,-0.799823,0.600235
map,3.350552,-5.510137,-0.799823,0.600235
map,3.279051,-5.756153,-0.789126,0.614231
map,3.279051,-5.756153,-0.789126,0.614231
map,3.279051,-5.756153,-0.789126,0.614231
map,3.279051,-5.756153,-0.789126,0.614231
map,3.279051,-5.756153,-0.789126,0.614231
map,3.238884,-5.987305,-0.720117,0.693852
map,3.238884,-5.987305,-0.720117,0.693852
map,3.238884,-5.987305,-0.720117,0.693852
map,3.238884,-5.987305,-0.720117,0.693852
map,3.245764,-6.188991,-0.658117,0.752916
map,3.245764,-6.188991,-0.658117,0.752916
map,3.245764,-6.188991,-0.658117,0.752916
map,3.245764,-6.188991,-0.658117,0.752916
map,3.245764,-6.188991,-0.658117,0.752916
map,3.289083,-6.425310,-0.625085,0.780557
map,3.289083,-6.425310,-0.625085,0.780557
map,3.289083,-6.425310,-0.625085,0.780557
map,3.289083,-6.425310,-0.625085,0.780557
map,3.289083,-6.425310,-0.625085,0.780557
map,3.336255,-6.686341,-0.660453,0.750867
map,3.336255,-6.686341,-0.660453,0.750867
map,3.336255,-6.686341,-0.660453,0.750867
map,3.336255,-6.686341,-0.660453,0.750867
map,3.336255,-6.686341,-0.660453,0.750867
map,3.360664,-6.943167,-0.669791,0.742550
map,3.360664,-6.943167,-0.669791,0.742550
map,3.360664,-6.943167,-0.669791,0.742550
map,3.360664,-6.943167,-0.669791,0.742550
map,3.360664,-6.943167,-0.669791,0.742550
map,3.385828,-7.190403,-0.669733,0.742602
map,3.385828,-7.190403,-0.669733,0.742602
map,3.385828,-7.190403,-0.669733,0.742602
map,3.385828,-7.190403,-0.669733,0.742602
map,3.385828,-7.190403,-0.669733,0.742602
map,3.404491,-7.435651,-0.674393,0.738373
map,3.404491,-7.435651,-0.674393,0.738373
map,3.404491,-7.435651,-0.674393,0.738373
map,3.404491,-7.435651,-0.674393,0.738373
map,3.404491,-7.435651,-0.674393,0.738373
map,3.428431,-7.689018,-0.668371,0.743828
map,3.428431,-7.689018,-0.668371,0.743828
map,3.428431,-7.689018,-0.668371,0.743828
map,3.428431,-7.689018,-0.668371,0.743828
map,3.428431,-7.689018,-0.668371,0.743828
map,3.453401,-7.924045,-0.674958,0.737856
map,3.453401,-7.924045,-0.674958,0.737856
map,3.453401,-7.924045,-0.674958,0.737856
map,3.453401,-7.924045,-0.674958,0.737856
map,3.453401,-7.924045,-0.674958,0.737856
map,3.482159,-8.174673,-0.665114,0.746742
map,3.482159,-8.174673,-0.665114,0.746742
map,3.482159,-8.174673,-0.665114,0.746742
map,3.482159,-8.174673,-0.665114,0.746742
map,3.517685,-8.341373,-0.594460,0.804125
map,3.517685,-8.341373,-0.594460,0.804125
map,3.517685,-8.341373,-0.594460,0.804125
map,3.517685,-8.341373,-0.594460,0.804125
map,3.591531,-8.504660,-0.510064,0.860136
map,3.591531,-8.504660,-0.510064,0.860136
map,3.591531,-8.504660,-0.510064,0.860136
map,3.591531,-8.504660,-0.510064,0.860136
map,3.591531,-8.504660,-0.510064,0.860136
map,3.732688,-8.698674,-0.430381,0.902647
map,3.732688,-8.698674,-0.430381,0.902647
map,3.732688,-8.698674,-0.430381,0.902647
map,3.732688,-8.698674,-0.430381,0.902647
map,3.732688,-8.698674,-0.430381,0.902647
map,3.732688,-8.698674,-0.430381,0.902647
map,3.935157,-8.932771,-0.422398,0.906411
map,3.935157,-8.932771,-0.422398,0.906411
map,3.935157,-8.932771,-0.422398,0.906411
map,3.935157,-8.932771,-0.422398,0.906411
map,4.050294,-9.082941,-0.502071,0.864826
map,4.050294,-9.082941,-0.502071,0.864826
map,4.050294,-9.082941,-0.502071,0.864826
map,4.050294,-9.082941,-0.502071,0.864826
map,4.132890,-9.254226,-0.584111,0.811674
map,4.132890,-9.254226,-0.584111,0.811674
map,4.132890,-9.254226,-0.584111,0.811674
map,4.132890,-9.254226,-0.584111,0.811674
map,4.178881,-9.451452,-0.661954,0.749545
map,4.178881,-9.451452,-0.661954,0.749545
map,4.178881,-9.451452,-0.661954,0.749545
map,4.178881,-9.451452,-0.661954,0.749545
map,4.178881,-9.451452,-0.661954,0.749545
map,4.184941,-9.672311,-0.734893,0.678183
map,4.184941,-9.672311,-0.734893,0.678183
map,4.184941,-9.672311,-0.734893,0.678183
map,4.184941,-9.672311,-0.734893,0.678183
map,4.162155,-9.800485,-0.799183,0.601087
map,4.162155,-9.800485,-0.799183,0.601087
map,4.162155,-9.800485,-0.799183,0.601087
map,4.162155,-9.800485,-0.799183,0.601087
map,4.097368,-9.962846,-0.856178,0.516682
map,4.097368,-9.962846,-0.856178,0.516682
map,4.097368,-9.962846,-0.856178,0.516682
map,4.097368,-9.962846,-0.856178,0.516682
map,3.990565,-10.124357,-0.903004,0.429632
map,3.990565,-10.124357,-0.903004,0.429632
map,3.990565,-10.124357,-0.903004,0.429632
map,3.990565,-10.124357,-0.903004,0.429632
map,3.990565,-10.124357,-0.903004,0.429632
map,3.990565,-10.124357,-0.903004,0.429632
map,3.781595,-10.341279,-0.924851,0.380329
map,3.781595,-10.341279,-0.924851,0.380329
map,3.781595,-10.341279,-0.924851,0.380329
map,3.781595,-10.341279,-0.924851,0.380329
map,3.781595,-10.341279,-0.924851,0.380329
map,3.781595,-10.341279,-0.924851,0.380329
map,3.594390,-10.566092,-0.884224,0.467063
map,3.594390,-10.566092,-0.884224,0.467063
map,3.594390,-10.566092,-0.884224,0.467063
map,3.594390,-10.566092,-0.884224,0.467063
map,3.509197,-10.723859,-0.831120,0.556093
map,3.509197,-10.723859,-0.831120,0.556093
map,3.509197,-10.723859,-0.831120,0.556093
map,3.509197,-10.723859,-0.831120,0.556093
map,3.452600,-10.898170,-0.768853,0.639425
map,3.452600,-10.898170,-0.768853,0.639425
map,3.452600,-10.898170,-0.768853,0.639425
map,3.452600,-10.898170,-0.768853,0.639425
map,3.451065,-11.053509,-0.698662,0.715451
map,3.451065,-11.053509,-0.698662,0.715451
map,3.451065,-11.053509,-0.698662,0.715451
map,3.451065,-11.053509,-0.698662,0.715451
map,3.481115,-11.218075,-0.618718,0.785613
map,3.481115,-11.218075,-0.618718,0.785613
map,3.481115,-11.218075,-0.618718,0.785613
map,3.481115,-11.218075,-0.618718,0.785613
map,3.531016,-11.378910,-0.536605,0.843833
map,3.531016,-11.378910,-0.536605,0.843833
map,3.531016,-11.378910,-0.536605,0.843833
map,3.531016,-11.378910,-0.536605,0.843833
map,3.629136,-11.531014,-0.451515,0.892263
map,3.629136,-11.531014,-0.451515,0.892263
map,3.629136,-11.531014,-0.451515,0.892263
map,3.629136,-11.531014,-0.451515,0.892263
map,3.629136,-11.531014,-0.451515,0.892263
map,3.629136,-11.531014,-0.451515,0.892263
map,3.629136,-11.531014,-0.451515,0.892263
map,3.818617,-11.758377,-0.408926,0.912567
map,3.818617,-11.758377,-0.408926,0.912567
map,3.818617,-11.758377,-0.408926,0.912567
map,3.818617,-11.758377,-0.408926,0.912567
map,3.818617,-11.758377,-0.408926,0.912567
map,3.818617,-11.758377,-0.408926,0.912567
map,3.818617,-11.758377,-0.408926,0.912567
map,3.953328,-11.921491,-0.498384,0.866957
map,3.953328,-11.921491,-0.498384,0.866957
map,3.953328,-11.921491,-0.498384,0.866957
map,3.953328,-11.921491,-0.498384,0.866957
map,3.985710,-11.975353,-0.579569,0.814923
map,3.985710,-11.975353,-0.579569,0.814923
map,3.985710,-11.975353,-0.579569,0.814923
map,3.985710,-11.975353,-0.579569,0.814923
map,3.983131,-11.985777,-0.660561,0.750772
map,3.983131,-11.985777,-0.660561,0.750772
map,3.983131,-11.985777,-0.660561,0.750772
