tf_odom_map_tran_x,tf_odom_map_tran_y,tf_odom_map_tran_z,tf_odom_map_rot_x,tf_odom_map_rot_y,tf_odom_map_rot_z,tf_odom_map_rot_w
0.126122,0.180038,0.000000,0.000000,0.000000,-0.014034,0.999902
0.126122,0.180038,0.000000,0.000000,0.000000,-0.014034,0.999902
0.126122,0.180038,0.000000,0.000000,0.000000,-0.014034,0.999902
0.126122,0.180038,0.000000,0.000000,0.000000,-0.014034,0.999902
0.126122,0.180038,0.000000,0.000000,0.000000,-0.014034,0.999902
0.126122,0.180038,0.000000,0.000000,0.000000,-0.014034,0.999902
0.137006,0.190784,0.000000,0.000000,0.000000,-0.015171,0.999885
0.137006,0.190784,0.000000,0.000000,0.000000,-0.015171,0.999885
0.137006,0.190784,0.000000,0.000000,0.000000,-0.015171,0.999885
0.137006,0.190784,0.000000,0.000000,0.000000,-0.015171,0.999885
0.120222,0.164504,0.000000,0.000000,0.000000,-0.012819,0.999918
0.120222,0.164504,0.000000,0.000000,0.000000,-0.012819,0.999918
0.120222,0.164504,0.000000,0.000000,0.000000,-0.012819,0.999918
0.120222,0.164504,0.000000,0.000000,0.000000,-0.012819,0.999918
0.128710,0.173503,0.000000,0.000000,0.000000,-0.014160,0.999900
0.128710,0.173503,0.000000,0.000000,0.000000,-0.014160,0.999900
0.128710,0.173503,0.000000,0.000000,0.000000,-0.014160,0.999900
0.128710,0.173503,0.000000,0.000000,0.000000,-0.014160,0.999900
0.123689,0.162314,0.000000,0.000000,0.000000,-0.013323,0.999911
0.123689,0.162314,0.000000,0.000000,0.000000,-0.013323,0.999911
0.123689,0.162314,0.000000,0.000000,0.000000,-0.013323,0.999911
0.123689,0.162314,0.000000,0.000000,0.000000,-0.013323,0.999911
0.108887,0.143081,0.000000,0.000000,0.000000,-0.011663,0.999932
0.108887,0.143081,0.000000,0.000000,0.000000,-0.011663,0.999932
0.108887,0.143081,0.000000,0.000000,0.000000,-0.011663,0.999932
0.108887,0.143081,0.000000,0.000000,0.000000,-0.011663,0.999932
0.124055,0.150652,0.000000,0.000000,0.000000,-0.013258,0.999912
0.124055,0.150652,0.000000,0.000000,0.000000,-0.013258,0.999912
0.124055,0.150652,0.000000,0.000000,0.000000,-0.013258,0.999912
0.124055,0.150652,0.000000,0.000000,0.000000,-0.013258,0.999912
0.123494,0.154162,0.000000,0.000000,0.000000,-0.013248,0.999912
0.123494,0.154162,0.000000,0.000000,0.000000,-0.013248,0.999912
0.123494,0.154162,0.000000,0.000000,0.000000,-0.013248,0.999912
0.123494,0.154162,0.000000,0.000000,0.000000,-0.013248,0.999912
0.107598,0.148221,0.000000,0.000000,0.000000,-0.011718,0.999931
0.107598,0.148221,0.000000,0.000000,0.000000,-0.011718,0.999931
0.107598,0.148221,0.000000,0.000000,0.000000,-0.011718,0.999931
0.107598,0.148221,0.000000,0.000000,0.000000,-0.011718,0.999931
0.109343,0.152613,0.000000,0.000000,0.000000,-0.011742,0.999931
