frame,global_plan_position_x,global_plan_position_y,global_plan_orientation_z,global_plan_orientation_w,ID
map,3.875269,-5.598067,-0.707296,0.706918,2
map,3.875256,-5.623067,-0.707285,0.706929,2
map,3.875243,-5.648067,-0.707279,0.706934,2
map,3.875231,-5.673068,-0.707269,0.706945,2
map,3.875221,-5.698067,-0.707263,0.706950,2
map,3.875209,-5.723067,-0.707258,0.706956,2
map,3.875199,-5.748067,-0.707247,0.706967,2
map,3.875189,-5.773067,-0.707242,0.706972,2
map,3.875180,-5.798068,-0.707236,0.706977,2
map,3.875171,-5.823067,-0.707231,0.706983,2
map,3.875163,-5.848067,-0.707225,0.706988,2
map,3.875154,-5.873067,-0.707220,0.706993,2
map,3.875147,-5.898067,-0.707215,0.706999,2
map,3.875139,-5.923068,-0.707209,0.707004,2
map,3.875132,-5.948067,-0.707204,0.707010,2
map,3.875125,-5.973067,-0.707199,0.707015,2
map,3.875119,-5.998067,-0.707193,0.707020,2
map,3.875113,-6.023067,-0.707193,0.707020,2
map,3.875107,-6.048068,-0.707188,0.707026,2
map,3.875102,-6.073067,-0.707188,0.707026,2
map,3.875096,-6.098067,-0.707182,0.707031,2
map,3.875091,-6.123067,-0.707177,0.707037,2
map,3.875086,-6.148067,-0.707177,0.707037,2
map,3.875081,-6.173068,-0.707171,0.707042,2
map,3.875077,-6.198067,-0.707166,0.707047,2
map,3.875073,-6.223067,-0.707166,0.707047,2
map,3.875068,-6.248067,-0.707166,0.707047,2
map,3.875064,-6.273067,-0.707161,0.707053,2
map,3.875060,-6.298068,-0.707155,0.707058,2
map,3.875057,-6.323067,-0.707155,0.707058,2
map,3.875054,-6.348067,-0.707155,0.707058,2
map,3.875051,-6.373067,-0.707150,0.707064,2
map,3.875047,-6.398067,-0.707150,0.707064,2
map,3.875044,-6.423068,-0.707150,0.707064,2
map,3.875041,-6.448068,-0.707150,0.707064,2
map,3.875038,-6.473068,-0.707145,0.707069,2
map,3.875036,-6.498068,-0.707145,0.707069,2
map,3.875033,-6.523068,-0.707145,0.707069,2
map,3.875031,-6.548068,-0.707139,0.707074,2
map,3.875028,-6.573068,-0.707139,0.707074,2
map,3.875026,-6.598068,-0.707139,0.707074,2
map,3.875024,-6.623068,-0.707139,0.707074,2
map,3.875021,-6.648068,-0.707139,0.707074,2
map,3.875019,-6.673068,-0.707134,0.707080,2
map,3.875018,-6.698068,-0.707134,0.707080,2
map,3.875015,-6.723068,-0.707139,0.707074,2
map,3.875013,-6.748068,-0.707134,0.707080,2
map,3.875012,-6.773068,-0.707128,0.707085,2
map,3.875010,-6.798068,-0.707134,0.707080,2
map,3.875008,-6.823068,-0.707134,0.707080,2
map,3.875006,-6.848068,-0.707134,0.707080,2
map,3.875004,-6.873068,-0.707134,0.707080,2
map,3.875002,-6.898068,-0.707128,0.707085,2
map,3.875001,-6.923068,-0.707128,0.707085,2
map,3.874999,-6.948068,-0.707128,0.707085,2
map,3.874998,-6.973068,-0.707128,0.707085,2
map,3.874996,-6.998068,-0.707128,0.707085,2
map,3.874995,-7.023068,-0.707128,0.707085,2
map,3.874993,-7.048068,-0.707128,0.707085,2
map,3.874992,-7.073068,-0.707128,0.707085,2
map,3.874990,-7.098068,-0.707128,0.707085,2
map,3.874989,-7.123068,-0.707128,0.707085,2
map,3.874987,-7.148068,-0.707128,0.707085,2
map,3.874986,-7.173068,-0.707128,0.707085,2
map,3.874984,-7.198068,-0.707128,0.707085,2
map,3.874983,-7.223068,-0.707128,0.707085,2
map,3.874981,-7.248068,-0.707128,0.707085,2
map,3.874979,-7.273068,-0.707123,0.707091,2
map,3.874979,-7.298068,-0.707123,0.707091,2
map,3.874977,-7.323068,-0.707128,0.707085,2
map,3.874976,-7.348068,-0.707128,0.707085,2
map,3.874974,-7.373068,-0.707128,0.707085,2
map,3.874973,-7.398068,-0.707123,0.707091,2
map,3.874972,-7.423068,-0.707123,0.707091,2
map,3.874970,-7.448068,-0.707128,0.707085,2
map,3.874969,-7.473068,-0.707128,0.707085,2
map,3.874967,-7.498068,-0.707128,0.707085,2
map,3.874966,-7.523068,-0.707128,0.707085,2
map,3.874964,-7.548068,-0.707123,0.707091,2
map,3.874964,-7.573068,-0.707123,0.707091,2
map,3.874962,-7.598068,-0.707128,0.707085,2
map,3.874960,-7.623068,-0.707128,0.707085,2
map,3.874959,-7.648068,-0.707128,0.707085,2
map,3.874957,-7.673068,-0.707134,0.707080,2
map,3.874955,-7.698068,-0.707134,0.707080,2
map,3.874954,-7.723068,-0.707128,0.707085,2
map,3.874952,-7.748068,-0.707128,0.707085,2
map,3.874951,-7.773068,-0.707128,0.707085,2
map,3.874949,-7.798068,-0.707128,0.707085,2
map,3.874948,-7.823068,-0.707134,0.707080,2
map,3.874945,-7.848068,-0.707134,0.707080,2
map,3.874944,-7.873068,-0.707134,0.707080,2
map,3.874941,-7.898068,-0.707134,0.707080,2
map,3.874940,-7.923068,-0.707134,0.707080,2
map,3.874938,-7.948068,-0.707134,0.707080,2
map,3.874936,-7.973068,-0.707134,0.707080,2
map,3.874934,-7.998068,-0.707134,0.707080,2
map,3.874932,-8.023067,-0.707134,0.707080,2
map,3.874930,-8.048068,-0.707139,0.707074,2
map,3.874928,-8.073068,-0.707139,0.707074,2
map,3.874925,-8.098068,-0.707134,0.707080,2
map,3.874924,-8.123068,-0.707134,0.707080,2
map,3.874922,-8.148067,-0.707145,0.707069,2
map,3.874918,-8.173068,-0.707145,0.707069,2
map,3.874916,-8.198068,-0.707139,0.707074,2
map,3.874914,-8.223068,-0.707139,0.707074,2
map,3.874912,-8.248068,-0.707145,0.707069,2
map,3.874909,-8.273067,-0.707145,0.707069,2
map,3.874906,-8.298068,-0.707145,0.707069,2
map,3.874903,-8.323068,-0.707145,0.707069,2
map,3.874901,-8.348068,-0.707145,0.707069,2
map,3.874898,-8.373068,-0.707150,0.707064,2
map,3.874895,-8.398067,-0.707150,0.707064,2
map,3.874892,-8.423068,-0.707150,0.707064,2
map,3.874889,-8.448068,-0.707155,0.707058,2
map,3.874885,-8.473068,-0.707155,0.707058,2
map,3.874882,-8.498068,-0.707150,0.707064,2
map,3.874879,-8.523067,-0.707155,0.707058,2
map,3.874875,-8.548068,-0.707161,0.707053,2
map,3.874871,-8.573068,-0.707155,0.707058,2
map,3.874868,-8.598068,-0.707155,0.707058,2
map,3.874864,-8.623068,-0.707161,0.707053,2
map,3.874861,-8.648067,-0.707166,0.707047,2
map,3.874856,-8.673068,-0.707166,0.707047,2
map,3.874852,-8.698068,-0.707161,0.707053,2
map,3.874848,-8.723068,-0.707166,0.707047,2
map,3.874844,-8.748068,-0.707171,0.707042,2
map,3.874839,-8.773067,-0.707171,0.707042,2
map,3.874835,-8.798068,-0.707171,0.707042,2
map,3.874830,-8.823068,-0.707171,0.707042,2
map,3.874825,-8.848068,-0.707177,0.707037,2
map,3.874820,-8.873068,-0.707182,0.707031,2
map,3.874815,-8.898067,-0.707177,0.707037,2
map,3.874810,-8.923068,-0.707182,0.707031,2
map,3.874804,-8.948068,-0.707188,0.707026,2
map,3.874799,-8.973068,-0.707182,0.707031,2
map,3.874793,-8.998068,-0.707188,0.707026,2
map,3.874787,-9.023067,-0.707193,0.707020,2
map,3.874781,-9.048068,-0.707193,0.707020,2
map,3.874775,-9.073068,-0.707199,0.707015,2
map,3.874768,-9.098068,-0.707199,0.707015,2
map,3.874762,-9.123068,-0.707199,0.707015,2
map,3.874755,-9.148067,-0.707204,0.707010,2
map,3.874748,-9.173068,-0.707209,0.707004,2
map,3.874741,-9.198068,-0.707209,0.707004,2
map,3.874734,-9.223068,-0.707209,0.707004,2
map,3.874726,-9.248068,-0.707215,0.706999,2
map,3.874719,-9.273067,-0.707220,0.706993,2
map,3.874710,-9.298068,-0.707225,0.706988,2
map,3.874702,-9.323068,-0.707225,0.706988,2
map,3.874693,-9.348068,-0.707225,0.706988,2
map,3.874685,-9.373068,-0.707231,0.706983,2
map,3.874676,-9.398067,-0.707236,0.706977,2
map,3.874667,-9.423068,-0.707236,0.706977,2
map,3.874658,-9.448068,-0.707242,0.706972,2
map,3.874648,-9.473068,-0.707247,0.706967,2
map,3.874638,-9.498068,-0.707252,0.706961,2
map,3.874627,-9.523067,-0.707258,0.706956,2
map,3.874616,-9.548068,-0.707258,0.706956,2
map,3.874606,-9.573068,-0.707258,0.706956,2
map,3.874595,-9.598068,-0.707269,0.706945,2
map,3.874583,-9.623068,-0.707274,0.706940,2
map,3.874571,-9.648067,-0.707274,0.706940,2
map,3.874559,-9.673068,-0.707279,0.706934,2
map,3.874547,-9.698068,-0.707285,0.706929,2
map,3.874534,-9.723068,-0.707296,0.706918,2
map,3.874520,-9.748068,-0.707301,0.706913,2
map,3.874506,-9.773067,-0.707301,0.706913,2
map,3.874493,-9.798068,-0.707306,0.706907,2
map,3.874478,-9.823068,-0.707312,0.706902,2
map,3.874464,-9.848067,-0.707317,0.706896,2
map,3.874449,-9.873068,-0.707328,0.706886,2
map,3.874433,-9.898067,-0.707333,0.706880,2
map,3.874417,-9.923068,-0.707339,0.706875,2
map,3.874400,-9.948068,-0.707344,0.706869,2
map,3.874383,-9.973067,-0.707349,0.706864,2
map,3.874365,-9.998068,-0.697401,0.716681,2
map,3.875746,-10.023029,-0.687306,0.726368,2
map,3.877126,-10.047992,-0.687306,0.726368,2
map,3.878507,-10.072953,-0.687311,0.726363,2
map,3.879887,-10.097916,-0.687311,0.726363,2
map,3.881267,-10.122877,-0.687306,0.726368,2
map,3.882648,-10.147839,-0.687306,0.726368,2
map,3.884028,-10.172801,-0.687311,0.726363,2
map,3.885408,-10.197762,-0.687306,0.726368,2
map,3.886789,-10.222725,-0.687306,0.726368,2
map,3.888169,-10.247686,-0.687306,0.726368,2
map,3.889550,-10.272648,-0.687306,0.726368,2
map,3.890930,-10.297610,-0.687311,0.726363,2
map,3.892310,-10.322572,-0.687306,0.726368,2
map,3.893691,-10.347534,-0.687306,0.726368,2
map,3.895072,-10.372496,-0.687306,0.726368,2
map,3.896452,-10.397457,-0.687306,0.726368,2
map,3.897833,-10.422420,-0.687306,0.726368,2
map,3.899214,-10.447381,-0.687306,0.726368,2
map,3.900594,-10.472343,-0.687306,0.726368,2
map,3.901975,-10.497305,-0.687300,0.726373,2
map,3.903356,-10.522266,-0.687306,0.726368,2
map,3.904736,-10.547229,-0.687306,0.726368,2
map,3.906117,-10.572190,-0.687306,0.726368,2
map,3.907497,-10.597153,-0.687306,0.726368,2
map,3.908878,-10.622114,-0.687300,0.726373,2
map,3.910259,-10.647076,-0.687306,0.726368,2
map,3.911639,-10.672038,-0.687306,0.726368,2
map,3.913020,-10.697000,-0.687300,0.726373,2
map,3.914401,-10.721961,-0.687300,0.726373,2
map,3.915781,-10.746923,-0.687306,0.726368,2
map,3.917162,-10.771885,-0.687306,0.726368,2
map,3.918543,-10.796847,-0.687300,0.726373,2
map,3.919924,-10.821809,-0.687300,0.726373,2
map,3.921304,-10.846770,-0.687306,0.726368,2
map,3.922685,-10.871733,-0.687306,0.726368,2
map,3.924066,-10.896694,-0.687295,0.726379,2
map,3.925447,-10.921657,-0.687295,0.726379,2
map,3.926828,-10.946618,-0.687295,0.726379,2
map,3.928210,-10.971580,-0.687295,0.726379,2
map,3.929591,-10.996542,-0.687300,0.726373,2
map,3.930972,-11.021503,-0.687295,0.726379,2
map,3.932353,-11.046465,-0.687295,0.726379,2
map,3.933734,-11.071427,-0.687295,0.726379,2
map,3.935116,-11.096389,-0.687295,0.726379,2
map,3.936497,-11.121350,-0.687295,0.726379,2
map,3.937879,-11.146313,-0.687295,0.726379,2
map,3.939260,-11.171274,-0.687300,0.726373,2
map,3.940640,-11.196237,-0.687295,0.726379,2
map,3.942022,-11.221198,-0.687295,0.726379,2
map,3.943403,-11.246160,-0.687295,0.726379,2
map,3.944785,-11.271122,-0.687295,0.726379,2
map,3.946166,-11.296083,-0.687295,0.726379,2
map,3.947547,-11.321045,-0.687295,0.726379,2
map,3.948928,-11.346007,-0.687300,0.726373,2
map,3.950309,-11.370969,-0.687295,0.726379,2
map,3.951691,-11.395930,-0.687295,0.726379,2
map,3.953072,-11.420893,-0.687295,0.726379,2
map,3.954453,-11.445854,-0.687295,0.726379,2
map,3.955834,-11.470816,-0.687295,0.726379,2
map,3.957216,-11.495778,-0.687295,0.726379,2
map,3.958597,-11.520740,-0.687300,0.726373,2
map,3.959978,-11.545701,-0.687295,0.726379,2
map,3.961360,-11.570663,-0.687295,0.726379,2
map,3.962740,-11.595625,-0.687295,0.726379,2
map,3.964122,-11.620587,-0.687295,0.726379,2
map,3.965503,-11.645549,-0.687295,0.726379,2
map,3.966885,-11.670510,-0.687295,0.726379,2
map,3.968266,-11.695473,-0.687300,0.726373,2
map,3.969647,-11.720434,-0.687295,0.726379,2
map,3.971028,-11.745396,-0.687295,0.726379,2
map,3.972409,-11.770358,-0.687295,0.726379,2
map,3.973791,-11.795320,-0.687295,0.726379,2
map,3.975172,-11.820281,-0.687295,0.726379,2
map,3.976553,-11.845243,-0.687295,0.726379,2
map,3.977934,-11.870205,-0.687300,0.726373,2
map,3.979315,-11.895167,-0.687295,0.726379,2
map,3.980697,-11.920129,-0.687295,0.726379,2
map,3.982078,-11.945090,-0.687295,0.726379,2
map,3.983460,-11.970053,-0.687295,0.726379,2
map,3.984841,-11.995014,-0.687299,0.726375,2
map,3.984841,-11.995014,-0.732793,0.680452,2

map,3.883947,-4.076556,-0.721716,0.692189,3
map,3.882002,-4.123115,-0.721103,0.692828,3
map,3.881085,-4.148098,-0.718198,0.695839,3
map,3.880421,-4.173089,-0.715223,0.698897,3
map,3.879930,-4.198084,-0.713589,0.700565,3
map,3.879500,-4.223080,-0.712567,0.701604,3
map,3.879155,-4.248078,-0.711715,0.702468,3
map,3.878846,-4.273077,-0.711115,0.703076,3
map,3.878587,-4.298075,-0.710605,0.703591,3
map,3.878350,-4.323073,-0.710223,0.703976,3
map,3.878145,-4.348073,-0.709890,0.704312,3
map,3.877956,-4.373072,-0.709627,0.704578,3
map,3.877788,-4.398072,-0.709396,0.704810,3
map,3.877631,-4.423071,-0.709208,0.705000,3
map,3.877490,-4.448071,-0.709041,0.705167,3
map,3.877358,-4.473071,-0.708896,0.705313,3
map,3.877237,-4.498070,-0.708766,0.705443,3
map,3.877123,-4.523070,-0.708659,0.705551,3
map,3.877017,-4.548069,-0.708556,0.705654,3
map,3.876917,-4.573070,-0.708470,0.705741,3
map,3.876824,-4.598069,-0.708384,0.705827,3
map,3.876737,-4.623069,-0.708314,0.705897,3
map,3.876653,-4.648069,-0.708250,0.705962,3
map,3.876575,-4.673069,-0.708180,0.706032,3
map,3.876502,-4.698069,-0.708126,0.706086,3
map,3.876431,-4.723069,-0.708077,0.706135,3
map,3.876364,-4.748069,-0.708023,0.706189,3
map,3.876301,-4.773068,-0.707980,0.706232,3
map,3.876241,-4.798068,-0.707937,0.706276,3
map,3.876184,-4.823068,-0.707899,0.706313,3
map,3.876128,-4.848068,-0.707862,0.706351,3
map,3.876077,-4.873068,-0.707824,0.706389,3
map,3.876027,-4.898068,-0.707792,0.706421,3
map,3.875980,-4.923068,-0.707759,0.706454,3
map,3.875935,-4.948068,-0.707727,0.706486,3
map,3.875892,-4.973068,-0.707700,0.706513,3
map,3.875851,-4.998068,-0.707673,0.706540,3
map,3.875812,-5.023068,-0.707646,0.706567,3
map,3.875775,-5.048068,-0.707624,0.706589,3
map,3.875739,-5.073068,-0.707603,0.706610,3
map,3.875704,-5.098068,-0.707581,0.706632,3
map,3.875672,-5.123068,-0.707554,0.706659,3
map,3.875641,-5.148068,-0.707533,0.706680,3
map,3.875611,-5.173068,-0.707522,0.706691,3
map,3.875582,-5.198068,-0.707501,0.706713,3
map,3.875556,-5.223068,-0.707479,0.706734,3
map,3.875530,-5.248068,-0.707463,0.706751,3
map,3.875505,-5.273068,-0.707447,0.706767,3
map,3.875482,-5.298068,-0.707436,0.706778,3
map,3.875459,-5.323068,-0.707420,0.706794,3
map,3.875437,-5.348068,-0.707403,0.706810,3
map,3.875417,-5.373068,-0.707393,0.706821,3
map,3.875397,-5.398068,-0.707376,0.706837,3
map,3.875379,-5.423068,-0.707366,0.706848,3
map,3.875360,-5.448067,-0.707355,0.706859,3
map,3.875344,-5.473067,-0.707344,0.706869,3
map,3.875327,-5.498067,-0.707333,0.706880,3
map,3.875311,-5.523067,-0.707323,0.706891,3
map,3.875296,-5.548068,-0.707312,0.706902,3
map,3.875283,-5.573067,-0.707301,0.706913,3
map,3.875269,-5.598067,-0.707296,0.706918,3
map,3.875256,-5.623067,-0.707285,0.706929,3
map,3.875243,-5.648067,-0.707279,0.706934,3
map,3.875231,-5.673068,-0.707269,0.706945,3
map,3.875221,-5.698067,-0.707263,0.706950,3
map,3.875209,-5.723067,-0.707258,0.706956,3
map,3.875199,-5.748067,-0.707247,0.706967,3
map,3.875189,-5.773067,-0.707242,0.706972,3
map,3.875180,-5.798068,-0.707236,0.706977,3
map,3.875171,-5.823067,-0.707231,0.706983,3
map,3.875163,-5.848067,-0.707225,0.706988,3
map,3.875154,-5.873067,-0.707220,0.706993,3
map,3.875147,-5.898067,-0.707215,0.706999,3
map,3.875139,-5.923068,-0.707209,0.707004,3
map,3.875132,-5.948067,-0.707204,0.707010,3
map,3.875125,-5.973067,-0.707199,0.707015,3
map,3.875119,-5.998067,-0.707193,0.707020,3
map,3.875113,-6.023067,-0.707193,0.707020,3
map,3.875107,-6.048068,-0.707188,0.707026,3
map,3.875102,-6.073067,-0.707188,0.707026,3
map,3.875096,-6.098067,-0.707182,0.707031,3
map,3.875091,-6.123067,-0.707177,0.707037,3
map,3.875086,-6.148067,-0.707177,0.707037,3
map,3.875081,-6.173068,-0.707171,0.707042,3
map,3.875077,-6.198067,-0.707166,0.707047,3
map,3.875073,-6.223067,-0.707166,0.707047,3
map,3.875068,-6.248067,-0.707166,0.707047,3
map,3.875064,-6.273067,-0.707161,0.707053,3
map,3.875060,-6.298068,-0.707155,0.707058,3
map,3.875057,-6.323067,-0.707155,0.707058,3
map,3.875054,-6.348067,-0.707155,0.707058,3
map,3.875051,-6.373067,-0.707150,0.707064,3
map,3.875047,-6.398067,-0.707150,0.707064,3
map,3.875044,-6.423068,-0.707150,0.707064,3
map,3.875041,-6.448068,-0.707150,0.707064,3
map,3.875038,-6.473068,-0.707145,0.707069,3
map,3.875036,-6.498068,-0.707145,0.707069,3
map,3.875033,-6.523068,-0.707145,0.707069,3
map,3.875031,-6.548068,-0.707139,0.707074,3
map,3.875028,-6.573068,-0.707139,0.707074,3
map,3.875026,-6.598068,-0.707139,0.707074,3
map,3.875024,-6.623068,-0.707139,0.707074,3
map,3.875021,-6.648068,-0.707139,0.707074,3
map,3.875019,-6.673068,-0.707134,0.707080,3
map,3.875018,-6.698068,-0.707134,0.707080,3
map,3.875015,-6.723068,-0.707139,0.707074,3
map,3.875013,-6.748068,-0.707134,0.707080,3
map,3.875012,-6.773068,-0.707128,0.707085,3
map,3.875010,-6.798068,-0.707134,0.707080,3
map,3.875008,-6.823068,-0.707134,0.707080,3
map,3.875006,-6.848068,-0.707134,0.707080,3
map,3.875004,-6.873068,-0.707134,0.707080,3
map,3.875002,-6.898068,-0.707128,0.707085,3
map,3.875001,-6.923068,-0.707128,0.707085,3
map,3.874999,-6.948068,-0.707128,0.707085,3
map,3.874998,-6.973068,-0.707128,0.707085,3
map,3.874996,-6.998068,-0.707128,0.707085,3
map,3.874995,-7.023068,-0.707128,0.707085,3
map,3.874993,-7.048068,-0.707128,0.707085,3
map,3.874992,-7.073068,-0.707128,0.707085,3
map,3.874990,-7.098068,-0.707128,0.707085,3
map,3.874989,-7.123068,-0.707128,0.707085,3
map,3.874987,-7.148068,-0.707128,0.707085,3
map,3.874986,-7.173068,-0.707128,0.707085,3
map,3.874984,-7.198068,-0.707128,0.707085,3
map,3.874983,-7.223068,-0.707128,0.707085,3
map,3.874981,-7.248068,-0.707128,0.707085,3
map,3.874979,-7.273068,-0.707123,0.707091,3
map,3.874979,-7.298068,-0.707123,0.707091,3
map,3.874977,-7.323068,-0.707128,0.707085,3
map,3.874976,-7.348068,-0.707128,0.707085,3
map,3.874974,-7.373068,-0.707128,0.707085,3
map,3.874973,-7.398068,-0.707123,0.707091,3
map,3.874972,-7.423068,-0.707123,0.707091,3
map,3.874970,-7.448068,-0.707128,0.707085,3
map,3.874969,-7.473068,-0.707128,0.707085,3
map,3.874967,-7.498068,-0.707128,0.707085,3
map,3.874966,-7.523068,-0.707128,0.707085,3
map,3.874964,-7.548068,-0.707123,0.707091,3
map,3.874964,-7.573068,-0.707123,0.707091,3
map,3.874962,-7.598068,-0.707128,0.707085,3
map,3.874960,-7.623068,-0.707128,0.707085,3
map,3.874959,-7.648068,-0.707128,0.707085,3
map,3.874957,-7.673068,-0.707134,0.707080,3
map,3.874955,-7.698068,-0.707134,0.707080,3
map,3.874954,-7.723068,-0.707128,0.707085,3
map,3.874952,-7.748068,-0.707128,0.707085,3
map,3.874951,-7.773068,-0.707128,0.707085,3
map,3.874949,-7.798068,-0.707128,0.707085,3
map,3.874948,-7.823068,-0.707134,0.707080,3
map,3.874945,-7.848068,-0.707134,0.707080,3
map,3.874944,-7.873068,-0.707134,0.707080,3
map,3.874941,-7.898068,-0.707134,0.707080,3
map,3.874940,-7.923068,-0.707134,0.707080,3
map,3.874938,-7.948068,-0.707134,0.707080,3
map,3.874936,-7.973068,-0.707134,0.707080,3
map,3.874934,-7.998068,-0.707134,0.707080,3
map,3.874932,-8.023067,-0.707134,0.707080,3
map,3.874930,-8.048068,-0.707139,0.707074,3
map,3.874928,-8.073068,-0.707139,0.707074,3
map,3.874925,-8.098068,-0.707134,0.707080,3
map,3.874924,-8.123068,-0.707134,0.707080,3
map,3.874922,-8.148067,-0.707145,0.707069,3
map,3.874918,-8.173068,-0.707145,0.707069,3
map,3.874916,-8.198068,-0.707139,0.707074,3
map,3.874914,-8.223068,-0.707139,0.707074,3
map,3.874912,-8.248068,-0.707145,0.707069,3
map,3.874909,-8.273067,-0.707145,0.707069,3
map,3.874906,-8.298068,-0.707145,0.707069,3
map,3.874903,-8.323068,-0.707145,0.707069,3
map,3.874901,-8.348068,-0.707145,0.707069,3
map,3.874898,-8.373068,-0.707150,0.707064,3
map,3.874895,-8.398067,-0.707150,0.707064,3
map,3.874892,-8.423068,-0.707150,0.707064,3
map,3.874889,-8.448068,-0.707155,0.707058,3
map,3.874885,-8.473068,-0.707155,0.707058,3
map,3.874882,-8.498068,-0.707150,0.707064,3
map,3.874879,-8.523067,-0.707155,0.707058,3
map,3.874875,-8.548068,-0.707161,0.707053,3
map,3.874871,-8.573068,-0.707155,0.707058,3
map,3.874868,-8.598068,-0.707155,0.707058,3
map,3.874864,-8.623068,-0.707161,0.707053,3
map,3.874861,-8.648067,-0.707166,0.707047,3
map,3.874856,-8.673068,-0.707166,0.707047,3
map,3.874852,-8.698068,-0.707161,0.707053,3
map,3.874848,-8.723068,-0.707166,0.707047,3
map,3.874844,-8.748068,-0.707171,0.707042,3
map,3.874839,-8.773067,-0.707171,0.707042,3
map,3.874835,-8.798068,-0.707171,0.707042,3
map,3.874830,-8.823068,-0.707171,0.707042,3
map,3.874825,-8.848068,-0.707177,0.707037,3
map,3.874820,-8.873068,-0.707182,0.707031,3
map,3.874815,-8.898067,-0.707177,0.707037,3
map,3.874810,-8.923068,-0.707182,0.707031,3
map,3.874804,-8.948068,-0.707188,0.707026,3
map,3.874799,-8.973068,-0.707182,0.707031,3
map,3.874793,-8.998068,-0.707188,0.707026,3
map,3.874787,-9.023067,-0.707193,0.707020,3
map,3.874781,-9.048068,-0.707193,0.707020,3
map,3.874775,-9.073068,-0.707199,0.707015,3
map,3.874768,-9.098068,-0.707199,0.707015,3
map,3.874762,-9.123068,-0.707199,0.707015,3
map,3.874755,-9.148067,-0.707204,0.707010,3
map,3.874748,-9.173068,-0.707209,0.707004,3
map,3.874741,-9.198068,-0.707209,0.707004,3
map,3.874734,-9.223068,-0.707209,0.707004,3
map,3.874726,-9.248068,-0.707215,0.706999,3
map,3.874719,-9.273067,-0.707220,0.706993,3
map,3.874710,-9.298068,-0.707225,0.706988,3
map,3.874702,-9.323068,-0.707225,0.706988,3
map,3.874693,-9.348068,-0.707225,0.706988,3
map,3.874685,-9.373068,-0.707231,0.706983,3
map,3.874676,-9.398067,-0.707236,0.706977,3
map,3.874667,-9.423068,-0.707236,0.706977,3
map,3.874658,-9.448068,-0.707242,0.706972,3
map,3.874648,-9.473068,-0.707247,0.706967,3
