frame,child_frame,odom_position_x,odom_position_y,odom_orientation_z,odom_orientation_w,odom_linear_x,odom_angular_z
/odom,/base_footprint,3.822384,-5.149554,0.933716,-0.358013,0.441588,-0.536510
/odom,/base_footprint,3.794796,-5.173313,0.940901,-0.338683,0.476863,-0.494737
/odom,/base_footprint,3.764565,-5.197324,0.947522,-0.319691,0.469479,-0.523468
/odom,/base_footprint,3.712544,-5.234040,0.958345,-0.285614,0.447361,-0.495030
/odom,/base_footprint,3.683485,-5.252240,0.963927,-0.266167,0.411930,-0.510390
/odom,/base_footprint,3.655020,-5.268485,0.969230,-0.246157,0.387502,-0.537704
/odom,/base_footprint,3.613478,-5.289137,0.977684,-0.210083,0.298416,-0.505338
/odom,/base_footprint,3.590322,-5.299012,0.981533,-0.191292,0.339871,-0.446692
/odom,/base_footprint,3.547616,-5.314933,0.986541,-0.163515,0.397633,-0.496676
/odom,/base_footprint,3.511973,-5.326180,0.990051,-0.140710,0.332442,-0.439374
/odom,/base_footprint,3.489142,-5.332373,0.992515,-0.122124,0.266509,-0.497904
/odom,/base_footprint,3.460339,-5.338692,0.995732,-0.092294,0.225291,-0.498923
/odom,/base_footprint,3.444197,-5.341391,0.997402,-0.072036,0.173856,-0.513860
/odom,/base_footprint,3.425806,-5.343491,0.999142,-0.041420,0.150685,-0.512106
/odom,/base_footprint,3.413047,-5.344249,0.999878,-0.015638,0.094913,-0.514958
/odom,/base_footprint,3.408686,-5.344317,0.999989,0.004628,0.018534,-0.501536
/odom,/base_footprint,3.411148,-5.344444,0.999366,0.035600,-0.033800,-0.519188
/odom,/base_footprint,3.411819,-5.344478,0.998108,0.061485,0.022302,-0.519571
/odom,/base_footprint,3.411370,-5.344427,0.996608,0.082292,-0.017261,-0.520855
/odom,/base_footprint,3.411833,-5.344491,0.993593,0.113018,0.014037,-0.514283
/odom,/base_footprint,3.407712,-5.343391,0.990354,0.138557,0.077331,-0.513188
/odom,/base_footprint,3.400131,-5.341041,0.987302,0.158857,0.127329,-0.515130
/odom,/base_footprint,3.386825,-5.336270,0.982844,0.184440,0.119877,-0.517792
/odom,/base_footprint,3.378771,-5.332918,0.976881,0.213784,0.014266,-0.484013
/odom,/base_footprint,3.381347,-5.334186,0.972354,0.233512,-0.056969,-0.506482
/odom,/base_footprint,3.386783,-5.337163,0.964480,0.264156,-0.048951,-0.546980
/odom,/base_footprint,3.391760,-5.340303,0.957209,0.289397,-0.063140,-0.511025
/odom,/base_footprint,3.395927,-5.343223,0.949363,0.314180,-0.046346,-0.525167
/odom,/base_footprint,3.398502,-5.345217,0.942582,0.333976,-0.035409,-0.521703
/odom,/base_footprint,3.401051,-5.347383,0.935485,0.353366,-0.063064,-0.510516
/odom,/base_footprint,3.407302,-5.353276,0.922066,0.387033,-0.052442,-0.527602
/odom,/base_footprint,3.410175,-5.356326,0.914243,0.405167,-0.051083,-0.439005
/odom,/base_footprint,3.412891,-5.359429,0.906953,0.421233,-0.053467,-0.482970
/odom,/base_footprint,3.417065,-5.364720,0.891192,0.453627,-0.040984,-0.521536
/odom,/base_footprint,3.419196,-5.367785,0.881598,0.472001,-0.050171,-0.516385
/odom,/base_footprint,3.421841,-5.372010,0.866124,0.499829,-0.033463,-0.543898
/odom,/base_footprint,3.423389,-5.374837,0.855051,0.518543,-0.043373,-0.542388
/odom,/base_footprint,3.425066,-5.378280,0.838167,0.545414,-0.023766,-0.519502
/odom,/base_footprint,3.426623,-5.382101,0.823876,0.566770,-0.052826,-0.509785
/odom,/base_footprint,3.427696,-5.385046,0.812830,0.582501,-0.018077,-0.447475
/odom,/base_footprint,3.427671,-5.384972,0.798869,0.601505,-0.011319,-0.505921
/odom,/base_footprint,3.427596,-5.384549,0.781816,0.623509,0.030201,-0.386057
/odom,/base_footprint,3.426787,-5.380673,0.771790,0.635877,0.083277,-0.410828
/odom,/base_footprint,3.424607,-5.368206,0.760213,0.649673,0.198514,-0.483074
/odom,/base_footprint,3.420881,-5.338021,0.737026,0.675864,0.186140,-0.508684
/odom,/base_footprint,3.419873,-5.322714,0.723348,0.690483,0.210827,-0.499475
/odom,/base_footprint,3.419399,-5.304703,0.709556,0.704649,0.217972,-0.448354
/odom,/base_footprint,3.419812,-5.279567,0.692532,0.721387,0.118712,-0.313166
/odom,/base_footprint,3.420036,-5.275211,0.680221,0.733007,0.016773,-0.495638
/odom,/base_footprint,3.420091,-5.274561,0.665225,0.746643,-0.003925,-0.512173
/odom,/base_footprint,3.420139,-5.274420,0.637993,0.770042,0.014711,-0.508822
/odom,/base_footprint,3.420163,-5.274255,0.622122,0.782920,-0.010900,-0.511732
/odom,/base_footprint,3.419792,-5.275694,0.606001,0.795464,-0.027398,-0.509158
/odom,/base_footprint,3.417713,-5.282124,0.577348,0.816498,-0.084638,-0.502219
/odom,/base_footprint,3.415127,-5.288982,0.560722,0.828004,-0.099035,-0.507882
/odom,/base_footprint,3.412051,-5.296253,0.543668,0.839300,-0.091796,-0.513991
/odom,/base_footprint,3.406035,-5.308438,0.513394,0.858153,-0.108292,-0.507421
/odom,/base_footprint,3.402386,-5.314936,0.495041,0.868869,-0.075894,-0.547903
/odom,/base_footprint,3.399241,-5.319991,0.476319,0.879273,-0.071606,-0.511861
/odom,/base_footprint,3.395107,-5.325949,0.444504,0.895777,-0.022152,-0.518635
/odom,/base_footprint,3.393245,-5.328279,0.426154,0.904651,-0.058476,-0.502798
/odom,/base_footprint,3.390341,-5.331665,0.407793,0.913074,-0.040073,-0.512171
/odom,/base_footprint,3.386049,-5.336053,0.373935,0.927455,-0.073902,-0.528343
/odom,/base_footprint,3.381751,-5.340032,0.354747,0.934962,-0.059886,-0.514764
/odom,/base_footprint,3.378624,-5.342677,0.330018,0.943975,-0.025619,-0.518660
/odom,/base_footprint,3.377488,-5.343529,0.300856,0.953670,-0.016468,-0.514273
/odom,/base_footprint,3.377342,-5.343645,0.281141,0.959666,0.023418,-0.515298
/odom,/base_footprint,3.380039,-5.342018,0.256487,0.966548,0.036662,-0.508305
/odom,/base_footprint,3.383546,-5.340148,0.226717,0.973961,0.028948,-0.514157
/odom,/base_footprint,3.384696,-5.339601,0.206741,0.978396,0.003962,-0.508400
/odom,/base_footprint,3.384731,-5.339577,0.176691,0.984266,-0.005907,-0.513363
/odom,/base_footprint,3.383608,-5.339959,0.151176,0.988507,-0.011377,-0.517663
/odom,/base_footprint,3.381641,-5.340513,0.125756,0.992061,-0.025708,-0.512756
/odom,/base_footprint,3.379916,-5.340921,0.105440,0.994426,-0.019696,-0.510302
/odom,/base_footprint,3.379035,-5.341099,0.085126,0.996370,0.000489,-0.511792
/odom,/base_footprint,3.378947,-5.341111,0.049509,0.998774,0.000434,-0.508771
/odom,/base_footprint,3.380640,-5.340994,0.029055,0.999578,0.048972,-0.514018
/odom,/base_footprint,3.386318,-5.340829,-0.001792,0.999998,0.045486,-0.510585
/odom,/base_footprint,3.388866,-5.340884,-0.027364,0.999626,0.010653,-0.513349
/odom,/base_footprint,3.388785,-5.340872,-0.048139,0.998841,-0.005127,-0.521910
/odom,/base_footprint,3.388491,-5.340838,-0.068861,0.997626,-0.004039,-0.516206
/odom,/base_footprint,3.386729,-5.340512,-0.104666,0.994507,-0.017749,-0.510596
/odom,/base_footprint,3.384732,-5.340041,-0.124942,0.992164,-0.029346,-0.510181
/odom,/base_footprint,3.381655,-5.339176,-0.145160,0.989408,-0.056548,-0.508838
/odom,/base_footprint,3.376240,-5.337386,-0.180572,0.983562,-0.017163,-0.518318
/odom,/base_footprint,3.375321,-5.337019,-0.200889,0.979614,-0.006533,-0.515470
/odom,/base_footprint,3.374655,-5.336713,-0.220953,0.975284,-0.016344,-0.511351
/odom,/base_footprint,3.372973,-5.335850,-0.255813,0.966726,-0.006360,-0.511940
/odom,/base_footprint,3.372780,-5.335736,-0.275733,0.961234,-0.001825,-0.519534
/odom,/base_footprint,3.372865,-5.335796,-0.295533,0.955333,0.006546,-0.512548
/odom,/base_footprint,3.371714,-5.334887,-0.329503,0.944155,-0.035578,-0.505987
/odom,/base_footprint,3.369345,-5.332920,-0.348907,0.937157,-0.043325,-0.520286
/odom,/base_footprint,3.365160,-5.329066,-0.377800,0.925887,-0.045660,-0.512016
/odom,/base_footprint,3.362611,-5.326445,-0.401552,0.915836,-0.035629,-0.518572
/odom,/base_footprint,3.362128,-5.325929,-0.420326,0.907373,0.023721,-0.514175
/odom,/base_footprint,3.367183,-5.332366,-0.448114,0.893977,0.107874,-0.514811
/odom,/base_footprint,3.375517,-5.344218,-0.471168,0.882043,0.186705,-0.522425
/odom,/base_footprint,3.383340,-5.356409,-0.487917,0.872890,0.156466,-0.412578
/odom,/base_footprint,3.389784,-5.367378,-0.509166,0.860668,0.051998,-0.445864
/odom,/base_footprint,3.390029,-5.367818,-0.530435,0.847726,-0.003902,-0.509422
/odom,/base_footprint,3.389661,-5.367013,-0.547575,0.836757,-0.014013,-0.509100
/odom,/base_footprint,3.388235,-5.363373,-0.572807,0.819691,-0.049909,-0.506159
/odom,/base_footprint,3.387107,-5.360096,-0.589275,0.807932,-0.042744,-0.506600
/odom,/base_footprint,3.386329,-5.357521,-0.605685,0.795704,-0.018740,-0.516929
/odom,/base_footprint,3.385904,-5.355766,-0.633725,0.773559,-0.011349,-0.505798
/odom,/base_footprint,3.385644,-5.354302,-0.649254,0.760572,-0.020440,-0.505968
/odom,/base_footprint,3.385474,-5.353106,-0.664495,0.747292,-0.009224,-0.504274
/odom,/base_footprint,3.385336,-5.351380,-0.690568,0.723267,-0.012978,-0.507260
/odom,/base_footprint,3.385336,-5.351944,-0.705155,0.709053,0.033779,-0.511681
/odom,/base_footprint,3.385259,-5.356084,-0.719533,0.694458,0.081224,-0.511614
/odom,/base_footprint,3.383862,-5.374528,-0.743893,0.668299,0.184028,-0.511697
/odom,/base_footprint,3.381585,-5.392248,-0.756662,0.653806,0.253999,-0.442622
/odom,/base_footprint,3.377779,-5.415682,-0.765376,0.643583,0.332179,-0.247371
/odom,/base_footprint,3.369465,-5.459740,-0.773853,0.633365,0.417583,-0.209699
/odom,/base_footprint,3.357840,-5.513666,-0.782097,0.623156,0.492466,-0.224398
/odom,/base_footprint,3.357840,-5.513666,-0.782097,0.623156,0.492466,-0.224398
/odom,/base_footprint,3.320677,-5.658272,-0.797514,0.603301,0.473929,-0.114550
/odom,/base_footprint,3.307463,-5.704696,-0.797546,0.603258,0.495009,0.090292
/odom,/base_footprint,3.297170,-5.741906,-0.793413,0.608684,0.480922,0.240754
/odom,/base_footprint,3.285103,-5.789691,-0.784673,0.619910,0.497696,0.247915
/odom,/base_footprint,3.272067,-5.848023,-0.776489,0.630131,0.502361,0.201809
/odom,/base_footprint,3.264368,-5.886329,-0.770171,0.637837,0.480054,0.313343
/odom,/base_footprint,3.256501,-5.932735,-0.756422,0.654085,0.465177,0.508137
/odom,/base_footprint,3.250141,-5.988296,-0.735891,0.677100,0.466032,0.513331
/odom,/base_footprint,3.247766,-6.026170,-0.721917,0.691980,0.477465,0.509130
/odom,/base_footprint,3.246927,-6.064460,-0.707639,0.706574,0.480177,0.511271
/odom,/base_footprint,3.249276,-6.132769,-0.682125,0.731235,0.494568,0.502756
/odom,/base_footprint,3.252814,-6.172534,-0.668431,0.743774,0.501631,0.427058
/odom,/base_footprint,3.257745,-6.212332,-0.656262,0.754533,0.500169,0.373896
/odom,/base_footprint,3.269163,-6.281334,-0.638027,0.770014,0.500603,0.308928
/odom,/base_footprint,3.277056,-6.320585,-0.629572,0.776942,0.500096,0.241495
/odom,/base_footprint,3.290282,-6.379087,-0.619396,0.785079,0.500120,0.201008
/odom,/base_footprint,3.299874,-6.417943,-0.614203,0.789148,0.500102,0.136998
/odom,/base_footprint,3.312429,-6.466336,-0.610331,0.792146,0.499827,0.049926
/odom,/base_footprint,3.327841,-6.524335,-0.609278,0.792957,0.500125,0.004706
/odom,/base_footprint,3.338117,-6.562992,-0.610477,0.792034,0.500024,-0.093624
/odom,/base_footprint,3.350570,-6.611430,-0.615926,0.787804,0.500131,-0.210553
/odom,/base_footprint,3.364093,-6.669899,-0.629634,0.776892,0.500080,-0.328085
/odom,/base_footprint,3.371889,-6.709129,-0.638995,0.769211,0.499866,-0.285347
/odom,/base_footprint,3.380389,-6.758396,-0.648752,0.761000,0.499985,-0.211978
/odom,/base_footprint,3.389201,-6.817735,-0.656793,0.754071,0.499930,-0.146506
/odom,/base_footprint,3.394490,-6.857380,-0.660149,0.751135,0.499916,-0.078477
/odom,/base_footprint,3.402007,-6.916898,-0.661328,0.750097,0.499771,0.046048
/odom,/base_footprint,3.408450,-6.966470,-0.658185,0.752856,0.500004,0.103114
/odom,/base_footprint,3.413925,-7.006101,-0.656118,0.754658,0.500145,0.038436
/odom,/base_footprint,3.422358,-7.065511,-0.655253,0.755409,0.499943,0.007233
/odom,/base_footprint,3.426610,-7.095203,-0.654735,0.755859,0.499950,0.037748
/odom,/base_footprint,3.436768,-7.164464,-0.653087,0.757283,0.500066,0.021994
/odom,/base_footprint,3.442643,-7.204034,-0.653811,0.756657,0.500113,-0.086829
/odom,/base_footprint,3.448279,-7.243646,-0.657117,0.753789,0.500049,-0.114957
/odom,/base_footprint,3.456086,-7.303125,-0.661133,0.750269,0.499849,-0.037784
/odom,/base_footprint,3.461073,-7.342811,-0.661705,0.749765,0.500013,0.005708
/odom,/base_footprint,3.469802,-7.412264,-0.661579,0.749876,0.500038,-0.004012
/odom,/base_footprint,3.474772,-7.451954,-0.661924,0.749571,0.500007,-0.015067
/odom,/base_footprint,3.479707,-7.491648,-0.661933,0.749563,0.499952,0.023242
/odom,/base_footprint,3.488515,-7.561086,-0.660085,0.751191,0.500002,0.043141
/odom,/base_footprint,3.493709,-7.600751,-0.659290,0.751889,0.500041,0.017339
/odom,/base_footprint,3.498954,-7.640406,-0.659160,0.752002,0.500025,-0.015637
/odom,/base_footprint,3.505471,-7.689981,-0.659244,0.751929,0.499936,0.049820
/odom,/base_footprint,3.513607,-7.749414,-0.656324,0.754479,0.500143,-0.011399
/odom,/base_footprint,3.521809,-7.808870,-0.657702,0.753278,0.499851,-0.029014
/odom,/base_footprint,3.525832,-7.838588,-0.658139,0.752897,0.499837,-0.012337
/odom,/base_footprint,3.535056,-7.907991,-0.660677,0.750670,0.500130,-0.099318
/odom,/base_footprint,3.540008,-7.947680,-0.662755,0.748836,0.499930,-0.047363
/odom,/base_footprint,3.544804,-7.987381,-0.663700,0.747998,0.499881,-0.011541
/odom,/base_footprint,3.553153,-8.056881,-0.662909,0.748700,0.499887,0.039353
/odom,/base_footprint,3.558040,-8.096580,-0.662262,0.749272,0.500083,0.011950
/odom,/base_footprint,3.562978,-8.136278,-0.661652,0.749811,0.500009,0.031188
/odom,/base_footprint,3.570594,-8.195783,-0.659059,0.752091,0.499878,0.101376
/odom,/base_footprint,3.578524,-8.252363,-0.651789,0.758400,0.451040,0.260239
/odom,/base_footprint,3.586096,-8.297050,-0.637530,0.770425,0.450808,0.465658
/odom,/base_footprint,3.593372,-8.331489,-0.621609,0.783328,0.434868,0.526546
/odom,/base_footprint,3.604637,-8.374603,-0.601076,0.799192,0.452010,0.511440
/odom,/base_footprint,3.621657,-8.427375,-0.576410,0.817160,0.472099,0.507878
/odom,/base_footprint,3.635291,-8.463332,-0.559819,0.828615,0.482733,0.501304
/odom,/base_footprint,3.658914,-8.517283,-0.534695,0.845045,0.498034,0.500544
/odom,/base_footprint,3.681472,-8.561967,-0.513410,0.858143,0.500070,0.499295
/odom,/base_footprint,3.701071,-8.596770,-0.495650,0.868522,0.499373,0.522843
/odom,/base_footprint,3.733152,-8.647510,-0.470332,0.882489,0.500499,0.430381
/odom,/base_footprint,3.761847,-8.688447,-0.453927,0.891039,0.499958,0.285008
/odom,/base_footprint,3.785713,-8.720567,-0.444030,0.896012,0.500191,0.317670
/odom,/base_footprint,3.822948,-8.767597,-0.427143,0.904184,0.499899,0.303282
/odom,/base_footprint,3.855244,-8.805784,-0.415285,0.909692,0.500240,0.230083
/odom,/base_footprint,3.881711,-8.835781,-0.407580,0.913170,0.500007,0.201303
/odom,/base_footprint,3.922256,-8.880014,-0.399279,0.916830,0.500243,0.064790
/odom,/base_footprint,3.956367,-8.916595,-0.399381,0.916785,0.500150,-0.060621
/odom,/base_footprint,3.990324,-8.953289,-0.401350,0.915925,0.499873,-0.034474
/odom,/base_footprint,4.017373,-8.982762,-0.404231,0.914657,0.500211,-0.142503
/odom,/base_footprint,4.044083,-9.012563,-0.412029,0.911171,0.500142,-0.271290
/odom,/base_footprint,4.089081,-9.066188,-0.435134,0.900366,0.500198,-0.470118
/odom,/base_footprint,4.112752,-9.097285,-0.453316,0.891350,0.483544,-0.524122
/odom,/base_footprint,4.134984,-9.129168,-0.471682,0.881769,0.487845,-0.509292
/odom,/base_footprint,4.171300,-9.188053,-0.502662,0.864483,0.500552,-0.504446
/odom,/base_footprint,4.190398,-9.223235,-0.519939,0.854203,0.500007,-0.502168
/odom,/base_footprint,4.208050,-9.259101,-0.536665,0.843795,0.499710,-0.480591
/odom,/base_footprint,4.235561,-9.323478,-0.565309,0.824879,0.500070,-0.500512
/odom,/base_footprint,4.249242,-9.361056,-0.581709,0.813397,0.499910,-0.500377
/odom,/base_footprint,4.261412,-9.399160,-0.597859,0.801602,0.500145,-0.499418
/odom,/base_footprint,4.279012,-9.466904,-0.625500,0.780224,0.500006,-0.497490
/odom,/base_footprint,4.286929,-9.506114,-0.640989,0.767550,0.500045,-0.498910
/odom,/base_footprint,4.293272,-9.545609,-0.656199,0.754588,0.499999,-0.499448
/odom,/base_footprint,4.300598,-9.615213,-0.681380,0.731930,0.500057,-0.468945
/odom,/base_footprint,4.302749,-9.655153,-0.693592,0.720368,0.499911,-0.357559
/odom,/base_footprint,4.303690,-9.694222,-0.703935,0.710264,0.464436,-0.406703
/odom,/base_footprint,4.302557,-9.754504,-0.722986,0.690862,0.390973,-0.330288
/odom,/base_footprint,4.300847,-9.783661,-0.732393,0.680882,0.333530,-0.348653
/odom,/base_footprint,4.298632,-9.809006,-0.742385,0.669973,0.323403,-0.419830
/odom,/base_footprint,4.292099,-9.855734,-0.766690,0.642018,0.363507,-0.574561
/odom,/base_footprint,4.286648,-9.882856,-0.780621,0.625005,0.323227,-0.533306
/odom,/base_footprint,4.280316,-9.908525,-0.793294,0.608839,0.349235,-0.474957
/odom,/base_footprint,4.264389,-9.960670,-0.813829,0.581105,0.424666,-0.522884
/odom,/base_footprint,4.252747,-9.992415,-0.825819,0.563935,0.420138,-0.524515
/odom,/base_footprint,4.239655,-10.023934,-0.837322,0.546710,0.448468,-0.507214
/odom,/base_footprint,4.210201,-10.084929,-0.856093,0.516822,0.499013,-0.500333
/odom,/base_footprint,4.190829,-10.120000,-0.866359,0.499421,0.499479,-0.508211
/odom,/base_footprint,4.170163,-10.154073,-0.876274,0.481814,0.498789,-0.500222
/odom,/base_footprint,4.130571,-10.211902,-0.892607,0.450836,0.499852,-0.502038
/odom,/base_footprint,4.106248,-10.243588,-0.900784,0.434267,0.499509,-0.402057
/odom,/base_footprint,4.081114,-10.274273,-0.906667,0.421846,0.490700,-0.339573
/odom,/base_footprint,4.035283,-10.326202,-0.915570,0.402158,0.497625,-0.239868
/odom,/base_footprint,4.007976,-10.355407,-0.918804,0.394715,0.501259,-0.160314
/odom,/base_footprint,3.980223,-10.384305,-0.920951,0.389677,0.499753,-0.105788
/odom,/base_footprint,3.931237,-10.434224,-0.922416,0.386199,0.500383,0.051285
/odom,/base_footprint,3.903299,-10.462857,-0.920160,0.391543,0.499689,0.217888
/odom,/base_footprint,3.862540,-10.506824,-0.911802,0.410630,0.499978,0.428468
/odom,/base_footprint,3.836513,-10.537216,-0.905349,0.424669,0.500297,0.323228
/odom,/base_footprint,3.805068,-10.576114,-0.899933,0.436029,0.500136,0.180496
/odom,/base_footprint,3.769759,-10.621873,-0.894113,0.447842,0.466040,0.315970
/odom,/base_footprint,3.741505,-10.661110,-0.885922,0.463834,0.492619,0.362677
/odom,/base_footprint,3.719329,-10.694187,-0.878210,0.478274,0.502966,0.474842
/odom,/base_footprint,3.698391,-10.728079,-0.868296,0.496047,0.488405,0.517368
/odom,/base_footprint,3.666594,-10.786737,-0.849671,0.527313,0.469638,0.522582
/odom,/base_footprint,3.650058,-10.821935,-0.838787,0.544459,0.495505,0.500185
/odom,/base_footprint,3.634706,-10.858317,-0.827647,0.561248,0.493453,0.510977
/odom,/base_footprint,3.612149,-10.921354,-0.806686,0.590980,0.456385,0.528093
/odom,/base_footprint,3.601901,-10.956283,-0.794222,0.607627,0.453865,0.516892
/odom,/base_footprint,3.593299,-10.990808,-0.781423,0.624002,0.430667,0.524004
/odom,/base_footprint,3.584956,-11.032589,-0.764824,0.644239,0.416513,0.522187
/odom,/base_footprint,3.577953,-11.082510,-0.744483,0.667641,0.426502,0.510920
/odom,/base_footprint,3.574987,-11.115989,-0.730522,0.682889,0.410946,0.523022
/odom,/base_footprint,3.573284,-11.157372,-0.712555,0.701617,0.420624,0.510502
/odom,/base_footprint,3.574046,-11.207579,-0.690573,0.723262,0.418398,0.520394
/odom,/base_footprint,3.576287,-11.240967,-0.675412,0.737441,0.416958,0.517564
/odom,/base_footprint,3.580968,-11.282021,-0.656069,0.754701,0.410577,0.521041
/odom,/base_footprint,3.589426,-11.331021,-0.632269,0.774749,0.416009,0.515333
/odom,/base_footprint,3.596866,-11.363900,-0.616209,0.787583,0.427529,0.512771
/odom,/base_footprint,3.613559,-11.422156,-0.587490,0.809231,0.435528,0.513924
/odom,/base_footprint,3.625281,-11.455776,-0.570823,0.821073,0.448854,0.509872
/odom,/base_footprint,3.638642,-11.489591,-0.553937,0.832558,0.459539,0.510347
/odom,/base_footprint,3.661742,-11.540304,-0.528213,0.849112,0.469753,0.508439
/odom,/base_footprint,3.688251,-11.590192,-0.501949,0.864897,0.471549,0.511390
/odom,/base_footprint,3.712634,-11.630465,-0.479944,0.877299,0.470427,0.502912
/odom,/base_footprint,3.733480,-11.661669,-0.463355,0.886173,0.469152,0.444362
/odom,/base_footprint,3.760926,-11.699424,-0.444970,0.895545,0.465304,0.376843
/odom,/base_footprint,3.795289,-11.742841,-0.427182,0.904165,0.459999,0.280811
/odom,/base_footprint,3.818662,-11.770686,-0.418387,0.908269,0.452877,0.213367
/odom,/base_footprint,3.847934,-11.804251,-0.410225,0.911984,0.440740,0.137729
/odom,/base_footprint,3.882576,-11.842779,-0.404645,0.914474,0.426799,0.071537
/odom,/base_footprint,3.904903,-11.867250,-0.403281,0.915076,0.408959,0.011075
/odom,/base_footprint,3.926418,-11.890782,-0.403663,0.914908,0.384539,-0.045273
/odom,/base_footprint,3.961545,-11.929630,-0.408958,0.912553,0.365517,-0.119505
/odom,/base_footprint,3.980273,-11.950869,-0.414422,0.910085,0.349906,-0.169776
/odom,/base_footprint,3.997987,-11.971514,-0.421294,0.906924,0.327016,-0.218927
/odom,/base_footprint,4.025719,-12.005468,-0.436971,0.899475,0.300617,-0.273029
