frame,local_costmap_resolution,local_costmap_width,local_costmap_height,local_costmap_origin_pos_x,local_costmap_origin_pos_y,local_costmap_origin_orientation_z,local_costmap_origin_orientation_w
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
odom,0.025000,160,160,-1.975000,-2.000000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-2.000000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-2.000000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-2.000000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-2.000000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-2.000000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-2.000000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-2.000000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-2.000000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-2.000000,0.000000,1.000000
odom,0.025000,160,160,-1.750000,-2.200000,0.000000,1.000000
odom,0.025000,160,160,-1.750000,-2.200000,0.000000,1.000000
odom,0.025000,160,160,-1.750000,-2.200000,0.000000,1.000000
odom,0.025000,160,160,-1.750000,-2.200000,0.000000,1.000000
odom,0.025000,160,160,-1.750000,-2.200000,0.000000,1.000000
odom,0.025000,160,160,-1.750000,-2.200000,0.000000,1.000000
odom,0.025000,160,160,-1.750000,-2.200000,0.000000,1.000000
odom,0.025000,160,160,-1.750000,-2.200000,0.000000,1.000000
odom,0.025000,160,160,-1.750000,-2.200000,0.000000,1.000000
odom,0.025000,160,160,-1.750000,-2.200000,0.000000,1.000000
odom,0.025000,160,160,-1.750000,-2.200000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.700000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.700000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.700000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.700000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.700000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.700000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.700000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.700000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.700000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.700000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.700000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-3.250000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-3.250000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-3.250000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-3.250000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-3.250000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-3.250000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-3.250000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-3.250000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-3.250000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-3.250000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-3.250000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-3.750000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-3.750000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-3.750000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-3.750000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-3.750000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-3.750000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-3.750000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-3.750000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-3.750000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-3.750000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-3.750000,0.000000,1.000000
odom,0.025000,160,160,-1.075000,-4.225000,0.000000,1.000000
odom,0.025000,160,160,-1.075000,-4.225000,0.000000,1.000000
odom,0.025000,160,160,-1.075000,-4.225000,0.000000,1.000000
odom,0.025000,160,160,-1.075000,-4.225000,0.000000,1.000000
odom,0.025000,160,160,-1.075000,-4.225000,0.000000,1.000000
odom,0.025000,160,160,-1.075000,-4.225000,0.000000,1.000000
odom,0.025000,160,160,-1.075000,-4.225000,0.000000,1.000000
odom,0.025000,160,160,-1.075000,-4.225000,0.000000,1.000000
odom,0.025000,160,160,-1.075000,-4.225000,0.000000,1.000000
odom,0.025000,160,160,-1.075000,-4.225000,0.000000,1.000000
odom,0.025000,160,160,-0.900000,-4.700000,0.000000,1.000000
odom,0.025000,160,160,-0.900000,-4.700000,0.000000,1.000000
