frame,amcl_position_x,amcl_position_y,amcl_orientation_z,amcl_orientation_w
map,0.005415,-0.005435,-0.006487,0.999979
map,0.005415,-0.005435,-0.006487,0.999979
map,0.005415,-0.005435,-0.006487,0.999979
map,0.005415,-0.005435,-0.006487,0.999979
map,0.005415,-0.005435,-0.006487,0.999979
map,0.005415,-0.005435,-0.006487,0.999979
map,0.013742,-0.007385,-0.099045,0.995083
map,0.013742,-0.007385,-0.099045,0.995083
map,0.013742,-0.007385,-0.099045,0.995083
map,0.013742,-0.007385,-0.099045,0.995083
map,0.013742,-0.007385,-0.099045,0.995083
map,0.038300,-0.015438,-0.197688,0.980265
map,0.038300,-0.015438,-0.197688,0.980265
map,0.038300,-0.015438,-0.197688,0.980265
map,0.118572,-0.059171,-0.300441,0.953800
map,0.118572,-0.059171,-0.300441,0.953800
map,0.118572,-0.059171,-0.300441,0.953800
map,0.118572,-0.059171,-0.300441,0.953800
map,0.232397,-0.151810,-0.395828,0.918325
map,0.232397,-0.151810,-0.395828,0.918325
map,0.232397,-0.151810,-0.395828,0.918325
map,0.232397,-0.151810,-0.395828,0.918325
map,0.352784,-0.299887,-0.488288,0.872683
map,0.352784,-0.299887,-0.488288,0.872683
map,0.352784,-0.299887,-0.488288,0.872683
map,0.352784,-0.299887,-0.488288,0.872683
map,0.439722,-0.486589,-0.571509,0.820596
map,0.439722,-0.486589,-0.571509,0.820596
map,0.439722,-0.486589,-0.571509,0.820596
map,0.439722,-0.486589,-0.571509,0.820596
map,0.490445,-0.678249,-0.649766,0.760134
map,0.490445,-0.678249,-0.649766,0.760134
map,0.490445,-0.678249,-0.649766,0.760134
map,0.490445,-0.678249,-0.649766,0.760134
map,0.490445,-0.678249,-0.649766,0.760134
map,0.496376,-0.935812,-0.713364,0.700794
map,0.496376,-0.935812,-0.713364,0.700794
map,0.496376,-0.935812,-0.713364,0.700794
map,0.496376,-0.935812,-0.713364,0.700794
map,0.496376,-0.935812,-0.713364,0.700794
map,0.488994,-1.190229,-0.718979,0.695032
map,0.488994,-1.190229,-0.718979,0.695032
map,0.488994,-1.190229,-0.718979,0.695032
map,0.488994,-1.190229,-0.718979,0.695032
map,0.496195,-1.381472,-0.649818,0.760089
map,0.496195,-1.381472,-0.649818,0.760089
map,0.496195,-1.381472,-0.649818,0.760089
map,0.496195,-1.381472,-0.649818,0.760089
map,0.546003,-1.570220,-0.572554,0.819867
map,0.546003,-1.570220,-0.572554,0.819867
map,0.546003,-1.570220,-0.572554,0.819867
map,0.546003,-1.570220,-0.572554,0.819867
map,0.546003,-1.570220,-0.572554,0.819867
map,0.652755,-1.792839,-0.512447,0.858719
map,0.652755,-1.792839,-0.512447,0.858719
map,0.652755,-1.792839,-0.512447,0.858719
map,0.652755,-1.792839,-0.512447,0.858719
map,0.652755,-1.792839,-0.512447,0.858719
map,0.779186,-2.015187,-0.502386,0.864643
map,0.779186,-2.015187,-0.502386,0.864643
map,0.779186,-2.015187,-0.502386,0.864643
map,0.779186,-2.015187,-0.502386,0.864643
map,0.779186,-2.015187,-0.502386,0.864643
map,0.907773,-2.226602,-0.487555,0.873092
map,0.907773,-2.226602,-0.487555,0.873092
map,0.907773,-2.226602,-0.487555,0.873092
map,0.907773,-2.226602,-0.487555,0.873092
map,0.907773,-2.226602,-0.487555,0.873092
map,0.907773,-2.226602,-0.487555,0.873092
map,1.021404,-2.443050,-0.550370,0.834921
map,1.021404,-2.443050,-0.550370,0.834921
map,1.021404,-2.443050,-0.550370,0.834921
map,1.021404,-2.443050,-0.550370,0.834921
map,1.090585,-2.631971,-0.624561,0.780976
map,1.090585,-2.631971,-0.624561,0.780976
map,1.090585,-2.631971,-0.624561,0.780976
map,1.090585,-2.631971,-0.624561,0.780976
map,1.115150,-2.827890,-0.698986,0.715135
map,1.115150,-2.827890,-0.698986,0.715135
map,1.115150,-2.827890,-0.698986,0.715135
map,1.098647,-3.012545,-0.763355,0.645979
map,1.098647,-3.012545,-0.763355,0.645979
map,1.098647,-3.012545,-0.763355,0.645979
map,1.098647,-3.012545,-0.763355,0.645979
map,1.047406,-3.198929,-0.822323,0.569021
map,1.047406,-3.198929,-0.822323,0.569021
map,1.047406,-3.198929,-0.822323,0.569021
map,1.047406,-3.198929,-0.822323,0.569021
map,1.047406,-3.198929,-0.822323,0.569021
map,0.937388,-3.408638,-0.850178,0.526495
map,0.937388,-3.408638,-0.850178,0.526495
map,0.937388,-3.408638,-0.850178,0.526495
map,0.937388,-3.408638,-0.850178,0.526495
map,0.937388,-3.408638,-0.850178,0.526495
map,0.827058,-3.622844,-0.845964,0.533240
map,0.827058,-3.622844,-0.845964,0.533240
map,0.827058,-3.622844,-0.845964,0.533240
map,0.827058,-3.622844,-0.845964,0.533240
map,0.827058,-3.622844,-0.845964,0.533240
map,0.719682,-3.837078,-0.852888,0.522094
map,0.719682,-3.837078,-0.852888,0.522094
map,0.719682,-3.837078,-0.852888,0.522094
map,0.719682,-3.837078,-0.852888,0.522094
map,0.719682,-3.837078,-0.852888,0.522094
map,0.605699,-4.048428,-0.854852,0.518873
map,0.605699,-4.048428,-0.854852,0.518873
map,0.605699,-4.048428,-0.854852,0.518873
map,0.605699,-4.048428,-0.854852,0.518873
map,0.605699,-4.048428,-0.854852,0.518873
map,0.499713,-4.252326,-0.850595,0.525822
map,0.499713,-4.252326,-0.850595,0.525822
map,0.499713,-4.252326,-0.850595,0.525822
map,0.499713,-4.252326,-0.850595,0.525822
map,0.499713,-4.252326,-0.850595,0.525822
map,0.390786,-4.464196,-0.849769,0.527155
map,0.390786,-4.464196,-0.849769,0.527155
map,0.390786,-4.464196,-0.849769,0.527155
map,0.390786,-4.464196,-0.849769,0.527155
map,0.390786,-4.464196,-0.849769,0.527155
map,0.280689,-4.682113,-0.857851,0.513898
map,0.280689,-4.682113,-0.857851,0.513898
map,0.280689,-4.682113,-0.857851,0.513898
map,0.280689,-4.682113,-0.857851,0.513898
map,0.280689,-4.682113,-0.857851,0.513898
map,0.280689,-4.682113,-0.857851,0.513898
map,0.152788,-4.895795,-0.874534,0.484964
map,0.152788,-4.895795,-0.874534,0.484964
map,0.152788,-4.895795,-0.874534,0.484964
map,0.152788,-4.895795,-0.874534,0.484964
map,0.152788,-4.895795,-0.874534,0.484964
map,0.026100,-5.095009,-0.892661,0.450729
map,0.026100,-5.095009,-0.892661,0.450729
map,0.026100,-5.095009,-0.892661,0.450729
map,-0.106552,-5.234112,-0.932187,0.361976
map,-0.106552,-5.234112,-0.932187,0.361976
map,-0.106552,-5.234112,-0.932187,0.361976
map,-0.106552,-5.234112,-0.932187,0.361976
map,-0.264147,-5.348781,-0.963883,0.266326
map,-0.264147,-5.348781,-0.963883,0.266326
map,-0.264147,-5.348781,-0.963883,0.266326
map,-0.264147,-5.348781,-0.963883,0.266326
map,-0.444021,-5.428029,-0.985432,0.170067
map,-0.444021,-5.428029,-0.985432,0.170067
map,-0.444021,-5.428029,-0.985432,0.170067
map,-0.444021,-5.428029,-0.985432,0.170067
map,-0.444021,-5.428029,-0.985432,0.170067
map,-0.698915,-5.501693,-0.995110,0.098769
map,-0.698915,-5.501693,-0.995110,0.098769
map,-0.698915,-5.501693,-0.995110,0.098769
map,-0.698915,-5.501693,-0.995110,0.098769
map,-0.698915,-5.501693,-0.995110,0.098769
map,-0.946960,-5.534203,-0.997553,0.069919
map,-0.946960,-5.534203,-0.997553,0.069919
map,-0.946960,-5.534203,-0.997553,0.069919
map,-0.946960,-5.534203,-0.997553,0.069919
map,-0.946960,-5.534203,-0.997553,0.069919
map,-0.946960,-5.534203,-0.997553,0.069919
map,-1.191585,-5.577648,-0.995436,0.095434
map,-1.191585,-5.577648,-0.995436,0.095434
map,-1.191585,-5.577648,-0.995436,0.095434
map,-1.191585,-5.577648,-0.995436,0.095434
map,-1.191585,-5.577648,-0.995436,0.095434
map,-1.443494,-5.620292,-0.997586,0.069438
map,-1.443494,-5.620292,-0.997586,0.069438
map,-1.443494,-5.620292,-0.997586,0.069438
map,-1.443494,-5.620292,-0.997586,0.069438
map,-1.443494,-5.620292,-0.997586,0.069438
map,-1.691920,-5.662893,-0.993706,0.112017
map,-1.691920,-5.662893,-0.993706,0.112017
map,-1.691920,-5.662893,-0.993706,0.112017
map,-1.691920,-5.662893,-0.993706,0.112017
map,-1.691920,-5.662893,-0.993706,0.112017
map,-1.920676,-5.732835,-0.978832,0.204666
map,-1.920676,-5.732835,-0.978832,0.204666
map,-1.920676,-5.732835,-0.978832,0.204666
map,-1.920676,-5.732835,-0.978832,0.204666
map,-2.109640,-5.833762,-0.953060,0.302780
map,-2.109640,-5.833762,-0.953060,0.302780
map,-2.109640,-5.833762,-0.953060,0.302780
map,-2.109640,-5.833762,-0.953060,0.302780
map,-2.241207,-5.951908,-0.916243,0.400624
map,-2.241207,-5.951908,-0.916243,0.400624
map,-2.241207,-5.951908,-0.916243,0.400624
map,-2.241207,-5.951908,-0.916243,0.400624
map,-2.359202,-6.096844,-0.870948,0.491376
map,-2.359202,-6.096844,-0.870948,0.491376
map,-2.359202,-6.096844,-0.870948,0.491376
map,-2.359202,-6.096844,-0.870948,0.491376
map,-2.440320,-6.277729,-0.816653,0.577129
map,-2.440320,-6.277729,-0.816653,0.577129
map,-2.440320,-6.277729,-0.816653,0.577129
map,-2.440320,-6.277729,-0.816653,0.577129
map,-2.484442,-6.475791,-0.753254,0.657730
map,-2.484442,-6.475791,-0.753254,0.657730
map,-2.484442,-6.475791,-0.753254,0.657730
map,-2.484442,-6.475791,-0.753254,0.657730
map,-2.492820,-6.671330,-0.700787,0.713371
map,-2.492820,-6.671330,-0.700787,0.713371
map,-2.492820,-6.671330,-0.700787,0.713371
map,-2.492820,-6.671330,-0.700787,0.713371
map,-2.492820,-6.671330,-0.700787,0.713371
map,-2.471868,-6.909225,-0.686361,0.727261
map,-2.471868,-6.909225,-0.686361,0.727261
map,-2.471868,-6.909225,-0.686361,0.727261
map,-2.471868,-6.909225,-0.686361,0.727261
map,-2.471868,-6.909225,-0.686361,0.727261
map,-2.448012,-7.161238,-0.663955,0.747773
map,-2.448012,-7.161238,-0.663955,0.747773
map,-2.448012,-7.161238,-0.663955,0.747773
map,-2.448012,-7.161238,-0.663955,0.747773
map,-2.448012,-7.161238,-0.663955,0.747773
map,-2.399587,-7.415114,-0.598738,0.800945
map,-2.399587,-7.415114,-0.598738,0.800945
map,-2.399587,-7.415114,-0.598738,0.800945
map,-2.399587,-7.415114,-0.598738,0.800945
map,-2.334375,-7.580156,-0.513309,0.858204
map,-2.334375,-7.580156,-0.513309,0.858204
map,-2.334375,-7.580156,-0.513309,0.858204
map,-2.334375,-7.580156,-0.513309,0.858204
map,-2.256383,-7.699633,-0.422931,0.906162
map,-2.256383,-7.699633,-0.422931,0.906162
map,-2.256383,-7.699633,-0.422931,0.906162
map,-2.256383,-7.699633,-0.422931,0.906162
map,-2.171145,-7.772641,-0.330071,0.943956
map,-2.171145,-7.772641,-0.330071,0.943956
map,-2.171145,-7.772641,-0.330071,0.943956
map,-2.171145,-7.772641,-0.330071,0.943956
map,-2.099221,-7.822955,-0.233939,0.972251
map,-2.099221,-7.822955,-0.233939,0.972251
map,-2.099221,-7.822955,-0.233939,0.972251
map,-2.099221,-7.822955,-0.233939,0.972251
map,-2.036967,-7.845744,-0.134028,0.990978
map,-2.036967,-7.845744,-0.134028,0.990978
map,-2.036967,-7.845744,-0.134028,0.990978
map,-2.036967,-7.845744,-0.134028,0.990978
map,-1.975785,-7.852696,-0.031446,0.999505
map,-1.975785,-7.852696,-0.031446,0.999505
map,-1.975785,-7.852696,-0.031446,0.999505
map,-1.975785,-7.852696,-0.031446,0.999505
map,-1.910683,-7.849658,0.071373,0.997450
map,-1.910683,-7.849658,0.071373,0.997450
map,-1.910683,-7.849658,0.071373,0.997450
map,-1.910683,-7.849658,0.071373,0.997450
map,-1.857326,-7.843978,0.173005,0.984921
map,-1.857326,-7.843978,0.173005,0.984921
map,-1.857326,-7.843978,0.173005,0.984921
map,-1.857326,-7.843978,0.173005,0.984921
map,-1.833305,-7.824901,0.272159,0.962252
map,-1.833305,-7.824901,0.272159,0.962252
map,-1.833305,-7.824901,0.272159,0.962252
map,-1.833305,-7.824901,0.272159,0.962252
map,-1.827051,-7.819094,0.369113,0.929384
map,-1.827051,-7.819094,0.369113,0.929384
map,-1.827051,-7.819094,0.369113,0.929384
map,-1.827051,-7.819094,0.369113,0.929384
map,-1.829607,-7.815667,0.462744,0.886492
map,-1.829607,-7.815667,0.462744,0.886492
map,-1.829607,-7.815667,0.462744,0.886492
map,-1.829607,-7.815667,0.462744,0.886492
map,-1.825373,-7.812924,0.552438,0.833554
map,-1.825373,-7.812924,0.552438,0.833554
map,-1.825373,-7.812924,0.552438,0.833554
map,-1.825373,-7.812924,0.552438,0.833554
map,-1.826013,-7.811273,0.635931,0.771746
map,-1.826013,-7.811273,0.635931,0.771746
map,-1.826013,-7.811273,0.635931,0.771746
map,-1.826013,-7.811273,0.635931,0.771746
map,-1.828258,-7.808805,0.710170,0.704030
map,-1.828258,-7.808805,0.710170,0.704030
map,-1.828258,-7.808805,0.710170,0.704030
map,-1.828258,-7.808805,0.710170,0.704030
map,-1.829047,-7.807927,0.778963,0.627070
map,-1.829047,-7.807927,0.778963,0.627070
map,-1.829047,-7.807927,0.778963,0.627070
map,-1.829047,-7.807927,0.778963,0.627070
map,-1.830594,-7.811148,0.839221,0.543790
map,-1.830594,-7.811148,0.839221,0.543790
map,-1.830594,-7.811148,0.839221,0.543790
map,-1.830594,-7.811148,0.839221,0.543790
map,-1.833768,-7.814219,0.890884,0.454231
map,-1.833768,-7.814219,0.890884,0.454231
map,-1.833768,-7.814219,0.890884,0.454231
map,-1.833768,-7.814219,0.890884,0.454231
map,-1.835968,-7.811795,0.932011,0.362429
map,-1.835968,-7.811795,0.932011,0.362429
map,-1.835968,-7.811795,0.932011,0.362429
map,-1.835968,-7.811795,0.932011,0.362429
map,-1.836715,-7.812766,0.964138,0.265400
map,-1.836715,-7.812766,0.964138,0.265400
map,-1.836715,-7.812766,0.964138,0.265400
map,-1.836715,-7.812766,0.964138,0.265400
map,-1.840378,-7.810860,0.985978,0.166875
map,-1.840378,-7.810860,0.985978,0.166875
map,-1.840378,-7.810860,0.985978,0.166875
map,-1.840378,-7.810860,0.985978,0.166875
map,-1.856435,-7.810455,0.998027,0.062780
map,-1.856435,-7.810455,0.998027,0.062780
map,-1.856435,-7.810455,0.998027,0.062780
map,-1.856435,-7.810455,0.998027,0.062780
map,-1.909046,-7.810280,-0.999236,0.039094
map,-1.909046,-7.810280,-0.999236,0.039094
map,-1.909046,-7.810280,-0.999236,0.039094
map,-1.909046,-7.810280,-0.999236,0.039094
map,-2.011284,-7.829961,-0.989829,0.142262
map,-2.011284,-7.829961,-0.989829,0.142262
map,-2.011284,-7.829961,-0.989829,0.142262
map,-2.011284,-7.829961,-0.989829,0.142262
map,-2.125946,-7.879003,-0.969911,0.243458
map,-2.125946,-7.879003,-0.969911,0.243458
map,-2.125946,-7.879003,-0.969911,0.243458
map,-2.125946,-7.879003,-0.969911,0.243458
map,-2.270845,-7.979170,-0.939402,0.342816
map,-2.270845,-7.979170,-0.939402,0.342816
map,-2.270845,-7.979170,-0.939402,0.342816
map,-2.270845,-7.979170,-0.939402,0.342816
map,-2.406620,-8.121298,-0.900185,0.435507
map,-2.406620,-8.121298,-0.900185,0.435507
map,-2.406620,-8.121298,-0.900185,0.435507
map,-2.406620,-8.121298,-0.900185,0.435507
map,-2.520845,-8.289955,-0.852628,0.522518
map,-2.520845,-8.289955,-0.852628,0.522518
map,-2.520845,-8.289955,-0.852628,0.522518
map,-2.520845,-8.289955,-0.852628,0.522518
map,-2.590205,-8.475775,-0.796978,0.604008
map,-2.590205,-8.475775,-0.796978,0.604008
map,-2.590205,-8.475775,-0.796978,0.604008
map,-2.590205,-8.475775,-0.796978,0.604008
map,-2.590205,-8.475775,-0.796978,0.604008
map,-2.637646,-8.727245,-0.758781,0.651346
map,-2.637646,-8.727245,-0.758781,0.651346
map,-2.637646,-8.727245,-0.758781,0.651346
map,-2.637646,-8.727245,-0.758781,0.651346
map,-2.637646,-8.727245,-0.758781,0.651346
map,-2.656690,-8.967175,-0.694716,0.719284
map,-2.656690,-8.967175,-0.694716,0.719284
map,-2.656690,-8.967175,-0.694716,0.719284
map,-2.656690,-8.967175,-0.694716,0.719284
map,-2.626887,-9.164495,-0.625180,0.780481
map,-2.626887,-9.164495,-0.625180,0.780481
map,-2.626887,-9.164495,-0.625180,0.780481
map,-2.626887,-9.164495,-0.625180,0.780481
map,-2.626887,-9.164495,-0.625180,0.780481
map,-2.558408,-9.409550,-0.615490,0.788145
map,-2.558408,-9.409550,-0.615490,0.788145
map,-2.558408,-9.409550,-0.615490,0.788145
map,-2.558408,-9.409550,-0.615490,0.788145
map,-2.558408,-9.409550,-0.615490,0.788145
map,-2.509343,-9.643661,-0.659856,0.751392
map,-2.509343,-9.643661,-0.659856,0.751392
map,-2.509343,-9.643661,-0.659856,0.751392
map,-2.509343,-9.643661,-0.659856,0.751392
map,-2.509343,-9.643661,-0.659856,0.751392
map,-2.483269,-9.882638,-0.663557,0.748126
map,-2.483269,-9.882638,-0.663557,0.748126
map,-2.483269,-9.882638,-0.663557,0.748126
map,-2.483269,-9.882638,-0.663557,0.748126
map,-2.483269,-9.882638,-0.663557,0.748126
map,-2.463375,-10.122985,-0.696593,0.717466
map,-2.463375,-10.122985,-0.696593,0.717466
map,-2.463375,-10.122985,-0.696593,0.717466
map,-2.463375,-10.122985,-0.696593,0.717466
map,-2.463375,-10.122985,-0.696593,0.717466
map,-2.481031,-10.379059,-0.769870,0.638200
