frame,local_plan_position_x,local_plan_position_y,local_plan_orientation_z,local_plan_orientation_w,ID
odom,0.086403,-0.063638,-0.381576,0.924338,4
odom,0.130818,-0.114597,-0.444276,0.895890,4
odom,0.174085,-0.180271,-0.502249,0.864723,4
odom,0.212143,-0.258189,-0.555366,0.831606,4
odom,0.242317,-0.345624,-0.603956,0.797018,4
odom,0.263020,-0.440144,-0.648545,0.761176,4
odom,0.273362,-0.540342,-0.689935,0.723871,4
odom,0.273387,-0.645590,-0.723226,0.690611,4
odom,0.264523,-0.759004,-0.744507,0.667615,4
odom,0.250368,-0.874083,-0.753223,0.657766,4
odom,0.235416,-0.988565,-0.749500,0.662004,4
odom,0.224603,-1.093983,-0.734863,0.678215,4
odom,0.219673,-1.189156,-0.715104,0.699018,4
odom,0.218914,-1.281851,-0.704588,0.709617,4
odom,0.222222,-1.433734,-0.693931,0.720042,4
odom,0.225542,-1.504151,-0.686158,0.727453,4
odom,0.230146,-1.568506,-0.676161,0.736754,4
odom,0.236209,-1.625513,-0.660529,0.750801,4
odom,0.245421,-1.683732,-0.637697,0.770287,4

odom,-0.002594,0.000030,-0.037562,0.999294,5
odom,-0.003203,0.000007,-0.111444,0.993771,5
odom,-0.003539,-0.000021,-0.176163,0.984361,5
odom,0.014618,-0.008386,-0.245392,0.969424,5
odom,0.045943,-0.028551,-0.314831,0.949148,5
odom,0.086403,-0.063638,-0.381576,0.924338,5
odom,0.130818,-0.114597,-0.444276,0.895890,5
odom,0.174085,-0.180271,-0.502249,0.864723,5
odom,0.212143,-0.258189,-0.555366,0.831606,5
odom,0.242317,-0.345624,-0.603956,0.797018,5
odom,0.263020,-0.440144,-0.648545,0.761176,5
odom,0.273362,-0.540342,-0.689935,0.723871,5
odom,0.273387,-0.645590,-0.723226,0.690611,5
odom,0.264523,-0.759004,-0.744507,0.667615,5
odom,0.250368,-0.874083,-0.753223,0.657766,5
odom,0.235416,-0.988565,-0.749500,0.662004,5
odom,0.224603,-1.093983,-0.734863,0.678215,5
odom,0.219673,-1.189156,-0.715104,0.699018,5
odom,0.218914,-1.281851,-0.704588,0.709617,5
odom,0.222222,-1.433734,-0.693931,0.720042,5
odom,0.225542,-1.504151,-0.686158,0.727453,5
odom,0.230146,-1.568506,-0.676161,0.736754,5
odom,0.236209,-1.625513,-0.660529,0.750801,5
odom,0.245421,-1.683732,-0.637697,0.770287,5

odom,-0.002879,0.000059,-0.068131,0.997676,6
odom,-0.003235,0.000015,-0.150658,0.988586,6
odom,0.019112,-0.009008,-0.225033,0.974351,6
odom,0.054747,-0.029957,-0.296601,0.955001,6
odom,0.099179,-0.065648,-0.364560,0.931180,6
odom,0.147241,-0.116904,-0.428147,0.903709,6
odom,0.194048,-0.182740,-0.487013,0.873395,6
odom,0.235717,-0.261082,-0.541213,0.840886,6
odom,0.269549,-0.349549,-0.591098,0.806600,6
odom,0.293805,-0.445959,-0.637178,0.770717,6
odom,0.307401,-0.549288,-0.680333,0.732903,6
odom,0.309181,-0.659263,-0.721284,0.692639,6
odom,0.299945,-0.771777,-0.748926,0.662654,6
odom,0.283298,-0.885328,-0.763945,0.645281,6
odom,0.263389,-0.999246,-0.766861,0.641813,6
odom,0.246193,-1.102763,-0.758643,0.651507,6
odom,0.234278,-1.198037,-0.740406,0.672160,6
odom,0.228080,-1.286570,-0.721950,0.691945,6
odom,0.225475,-1.373910,-0.712841,0.701325,6
odom,0.225415,-1.449878,-0.701485,0.712684,6
odom,0.227449,-1.518979,-0.691267,0.722600,6
odom,0.231510,-1.581585,-0.675763,0.737119,6
odom,0.237378,-1.634289,-0.657057,0.753841,6
odom,0.245421,-1.683732,-0.637697,0.770287,6

odom,-0.002948,0.000070,-0.093789,0.995592,7
odom,-0.003116,-0.000009,-0.158698,0.987327,7
odom,0.017926,-0.008815,-0.229372,0.973339,7
odom,0.053078,-0.029763,-0.298256,0.954486,7
odom,0.097504,-0.065525,-0.364134,0.931346,7
odom,0.145889,-0.116833,-0.426175,0.904641,7
odom,0.193302,-0.182701,-0.483980,0.875079,7
odom,0.235824,-0.261122,-0.537537,0.843240,7
odom,0.270683,-0.349746,-0.587094,0.809518,7
odom,0.296057,-0.446321,-0.633038,0.774121,7
odom,0.310839,-0.549713,-0.676148,0.736766,7
odom,0.313895,-0.660271,-0.717330,0.696734,7
odom,0.306141,-0.770209,-0.745068,0.666989,7
odom,0.291473,-0.878815,-0.760330,0.649537,7
odom,0.273882,-0.985503,-0.764182,0.645001,7
odom,0.258364,-1.081835,-0.758034,0.652215,7
odom,0.243511,-1.210842,-0.734363,0.678757,7
odom,0.237162,-1.326969,-0.717462,0.696597,7
odom,0.234374,-1.435538,-0.714334,0.699804,7
odom,0.233338,-1.524203,-0.707374,0.706840,7
odom,0.236190,-1.605740,-0.680587,0.732667,7
odom,0.241048,-1.653446,-0.653170,0.757211,7
odom,0.245422,-1.683732,-0.637697,0.770287,7

odom,0.000062,-0.000780,-0.144485,0.989507,8
odom,0.024526,-0.009750,-0.200117,0.979772,8
odom,0.055010,-0.025028,-0.256195,0.966625,8
odom,0.091827,-0.049228,-0.313783,0.949495,8
odom,0.133607,-0.084602,-0.371588,0.928398,8
odom,0.177940,-0.132657,-0.428387,0.903595,8
odom,0.221760,-0.193793,-0.483180,0.875521,8
odom,0.261924,-0.267316,-0.535305,0.844659,8
odom,0.295681,-0.351769,-0.584456,0.811426,8
odom,0.320873,-0.445349,-0.630607,0.776102,8
odom,0.335945,-0.546756,-0.674151,0.738594,8
odom,0.339465,-0.655977,-0.715847,0.698257,8
odom,0.330793,-0.770982,-0.749603,0.661888,8
odom,0.312491,-0.887482,-0.769784,0.638305,8
odom,0.288650,-1.006078,-0.777127,0.629343,8
odom,0.260091,-1.150117,-0.768311,0.640077,8
odom,0.242798,-1.268625,-0.744067,0.668105,8
odom,0.234374,-1.356867,-0.735440,0.677590,8
odom,0.228515,-1.436076,-0.729594,0.683880,8
odom,0.224578,-1.519549,-0.717066,0.697005,8
odom,0.224927,-1.609868,-0.691963,0.721933,8
odom,0.235444,-1.706857,-0.638481,0.769638,8

odom,0.000062,-0.000780,-0.144485,0.989507,9
odom,0.024526,-0.009750,-0.200117,0.979772,9
odom,0.055010,-0.025028,-0.256195,0.966625,9
odom,0.091827,-0.049228,-0.313783,0.949495,9
odom,0.133607,-0.084602,-0.371588,0.928398,9
odom,0.177940,-0.132657,-0.428387,0.903595,9
odom,0.221760,-0.193793,-0.483180,0.875521,9
odom,0.261924,-0.267316,-0.535305,0.844659,9
odom,0.295681,-0.351769,-0.584456,0.811426,9
odom,0.320873,-0.445349,-0.630607,0.776102,9
odom,0.335945,-0.546756,-0.674151,0.738594,9
odom,0.339465,-0.655977,-0.715847,0.698257,9
odom,0.330793,-0.770982,-0.749603,0.661888,9
odom,0.312491,-0.887482,-0.769784,0.638305,9
odom,0.288650,-1.006078,-0.777127,0.629343,9
odom,0.260091,-1.150117,-0.768311,0.640077,9
odom,0.242798,-1.268625,-0.744067,0.668105,9
odom,0.234374,-1.356867,-0.735440,0.677590,9
odom,0.228515,-1.436076,-0.729594,0.683880,9
odom,0.224578,-1.519549,-0.717066,0.697005,9
odom,0.224927,-1.609868,-0.691963,0.721933,9
odom,0.235444,-1.706857,-0.638481,0.769638,9

odom,0.008706,-0.003635,-0.169785,0.985481,10
odom,0.055305,-0.024470,-0.244563,0.969633,10
odom,0.100628,-0.052998,-0.306865,0.951753,10
odom,0.148060,-0.092138,-0.366701,0.930339,10
odom,0.195856,-0.142930,-0.424145,0.905594,10
odom,0.241731,-0.205691,-0.479003,0.877813,10
odom,0.283230,-0.279953,-0.531051,0.847340,10
odom,0.318054,-0.364583,-0.580155,0.814506,10
odom,0.344275,-0.458025,-0.626313,0.779572,10
odom,0.360431,-0.558980,-0.669823,0.742521,10
odom,0.365231,-0.667290,-0.711340,0.702848,10
odom,0.357308,-0.781584,-0.749729,0.661745,10
odom,0.338219,-0.897474,-0.774278,0.632846,10
odom,0.311962,-1.014978,-0.786024,0.618197,10
odom,0.283656,-1.132226,-0.785158,0.619296,10
odom,0.260904,-1.235838,-0.772999,0.634407,10
odom,0.241013,-1.362729,-0.746161,0.665765,10
odom,0.231628,-1.452263,-0.739470,0.673189,10
odom,0.225571,-1.537352,-0.723465,0.690361,10
odom,0.225686,-1.621660,-0.686714,0.726927,10
odom,0.235444,-1.706857,-0.638481,0.769638,10

odom,0.022448,-0.008949,-0.195253,0.980753,11
odom,0.066756,-0.030811,-0.256386,0.966574,11
odom,0.112324,-0.060745,-0.314063,0.949402,11
odom,0.159661,-0.100739,-0.370722,0.928744,11
odom,0.207159,-0.151838,-0.425999,0.904724,11
odom,0.252702,-0.214450,-0.479429,0.877581,11
odom,0.293972,-0.288264,-0.530602,0.847621,11
odom,0.328741,-0.372328,-0.579243,0.815155,11
odom,0.355084,-0.465265,-0.625241,0.780432,11
odom,0.371492,-0.565969,-0.668836,0.743410,11
odom,0.376563,-0.674498,-0.710664,0.703531,11
odom,0.368553,-0.788616,-0.750989,0.660315,11
odom,0.349259,-0.901506,-0.776906,0.629617,11
odom,0.322735,-1.014343,-0.790260,0.612771,11
odom,0.295325,-1.119679,-0.791818,0.610758,11
odom,0.271121,-1.217026,-0.783525,0.621360,11
odom,0.250353,-1.319442,-0.764418,0.644721,11
odom,0.230145,-1.478124,-0.735947,0.677040,11
odom,0.225966,-1.546862,-0.719716,0.694269,11
odom,0.226598,-1.623484,-0.684967,0.728574,11
odom,0.231097,-1.674358,-0.655393,0.755288,11
odom,0.235444,-1.706857,-0.638481,0.769638,11

odom,0.059581,-0.026764,-0.245450,0.969409,12
odom,0.110520,-0.058567,-0.303096,0.952960,12
odom,0.172628,-0.109999,-0.372767,0.927925,12
odom,0.223638,-0.165332,-0.427873,0.903839,12
odom,0.270895,-0.230691,-0.480182,0.877169,12
odom,0.312887,-0.305801,-0.529919,0.848048,12
odom,0.348005,-0.389902,-0.577128,0.816654,12
odom,0.374755,-0.481839,-0.621810,0.783168,12
odom,0.391939,-0.580750,-0.664234,0.747525,12
odom,0.398344,-0.685697,-0.704875,0.709331,12
odom,0.393014,-0.791640,-0.743164,0.669109,12
odom,0.377161,-0.894712,-0.773701,0.633550,12
odom,0.353363,-0.996276,-0.792824,0.609450,12
odom,0.325196,-1.095842,-0.801755,0.597653,12
odom,0.294470,-1.199215,-0.801078,0.598560,12
odom,0.263583,-1.312860,-0.787495,0.616322,12
odom,0.240125,-1.434907,-0.753539,0.657403,12
odom,0.229887,-1.522997,-0.739417,0.673248,12
odom,0.225501,-1.621441,-0.703565,0.710631,12
odom,0.235283,-1.733067,-0.642573,0.766225,12

odom,0.059581,-0.026764,-0.245450,0.969409,13
odom,0.110520,-0.058567,-0.303096,0.952960,13
odom,0.172628,-0.109999,-0.372767,0.927925,13
odom,0.223638,-0.165332,-0.427873,0.903839,13
odom,0.270895,-0.230691,-0.480182,0.877169,13
odom,0.312887,-0.305801,-0.529919,0.848048,13
odom,0.348005,-0.389902,-0.577128,0.816654,13
odom,0.374755,-0.481839,-0.621810,0.783168,13
odom,0.391939,-0.580750,-0.664234,0.747525,13
odom,0.398344,-0.685697,-0.704875,0.709331,13
odom,0.393014,-0.791640,-0.743164,0.669109,13
odom,0.377161,-0.894712,-0.773701,0.633550,13
odom,0.353363,-0.996276,-0.792824,0.609450,13
odom,0.325196,-1.095842,-0.801755,0.597653,13
odom,0.294470,-1.199215,-0.801078,0.598560,13
odom,0.263583,-1.312860,-0.787495,0.616322,13
odom,0.240125,-1.434907,-0.753539,0.657403,13
odom,0.229887,-1.522997,-0.739417,0.673248,13
odom,0.225501,-1.621441,-0.703565,0.710631,13
odom,0.235283,-1.733067,-0.642573,0.766225,13

odom,0.081068,-0.039128,-0.270296,0.962777,14
odom,0.130886,-0.073563,-0.323202,0.946330,14
odom,0.184241,-0.120372,-0.379495,0.925194,14
odom,0.233569,-0.175071,-0.431341,0.902189,14
odom,0.279821,-0.239757,-0.481572,0.876407,14
odom,0.321283,-0.314178,-0.529947,0.848031,14
odom,0.356232,-0.397591,-0.576238,0.817282,14
odom,0.383102,-0.488862,-0.620289,0.784374,14
odom,0.400667,-0.587250,-0.662312,0.749228,14
odom,0.407616,-0.691122,-0.702657,0.711529,14
odom,0.403070,-0.796062,-0.740696,0.671841,14
odom,0.387785,-0.899507,-0.772428,0.635102,14
odom,0.364126,-1.001675,-0.792613,0.609725,14
odom,0.335519,-1.102561,-0.802504,0.596647,14
odom,0.306420,-1.199039,-0.802921,0.596086,14
odom,0.275871,-1.305667,-0.794139,0.607736,14
odom,0.250483,-1.412432,-0.775090,0.631850,14
odom,0.230038,-1.550532,-0.738096,0.674696,14
odom,0.227081,-1.639493,-0.696510,0.717547,14
odom,0.230646,-1.695396,-0.663925,0.747799,14
odom,0.235283,-1.733067,-0.642573,0.766225,14

odom,0.104048,-0.053966,-0.294841,0.955546,15
odom,0.175387,-0.110980,-0.364889,0.931051,15
odom,0.233876,-0.172452,-0.421499,0.906829,15
odom,0.286471,-0.243090,-0.474227,0.880403,15
odom,0.332296,-0.322394,-0.523735,0.851881,15
odom,0.370315,-0.409589,-0.570385,0.821378,15
odom,0.399614,-0.504100,-0.614610,0.788831,15
odom,0.418862,-0.603580,-0.656800,0.754065,15
odom,0.427264,-0.705879,-0.696960,0.717110,15
odom,0.424493,-0.809264,-0.734833,0.678248,15
odom,0.410484,-0.913180,-0.769759,0.638335,15
odom,0.386984,-1.016403,-0.792785,0.609501,15
odom,0.357309,-1.119098,-0.805193,0.593013,15
odom,0.327225,-1.214404,-0.807708,0.589583,15
odom,0.299561,-1.304027,-0.801383,0.598152,15
odom,0.276732,-1.388459,-0.786317,0.617823,15
odom,0.259389,-1.475800,-0.758616,0.651538,15
odom,0.249985,-1.548974,-0.742071,0.670322,15
odom,0.244057,-1.635185,-0.717679,0.696374,15
odom,0.245602,-1.703332,-0.674699,0.738093,15
odom,0.252282,-1.758405,-0.639979,0.768392,15

odom,0.128610,-0.071686,-0.319404,0.947619,16
odom,0.189790,-0.124695,-0.377744,0.925910,16
odom,0.242448,-0.182430,-0.428104,0.903730,16
odom,0.291741,-0.250145,-0.477371,0.878702,16
odom,0.335825,-0.327324,-0.525034,0.851081,16
odom,0.373014,-0.413048,-0.570737,0.821133,16
odom,0.401992,-0.506589,-0.614506,0.788912,16
odom,0.421154,-0.605286,-0.656490,0.754335,16
odom,0.429619,-0.706960,-0.696525,0.717532,16
odom,0.427017,-0.809781,-0.734291,0.678835,16
odom,0.413319,-0.913341,-0.768740,0.639561,16
odom,0.390487,-1.015608,-0.791268,0.611469,16
odom,0.361933,-1.116606,-0.803299,0.595576,16
odom,0.332450,-1.212196,-0.805783,0.592211,16
odom,0.304887,-1.303388,-0.799930,0.600093,16
odom,0.281179,-1.392623,-0.785269,0.619155,16
odom,0.254154,-1.549919,-0.743083,0.669200,16
odom,0.247959,-1.630111,-0.724146,0.689646,16
odom,0.248419,-1.711169,-0.682700,0.730699,16
odom,0.256804,-1.782993,-0.639979,0.768392,16

odom,0.154273,-0.092275,-0.343629,0.939106,17
odom,0.223768,-0.158824,-0.400144,0.916452,17
odom,0.286301,-0.234851,-0.452527,0.891751,17
odom,0.342148,-0.321344,-0.502745,0.864435,17
odom,0.389407,-0.416859,-0.551007,0.834501,17
odom,0.425706,-0.517394,-0.597059,0.802197,17
odom,0.450641,-0.621797,-0.640930,0.767599,17
odom,0.463884,-0.728889,-0.682628,0.730766,17
odom,0.465184,-0.837412,-0.722129,0.691758,17
odom,0.454242,-0.947287,-0.759607,0.650383,17
odom,0.432754,-1.056861,-0.784177,0.620537,17
odom,0.404569,-1.165747,-0.797063,0.603896,17
odom,0.373349,-1.275588,-0.798854,0.601525,17
odom,0.345974,-1.376628,-0.789544,0.613693,17
odom,0.325213,-1.471921,-0.767700,0.640809,17
odom,0.311615,-1.561441,-0.748786,0.662812,17
odom,0.303615,-1.645172,-0.730920,0.682463,17
odom,0.301653,-1.720639,-0.701039,0.713123,17
odom,0.307769,-1.800145,-0.656965,0.753921,17

odom,0.181629,-0.116653,-0.367438,0.930048,18
odom,0.247765,-0.185755,-0.416673,0.909056,18
odom,0.307230,-0.262922,-0.464638,0.885501,18
odom,0.358839,-0.347151,-0.511290,0.859408,18
odom,0.401933,-0.438076,-0.556735,0.830690,18
odom,0.435623,-0.534921,-0.600865,0.799351,18
odom,0.459064,-0.636781,-0.643563,0.765393,18
odom,0.471431,-0.741983,-0.684471,0.729040,18
odom,0.472214,-0.849612,-0.723589,0.690231,18
odom,0.460971,-0.958689,-0.760442,0.649406,18
odom,0.439575,-1.066684,-0.784551,0.620065,18
odom,0.411563,-1.174327,-0.797442,0.603396,18
odom,0.383171,-1.273331,-0.799845,0.600207,18
odom,0.357484,-1.365515,-0.792866,0.609396,18
odom,0.336664,-1.452842,-0.776616,0.629975,18
odom,0.321738,-1.535918,-0.757269,0.653104,18
odom,0.311731,-1.614109,-0.743773,0.668432,18
odom,0.305830,-1.685704,-0.727008,0.686629,18
odom,0.304788,-1.747921,-0.698314,0.715792,18
odom,0.307440,-1.792496,-0.672409,0.740180,18
odom,0.311189,-1.824910,-0.656974,0.753914,18

odom,0.212152,-0.146766,-0.390967,0.920405,19
odom,0.296267,-0.247823,-0.456400,0.889775,19
odom,0.365725,-0.360897,-0.518488,0.855085,19
odom,0.416309,-0.476176,-0.573951,0.818889,19
odom,0.450869,-0.594915,-0.625229,0.780442,19
odom,0.469943,-0.715700,-0.672828,0.739799,19
odom,0.473893,-0.837435,-0.717167,0.696901,19
odom,0.462856,-0.959080,-0.758534,0.651634,19
odom,0.439306,-1.078331,-0.786004,0.618221,19
odom,0.407437,-1.197471,-0.800147,0.599804,19
odom,0.375159,-1.306762,-0.801885,0.597479,19
odom,0.345682,-1.411898,-0.791763,0.610828,19
odom,0.323119,-1.511169,-0.771060,0.636762,19
odom,0.308708,-1.601429,-0.750229,0.661178,19
odom,0.301325,-1.683504,-0.725507,0.688215,19
odom,0.299503,-1.756670,-0.705713,0.708498,19
odom,0.301940,-1.810925,-0.675571,0.737295,19
odom,0.306387,-1.850917,-0.657226,0.753694,19

odom,0.243411,-0.180867,-0.414224,0.910175,20
odom,0.315230,-0.274813,-0.470748,0.882268,20
odom,0.373501,-0.374757,-0.524384,0.851482,20
odom,0.419542,-0.482298,-0.575797,0.817593,20
odom,0.452409,-0.595893,-0.624870,0.780729,20
odom,0.471336,-0.713820,-0.671483,0.741020,20
odom,0.475777,-0.834219,-0.715521,0.698592,20
odom,0.465448,-0.955055,-0.756854,0.653584,20
odom,0.443053,-1.073054,-0.783193,0.621779,20
odom,0.413463,-1.188904,-0.796265,0.604948,20
odom,0.384434,-1.292567,-0.797498,0.603322,20
odom,0.357972,-1.391520,-0.789147,0.614204,20
odom,0.336775,-1.486490,-0.771629,0.636073,20
odom,0.321606,-1.577040,-0.755018,0.655704,20
odom,0.311827,-1.663133,-0.736826,0.676082,20
odom,0.306852,-1.743501,-0.720265,0.693699,20
odom,0.306346,-1.816250,-0.698484,0.715626,20
odom,0.309443,-1.868024,-0.672108,0.740453,20
odom,0.313193,-1.900451,-0.657249,0.753674,20

odom,0.273487,-0.217220,-0.437171,0.899378,21
odom,0.338150,-0.310501,-0.489264,0.872136,21
odom,0.387861,-0.403399,-0.537334,0.843369,21
odom,0.427526,-0.502969,-0.583951,0.811789,21
odom,0.456216,-0.608180,-0.628989,0.777414,21
odom,0.473058,-0.717608,-0.672229,0.740344,21
odom,0.477396,-0.829291,-0.713339,0.700819,21
odom,0.468984,-0.941210,-0.752056,0.659099,21
odom,0.449937,-1.050207,-0.778539,0.627596,21
odom,0.424019,-1.157048,-0.793312,0.608816,21
odom,0.395220,-1.261570,-0.797563,0.603236,21
odom,0.368190,-1.360480,-0.792219,0.610236,21
odom,0.346150,-1.452504,-0.778028,0.628230,21
odom,0.330338,-1.539863,-0.756770,0.653681,21
odom,0.319722,-1.623365,-0.743867,0.668328,21
odom,0.312624,-1.702443,-0.732080,0.681219,21
odom,0.309123,-1.776570,-0.714867,0.699261,21
odom,0.309702,-1.846517,-0.693118,0.720825,21
odom,0.316595,-1.925218,-0.657342,0.753592,21

odom,0.302486,-0.256126,-0.459748,0.888049,22
odom,0.368533,-0.363755,-0.515770,0.856727,22
odom,0.418188,-0.473881,-0.568417,0.822741,22
odom,0.453249,-0.587172,-0.617433,0.786624,22
odom,0.474285,-0.703260,-0.663543,0.748138,22
odom,0.481315,-0.820472,-0.706790,0.707423,22
odom,0.474417,-0.938209,-0.747369,0.664410,22
odom,0.455942,-1.054687,-0.773178,0.634189,22
odom,0.430606,-1.169372,-0.785976,0.618256,22
odom,0.402893,-1.283005,-0.786829,0.617171,22
odom,0.378346,-1.390826,-0.776491,0.630129,22
odom,0.360560,-1.491728,-0.755375,0.655293,22
odom,0.350726,-1.585964,-0.730104,0.683336,22
odom,0.346689,-1.673605,-0.716112,0.697985,22
odom,0.346614,-1.755603,-0.698488,0.715622,22
odom,0.349400,-1.832189,-0.689553,0.724235,22
odom,0.353294,-1.900247,-0.683417,0.730028,22
odom,0.358901,-1.970742,-0.673306,0.739364,22

odom,0.329993,-0.297198,-0.481982,0.876181,23
odom,0.387297,-0.400829,-0.532822,0.846227,23
odom,0.427799,-0.499107,-0.578677,0.815556,23
odom,0.457239,-0.601474,-0.623258,0.782016,23
odom,0.475468,-0.709115,-0.666489,0.745515,23
odom,0.481492,-0.819991,-0.707887,0.706326,23
odom,0.474814,-0.932661,-0.746701,0.665159,23
odom,0.457440,-1.044507,-0.771706,0.635980,23
odom,0.433690,-1.154467,-0.784426,0.620222,23
odom,0.407839,-1.262222,-0.785984,0.618247,23
odom,0.384063,-1.366628,-0.777209,0.629242,23
odom,0.365364,-1.469934,-0.757559,0.652766,23
odom,0.354706,-1.564936,-0.733045,0.680180,23
odom,0.349958,-1.653626,-0.718221,0.695815,23
odom,0.349149,-1.737091,-0.702527,0.711657,23
odom,0.351072,-1.815814,-0.694019,0.719957,23
odom,0.354230,-1.888233,-0.688715,0.725032,23
odom,0.358189,-1.954269,-0.682149,0.731213,23
odom,0.363565,-2.020524,-0.673262,0.739404,23

odom,0.355656,-0.340036,-0.503894,0.863766,24
odom,0.412558,-0.458094,-0.558846,0.829271,24
odom,0.454053,-0.584586,-0.613404,0.789769,24
odom,0.476198,-0.699459,-0.659083,0.752070,24
odom,0.484617,-0.814251,-0.701647,0.712525,24
odom,0.479847,-0.927694,-0.741264,0.671213,24
odom,0.464435,-1.038459,-0.766924,0.641737,24
odom,0.442499,-1.147332,-0.780573,0.625065,24
odom,0.417890,-1.255021,-0.783263,0.621691,24
odom,0.394329,-1.362411,-0.775119,0.631816,24
odom,0.376442,-1.463403,-0.757405,0.652946,24
odom,0.365605,-1.558132,-0.734850,0.678230,24
odom,0.360177,-1.647890,-0.721353,0.692567,24
odom,0.358104,-1.733551,-0.709790,0.704413,24
odom,0.358280,-1.815052,-0.702824,0.711363,24
odom,0.359706,-1.891677,-0.698087,0.716013,24
odom,0.362097,-1.964827,-0.692728,0.721199,24
odom,0.367890,-2.049319,-0.672009,0.740543,24

odom,0.379168,-0.384172,-0.525428,0.850838,25
odom,0.426027,-0.493269,-0.573922,0.818910,25
odom,0.458054,-0.600376,-0.619744,0.784804,25
odom,0.477353,-0.707675,-0.662372,0.749175,25
odom,0.484694,-0.817748,-0.703215,0.710977,25
odom,0.479777,-0.928589,-0.741314,0.671159,25
odom,0.464657,-1.038171,-0.766127,0.642689,25
odom,0.443246,-1.146314,-0.779230,0.626737,25
odom,0.419263,-1.253387,-0.781904,0.623399,25
odom,0.396173,-1.360165,-0.774572,0.632485,25
odom,0.377684,-1.465562,-0.756772,0.653679,25
odom,0.365561,-1.573675,-0.733953,0.679200,25
odom,0.360135,-1.697821,-0.710557,0.703640,25
odom,0.360061,-1.791014,-0.704114,0.710087,25
odom,0.361326,-1.877177,-0.699560,0.714574,25
odom,0.363602,-1.957371,-0.694300,0.719686,25
odom,0.367082,-2.027902,-0.684415,0.729093,25
odom,0.372729,-2.099084,-0.672468,0.740126,25

odom,0.400429,-0.429417,-0.546590,0.837400,26
odom,0.445262,-0.552688,-0.599738,0.800196,26
odom,0.473594,-0.680381,-0.651056,0.759030,26
odom,0.484611,-0.799741,-0.695748,0.718286,26
odom,0.481464,-0.916095,-0.736699,0.676221,26
odom,0.467336,-1.028712,-0.762602,0.646868,26
odom,0.446735,-1.138791,-0.776097,0.630613,26
odom,0.423657,-1.247152,-0.778451,0.627706,26
odom,0.401398,-1.354704,-0.772453,0.635072,26
