frame,global_plan_position_x,global_plan_position_y,global_plan_orientation_z,global_plan_orientation_w,ID
map,0.282044,-0.740179,-0.388719,0.921356,2
map,0.299482,-0.758093,-0.388985,0.921244,2
map,0.316914,-0.776014,-0.388875,0.921290,2
map,0.334359,-0.793920,-0.388831,0.921309,2
map,0.351795,-0.811837,-0.389039,0.921221,2
map,0.369224,-0.829759,-0.388980,0.921246,2
map,0.386664,-0.847671,-0.388947,0.921260,2
map,0.404096,-0.865591,-0.389114,0.921190,2
map,0.421523,-0.883516,-0.389077,0.921205,2
map,0.438958,-0.901433,-0.389044,0.921219,2
map,0.456387,-0.919356,-0.389183,0.921160,2
map,0.473812,-0.937283,-0.389156,0.921172,2
map,0.491243,-0.955204,-0.389129,0.921183,2
map,0.508670,-0.973129,-0.389002,0.921237,2
map,0.526111,-0.991040,-0.388977,0.921247,2
map,0.543540,-1.008964,-0.389208,0.921150,2
map,0.560963,-1.026892,-0.389129,0.921183,2
map,0.578397,-1.044810,-0.389101,0.921195,2
map,0.595823,-1.062736,-0.389293,0.921114,2
map,0.613242,-1.080668,-0.389248,0.921133,2
map,0.630671,-1.098591,-0.389221,0.921145,2
map,0.648093,-1.116521,-0.389382,0.921076,2
map,0.665510,-1.134456,-0.389352,0.921089,2
map,0.682934,-1.152383,-0.389333,0.921097,2
map,0.700351,-1.170317,-0.389472,0.921038,2
map,0.717765,-1.188255,-0.389442,0.921051,2
map,0.735185,-1.206187,-0.389432,0.921055,2
map,0.752599,-1.224124,-0.389568,0.920998,2
map,0.770009,-1.242066,-0.389541,0.921009,2
map,0.787425,-1.260001,-0.389526,0.921015,2
map,0.804836,-1.277942,-0.389656,0.920961,2
map,0.822242,-1.295887,-0.389643,0.920966,2
map,0.839653,-1.313827,-0.389633,0.920970,2
map,0.857060,-1.331771,-0.389752,0.920920,2
map,0.874463,-1.349720,-0.389735,0.920927,2
map,0.891871,-1.367663,-0.389730,0.920929,2
map,0.909274,-1.385611,-0.389705,0.920940,2
map,0.926684,-1.403552,-0.389690,0.920946,2
map,0.944088,-1.421499,-0.389832,0.920886,2
map,0.961487,-1.439451,-0.389805,0.920898,2
map,0.978893,-1.457397,-0.389790,0.920904,2
map,0.996293,-1.475347,-0.389929,0.920845,2
map,1.013689,-1.493303,-0.389914,0.920851,2
map,1.031090,-1.511252,-0.389904,0.920856,2
map,1.048486,-1.529207,-0.390036,0.920800,2
map,1.065878,-1.547167,-0.390018,0.920807,2
map,1.083275,-1.565121,-0.390008,0.920811,2
map,1.100667,-1.583079,-0.390130,0.920760,2
map,1.118055,-1.601042,-0.390118,0.920765,2
map,1.135448,-1.619000,-0.390120,0.920764,2
map,1.152835,-1.636963,-0.390202,0.920729,2
map,1.170222,-1.654927,-0.390194,0.920732,2
map,1.187610,-1.672890,-0.390237,0.920715,2
map,1.204993,-1.690857,-0.390282,0.920696,2
map,1.222378,-1.708822,-0.390272,0.920700,2
map,1.239762,-1.726789,-0.390349,0.920667,2
map,1.257141,-1.744761,-0.390371,0.920658,2
map,1.274523,-1.762729,-0.390364,0.920661,2
map,1.291903,-1.780700,-0.390460,0.920620,2
map,1.309277,-1.798675,-0.390443,0.920627,2
map,1.326658,-1.816645,-0.390440,0.920628,2
map,1.344033,-1.834620,-0.390555,0.920580,2
map,1.361405,-1.852598,-0.390545,0.920584,2
map,1.378780,-1.870573,-0.390570,0.920573,2
map,1.396150,-1.888554,-0.390639,0.920544,2
map,1.413521,-1.906534,-0.390624,0.920550,2
map,1.430892,-1.924512,-0.390689,0.920523,2
map,1.448257,-1.942497,-0.390743,0.920500,2
map,1.465624,-1.960480,-0.390743,0.920500,2
map,1.482989,-1.978465,-0.390848,0.920455,2
map,1.500347,-1.996456,-0.391022,0.920381,2
map,1.517699,-2.014454,-0.391240,0.920289,2
map,1.535040,-2.032461,-0.391553,0.920156,2
map,1.552367,-2.050483,-0.392764,0.919639,2
map,1.569614,-2.068581,-0.394222,0.919015,2
map,1.586826,-2.086713,-0.395789,0.918341,2
map,1.603949,-2.104928,-0.399113,0.916902,2
map,1.620897,-2.123307,-0.401878,0.915693,2
map,1.637798,-2.141728,-0.405075,0.914283,2
map,1.654488,-2.160342,-0.410704,0.911769,2
map,1.670930,-2.179174,-0.414008,0.910273,2
map,1.687348,-2.198028,-0.418481,0.908226,2
map,1.703416,-2.217180,-0.426143,0.904656,2
map,1.719187,-2.236578,-0.430051,0.902804,2
map,1.734921,-2.256005,-0.434995,0.900433,2
map,1.750263,-2.275744,-0.443098,0.896473,2
map,1.765287,-2.295727,-0.447335,0.894366,2
map,1.780252,-2.315752,-0.452482,0.891773,2
map,1.794811,-2.336076,-0.461265,0.887262,2
map,1.808975,-2.356677,-0.470357,0.882476,2
map,1.822686,-2.377581,-0.475445,0.879745,2
map,1.836369,-2.398504,-0.481248,0.876584,2
map,1.849524,-2.419763,-0.491637,0.870800,2
map,1.862197,-2.441313,-0.502066,0.864829,2
map,1.874315,-2.463180,-0.507711,0.861527,2
map,1.886420,-2.485053,-0.513368,0.858169,2
map,1.897959,-2.507232,-0.525400,0.850855,2
map,1.908813,-2.529752,-0.537740,0.843111,2
map,1.919040,-2.552565,-0.541949,0.840411,2
map,1.929442,-2.575298,-0.545880,0.837864,2
map,1.939240,-2.598298,-0.557671,0.830062,2
map,1.948340,-2.621583,-0.569723,0.821837,2
map,1.956780,-2.645116,-0.581974,0.813207,2
map,1.964468,-2.668903,-0.594825,0.803856,2
map,1.971396,-2.692924,-0.599963,0.800028,2
map,1.978473,-2.716902,-0.604046,0.796949,2
map,1.984908,-2.741060,-0.614088,0.789237,2
map,1.990762,-2.765365,-0.623129,0.782119,2
map,1.996078,-2.789793,-0.631480,0.775392,2
map,2.000884,-2.814326,-0.639346,0.768919,2
map,2.005201,-2.838951,-0.646432,0.762971,2
map,2.009097,-2.863646,-0.652547,0.757748,2
map,2.012619,-2.888396,-0.657938,0.753072,2
map,2.015808,-2.913192,-0.662751,0.748840,2
map,2.018695,-2.938025,-0.667225,0.744856,2
map,2.021289,-2.962890,-0.671528,0.740979,2
map,2.023600,-2.987783,-0.675600,0.737268,2
map,2.025645,-3.012699,-0.679406,0.733762,2
map,2.027441,-3.037634,-0.682957,0.730459,2
map,2.029002,-3.062585,-0.686295,0.727324,2
map,2.030341,-3.087549,-0.689489,0.724296,2
map,2.031463,-3.112524,-0.692586,0.721336,2
map,2.032373,-3.137507,-0.695921,0.718118,2
map,2.033032,-3.162499,-0.699851,0.714289,2
map,2.033394,-3.187497,-0.704090,0.710111,2
map,2.033458,-3.212497,-0.708293,0.705919,2
map,2.033226,-3.237495,-0.712428,0.701746,2
map,2.032703,-3.262490,-0.716448,0.697640,2
map,2.031896,-3.287477,-0.720314,0.693648,2
map,2.030818,-3.312453,-0.723970,0.689832,2
map,2.029483,-3.337418,-0.727150,0.686478,2
map,2.027943,-3.362370,-0.729513,0.683967,2
map,2.026264,-3.387314,-0.731580,0.681755,2
map,2.024422,-3.412246,-0.734209,0.678924,2
map,2.022358,-3.437161,-0.737046,0.675843,2
map,2.020098,-3.462058,-0.739469,0.673190,2
map,2.017677,-3.486941,-0.741684,0.670750,2
map,2.015089,-3.511806,-0.743979,0.668203,2
map,2.012326,-3.536654,-0.746288,0.665623,2
map,2.009394,-3.561481,-0.748519,0.663113,2
map,2.006298,-3.586288,-0.750691,0.660653,2
map,2.003040,-3.611075,-0.752863,0.658177,2
map,1.999618,-3.635840,-0.755040,0.655679,2
map,1.996032,-3.660581,-0.757233,0.653144,2
map,1.992278,-3.685298,-0.759436,0.650582,2
map,1.988358,-3.709989,-0.761644,0.647996,2
map,1.984267,-3.734652,-0.763870,0.645370,2
map,1.980008,-3.759286,-0.766108,0.642712,2
map,1.975575,-3.783890,-0.767815,0.640672,2
map,1.971054,-3.808478,-0.768877,0.639397,2
map,1.966458,-3.833052,-0.769769,0.638323,2
map,1.961800,-3.857614,-0.770587,0.637335,2
map,1.957078,-3.882164,-0.771334,0.636431,2
map,1.952304,-3.906704,-0.772011,0.635610,2
map,1.947478,-3.931234,-0.772623,0.634866,2
map,1.942610,-3.955755,-0.773171,0.634197,2
map,1.937698,-3.980268,-0.773665,0.633595,2
map,1.932754,-4.004775,-0.774103,0.633059,2
map,1.927775,-4.029273,-0.774512,0.632559,2
map,1.922767,-4.053767,-0.774955,0.632016,2
map,1.917719,-4.078251,-0.775408,0.631461,2
map,1.912641,-4.102730,-0.775836,0.630935,2
map,1.907527,-4.127202,-0.776239,0.630439,2
map,1.902387,-4.151668,-0.776617,0.629973,2
map,1.897214,-4.176127,-0.776976,0.629530,2
map,1.892017,-4.200581,-0.777304,0.629125,2
map,1.886794,-4.225029,-0.777613,0.628743,2
map,1.881549,-4.249473,-0.777903,0.628385,2
map,1.876280,-4.273911,-0.778177,0.628045,2
map,1.870993,-4.298346,-0.778442,0.627716,2
map,1.865683,-4.322775,-0.778702,0.627393,2
map,1.860355,-4.347201,-0.778952,0.627083,2
map,1.855006,-4.371622,-0.779196,0.626780,2
map,1.849641,-4.396039,-0.779431,0.626487,2
map,1.844255,-4.420452,-0.779662,0.626200,2
map,1.838854,-4.444861,-0.779877,0.625933,2
map,1.833434,-4.469267,-0.780082,0.625678,2
map,1.828001,-4.493670,-0.780273,0.625439,2
map,1.822552,-4.518069,-0.780453,0.625214,2
map,1.817090,-4.542465,-0.780625,0.625000,2
map,1.811614,-4.566858,-0.780791,0.624792,2
map,1.806126,-4.591248,-0.780956,0.624586,2
map,1.800625,-4.615635,-0.781123,0.624377,2
map,1.795111,-4.640020,-0.781280,0.624181,2
map,1.789585,-4.664401,-0.781431,0.623991,2
map,1.784048,-4.688780,-0.781568,0.623821,2
map,1.778500,-4.713157,-0.781689,0.623669,2
map,1.772944,-4.737532,-0.781748,0.623595,2
map,1.767388,-4.761906,-0.781709,0.623643,2
map,1.761837,-4.786282,-0.781484,0.623925,2
map,1.756316,-4.810665,-0.780981,0.624555,2
map,1.750844,-4.835059,-0.780405,0.625275,2
map,1.745413,-4.859462,-0.779931,0.625866,2
map,1.740015,-4.883872,-0.779509,0.626391,2
map,1.734649,-4.908290,-0.779114,0.626883,2
map,1.729313,-4.932713,-0.778756,0.627327,2
map,1.724003,-4.957143,-0.777819,0.628488,2
map,1.718813,-4.981598,-0.776392,0.630251,2
map,1.713725,-5.006075,-0.775167,0.631756,2
map,1.708724,-5.030570,-0.774172,0.632975,2
map,1.703790,-5.055078,-0.773521,0.633770,2
map,1.698891,-5.079594,-0.773156,0.634216,2
map,1.694013,-5.104113,-0.772969,0.634444,2
map,1.689143,-5.128634,-0.772934,0.634486,2
map,1.684271,-5.153155,-0.773028,0.634372,2
map,1.679385,-5.177672,-0.773196,0.634167,2
map,1.674487,-5.202188,-0.773092,0.634294,2
map,1.669618,-5.226710,-0.772727,0.634738,2
map,1.664777,-5.251236,-0.772426,0.635105,2
map,1.659954,-5.275767,-0.772199,0.635381,2
map,1.655148,-5.300300,-0.772035,0.635580,2
map,1.650350,-5.324836,-0.771921,0.635718,2
map,1.645561,-5.349373,-0.771863,0.635789,2
map,1.640773,-5.373909,-0.771863,0.635789,2
map,1.635984,-5.398447,-0.771907,0.635736,2
map,1.631189,-5.422983,-0.772001,0.635621,2
map,1.626386,-5.447516,-0.772001,0.635621,2
map,1.621590,-5.472053,-0.771857,0.635796,2
map,1.616809,-5.496591,-0.771704,0.635982,2
map,1.612038,-5.521132,-0.771585,0.636126,2
map,1.607275,-5.545674,-0.771502,0.636226,2
map,1.602516,-5.570216,-0.771462,0.636275,2
map,1.597759,-5.594760,-0.771457,0.636282,2
map,1.593002,-5.619303,-0.771472,0.636263,2
map,1.588242,-5.643846,-0.771512,0.636215,2
map,1.583479,-5.668387,-0.771571,0.636143,2
map,1.578710,-5.692929,-0.771625,0.636077,2
map,1.573938,-5.717469,-0.771606,0.636101,2
map,1.569173,-5.742011,-0.771536,0.636186,2
map,1.564411,-5.766553,-0.771491,0.636240,2
map,1.559653,-5.791096,-0.771462,0.636275,2
map,1.554896,-5.815639,-0.771448,0.636292,2
map,1.550140,-5.840182,-0.771447,0.636293,2
map,1.545383,-5.864726,-0.771461,0.636276,2
map,1.540624,-5.889269,-0.771482,0.636251,2
map,1.535864,-5.913811,-0.771517,0.636209,2
map,1.531101,-5.938354,-0.771560,0.636156,2
map,1.526334,-5.962895,-0.771566,0.636149,2
map,1.521569,-5.987437,-0.771541,0.636179,2
map,1.516806,-6.011979,-0.771512,0.636215,2
map,1.512046,-6.036521,-0.771487,0.636245,2
map,1.507287,-6.061064,-0.771477,0.636258,2
map,1.502528,-6.085607,-0.771477,0.636258,2
map,1.497769,-6.110150,-0.771481,0.636252,2
map,1.493010,-6.134693,-0.771492,0.636239,2
map,1.488249,-6.159235,-0.771512,0.636215,2
map,1.483487,-6.183777,-0.771537,0.636185,2
map,1.478722,-6.208319,-0.771561,0.636155,2
map,1.473956,-6.232861,-0.771556,0.636162,2
map,1.469193,-6.257403,-0.771531,0.636192,2
map,1.464430,-6.281945,-0.771512,0.636215,2
map,1.459670,-6.306487,-0.771501,0.636228,2
map,1.454909,-6.331030,-0.771497,0.636233,2
map,1.450149,-6.355572,-0.771497,0.636233,2
map,1.445388,-6.380116,-0.771506,0.636222,2
map,1.440627,-6.404658,-0.771517,0.636209,2
map,1.435864,-6.429200,-0.771527,0.636197,2
map,1.431101,-6.453742,-0.771546,0.636173,2
map,1.426336,-6.478283,-0.771551,0.636168,2
map,1.421572,-6.502825,-0.771536,0.636185,2
map,1.416809,-6.527368,-0.771521,0.636203,2
map,1.412048,-6.551910,-0.771512,0.636215,2
map,1.407286,-6.576452,-0.771507,0.636221,2
map,1.402525,-6.600995,-0.771501,0.636228,2
map,1.397765,-6.625537,-0.771502,0.636227,2
map,1.393004,-6.650080,-0.771511,0.636215,2
map,1.388242,-6.674622,-0.771521,0.636204,2
map,1.383479,-6.699164,-0.771527,0.636197,2
map,1.378716,-6.723706,-0.771537,0.636185,2
map,1.373953,-6.748248,-0.771531,0.636191,2
map,1.369190,-6.772790,-0.771516,0.636210,2
map,1.364429,-6.797333,-0.771507,0.636221,2
map,1.359668,-6.821875,-0.771502,0.636227,2
map,1.354907,-6.846418,-0.771497,0.636233,2
map,1.350147,-6.870961,-0.771492,0.636239,2
map,1.345387,-6.895503,-0.771492,0.636239,2
map,1.340627,-6.920046,-0.771497,0.636233,2
map,1.335867,-6.944588,-0.771501,0.636228,2
map,1.331106,-6.969131,-0.771511,0.636215,2
map,1.326344,-6.993673,-0.771511,0.636215,2
map,1.321583,-7.018216,-0.771499,0.636230,2
map,1.316823,-7.042758,-0.771490,0.636242,2
map,1.312063,-7.067301,-0.771480,0.636254,2
map,1.307305,-7.091844,-0.771477,0.636258,2
map,1.302546,-7.116387,-0.771472,0.636263,2
map,1.297788,-7.140930,-0.771470,0.636266,2
map,1.293029,-7.165473,-0.771472,0.636263,2
map,1.288271,-7.190016,-0.771475,0.636260,2
map,1.283512,-7.214559,-0.771477,0.636257,2
map,1.278753,-7.239102,-0.771482,0.636251,2
map,1.273993,-7.263644,-0.771477,0.636257,2
map,1.269235,-7.288188,-0.771462,0.636275,2
map,1.264478,-7.312731,-0.771454,0.636285,2
map,1.259721,-7.337274,-0.771450,0.636290,2
map,1.254965,-7.361817,-0.771442,0.636299,2
map,1.250209,-7.386361,-0.771438,0.636305,2
map,1.245453,-7.410904,-0.771438,0.636305,2
map,1.240697,-7.435448,-0.771437,0.636306,2
map,1.235941,-7.459991,-0.771437,0.636306,2
map,1.231186,-7.484535,-0.771440,0.636302,2
map,1.226429,-7.509078,-0.771440,0.636302,2
map,1.221674,-7.533621,-0.771430,0.636314,2
map,1.216919,-7.558165,-0.771420,0.636326,2
map,1.212165,-7.582709,-0.771412,0.636335,2
map,1.207411,-7.607253,-0.771405,0.636344,2
map,1.202658,-7.631797,-0.771401,0.636350,2
map,1.197905,-7.656341,-0.771398,0.636353,2
map,1.193153,-7.680885,-0.771395,0.636356,2
map,1.188400,-7.705430,-0.771395,0.636356,2
map,1.183648,-7.729973,-0.771395,0.636356,2
map,1.178895,-7.754518,-0.771393,0.636359,2
map,1.174143,-7.779062,-0.771388,0.636365,2
map,1.169391,-7.803606,-0.771378,0.636377,2
map,1.164641,-7.828150,-0.771368,0.636389,2
map,1.159890,-7.852695,-0.771361,0.636398,2
map,1.155141,-7.877240,-0.771356,0.636404,2
map,1.150391,-7.901784,-0.771348,0.636413,2
map,1.145643,-7.926329,-0.771343,0.636419,2
map,1.140894,-7.950874,-0.771343,0.636419,2
map,1.136146,-7.975419,-0.771339,0.636425,2
map,1.131398,-7.999964,-0.771336,0.636428,2
map,1.126650,-8.024509,-0.771333,0.636431,2
map,1.121903,-8.049054,-0.771323,0.636443,2
map,1.117156,-8.073600,-0.771314,0.636455,2
map,1.112410,-8.098145,-0.771304,0.636467,2
map,1.107665,-8.122690,-0.771294,0.636479,2
map,1.102921,-8.147236,-0.771284,0.636491,2
map,1.098177,-8.171782,-0.771277,0.636500,2
map,1.093434,-8.196328,-0.771274,0.636503,2
map,1.088691,-8.220874,-0.771269,0.636509,2
map,1.083948,-8.245420,-0.771264,0.636515,2
map,1.079206,-8.269966,-0.771260,0.636521,2
map,1.074464,-8.294512,-0.771252,0.636530,2
map,1.069723,-8.319058,-0.771240,0.636545,2
map,1.064983,-8.343605,-0.771227,0.636560,2
map,1.060244,-8.368152,-0.771217,0.636572,2
map,1.055506,-8.392698,-0.771205,0.636587,2
map,1.050768,-8.417246,-0.771198,0.636596,2
map,1.046031,-8.441792,-0.771190,0.636605,2
map,1.041295,-8.466340,-0.771182,0.636614,2
map,1.036559,-8.490888,-0.771178,0.636620,2
map,1.031823,-8.515434,-0.771175,0.636623,2
map,1.027087,-8.539982,-0.771168,0.636632,2
map,1.022353,-8.564529,-0.771156,0.636647,2
map,1.017619,-8.589077,-0.771146,0.636659,2
map,1.012887,-8.613626,-0.771133,0.636674,2
map,1.008155,-8.638173,-0.771121,0.636689,2
map,1.003424,-8.662722,-0.771113,0.636698,2
map,0.998693,-8.687270,-0.771106,0.636707,2
map,0.993963,-8.711819,-0.771099,0.636716,2
map,0.989234,-8.736367,-0.771091,0.636724,2
map,0.984505,-8.760916,-0.771086,0.636731,2
map,0.979777,-8.785464,-0.771086,0.636731,2
map,0.975048,-8.810013,-0.771076,0.636743,2
map,0.970321,-8.834562,-0.771061,0.636761,2
map,0.965594,-8.859112,-0.771051,0.636773,2
map,0.960869,-8.883661,-0.771039,0.636788,2
map,0.956144,-8.908211,-0.771027,0.636802,2
map,0.951420,-8.932760,-0.771017,0.636814,2
map,0.946697,-8.957310,-0.771010,0.636824,2
map,0.941975,-8.981859,-0.771002,0.636833,2
map,0.937253,-9.006410,-0.770995,0.636842,2
map,0.932531,-9.030960,-0.770988,0.636850,2
map,0.927811,-9.055510,-0.770977,0.636863,2
map,0.923091,-9.080061,-0.770958,0.636886,2
map,0.918373,-9.104611,-0.770920,0.636931,2
map,0.913659,-9.129163,-0.770861,0.637004,2
map,0.908951,-9.153715,-0.770743,0.637147,2
map,0.904255,-9.178270,-0.770584,0.637339,2
map,0.899571,-9.202827,-0.770398,0.637563,2
map,0.894903,-9.227388,-0.770205,0.637796,2
map,0.890249,-9.251951,-0.769989,0.638057,2
map,0.885615,-9.276518,-0.769782,0.638307,2
map,0.880993,-9.301086,-0.769553,0.638582,2
map,0.876394,-9.325661,-0.769248,0.638950,2
map,0.871818,-9.350238,-0.768847,0.639433,2
map,0.867281,-9.374823,-0.768393,0.639978,2
map,0.862776,-9.399413,-0.767965,0.640491,2
map,0.858304,-9.424010,-0.767565,0.640971,2
map,0.853860,-9.448612,-0.767216,0.641389,2
map,0.849442,-9.473219,-0.766909,0.641755,2
map,0.845045,-9.497829,-0.766655,0.642059,2
map,0.840666,-9.522443,-0.766457,0.642296,2
map,0.836299,-9.547058,-0.766315,0.642465,2
map,0.831942,-9.571675,-0.766223,0.642575,2
map,0.827590,-9.596293,-0.766118,0.642700,2
map,0.823248,-9.620914,-0.765886,0.642976,2
map,0.818931,-9.645538,-0.765588,0.643332,2
map,0.814636,-9.670167,-0.765316,0.643655,2
map,0.810360,-9.694798,-0.765072,0.643945,2
map,0.806102,-9.719433,-0.764857,0.644200,2
map,0.801860,-9.744070,-0.764670,0.644422,2
map,0.797630,-9.768710,-0.764511,0.644611,2
map,0.793412,-9.793351,-0.764381,0.644765,2
map,0.789203,-9.817995,-0.764279,0.644886,2
map,0.785000,-9.842639,-0.764206,0.644972,2
map,0.780801,-9.867284,-0.764164,0.645022,2
map,0.776605,-9.891929,-0.764081,0.645120,2
map,0.772419,-9.916576,-0.763916,0.645315,2
map,0.768248,-9.941226,-0.763732,0.645534,2
map,0.764091,-9.965878,-0.763570,0.645726,2
map,0.759945,-9.990531,-0.763430,0.645891,2
map,0.755808,-10.015187,-0.763304,0.646039,2
map,0.751681,-10.039844,-0.763197,0.646166,2
map,0.747561,-10.064502,-0.763112,0.646266,2
map,0.743447,-10.089161,-0.763040,0.646352,2
map,0.739338,-10.113821,-0.762982,0.646419,2
map,0.735233,-10.138482,-0.762940,0.646470,2
map,0.731131,-10.163143,-0.762905,0.646511,2
map,0.727031,-10.187804,-0.762852,0.646573,2
map,0.722936,-10.212467,-0.762752,0.646691,2
map,0.718852,-10.237131,-0.762632,0.646832,2
map,0.714776,-10.261797,-0.762525,0.646959,2
map,0.710707,-10.286463,-0.762427,0.647074,2
map,0.706646,-10.311131,-0.762342,0.647174,2
map,0.702591,-10.335800,-0.762269,0.647260,2
map,0.698541,-10.360470,-0.762204,0.647337,2
map,0.694495,-10.385140,-0.762147,0.647404,2
map,0.690454,-10.409811,-0.762102,0.647457,2
map,0.686415,-10.434484,-0.762064,0.647502,2
map,0.682380,-10.459155,-0.762029,0.647543,2
map,0.678346,-10.483828,-0.761997,0.647581,2
map,0.674316,-10.508501,-0.761932,0.647658,2
map,0.670292,-10.533175,-0.761839,0.647767,2
map,0.666276,-10.557850,-0.761754,0.647867,2
map,0.662265,-10.582526,-0.761681,0.647952,2
map,0.658260,-10.607203,-0.761614,0.648031,2
map,0.654260,-10.631882,-0.761551,0.648105,2
map,0.650264,-10.656560,-0.761498,0.648167,2
map,0.646272,-10.681239,-0.761451,0.648223,2
map,0.642283,-10.705919,-0.761408,0.648273,2
map,0.638298,-10.730599,-0.761371,0.648317,2
map,0.634315,-10.755280,-0.761338,0.648355,2
map,0.630334,-10.779961,-0.761308,0.648391,2
map,0.626356,-10.804643,-0.761265,0.648440,2
map,0.622382,-10.829325,-0.761203,0.648514,2
map,0.618413,-10.854008,-0.761135,0.648593,2
map,0.614449,-10.878691,-0.761072,0.648667,2
map,0.610490,-10.903376,-0.761015,0.648734,2
map,0.606535,-10.928061,-0.760962,0.648796,2
map,0.602583,-10.952746,-0.760915,0.648852,2
map,0.598636,-10.977433,-0.760869,0.648905,2
map,0.594691,-11.002120,-0.760829,0.648952,2
map,0.590749,-11.026807,-0.760792,0.648996,2
map,0.586811,-11.051495,-0.760757,0.649037,2
map,0.582874,-11.076183,-0.760729,0.649070,2
map,0.578940,-11.100871,-0.760704,0.649099,2
map,0.575007,-11.125560,-0.760659,0.649152,2
map,0.571080,-11.150249,-0.760596,0.649225,2
map,0.567157,-11.174940,-0.760541,0.649290,2
map,0.563237,-11.199631,-0.760491,0.649349,2
map,0.559322,-11.224322,-0.760441,0.649407,2
map,0.555410,-11.249015,-0.760395,0.649460,2
map,0.551502,-11.273707,-0.760355,0.649507,2
map,0.547596,-11.298400,-0.760315,0.649554,2
map,0.543694,-11.323093,-0.760278,0.649598,2
map,0.539794,-11.347788,-0.760243,0.649639,2
map,0.535897,-11.372482,-0.760212,0.649675,2
map,0.532002,-11.397177,-0.760185,0.649707,2
map,0.528109,-11.421872,-0.760152,0.649745,2
map,0.524219,-11.446568,-0.760112,0.649792,2
map,0.520332,-11.471263,-0.760062,0.649851,2
map,0.516449,-11.495960,-0.760012,0.649909,2
map,0.512570,-11.520658,-0.759966,0.649962,2
map,0.508695,-11.545355,-0.759926,0.650009,2
map,0.504821,-11.570053,-0.759889,0.650053,2
map,0.500951,-11.594751,-0.759848,0.650100,2
map,0.497084,-11.619451,-0.759813,0.650141,2
map,0.493220,-11.644150,-0.759783,0.650177,2
map,0.489357,-11.668850,-0.759751,0.650215,2
map,0.485498,-11.693550,-0.759720,0.650250,2
map,0.481640,-11.718251,-0.759695,0.650279,2
map,0.477784,-11.742951,-0.759668,0.650311,2
map,0.473930,-11.767653,-0.759628,0.650358,2
