frame,amcl_position_x,amcl_position_y,amcl_orientation_z,amcl_orientation_w
map,-0.716565,0.270721,0.868946,0.494907
map,-0.716565,0.270721,0.868946,0.494907
map,-0.716565,0.270721,0.868946,0.494907
map,-0.716565,0.270721,0.868946,0.494907
map,-0.716565,0.270721,0.868946,0.494907
map,-0.716565,0.270721,0.868946,0.494907
map,-0.737514,0.320608,0.814120,0.580697
map,-0.737514,0.320608,0.814120,0.580697
map,-0.737514,0.320608,0.814120,0.580697
map,-0.746861,0.320557,0.752144,0.658998
map,-0.746861,0.320557,0.752144,0.658998
map,-0.746861,0.320557,0.752144,0.658998
map,-0.746861,0.320557,0.752144,0.658998
map,-0.753992,0.316771,0.680384,0.732855
map,-0.753992,0.316771,0.680384,0.732855
map,-0.753992,0.316771,0.680384,0.732855
map,-0.753992,0.316771,0.680384,0.732855
map,-0.753992,0.316771,0.680384,0.732855
map,-0.742993,0.317620,0.600537,0.799597
map,-0.742993,0.317620,0.600537,0.799597
map,-0.742993,0.317620,0.600537,0.799597
map,-0.742993,0.317620,0.600537,0.799597
map,-0.738254,0.322546,0.514861,0.857274
map,-0.738254,0.322546,0.514861,0.857274
map,-0.738254,0.322546,0.514861,0.857274
map,-0.738254,0.322546,0.514861,0.857274
map,-0.736499,0.321116,0.424803,0.905286
map,-0.736499,0.321116,0.424803,0.905286
map,-0.736499,0.321116,0.424803,0.905286
map,-0.736499,0.321116,0.424803,0.905286
map,-0.729887,0.322769,0.328538,0.944491
map,-0.729887,0.322769,0.328538,0.944491
map,-0.729887,0.322769,0.328538,0.944491
map,-0.729887,0.322769,0.328538,0.944491
map,-0.710078,0.334069,0.228589,0.973523
map,-0.710078,0.334069,0.228589,0.973523
map,-0.710078,0.334069,0.228589,0.973523
map,-0.710078,0.334069,0.228589,0.973523
map,-0.652499,0.356331,0.125849,0.992049
map,-0.652499,0.356331,0.125849,0.992049
map,-0.652499,0.356331,0.125849,0.992049
map,-0.652499,0.356331,0.125849,0.992049
map,-0.548685,0.370355,0.022397,0.999749
map,-0.548685,0.370355,0.022397,0.999749
map,-0.548685,0.370355,0.022397,0.999749
map,-0.548685,0.370355,0.022397,0.999749
map,-0.411501,0.368155,-0.081333,0.996687
map,-0.411501,0.368155,-0.081333,0.996687
map,-0.411501,0.368155,-0.081333,0.996687
map,-0.411501,0.368155,-0.081333,0.996687
map,-0.227696,0.316173,-0.182399,0.983225
map,-0.227696,0.316173,-0.182399,0.983225
map,-0.227696,0.316173,-0.182399,0.983225
map,-0.227696,0.316173,-0.182399,0.983225
map,-0.056183,0.226305,-0.278210,0.960520
map,-0.056183,0.226305,-0.278210,0.960520
map,-0.056183,0.226305,-0.278210,0.960520
map,-0.056183,0.226305,-0.278210,0.960520
map,0.099624,0.101580,-0.372618,0.927985
map,0.099624,0.101580,-0.372618,0.927985
map,0.099624,0.101580,-0.372618,0.927985
map,0.099624,0.101580,-0.372618,0.927985
map,0.231686,-0.054334,-0.454481,0.890756
map,0.231686,-0.054334,-0.454481,0.890756
map,0.231686,-0.054334,-0.454481,0.890756
map,0.231686,-0.054334,-0.454481,0.890756
map,0.231686,-0.054334,-0.454481,0.890756
map,0.369955,-0.265292,-0.470812,0.882234
map,0.369955,-0.265292,-0.470812,0.882234
map,0.369955,-0.265292,-0.470812,0.882234
map,0.369955,-0.265292,-0.470812,0.882234
map,0.369955,-0.265292,-0.470812,0.882234
map,0.501469,-0.472230,-0.485218,0.874393
map,0.501469,-0.472230,-0.485218,0.874393
map,0.501469,-0.472230,-0.485218,0.874393
map,0.501469,-0.472230,-0.485218,0.874393
map,0.501469,-0.472230,-0.485218,0.874393
map,0.635372,-0.692721,-0.486564,0.873645
map,0.635372,-0.692721,-0.486564,0.873645
map,0.635372,-0.692721,-0.486564,0.873645
map,0.635372,-0.692721,-0.486564,0.873645
map,0.635372,-0.692721,-0.486564,0.873645
map,0.775427,-0.913738,-0.479603,0.877486
map,0.775427,-0.913738,-0.479603,0.877486
map,0.775427,-0.913738,-0.479603,0.877486
map,0.775427,-0.913738,-0.479603,0.877486
map,0.775427,-0.913738,-0.479603,0.877486
map,0.910809,-1.123046,-0.468599,0.883411
map,0.910809,-1.123046,-0.468599,0.883411
map,0.910809,-1.123046,-0.468599,0.883411
map,0.910809,-1.123046,-0.468599,0.883411
map,0.910809,-1.123046,-0.468599,0.883411
map,0.910809,-1.123046,-0.468599,0.883411
map,1.084159,-1.350966,-0.414076,0.910242
map,1.084159,-1.350966,-0.414076,0.910242
map,1.084159,-1.350966,-0.414076,0.910242
map,1.084159,-1.350966,-0.414076,0.910242
map,1.084159,-1.350966,-0.414076,0.910242
map,1.084159,-1.350966,-0.414076,0.910242
map,1.299869,-1.570172,-0.356396,0.934335
map,1.299869,-1.570172,-0.356396,0.934335
map,1.299869,-1.570172,-0.356396,0.934335
map,1.299869,-1.570172,-0.356396,0.934335
map,1.299869,-1.570172,-0.356396,0.934335
map,1.299869,-1.570172,-0.356396,0.934335
map,1.524776,-1.775635,-0.368156,0.929764
map,1.524776,-1.775635,-0.368156,0.929764
map,1.524776,-1.775635,-0.368156,0.929764
map,1.524776,-1.775635,-0.368156,0.929764
map,1.524776,-1.775635,-0.368156,0.929764
map,1.524776,-1.775635,-0.368156,0.929764
map,1.733509,-2.002198,-0.450023,0.893017
map,1.733509,-2.002198,-0.450023,0.893017
map,1.733509,-2.002198,-0.450023,0.893017
map,1.733509,-2.002198,-0.450023,0.893017
map,1.733509,-2.002198,-0.450023,0.893017
map,1.733509,-2.002198,-0.450023,0.893017
map,1.908839,-2.241173,-0.493752,0.869603
map,1.908839,-2.241173,-0.493752,0.869603
map,1.908839,-2.241173,-0.493752,0.869603
map,1.908839,-2.241173,-0.493752,0.869603
map,1.975654,-2.381969,-0.582865,0.812569
map,1.975654,-2.381969,-0.582865,0.812569
map,1.975654,-2.381969,-0.582865,0.812569
map,1.975654,-2.381969,-0.582865,0.812569
map,1.975654,-2.381969,-0.582865,0.812569
map,2.015740,-2.597047,-0.659396,0.751796
map,2.015740,-2.597047,-0.659396,0.751796
map,2.015740,-2.597047,-0.659396,0.751796
map,2.015740,-2.597047,-0.659396,0.751796
map,2.015740,-2.597047,-0.659396,0.751796
map,2.021722,-2.827186,-0.711446,0.702741
map,2.021722,-2.827186,-0.711446,0.702741
map,2.021722,-2.827186,-0.711446,0.702741
map,2.021722,-2.827186,-0.711446,0.702741
map,2.021722,-2.827186,-0.711446,0.702741
map,2.002822,-3.067708,-0.726802,0.686847
map,2.002822,-3.067708,-0.726802,0.686847
map,2.002822,-3.067708,-0.726802,0.686847
map,2.002822,-3.067708,-0.726802,0.686847
map,2.002822,-3.067708,-0.726802,0.686847
map,1.988057,-3.314899,-0.724660,0.689107
map,1.988057,-3.314899,-0.724660,0.689107
map,1.988057,-3.314899,-0.724660,0.689107
map,1.988057,-3.314899,-0.724660,0.689107
map,1.988057,-3.314899,-0.724660,0.689107
map,1.969098,-3.538821,-0.752184,0.658953
map,1.969098,-3.538821,-0.752184,0.658953
map,1.969098,-3.538821,-0.752184,0.658953
map,1.969098,-3.538821,-0.752184,0.658953
map,1.969098,-3.538821,-0.752184,0.658953
map,1.918995,-3.779128,-0.781701,0.623654
map,1.918995,-3.779128,-0.781701,0.623654
map,1.918995,-3.779128,-0.781701,0.623654
map,1.918995,-3.779128,-0.781701,0.623654
map,1.918995,-3.779128,-0.781701,0.623654
map,1.861631,-4.003048,-0.789899,0.613237
map,1.861631,-4.003048,-0.789899,0.613237
map,1.861631,-4.003048,-0.789899,0.613237
map,1.861631,-4.003048,-0.789899,0.613237
map,1.861631,-4.003048,-0.789899,0.613237
map,1.810387,-4.241682,-0.763871,0.645369
