frame,footprint_x,footprint_y,footprint_z,ID
odom,-0.915128,0.580087,0.000000,0
odom,-1.008630,0.509550,0.000000,0
odom,-1.061491,0.416175,0.000000,0
odom,-1.074596,0.309678,0.000000,0
odom,-1.045948,0.206274,0.000000,0
odom,-0.970913,0.103841,0.000000,0
odom,-0.877537,0.050980,0.000000,0
odom,-0.771041,0.037875,0.000000,0
odom,-0.667636,0.066523,0.000000,0
odom,-0.565204,0.141558,0.000000,0
odom,-0.512342,0.234933,0.000000,0
odom,-0.499238,0.341430,0.000000,0
odom,-0.527886,0.444835,0.000000,0
odom,-0.602921,0.547267,0.000000,0
odom,-0.696296,0.600128,0.000000,0
odom,-0.802793,0.613233,0.000000,0

odom,-0.915134,0.580078,0.000000,1
odom,-1.008633,0.509538,0.000000,1
odom,-1.061491,0.416161,0.000000,1
odom,-1.074592,0.309664,0.000000,1
odom,-1.045942,0.206260,0.000000,1
odom,-0.970903,0.103830,0.000000,1
odom,-0.877526,0.050972,0.000000,1
odom,-0.771029,0.037871,0.000000,1
odom,-0.667626,0.066521,0.000000,1
odom,-0.565195,0.141560,0.000000,1
odom,-0.512337,0.234937,0.000000,1
odom,-0.499236,0.341434,0.000000,1
odom,-0.527887,0.444838,0.000000,1
odom,-0.602925,0.547268,0.000000,1
odom,-0.696302,0.600126,0.000000,1
odom,-0.802799,0.613227,0.000000,1

odom,-0.915134,0.580078,0.000000,2
odom,-1.008633,0.509538,0.000000,2
odom,-1.061491,0.416161,0.000000,2
odom,-1.074592,0.309664,0.000000,2
odom,-1.045942,0.206260,0.000000,2
odom,-0.970903,0.103830,0.000000,2
odom,-0.877526,0.050972,0.000000,2
odom,-0.771029,0.037871,0.000000,2
odom,-0.667626,0.066521,0.000000,2
odom,-0.565195,0.141560,0.000000,2
odom,-0.512337,0.234937,0.000000,2
odom,-0.499236,0.341434,0.000000,2
odom,-0.527887,0.444838,0.000000,2
odom,-0.602925,0.547268,0.000000,2
odom,-0.696302,0.600126,0.000000,2
odom,-0.802799,0.613227,0.000000,2

odom,-0.913127,0.580851,0.000000,3
odom,-1.007154,0.511016,0.000000,3
odom,-1.060712,0.418039,0.000000,3
odom,-1.074612,0.311643,0.000000,3
odom,-1.046739,0.208027,0.000000,3
odom,-0.972472,0.105036,0.000000,3
odom,-0.879495,0.051478,0.000000,3
odom,-0.773099,0.037578,0.000000,3
odom,-0.669483,0.065451,0.000000,3
odom,-0.566492,0.139718,0.000000,3
odom,-0.512934,0.232695,0.000000,3
odom,-0.499034,0.339091,0.000000,3
odom,-0.526907,0.442707,0.000000,3
odom,-0.601174,0.545698,0.000000,3
odom,-0.694151,0.599256,0.000000,3
odom,-0.800547,0.613156,0.000000,3

odom,-0.895618,0.588111,0.000000,4
odom,-0.994076,0.524675,0.000000,4
odom,-1.053692,0.435461,0.000000,4
odom,-1.074629,0.330224,0.000000,4
odom,-1.053700,0.224985,0.000000,4
