frame,child_frame,odom_position_x,odom_position_y,odom_orientation_z,odom_orientation_w,odom_linear_x,odom_angular_z
/odom,/base_footprint,-0.786915,0.325550,-0.851437,-0.524457,-0.000010,0.000211
/odom,/base_footprint,-0.786913,0.325546,-0.851442,-0.524448,-0.000085,0.000863
/odom,/base_footprint,-0.786861,0.325443,-0.850864,-0.525385,-0.002247,-0.082277
/odom,/base_footprint,-0.786721,0.325156,-0.844038,-0.536284,-0.003144,-0.314560
/odom,/base_footprint,-0.786611,0.324914,-0.836470,-0.548012,-0.003296,-0.402779
/odom,/base_footprint,-0.786514,0.324677,-0.825844,-0.563899,-0.003510,-0.506024
/odom,/base_footprint,-0.786336,0.324168,-0.805215,-0.592983,-0.003962,-0.511003
/odom,/base_footprint,-0.786243,0.323846,-0.792950,-0.609286,-0.004316,-0.509421
/odom,/base_footprint,-0.786130,0.323365,-0.773884,-0.633327,-0.003963,-0.513564
/odom,/base_footprint,-0.786045,0.322861,-0.754102,-0.656758,-0.004415,-0.510299
/odom,/base_footprint,-0.786014,0.322609,-0.743931,-0.668256,-0.004269,-0.512227
/odom,/base_footprint,-0.785972,0.322061,-0.723106,-0.690737,-0.004631,-0.509238
/odom,/base_footprint,-0.785963,0.321598,-0.705260,-0.708949,-0.004696,-0.510470
/odom,/base_footprint,-0.785981,0.321089,-0.683166,-0.730263,-0.003992,-0.512025
/odom,/base_footprint,-0.786008,0.320775,-0.668044,-0.744121,-0.004007,-0.513206
/odom,/base_footprint,-0.786046,0.320477,-0.652583,-0.757717,-0.003598,-0.516143
/odom,/base_footprint,-0.786147,0.319941,-0.624924,-0.780686,-0.004157,-0.511816
/odom,/base_footprint,-0.786224,0.319630,-0.608761,-0.793353,-0.003974,-0.513421
/odom,/base_footprint,-0.786316,0.319312,-0.592373,-0.805664,-0.004175,-0.511450
/odom,/base_footprint,-0.786488,0.318821,-0.563055,-0.826420,-0.003471,-0.514616
/odom,/base_footprint,-0.786601,0.318551,-0.546004,-0.837782,-0.003626,-0.512046
/odom,/base_footprint,-0.786731,0.318271,-0.528779,-0.848759,-0.004103,-0.509628
/odom,/base_footprint,-0.786973,0.317818,-0.498037,-0.867156,-0.003351,-0.513316
/odom,/base_footprint,-0.787109,0.317597,-0.480085,-0.877222,-0.003246,-0.514545
/odom,/base_footprint,-0.787258,0.317373,-0.461967,-0.886897,-0.003417,-0.511549
/odom,/base_footprint,-0.787544,0.316994,-0.429929,-0.902863,-0.003383,-0.509458
/odom,/base_footprint,-0.787695,0.316816,-0.411307,-0.911497,-0.002874,-0.513289
/odom,/base_footprint,-0.787836,0.316663,-0.392440,-0.919778,-0.002419,-0.515739
/odom,/base_footprint,-0.788014,0.316486,-0.368634,-0.929575,-0.002656,-0.513579
/odom,/base_footprint,-0.788211,0.316311,-0.339747,-0.940517,-0.001882,-0.516533
/odom,/base_footprint,-0.788319,0.316225,-0.320347,-0.947300,-0.001659,-0.511755
/odom,/base_footprint,-0.786147,0.317698,-0.285915,-0.958255,0.042148,-0.520729
/odom,/base_footprint,-0.782041,0.320259,-0.266062,-0.963956,0.069602,-0.515278
/odom,/base_footprint,-0.776209,0.323569,-0.246130,-0.969237,0.101529,-0.518465
/odom,/base_footprint,-0.761465,0.330850,-0.210858,-0.977517,0.133683,-0.515127
/odom,/base_footprint,-0.750509,0.335533,-0.190706,-0.981647,0.153019,-0.513992
/odom,/base_footprint,-0.738621,0.340046,-0.170500,-0.985358,0.164357,-0.512869
/odom,/base_footprint,-0.725683,0.344358,-0.150146,-0.988664,0.186148,-0.521640
/odom,/base_footprint,-0.698989,0.351570,-0.114082,-0.993471,0.211197,-0.515034
/odom,/base_footprint,-0.681357,0.355280,-0.093565,-0.995613,0.242154,-0.518010
/odom,/base_footprint,-0.651483,0.359973,-0.062726,-0.998031,0.262870,-0.513640
/odom,/base_footprint,-0.618603,0.363082,-0.031884,-0.999492,0.280714,-0.515488
/odom,/base_footprint,-0.600557,0.363948,-0.016497,-0.999864,0.323066,-0.512706
/odom,/base_footprint,-0.558990,0.363997,0.014508,-0.999895,0.373037,-0.520362
/odom,/base_footprint,-0.512907,0.361216,0.045368,-0.998970,0.390032,-0.512505
/odom,/base_footprint,-0.488469,0.358606,0.060684,-0.998157,0.430714,-0.511562
/odom,/base_footprint,-0.426969,0.348832,0.096308,-0.995352,0.454630,-0.508215
/odom,/base_footprint,-0.389813,0.340783,0.116322,-0.993212,0.485177,-0.503541
/odom,/base_footprint,-0.351823,0.330943,0.136336,-0.990663,0.496927,-0.504601
/odom,/base_footprint,-0.294496,0.312975,0.166172,-0.986097,0.499598,-0.503365
/odom,/base_footprint,-0.238545,0.291651,0.195854,-0.980633,0.500693,-0.501871
/odom,/base_footprint,-0.210965,0.279686,0.210607,-0.977571,0.500884,-0.502172
/odom,/base_footprint,-0.157097,0.253367,0.239903,-0.970797,0.499686,-0.500201
/odom,/base_footprint,-0.113425,0.228965,0.264115,-0.964491,0.500352,-0.500865
/odom,/base_footprint,-0.079427,0.207905,0.283372,-0.959010,0.499736,-0.500407
/odom,/base_footprint,-0.030070,0.173801,0.312026,-0.950074,0.500204,-0.500195
/odom,/base_footprint,0.001662,0.149444,0.330962,-0.943644,0.499922,-0.499907
/odom,/base_footprint,0.054753,0.103841,0.363834,-0.931464,0.500075,-0.501438
/odom,/base_footprint,0.083615,0.076146,0.382381,-0.924005,0.500029,-0.499299
/odom,/base_footprint,0.111346,0.047323,0.400743,-0.916191,0.500019,-0.498754
/odom,/base_footprint,0.144373,0.009787,0.422465,-0.906379,0.499911,-0.420772
/odom,/base_footprint,0.181856,-0.037044,0.442599,-0.896720,0.499913,-0.319228
/odom,/base_footprint,0.205794,-0.069088,0.452963,-0.891529,0.499951,-0.236892
/odom,/base_footprint,0.234856,-0.109758,0.461276,-0.887257,0.499850,-0.130903
/odom,/base_footprint,0.269010,-0.159075,0.465646,-0.884971,0.499866,-0.023060
/odom,/base_footprint,0.291652,-0.192045,0.465494,-0.885051,0.499850,0.030958
/odom,/base_footprint,0.314361,-0.224971,0.464307,-0.885674,0.500012,0.029600
/odom,/base_footprint,0.354259,-0.282496,0.464502,-0.885572,0.500160,-0.094970
/odom,/base_footprint,0.376824,-0.315540,0.469635,-0.882861,0.500097,-0.156609
/odom,/base_footprint,0.409908,-0.365581,0.476983,-0.878912,0.499758,-0.118032
/odom,/base_footprint,0.442330,-0.416065,0.480782,-0.876840,0.499865,-0.034554
/odom,/base_footprint,0.458449,-0.441361,0.480650,-0.876912,0.499891,0.050222
/odom,/base_footprint,0.490936,-0.491798,0.477588,-0.878584,0.500180,0.024566
/odom,/base_footprint,0.518153,-0.533753,0.477568,-0.878595,0.499994,-0.018180
/odom,/base_footprint,0.539870,-0.567339,0.478646,-0.878008,0.499958,-0.039342
/odom,/base_footprint,0.577665,-0.626261,0.480211,-0.877153,0.499944,-0.012957
/odom,/base_footprint,0.593825,-0.651532,0.480162,-0.877180,0.499976,0.009131
/odom,/base_footprint,0.626199,-0.702048,0.479287,-0.877658,0.499995,0.023646
/odom,/base_footprint,0.658733,-0.752459,0.477282,-0.878750,0.499989,0.045623
/odom,/base_footprint,0.675094,-0.777605,0.476334,-0.879264,0.500029,0.031950
/odom,/base_footprint,0.707960,-0.827806,0.474786,-0.880101,0.499957,0.027585
/odom,/base_footprint,0.735507,-0.869527,0.472283,-0.881447,0.499940,0.082825
/odom,/base_footprint,0.757759,-0.902765,0.470238,-0.882539,0.500106,0.012739
/odom,/base_footprint,0.791244,-0.952563,0.469924,-0.882707,0.499967,0.007894
/odom,/base_footprint,0.819191,-0.994017,0.468926,-0.883237,0.499984,0.034736
/odom,/base_footprint,0.841660,-1.027109,0.466851,-0.884336,0.500008,0.093908
/odom,/base_footprint,0.875811,-1.076432,0.460991,-0.887405,0.500005,0.123002
/odom,/base_footprint,0.898979,-1.109040,0.456229,-0.889862,0.499998,0.144524
/odom,/base_footprint,0.940477,-1.165401,0.445119,-0.895472,0.499949,0.209569
/odom,/base_footprint,0.964911,-1.197067,0.436881,-0.899519,0.499971,0.237229
/odom,/base_footprint,0.989932,-1.228280,0.428852,-0.903375,0.500085,0.206689
/odom,/base_footprint,1.034958,-1.281878,0.415857,-0.909430,0.499998,0.204540
/odom,/base_footprint,1.061397,-1.311888,0.407154,-0.913360,0.499921,0.253807
/odom,/base_footprint,1.088431,-1.341366,0.398015,-0.917379,0.499995,0.245301
/odom,/base_footprint,1.123026,-1.377474,0.387566,-0.921842,0.500090,0.194300
/odom,/base_footprint,1.165525,-1.419827,0.375229,-0.926932,0.499868,0.272320
/odom,/base_footprint,1.194563,-1.447318,0.364559,-0.931180,0.499913,0.300265
/odom,/base_footprint,1.224256,-1.474126,0.353697,-0.935360,0.500084,0.256561
/odom,/base_footprint,1.277277,-1.519869,0.345811,-0.938304,0.500208,0.017453
/odom,/base_footprint,1.307719,-1.545819,0.345666,-0.938358,0.499949,-0.002745
/odom,/base_footprint,1.353347,-1.584783,0.347207,-0.937788,0.500161,-0.057670
/odom,/base_footprint,1.398690,-1.624094,0.353031,-0.935612,0.500025,-0.142067
/odom,/base_footprint,1.421137,-1.643992,0.355964,-0.934500,0.499858,-0.059176
/odom,/base_footprint,1.465917,-1.683901,0.356452,-0.934314,0.500252,-0.059335
/odom,/base_footprint,1.510551,-1.724018,0.359093,-0.933302,0.499844,-0.036336
/odom,/base_footprint,1.532773,-1.744160,0.361185,-0.932494,0.499997,-0.119619
/odom,/base_footprint,1.576713,-1.785050,0.371708,-0.928350,0.500040,-0.220507
/odom,/base_footprint,1.612471,-1.819991,0.384095,-0.923294,0.500142,-0.347534
/odom,/base_footprint,1.639670,-1.848262,0.400128,-0.916459,0.481035,-0.503141
/odom,/base_footprint,1.678159,-1.892447,0.426908,-0.904295,0.495292,-0.408322
/odom,/base_footprint,1.703058,-1.923557,0.438218,-0.898869,0.501391,-0.240104
/odom,/base_footprint,1.745641,-1.979233,0.445289,-0.895387,0.498010,0.008660
/odom,/base_footprint,1.769816,-2.011021,0.442799,-0.896621,0.500518,0.085006
/odom,/base_footprint,1.794269,-2.042768,0.440690,-0.897659,0.500476,0.006355
/odom,/base_footprint,1.836722,-2.098401,0.448772,-0.893646,0.500388,-0.227899
/odom,/base_footprint,1.859195,-2.129246,0.459017,-0.888427,0.463051,-0.354014
/odom,/base_footprint,1.879938,-2.159551,0.474850,-0.880067,0.454882,-0.511345
/odom,/base_footprint,1.911796,-2.212108,0.507081,-0.861898,0.428499,-0.533196
/odom,/base_footprint,1.926603,-2.240127,0.525677,-0.850684,0.372799,-0.545265
/odom,/base_footprint,1.939708,-2.267825,0.543629,-0.839326,0.396367,-0.516519
/odom,/base_footprint,1.954593,-2.303453,0.565432,-0.824795,0.366446,-0.536116
/odom,/base_footprint,1.969805,-2.346871,0.589778,-0.807566,0.413576,-0.423040
/odom,/base_footprint,1.979520,-2.379002,0.602255,-0.798304,0.420394,-0.406937
/odom,/base_footprint,1.994800,-2.440150,0.627078,-0.778956,0.481981,-0.376713
/odom,/base_footprint,2.002589,-2.477990,0.635744,-0.771900,0.491367,-0.230075
/odom,/base_footprint,2.009784,-2.516792,0.643571,-0.765386,0.489141,-0.310042
/odom,/base_footprint,2.017248,-2.564999,0.657982,-0.753034,0.494409,-0.350549
/odom,/base_footprint,2.024241,-2.624708,0.671876,-0.740664,0.502969,-0.376004
/odom,/base_footprint,2.027525,-2.664538,0.682611,-0.730782,0.497659,-0.327329
/odom,/base_footprint,2.029735,-2.704395,0.691626,-0.722256,0.500672,-0.275609
/odom,/base_footprint,2.031752,-2.774416,0.702154,-0.712025,0.499244,-0.239640
/odom,/base_footprint,2.031944,-2.814394,0.708176,-0.706036,0.500247,-0.160344
/odom,/base_footprint,2.031291,-2.874398,0.712743,-0.701425,0.499584,-0.034325
/odom,/base_footprint,2.030137,-2.934383,0.715849,-0.698255,0.500392,-0.116446
/odom,/base_footprint,2.029304,-2.964384,0.717505,-0.696553,0.499951,-0.034376
/odom,/base_footprint,2.028093,-3.004339,0.718121,-0.695918,0.499764,-0.053070
