frame,local_costmap_resolution,local_costmap_width,local_costmap_height,local_costmap_origin_pos_x,local_costmap_origin_pos_y,local_costmap_origin_orientation_z,local_costmap_origin_orientation_w
odom,0.025000,160,160,-1.200000,-14.175000,0.000000,1.000000
odom,0.025000,160,160,-1.200000,-14.175000,0.000000,1.000000
odom,0.025000,160,160,-1.200000,-14.175000,0.000000,1.000000
odom,0.025000,160,160,-1.200000,-14.175000,0.000000,1.000000
odom,0.025000,160,160,-1.200000,-14.175000,0.000000,1.000000
odom,0.025000,160,160,-1.200000,-14.175000,0.000000,1.000000
odom,0.025000,160,160,-1.200000,-14.175000,0.000000,1.000000
odom,0.025000,160,160,-1.200000,-14.175000,0.000000,1.000000
odom,0.025000,160,160,-1.200000,-14.175000,0.000000,1.000000
odom,0.025000,160,160,-1.200000,-14.175000,0.000000,1.000000
odom,0.025000,160,160,-1.200000,-14.175000,0.000000,1.000000
odom,0.025000,160,160,-1.200000,-14.175000,0.000000,1.000000
odom,0.025000,160,160,-1.200000,-14.175000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-14.250000,0.000000,1.000000
