frame,amcl_position_x,amcl_position_y,amcl_orientation_z,amcl_orientation_w
map,0.629071,-12.055226,-0.783739,0.621090
map,0.629071,-12.055226,-0.783739,0.621090
map,0.629071,-12.055226,-0.783739,0.621090
map,0.629071,-12.055226,-0.783739,0.621090
map,0.629071,-12.055226,-0.783739,0.621090
map,0.629071,-12.055226,-0.783739,0.621090
map,0.629071,-12.055226,-0.783739,0.621090
map,0.629071,-12.055226,-0.783739,0.621090
map,0.615152,-12.103049,-0.843918,0.536472
map,0.615152,-12.103049,-0.843918,0.536472
map,0.615152,-12.103049,-0.843918,0.536472
map,0.615152,-12.103049,-0.843918,0.536472
map,0.603313,-12.119329,-0.894337,0.447394
map,0.603313,-12.119329,-0.894337,0.447394
map,0.603313,-12.119329,-0.894337,0.447394
map,0.603313,-12.119329,-0.894337,0.447394
map,0.600497,-12.124188,-0.936081,0.351785
map,0.600497,-12.124188,-0.936081,0.351785
map,0.600497,-12.124188,-0.936081,0.351785
map,0.600497,-12.124188,-0.936081,0.351785
map,0.607711,-12.129162,-0.967142,0.254237
map,0.607711,-12.129162,-0.967142,0.254237
map,0.607711,-12.129162,-0.967142,0.254237
map,0.607711,-12.129162,-0.967142,0.254237
map,0.609320,-12.130545,-0.988302,0.152511
map,0.609320,-12.130545,-0.988302,0.152511
map,0.609320,-12.130545,-0.988302,0.152511
map,0.609320,-12.130545,-0.988302,0.152511
map,0.605049,-12.134156,-0.998827,0.048430
map,0.605049,-12.134156,-0.998827,0.048430
map,0.605049,-12.134156,-0.998827,0.048430
map,0.605049,-12.134156,-0.998827,0.048430
map,0.607164,-12.135551,0.998418,0.056233
map,0.607164,-12.135551,0.998418,0.056233
map,0.607164,-12.135551,0.998418,0.056233
map,0.607164,-12.135551,0.998418,0.056233
map,0.603474,-12.137066,0.986924,0.161186
map,0.603474,-12.137066,0.986924,0.161186
map,0.603474,-12.137066,0.986924,0.161186
map,0.603474,-12.137066,0.986924,0.161186
map,0.598014,-12.140084,0.964995,0.262268
map,0.598014,-12.140084,0.964995,0.262268
map,0.598014,-12.140084,0.964995,0.262268
map,0.598014,-12.140084,0.964995,0.262268
map,0.602546,-12.137822,0.932947,0.360014
map,0.602546,-12.137822,0.932947,0.360014
map,0.602546,-12.137822,0.932947,0.360014
map,0.602546,-12.137822,0.932947,0.360014
map,0.601547,-12.135856,0.890710,0.454573
map,0.601547,-12.135856,0.890710,0.454573
map,0.601547,-12.135856,0.890710,0.454573
map,0.601547,-12.135856,0.890710,0.454573
map,0.601373,-12.131635,0.840090,0.542447
map,0.601373,-12.131635,0.840090,0.542447
map,0.601373,-12.131635,0.840090,0.542447
map,0.601373,-12.131635,0.840090,0.542447
map,0.604612,-12.130357,0.780007,0.625771
map,0.604612,-12.130357,0.780007,0.625771
map,0.604612,-12.130357,0.780007,0.625771
map,0.604612,-12.130357,0.780007,0.625771
map,0.608169,-12.130616,0.710055,0.704146
map,0.608169,-12.130616,0.710055,0.704146
map,0.608169,-12.130616,0.710055,0.704146
map,0.608169,-12.130616,0.710055,0.704146
map,0.615105,-12.092388,0.635083,0.772444
map,0.615105,-12.092388,0.635083,0.772444
map,0.615105,-12.092388,0.635083,0.772444
map,0.615105,-12.092388,0.635083,0.772444
map,0.637200,-12.018347,0.554059,0.832477
map,0.637200,-12.018347,0.554059,0.832477
map,0.637200,-12.018347,0.554059,0.832477
map,0.637200,-12.018347,0.554059,0.832477
map,0.712183,-11.888381,0.472076,0.881558
map,0.712183,-11.888381,0.472076,0.881558
map,0.712183,-11.888381,0.472076,0.881558
map,0.712183,-11.888381,0.472076,0.881558
map,0.712183,-11.888381,0.472076,0.881558
map,0.712183,-11.888381,0.472076,0.881558
map,0.891011,-11.652666,0.435241,0.900314
map,0.891011,-11.652666,0.435241,0.900314
map,0.891011,-11.652666,0.435241,0.900314
map,0.891011,-11.652666,0.435241,0.900314
map,0.891011,-11.652666,0.435241,0.900314
map,1.033910,-11.449490,0.497673,0.867365
map,1.033910,-11.449490,0.497673,0.867365
map,1.033910,-11.449490,0.497673,0.867365
map,1.033910,-11.449490,0.497673,0.867365
map,1.113197,-11.286976,0.573889,0.818933
map,1.113197,-11.286976,0.573889,0.818933
map,1.113197,-11.286976,0.573889,0.818933
map,1.113197,-11.286976,0.573889,0.818933
map,1.156816,-11.107677,0.654752,0.755844
map,1.156816,-11.107677,0.654752,0.755844
map,1.156816,-11.107677,0.654752,0.755844
map,1.156816,-11.107677,0.654752,0.755844
map,1.156816,-11.107677,0.654752,0.755844
map,1.168020,-10.850986,0.722509,0.691361
map,1.168020,-10.850986,0.722509,0.691361
map,1.168020,-10.850986,0.722509,0.691361
map,1.168020,-10.850986,0.722509,0.691361
map,1.140105,-10.653842,0.787628,0.616150
map,1.140105,-10.653842,0.787628,0.616150
map,1.140105,-10.653842,0.787628,0.616150
map,1.140105,-10.653842,0.787628,0.616150
map,1.140105,-10.653842,0.787628,0.616150
map,1.059306,-10.421718,0.843551,0.537049
map,1.059306,-10.421718,0.843551,0.537049
