extroversion,visual_time,visual_N,textual_time,textual_N,N_objects,N_words,N_deviations
1,0.157120227813721,1,0.000536918640137,1,9,27,0
1,0.254510879516602,2,0.000340461730957,1,9,0,0
1,0.583775043487549,3,8.10623168945313E-05,1,9,0,1
1,0.370982885360718,4,9.27448272705078E-05,1,9,0,2
