frame,footprint_x,footprint_y,footprint_z,ID
odom,0.385430,0.667314,0.000000,0
odom,0.498901,0.696337,0.000000,0
odom,0.583682,0.762104,0.000000,0
odom,0.636842,0.855309,0.000000,0
odom,0.650288,0.961763,0.000000,0
odom,0.620558,1.085209,0.000000,0
odom,0.554791,1.169991,0.000000,0
odom,0.461586,1.223151,0.000000,0
odom,0.355132,1.236596,0.000000,0
odom,0.231686,1.206867,0.000000,0
odom,0.146904,1.141099,0.000000,0
odom,0.093744,1.047894,0.000000,0
odom,0.080299,0.941440,0.000000,0
odom,0.110029,0.817994,0.000000,0
odom,0.175796,0.733213,0.000000,0
odom,0.269001,0.680053,0.000000,0

odom,0.385430,0.667314,0.000000,1
odom,0.498901,0.696337,0.000000,1
odom,0.583682,0.762104,0.000000,1
odom,0.636842,0.855309,0.000000,1
odom,0.650288,0.961763,0.000000,1
odom,0.620558,1.085209,0.000000,1
odom,0.554791,1.169991,0.000000,1
odom,0.461586,1.223151,0.000000,1
odom,0.355132,1.236596,0.000000,1
odom,0.231686,1.206867,0.000000,1
odom,0.146904,1.141099,0.000000,1
odom,0.093744,1.047894,0.000000,1
odom,0.080299,0.941440,0.000000,1
odom,0.110029,0.817994,0.000000,1
odom,0.175796,0.733213,0.000000,1
odom,0.269001,0.680053,0.000000,1

odom,0.394692,0.646394,0.000000,2
odom,0.507369,0.678362,0.000000,2
odom,0.590409,0.746314,0.000000,2
odom,0.641125,0.840872,0.000000,2
odom,0.651794,0.947640,0.000000,2
odom,0.618860,1.070270,0.000000,2
odom,0.550908,1.153310,0.000000,2
odom,0.456350,1.204025,0.000000,2
odom,0.349582,1.214694,0.000000,2
odom,0.226952,1.181761,0.000000,2
odom,0.143911,1.113809,0.000000,2
odom,0.093196,1.019251,0.000000,2
odom,0.082527,0.912483,0.000000,2
odom,0.115461,0.789853,0.000000,2
odom,0.183413,0.706812,0.000000,2
odom,0.277971,0.656097,0.000000,2

odom,0.394692,0.646394,0.000000,3
odom,0.507369,0.678362,0.000000,3
odom,0.590409,0.746314,0.000000,3
odom,0.641125,0.840872,0.000000,3
odom,0.651794,0.947640,0.000000,3
odom,0.618860,1.070270,0.000000,3
odom,0.550908,1.153310,0.000000,3
odom,0.456350,1.204025,0.000000,3
odom,0.349582,1.214694,0.000000,3
odom,0.226952,1.181761,0.000000,3
odom,0.143911,1.113809,0.000000,3
odom,0.093196,1.019251,0.000000,3
odom,0.082527,0.912483,0.000000,3
odom,0.115461,0.789853,0.000000,3
odom,0.183413,0.706812,0.000000,3
odom,0.277971,0.656097,0.000000,3

odom,0.407886,0.586860,0.000000,4
odom,0.519798,0.621411,0.000000,4
odom,0.601253,0.691256,0.000000,4
odom,0.649780,0.786955,0.000000,4
odom,0.657990,0.893940,0.000000,4
odom,0.622244,1.015780,0.000000,4
odom,0.552400,1.097236,0.000000,4
odom,0.456700,1.145762,0.000000,4
odom,0.349715,1.153973,0.000000,4
odom,0.227875,1.118227,0.000000,4
odom,0.146420,1.048382,0.000000,4
odom,0.097893,0.952683,0.000000,4
odom,0.089683,0.845698,0.000000,4
odom,0.125429,0.723858,0.000000,4
odom,0.195273,0.642402,0.000000,4
odom,0.290973,0.593876,0.000000,4

odom,0.407886,0.586860,0.000000,5
odom,0.519798,0.621411,0.000000,5
odom,0.601253,0.691256,0.000000,5
odom,0.649780,0.786955,0.000000,5
odom,0.657990,0.893940,0.000000,5
odom,0.622244,1.015780,0.000000,5
odom,0.552400,1.097236,0.000000,5
odom,0.456700,1.145762,0.000000,5
odom,0.349715,1.153973,0.000000,5
odom,0.227875,1.118227,0.000000,5
odom,0.146420,1.048382,0.000000,5
odom,0.097893,0.952683,0.000000,5
odom,0.089683,0.845698,0.000000,5
odom,0.125429,0.723858,0.000000,5
odom,0.195273,0.642402,0.000000,5
odom,0.290973,0.593876,0.000000,5

odom,0.420595,0.497319,0.000000,6
odom,0.532335,0.532422,0.000000,6
odom,0.613445,0.602668,0.000000,6
odom,0.661498,0.698606,0.000000,6
odom,0.669180,0.805630,0.000000,6
odom,0.632833,0.927292,0.000000,6
odom,0.562587,1.008402,0.000000,6
odom,0.466650,1.056455,0.000000,6
odom,0.359625,1.064137,0.000000,6
odom,0.237963,1.027790,0.000000,6
odom,0.156854,0.957545,0.000000,6
odom,0.108800,0.861607,0.000000,6
odom,0.101118,0.754582,0.000000,6
odom,0.137465,0.632920,0.000000,6
odom,0.207711,0.551811,0.000000,6
odom,0.303649,0.503757,0.000000,6

odom,0.420595,0.497319,0.000000,7
odom,0.532335,0.532422,0.000000,7
odom,0.613445,0.602668,0.000000,7
odom,0.661498,0.698606,0.000000,7
odom,0.669180,0.805630,0.000000,7
odom,0.632833,0.927292,0.000000,7
odom,0.562587,1.008402,0.000000,7
odom,0.466650,1.056455,0.000000,7
odom,0.359625,1.064137,0.000000,7
odom,0.237963,1.027790,0.000000,7
odom,0.156854,0.957545,0.000000,7
odom,0.108800,0.861607,0.000000,7
odom,0.101118,0.754582,0.000000,7
odom,0.137465,0.632920,0.000000,7
odom,0.207711,0.551811,0.000000,7
odom,0.303649,0.503757,0.000000,7

odom,0.432303,0.397986,0.000000,8
odom,0.544123,0.432833,0.000000,8
odom,0.625394,0.502892,0.000000,8
odom,0.673667,0.598720,0.000000,8
odom,0.681595,0.705726,0.000000,8
odom,0.645527,0.827471,0.000000,8
odom,0.575467,0.908742,0.000000,8
odom,0.479640,0.957015,0.000000,8
odom,0.372634,0.964943,0.000000,8
odom,0.250888,0.928875,0.000000,8
odom,0.169618,0.858815,0.000000,8
odom,0.121345,0.762988,0.000000,8
odom,0.113417,0.655981,0.000000,8
odom,0.149485,0.534236,0.000000,8
