frame,amcl_position_x,amcl_position_y,amcl_orientation_z,amcl_orientation_w
map,0.428946,0.914770,-0.679715,0.733476
map,0.428946,0.914770,-0.679715,0.733476
map,0.428946,0.914770,-0.679715,0.733476
map,0.428946,0.914770,-0.679715,0.733476
map,0.428946,0.914770,-0.679715,0.733476
map,0.428946,0.914770,-0.679715,0.733476
map,0.428946,0.914770,-0.679715,0.733476
map,0.452407,0.704435,-0.668405,0.743797
map,0.452407,0.704435,-0.668405,0.743797
map,0.452407,0.704435,-0.668405,0.743797
map,0.452407,0.704435,-0.668405,0.743797
map,0.452407,0.704435,-0.668405,0.743797
map,0.478317,0.452491,-0.664777,0.747042
map,0.478317,0.452491,-0.664777,0.747042
map,0.478317,0.452491,-0.664777,0.747042
map,0.478317,0.452491,-0.664777,0.747042
map,0.478317,0.452491,-0.664777,0.747042
map,0.507140,0.203649,-0.663677,0.748019
map,0.507140,0.203649,-0.663677,0.748019
map,0.507140,0.203649,-0.663677,0.748019
map,0.507140,0.203649,-0.663677,0.748019
map,0.507140,0.203649,-0.663677,0.748019
map,0.535132,-0.036650,-0.666427,0.745570
map,0.535132,-0.036650,-0.666427,0.745570
map,0.535132,-0.036650,-0.666427,0.745570
map,0.535132,-0.036650,-0.666427,0.745570
map,0.535132,-0.036650,-0.666427,0.745570
map,0.561911,-0.285748,-0.664069,0.747671
map,0.561911,-0.285748,-0.664069,0.747671
map,0.561911,-0.285748,-0.664069,0.747671
map,0.561911,-0.285748,-0.664069,0.747671
map,0.561911,-0.285748,-0.664069,0.747671
map,0.600137,-0.537113,-0.661089,0.750308
map,0.600137,-0.537113,-0.661089,0.750308
map,0.600137,-0.537113,-0.661089,0.750308
map,0.600137,-0.537113,-0.661089,0.750308
map,0.600137,-0.537113,-0.661089,0.750308
map,0.631060,-0.781404,-0.660633,0.750709
map,0.631060,-0.781404,-0.660633,0.750709
map,0.631060,-0.781404,-0.660633,0.750709
map,0.631060,-0.781404,-0.660633,0.750709
map,0.631060,-0.781404,-0.660633,0.750709
map,0.659523,-1.029036,-0.659778,0.751461
map,0.659523,-1.029036,-0.659778,0.751461
map,0.659523,-1.029036,-0.659778,0.751461
map,0.659523,-1.029036,-0.659778,0.751461
map,0.659523,-1.029036,-0.659778,0.751461
map,0.691331,-1.275781,-0.633482,0.773757
map,0.691331,-1.275781,-0.633482,0.773757
map,0.691331,-1.275781,-0.633482,0.773757
map,0.691331,-1.275781,-0.633482,0.773757
map,0.691331,-1.275781,-0.633482,0.773757
map,0.759142,-1.524392,-0.584599,0.811323
map,0.759142,-1.524392,-0.584599,0.811323
map,0.759142,-1.524392,-0.584599,0.811323
map,0.759142,-1.524392,-0.584599,0.811323
map,0.759142,-1.524392,-0.584599,0.811323
map,0.855595,-1.749367,-0.546858,0.837225
map,0.855595,-1.749367,-0.546858,0.837225
map,0.855595,-1.749367,-0.546858,0.837225
map,0.855595,-1.749367,-0.546858,0.837225
map,0.855595,-1.749367,-0.546858,0.837225
map,0.945063,-1.975948,-0.584062,0.811709
map,0.945063,-1.975948,-0.584062,0.811709
map,0.945063,-1.975948,-0.584062,0.811709
map,0.945063,-1.975948,-0.584062,0.811709
map,0.945063,-1.975948,-0.584062,0.811709
map,1.009003,-2.218473,-0.645034,0.764154
map,1.009003,-2.218473,-0.645034,0.764154
map,1.009003,-2.218473,-0.645034,0.764154
map,1.009003,-2.218473,-0.645034,0.764154
map,1.009003,-2.218473,-0.645034,0.764154
map,1.038642,-2.456089,-0.681303,0.732002
map,1.038642,-2.456089,-0.681303,0.732002
map,1.038642,-2.456089,-0.681303,0.732002
map,1.038642,-2.456089,-0.681303,0.732002
