frame,local_costmap_resolution,local_costmap_width,local_costmap_height,local_costmap_origin_pos_x,local_costmap_origin_pos_y,local_costmap_origin_orientation_z,local_costmap_origin_orientation_w
odom,0.025000,160,160,-1.625000,-1.050000,0.000000,1.000000
odom,0.025000,160,160,-1.625000,-1.050000,0.000000,1.000000
odom,0.025000,160,160,-1.625000,-1.050000,0.000000,1.000000
odom,0.025000,160,160,-1.625000,-1.050000,0.000000,1.000000
odom,0.025000,160,160,-1.625000,-1.050000,0.000000,1.000000
odom,0.025000,160,160,-1.625000,-1.050000,0.000000,1.000000
odom,0.025000,160,160,-1.625000,-1.050000,0.000000,1.000000
odom,0.025000,160,160,-1.625000,-1.050000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-1.300000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-1.300000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-1.300000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-1.300000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-1.300000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-1.300000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-1.300000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-1.300000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-1.300000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-1.300000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-1.300000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-1.300000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-1.900000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-1.900000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-1.900000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-1.900000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-1.900000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-1.900000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-1.900000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-1.900000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-1.900000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-1.900000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-1.900000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-1.900000,0.000000,1.000000
odom,0.025000,160,160,-1.450000,-2.500000,0.000000,1.000000
odom,0.025000,160,160,-1.450000,-2.500000,0.000000,1.000000
odom,0.025000,160,160,-1.450000,-2.500000,0.000000,1.000000
odom,0.025000,160,160,-1.450000,-2.500000,0.000000,1.000000
odom,0.025000,160,160,-1.450000,-2.500000,0.000000,1.000000
odom,0.025000,160,160,-1.450000,-2.500000,0.000000,1.000000
odom,0.025000,160,160,-1.450000,-2.500000,0.000000,1.000000
odom,0.025000,160,160,-1.450000,-2.500000,0.000000,1.000000
odom,0.025000,160,160,-1.450000,-2.500000,0.000000,1.000000
odom,0.025000,160,160,-1.450000,-2.500000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-2.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-2.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-2.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-2.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-2.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-2.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-2.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-2.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-2.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-2.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-2.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-2.975000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-3.550000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-3.550000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-3.550000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-3.550000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-3.550000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-3.550000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-3.550000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-3.550000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-3.550000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-3.550000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-3.550000,0.000000,1.000000
odom,0.025000,160,160,-1.225000,-3.550000,0.000000,1.000000
odom,0.025000,160,160,-1.000000,-4.125000,0.000000,1.000000
odom,0.025000,160,160,-1.000000,-4.125000,0.000000,1.000000
odom,0.025000,160,160,-1.000000,-4.125000,0.000000,1.000000
odom,0.025000,160,160,-1.000000,-4.125000,0.000000,1.000000
odom,0.025000,160,160,-1.000000,-4.125000,0.000000,1.000000
odom,0.025000,160,160,-1.000000,-4.125000,0.000000,1.000000
odom,0.025000,160,160,-1.000000,-4.125000,0.000000,1.000000
odom,0.025000,160,160,-1.000000,-4.125000,0.000000,1.000000
odom,0.025000,160,160,-1.000000,-4.125000,0.000000,1.000000
odom,0.025000,160,160,-1.000000,-4.125000,0.000000,1.000000
odom,0.025000,160,160,-1.000000,-4.125000,0.000000,1.000000
odom,0.025000,160,160,-1.000000,-4.125000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-4.725000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-4.725000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-4.725000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-4.725000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-4.725000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-4.725000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-4.725000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-4.725000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-4.725000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-4.725000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-4.725000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-4.725000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-5.325000,0.000000,1.000000
odom,0.025000,160,160,-0.925000,-5.325000,0.000000,1.000000
