frame,local_plan_position_x,local_plan_position_y,local_plan_orientation_z,local_plan_orientation_w,ID
odom,0.388266,-11.053002,0.806181,0.591669,3
odom,0.354796,-10.950752,0.813608,0.581414,3
odom,0.319405,-10.849116,0.817109,0.576483,3
odom,0.283202,-10.749287,0.820937,0.571019,3
odom,0.248202,-10.656562,0.824564,0.565769,3
odom,0.213322,-10.569893,0.833163,0.553027,3
odom,0.177741,-10.489268,0.842813,0.538206,3
odom,0.141550,-10.415568,0.855116,0.518437,3
odom,0.104105,-10.350160,0.875332,0.483522,3
odom,0.064492,-10.293973,0.900179,0.435521,3
odom,0.013011,-10.236287,0.924847,0.380340,3

odom,0.748491,-11.782414,-0.746907,0.664929,4
odom,0.748766,-11.781307,-0.790117,0.612956,4
odom,0.749188,-11.780191,-0.829972,0.557806,4
odom,0.749755,-11.779107,-0.867068,0.498189,4
odom,0.750457,-11.778094,-0.900667,0.434510,4
odom,0.751271,-11.777191,-0.930046,0.367444,4
odom,0.752161,-11.776427,-0.954663,0.297688,4
odom,0.753082,-11.775819,-0.974061,0.226287,4
odom,0.753989,-11.775369,-0.988045,0.154163,4
odom,0.754836,-11.775063,-0.996569,0.082769,4
odom,0.755589,-11.774875,-0.999910,0.013390,4
odom,0.756222,-11.774773,0.998584,0.053195,4
odom,0.756555,-11.774694,0.992411,0.122965,4
odom,0.734398,-11.767166,0.980499,0.196526,4
odom,0.695833,-11.747370,0.963004,0.269487,4
odom,0.645959,-11.711680,0.940838,0.338857,4
odom,0.591357,-11.659513,0.915161,0.403089,4
odom,0.538001,-11.592764,0.887054,0.461666,4
odom,0.490185,-11.514563,0.857360,0.514717,4
odom,0.450782,-11.429042,0.826965,0.562254,4
odom,0.399099,-11.269688,0.790295,0.612726,4
odom,0.373263,-11.162673,0.781550,0.623843,4
odom,0.348740,-11.055849,0.783321,0.621617,4
odom,0.322358,-10.951534,0.795104,0.606474,4
odom,0.293368,-10.848744,0.799937,0.600084,4
odom,0.263800,-10.750701,0.805832,0.592144,4
odom,0.234715,-10.660131,0.810537,0.585687,4
odom,0.205428,-10.575958,0.819894,0.572515,4
odom,0.175388,-10.498330,0.830247,0.557395,4
odom,0.144614,-10.427959,0.843819,0.536628,4
odom,0.112660,-10.366101,0.864575,0.502504,4
odom,0.079427,-10.314271,0.890282,0.455409,4
odom,0.047275,-10.273259,0.908401,0.418101,4
odom,0.013011,-10.236287,0.924847,0.380340,4

odom,0.748537,-11.782107,-0.760770,0.649021,5
odom,0.748808,-11.781013,-0.801674,0.597761,5
odom,0.749203,-11.779957,-0.839375,0.543552,5
odom,0.749710,-11.778969,-0.873730,0.486412,5
odom,0.750308,-11.778077,-0.904437,0.426607,5
odom,0.750967,-11.777303,-0.931176,0.364570,5
odom,0.751655,-11.776659,-0.953664,0.300872,5
odom,0.752335,-11.776147,-0.971701,0.236215,5
odom,0.752973,-11.775761,-0.985207,0.171366,5
odom,0.753539,-11.775481,-0.994242,0.107158,5
odom,0.754010,-11.775285,-0.999014,0.044390,5
odom,0.754374,-11.775145,0.999868,0.016231,5
odom,0.754518,-11.775025,0.996186,0.087256,5
odom,0.726403,-11.767533,0.985889,0.167398,5
odom,0.678623,-11.746354,0.969809,0.243868,5
odom,0.619189,-11.708358,0.949071,0.315064,5
odom,0.555700,-11.653511,0.924750,0.380575,5
odom,0.494059,-11.583620,0.897679,0.440651,5
odom,0.438220,-11.501025,0.868361,0.495932,5
odom,0.390643,-11.407810,0.836982,0.547230,5
odom,0.352020,-11.302503,0.802386,0.596805,5
odom,0.324155,-11.192633,0.776101,0.630608,5
odom,0.303229,-11.078269,0.760291,0.649583,5
odom,0.285471,-10.963066,0.758071,0.652172,5
odom,0.266521,-10.848942,0.767773,0.640722,5
odom,0.243244,-10.738240,0.785147,0.619309,5
odom,0.216851,-10.632614,0.791365,0.611344,5
odom,0.177465,-10.503631,0.815969,0.578096,5
odom,0.128117,-10.391052,0.857292,0.514831,5
odom,0.069464,-10.300193,0.897825,0.440352,5
odom,0.013011,-10.236287,0.924847,0.380340,5

odom,0.748615,-11.781671,-0.777063,0.629423,6
odom,0.748914,-11.780581,-0.813834,0.581097,6
odom,0.749321,-11.779546,-0.847813,0.530295,6
odom,0.749818,-11.778592,-0.878811,0.477169,6
odom,0.750384,-11.777740,-0.906598,0.421995,6
odom,0.750992,-11.777002,-0.930955,0.365134,6
odom,0.751612,-11.776387,-0.951703,0.307021,6
odom,0.752215,-11.775892,-0.968723,0.248145,6
odom,0.752771,-11.775509,-0.981972,0.189026,6
odom,0.753257,-11.775222,-0.991489,0.130187,6
odom,0.753653,-11.775010,-0.997395,0.072129,6
odom,0.753947,-11.774849,-0.999883,0.015301,6
odom,0.754044,-11.774717,0.998505,0.054656,6
odom,0.724327,-11.768805,0.990625,0.136607,6
odom,0.672836,-11.749640,0.976609,0.215024,6
odom,0.608384,-11.713531,0.957638,0.287974,6
odom,0.539180,-11.660197,0.934822,0.355116,6
odom,0.471500,-11.591324,0.909012,0.416769,6
odom,0.409579,-11.509283,0.880759,0.473565,6
odom,0.355984,-11.416174,0.850267,0.526352,6
odom,0.311978,-11.312504,0.817142,0.576436,6
odom,0.278867,-11.197784,0.780759,0.624833,6
odom,0.257235,-11.078793,0.754679,0.656094,6
odom,0.242788,-10.957379,0.740895,0.671621,6
odom,0.230805,-10.834661,0.740656,0.671884,6
odom,0.217046,-10.718045,0.754130,0.656725,6
odom,0.199377,-10.612415,0.772280,0.635282,6
odom,0.175352,-10.514480,0.801188,0.598413,6
odom,0.143634,-10.427057,0.836084,0.548602,6
odom,0.105902,-10.353222,0.869371,0.494161,6
odom,0.067571,-10.297311,0.899661,0.436590,6
odom,0.037215,-10.261529,0.915632,0.402018,6
odom,0.013011,-10.236287,0.924847,0.380340,6

odom,0.748693,-11.781354,-0.792855,0.609410,7
odom,0.749057,-11.780286,-0.828112,0.560562,7
odom,0.749528,-11.779269,-0.860346,0.509710,7
odom,0.750090,-11.778328,-0.889439,0.457055,7
odom,0.750722,-11.777483,-0.915284,0.402808,7
odom,0.751400,-11.776748,-0.937797,0.347185,7
odom,0.752095,-11.776130,-0.956904,0.290404,7
odom,0.752779,-11.775629,-0.972552,0.232684,7
odom,0.753426,-11.775240,-0.984702,0.174245,7
odom,0.754009,-11.774950,-0.993330,0.115305,7
odom,0.754508,-11.774741,-0.998426,0.056080,7
odom,0.754775,-11.774604,0.999928,0.011959,7
odom,0.732071,-11.772204,0.996170,0.087432,7
odom,0.691258,-11.761621,0.986725,0.162398,7
odom,0.636064,-11.738129,0.971995,0.235001,7
odom,0.571816,-11.698929,0.952636,0.304114,7
odom,0.504214,-11.643309,0.929358,0.369180,7
odom,0.438300,-11.572113,0.902777,0.430109,7
odom,0.378023,-11.487031,0.873334,0.487122,7
odom,0.326128,-11.389675,0.841146,0.540808,7
odom,0.284374,-11.280372,0.805782,0.592212,7
odom,0.254235,-11.157620,0.767711,0.640796,7
odom,0.236548,-11.032097,0.742030,0.670367,7
odom,0.225893,-10.905766,0.730683,0.682717,7
odom,0.217853,-10.793630,0.733389,0.679810,7
odom,0.207851,-10.690331,0.747512,0.664248,7
odom,0.192816,-10.594024,0.771831,0.635828,7
odom,0.170317,-10.504704,0.805396,0.592738,7
odom,0.140567,-10.424983,0.837277,0.546778,7
odom,0.104795,-10.354753,0.867662,0.497154,7
odom,0.063925,-10.294113,0.897658,0.440692,7
odom,0.012230,-10.235595,0.925012,0.379939,7

odom,0.748837,-11.780859,-0.808164,0.588958,8
odom,0.749239,-11.779845,-0.847327,0.531072,8
odom,0.749744,-11.778909,-0.880065,0.474852,8
odom,0.750327,-11.778068,-0.908589,0.417691,8
odom,0.750959,-11.777336,-0.933055,0.359735,8
odom,0.751611,-11.776723,-0.953584,0.301128,8
odom,0.752255,-11.776227,-0.970270,0.242025,8
odom,0.752863,-11.775842,-0.983189,0.182590,8
odom,0.753409,-11.775554,-0.992407,0.123000,8
odom,0.753873,-11.775345,-0.997986,0.063442,8
odom,0.754110,-11.775207,0.999990,0.004573,8
odom,0.731399,-11.773148,0.996809,0.079823,8
odom,0.690787,-11.763285,0.988007,0.154410,8
odom,0.635906,-11.740978,0.973967,0.226691,8
odom,0.571852,-11.703396,0.955306,0.295617,8
odom,0.504145,-11.649695,0.932714,0.360618,8
odom,0.437741,-11.580584,0.906801,0.421558,8
odom,0.376573,-11.497643,0.878024,0.478617,8
odom,0.323448,-11.402550,0.846567,0.532282,8
odom,0.280106,-11.295767,0.812054,0.583582,8
odom,0.248525,-11.177892,0.774262,0.632865,8
odom,0.230084,-11.062613,0.747612,0.664136,8
odom,0.218978,-10.946877,0.732871,0.680368,8
odom,0.210974,-10.833664,0.730716,0.682682,8
odom,0.202092,-10.726318,0.740820,0.671704,8
odom,0.189315,-10.627904,0.761748,0.647874,8
odom,0.170579,-10.539118,0.791518,0.611146,8
odom,0.144664,-10.458320,0.824097,0.566449,8
odom,0.113450,-10.388620,0.854299,0.519782,8
odom,0.079695,-10.331279,0.881908,0.471421,8
odom,0.045318,-10.285245,0.906094,0.423075,8
odom,0.007591,-10.244182,0.925253,0.379351,8

odom,0.748952,-11.780532,-0.822993,0.568051,9
odom,0.749426,-11.779520,-0.862283,0.506426,9
odom,0.750010,-11.778593,-0.895286,0.445491,9
odom,0.750673,-11.777775,-0.923533,0.383520,9
odom,0.751383,-11.777079,-0.947153,0.320781,9
odom,0.752105,-11.776512,-0.966267,0.257542,9
odom,0.752805,-11.776073,-0.980985,0.194085,9
odom,0.753453,-11.775747,-0.991418,0.130728,9
odom,0.754021,-11.775518,-0.997697,0.067831,9
odom,0.754341,-11.775377,1.000000,0.000205,9
odom,0.734361,-11.773806,0.997435,0.071583,9
odom,0.699225,-11.766015,0.989835,0.142221,9
odom,0.651441,-11.748140,0.977509,0.210894,9
odom,0.594807,-11.717574,0.960981,0.276615,9
odom,0.533765,-11.673288,0.940881,0.338737,9
odom,0.472513,-11.615608,0.917807,0.397026,9
odom,0.414439,-11.545617,0.892206,0.451628,9
odom,0.362022,-11.464564,0.864309,0.502962,9
odom,0.316882,-11.373057,0.833962,0.551822,9
odom,0.279524,-11.267913,0.799635,0.600487,9
odom,0.252423,-11.150038,0.764756,0.644320,9
odom,0.235780,-11.026839,0.741208,0.671276,9
odom,0.225233,-10.901879,0.731506,0.681835,9
odom,0.216927,-10.792513,0.735395,0.677639,9
odom,0.206498,-10.692316,0.750271,0.661131,9
odom,0.191337,-10.600372,0.774554,0.632508,9
odom,0.170106,-10.518065,0.806176,0.591676,9
odom,0.143504,-10.445759,0.834033,0.551714,9
odom,0.112977,-10.383049,0.861552,0.507670,9
odom,0.080045,-10.330119,0.886706,0.462335,9
odom,0.046587,-10.286441,0.906769,0.421629,9
odom,0.007591,-10.244182,0.925253,0.379351,9

odom,0.749109,-11.780148,-0.837348,0.546671,10
odom,0.749610,-11.779183,-0.870703,0.491809,10
odom,0.750207,-11.778296,-0.900450,0.434959,10
odom,0.750875,-11.777506,-0.926467,0.376375,10
odom,0.751589,-11.776830,-0.948642,0.316350,10
odom,0.752317,-11.776275,-0.966886,0.255208,10
odom,0.753029,-11.775839,-0.981138,0.193308,10
odom,0.753695,-11.775516,-0.991375,0.131058,10
odom,0.754289,-11.775287,-0.997623,0.068912,10
odom,0.754650,-11.775147,-0.999996,0.002984,10
odom,0.736869,-11.773914,0.997881,0.065069,10
odom,0.705633,-11.767498,0.991124,0.132944,10
odom,0.662506,-11.752370,0.979852,0.199726,10
odom,0.610208,-11.725734,0.964383,0.264508,10
odom,0.552410,-11.686007,0.945196,0.326505,10
odom,0.493068,-11.632939,0.922834,0.385199,10
odom,0.435758,-11.567325,0.897800,0.440403,10
odom,0.383319,-11.490495,0.870469,0.492224,10
odom,0.337839,-11.403881,0.841039,0.540975,10
odom,0.300597,-11.307981,0.809255,0.587458,10
odom,0.272107,-11.199439,0.774090,0.633075,10
odom,0.253181,-11.081659,0.748219,0.663452,10
odom,0.241168,-10.961514,0.734904,0.678171,10
odom,0.231597,-10.842593,0.735226,0.677822,10
odom,0.220385,-10.731648,0.748459,0.663181,10
odom,0.204285,-10.630388,0.772662,0.634818,10
odom,0.180140,-10.536259,0.807139,0.590361,10
odom,0.151479,-10.460023,0.836976,0.547240,10
odom,0.119421,-10.394814,0.860800,0.508943,10
odom,0.085801,-10.339017,0.880683,0.473706,10
odom,0.050659,-10.291367,0.904522,0.426427,10
odom,0.007591,-10.244182,0.925253,0.379351,10

odom,0.749274,-11.779797,-0.851093,0.525015,11
odom,0.749886,-11.778794,-0.892939,0.450178,11
odom,0.750599,-11.777911,-0.921529,0.388309,11
odom,0.751371,-11.777153,-0.945288,0.326236,11
odom,0.752165,-11.776529,-0.964531,0.263969,11
odom,0.752948,-11.776039,-0.979464,0.201617,11
odom,0.753686,-11.775672,-0.990242,0.139358,11
odom,0.754349,-11.775412,-0.996999,0.077418,11
odom,0.754767,-11.775254,-0.999938,0.011176,11
odom,0.737039,-11.774292,0.998329,0.057784,11
odom,0.705551,-11.768265,0.991958,0.126568,11
odom,0.661824,-11.753512,0.980979,0.194114,11
odom,0.608642,-11.727145,0.965747,0.259487,11
odom,0.549757,-11.687525,0.946759,0.321944,11
odom,0.489179,-11.634351,0.924559,0.381038,11
odom,0.430520,-11.568347,0.899631,0.436651,11
odom,0.376668,-11.490767,0.872317,0.488941,11
odom,0.329780,-11.402960,0.842783,0.538254,11
odom,0.291176,-11.305183,0.810675,0.585496,11
odom,0.261864,-11.195078,0.774799,0.632208,11
odom,0.243284,-11.080553,0.748513,0.663120,11
odom,0.231757,-10.963897,0.733849,0.679312,11
odom,0.223184,-10.848046,0.731938,0.681371,11
odom,0.213859,-10.740746,0.742352,0.670010,11
odom,0.200605,-10.642487,0.763449,0.645868,11
odom,0.181116,-10.552923,0.793709,0.608298,11
odom,0.155933,-10.475154,0.823600,0.567171,11
odom,0.126579,-10.408318,0.850947,0.525251,11
odom,0.094927,-10.351740,0.874406,0.485194,11
odom,0.061832,-10.304560,0.899985,0.435920,11
odom,0.032426,-10.269989,0.915960,0.401270,11
odom,0.007591,-10.244182,0.925253,0.379351,11

odom,0.749453,-11.779462,-0.864388,0.502825,12
odom,0.750088,-11.778499,-0.895555,0.444951,12
odom,0.750815,-11.777630,-0.922668,0.385595,12
odom,0.751606,-11.776876,-0.945800,0.324748,12
odom,0.752431,-11.776250,-0.964889,0.262658,12
odom,0.753254,-11.775754,-0.979882,0.199578,12
odom,0.754043,-11.775384,-0.990738,0.135784,12
odom,0.754765,-11.775127,-0.997434,0.071593,12
odom,0.755262,-11.774975,-0.999987,0.005141,12
odom,0.739180,-11.773934,0.998095,0.061696,12
odom,0.710591,-11.768263,0.991639,0.129046,12
odom,0.670174,-11.754415,0.980587,0.196084,12
odom,0.619855,-11.729177,0.965107,0.261858,12
odom,0.562876,-11.690322,0.945568,0.325425,12
odom,0.503237,-11.636998,0.922475,0.386057,12
odom,0.444933,-11.569661,0.896348,0.443351,12
odom,0.391387,-11.489653,0.867621,0.497225,12
odom,0.345261,-11.398747,0.836592,0.547826,12
odom,0.308287,-11.298048,0.803134,0.595798,12
odom,0.281333,-11.187958,0.770153,0.637860,12
odom,0.263725,-11.073161,0.747621,0.664126,12
odom,0.251619,-10.954523,0.736888,0.676015,12
odom,0.240604,-10.831861,0.739463,0.673197,12
odom,0.226079,-10.710162,0.756224,0.654313,12
odom,0.199618,-10.580100,0.792166,0.610305,12
odom,0.160117,-10.465666,0.835698,0.549189,12
odom,0.112214,-10.374066,0.874352,0.485293,12
odom,0.070198,-10.314475,0.901002,0.433814,12
odom,0.035556,-10.273787,0.915157,0.403098,12
odom,0.008889,-10.245933,0.925067,0.379804,12

odom,0.749926,-11.778724,-0.889010,0.457889,13
odom,0.750838,-11.777630,-0.918122,0.396298,13
odom,0.751857,-11.776660,-0.941923,0.335828,13
odom,0.752948,-11.775835,-0.961611,0.274415,13
odom,0.754070,-11.775166,-0.977257,0.212056,13
odom,0.755184,-11.774656,-0.988878,0.148728,13
odom,0.756249,-11.774300,-0.996433,0.084391,13
odom,0.757225,-11.774078,-0.999827,0.018597,13
odom,0.745349,-11.773594,0.998871,0.047496,13
odom,0.722699,-11.769718,0.993370,0.114957,13
odom,0.688618,-11.759038,0.983143,0.182839,13
odom,0.643848,-11.737960,0.968244,0.250006,13
odom,0.590900,-11.703561,0.949001,0.315273,13
odom,0.533640,-11.654322,0.925951,0.377644,13
odom,0.476376,-11.590328,0.899706,0.436496,13
odom,0.422991,-11.512886,0.870811,0.491618,13
odom,0.376529,-11.423932,0.839658,0.543116,13
odom,0.338886,-11.324618,0.806125,0.591746,13
odom,0.307987,-11.207936,0.778923,0.627119,13
odom,0.285234,-11.091230,0.765067,0.643951,13
odom,0.267792,-10.976292,0.751896,0.659281,13
odom,0.253089,-10.860194,0.748935,0.662643,13
odom,0.237960,-10.749231,0.758026,0.652224,13
odom,0.209886,-10.609694,0.789171,0.614173,13
odom,0.182537,-10.520671,0.819272,0.573406,13
odom,0.149431,-10.441969,0.846717,0.532043,13
odom,0.112123,-10.374111,0.874737,0.484597,13
odom,0.072780,-10.317983,0.899569,0.436778,13
odom,0.038770,-10.277406,0.913445,0.406963,13
odom,0.008889,-10.245933,0.925067,0.379804,13

odom,0.749926,-11.778724,-0.889010,0.457889,14
odom,0.750838,-11.777630,-0.918122,0.396298,14
odom,0.751857,-11.776660,-0.941923,0.335828,14
odom,0.752948,-11.775835,-0.961611,0.274415,14
odom,0.754070,-11.775166,-0.977257,0.212056,14
odom,0.755184,-11.774656,-0.988878,0.148728,14
odom,0.756249,-11.774300,-0.996433,0.084391,14
odom,0.757225,-11.774078,-0.999827,0.018597,14
odom,0.745349,-11.773594,0.998871,0.047496,14
odom,0.722699,-11.769718,0.993370,0.114957,14
odom,0.688618,-11.759038,0.983143,0.182839,14
odom,0.643848,-11.737960,0.968244,0.250006,14
odom,0.590900,-11.703561,0.949001,0.315273,14
odom,0.533640,-11.654322,0.925951,0.377644,14
odom,0.476376,-11.590328,0.899706,0.436496,14
odom,0.422991,-11.512886,0.870811,0.491618,14
odom,0.376529,-11.423932,0.839658,0.543116,14
odom,0.338886,-11.324618,0.806125,0.591746,14
odom,0.307987,-11.207936,0.778923,0.627119,14
odom,0.285234,-11.091230,0.765067,0.643951,14
odom,0.267792,-10.976292,0.751896,0.659281,14
odom,0.253089,-10.860194,0.748935,0.662643,14
odom,0.237960,-10.749231,0.758026,0.652224,14
odom,0.209886,-10.609694,0.789171,0.614173,14
odom,0.182537,-10.520671,0.819272,0.573406,14
odom,0.149431,-10.441969,0.846717,0.532043,14
odom,0.112123,-10.374111,0.874737,0.484597,14
odom,0.072780,-10.317983,0.899569,0.436778,14
odom,0.038770,-10.277406,0.913445,0.406963,14
odom,0.008889,-10.245933,0.925067,0.379804,14

odom,0.750231,-11.778319,-0.900456,0.434948,15
odom,0.751033,-11.777391,-0.923833,0.382796,15
odom,0.751899,-11.776573,-0.945142,0.326658,15
odom,0.752802,-11.775884,-0.963424,0.267983,15
odom,0.753711,-11.775329,-0.978238,0.207488,15
odom,0.754590,-11.774908,-0.989355,0.145523,15
odom,0.755406,-11.774611,-0.996598,0.082415,15
odom,0.756009,-11.774433,-0.999849,0.017350,15
odom,0.741456,-11.773853,0.998850,0.047951,15
odom,0.715165,-11.769395,0.993436,0.114386,15
odom,0.677198,-11.757629,0.983463,0.181107,15
odom,0.628878,-11.735197,0.968994,0.247085,15
odom,0.573036,-11.699526,0.950333,0.311236,15
odom,0.513569,-11.649412,0.927975,0.372642,15
odom,0.454621,-11.585117,0.902489,0.430713,15
odom,0.399852,-11.507995,0.874390,0.485225,15
odom,0.352099,-11.419961,0.844066,0.536239,15
odom,0.313142,-11.322351,0.811498,0.584355,15
odom,0.283666,-11.212968,0.775868,0.630895,15
odom,0.264135,-11.095790,0.750281,0.661120,15
odom,0.251420,-10.975846,0.736878,0.676025,15
odom,0.240931,-10.853858,0.736976,0.675919,15
odom,0.228866,-10.740391,0.750244,0.661161,15
odom,0.209219,-10.625570,0.778438,0.627721,15
odom,0.184498,-10.534884,0.810661,0.585516,15
odom,0.153998,-10.455887,0.838586,0.544769,15
odom,0.119561,-10.388421,0.866937,0.498418,15
odom,0.083154,-10.332698,0.891991,0.452052,15
odom,0.047854,-10.287969,0.908112,0.418727,15
odom,0.008889,-10.245933,0.925067,0.379804,15

odom,0.750579,-11.777904,-0.911270,0.411810,16
odom,0.751520,-11.776938,-0.938777,0.344526,16
odom,0.752521,-11.776131,-0.959687,0.281071,16
odom,0.753535,-11.775485,-0.976033,0.217621,16
odom,0.754520,-11.774996,-0.988040,0.154197,16
odom,0.755436,-11.774651,-0.995865,0.090841,16
odom,0.756126,-11.774442,-0.999699,0.024515,16
odom,0.741159,-11.774017,0.999071,0.043105,16
odom,0.713823,-11.769601,0.993799,0.111187,16
odom,0.674396,-11.757613,0.983879,0.178834,16
odom,0.624517,-11.734711,0.969496,0.245109,16
odom,0.567246,-11.698459,0.951021,0.309125,16
odom,0.506517,-11.647773,0.928948,0.370210,16
odom,0.446357,-11.582883,0.903778,0.428002,16
odom,0.390278,-11.504927,0.875915,0.482466,16
odom,0.341032,-11.415421,0.845594,0.533826,16
odom,0.300400,-11.314967,0.812535,0.582913,16
odom,0.269753,-11.201933,0.775722,0.631075,16
odom,0.250877,-11.087955,0.749773,0.661696,16
odom,0.238967,-10.971993,0.735210,0.677839,16
odom,0.229970,-10.856273,0.733142,0.680076,16
odom,0.220575,-10.750263,0.742340,0.670023,16
odom,0.207672,-10.652143,0.761330,0.648365,16
odom,0.189208,-10.562826,0.789369,0.613919,16
odom,0.164639,-10.483378,0.820109,0.572207,16
odom,0.135252,-10.414469,0.848517,0.529167,16
odom,0.103012,-10.356369,0.874975,0.484168,16
odom,0.068947,-10.307973,0.900183,0.435512,16
odom,0.038586,-10.272279,0.915774,0.401693,16
odom,0.012540,-10.245085,0.924520,0.381133,16

odom,0.750910,-11.777546,-0.921545,0.388270,17
odom,0.751793,-11.776692,-0.943373,0.331733,17
odom,0.752715,-11.775970,-0.961757,0.273905,17
odom,0.753644,-11.775385,-0.976629,0.214932,17
odom,0.754544,-11.774935,-0.987923,0.154948,17
odom,0.755384,-11.774610,-0.995567,0.094057,17
odom,0.756019,-11.774410,-0.999566,0.029459,17
odom,0.741437,-11.774162,0.999314,0.037035,17
odom,0.714772,-11.770208,0.994523,0.104517,17
odom,0.676209,-11.759067,0.985120,0.171865,17
odom,0.627292,-11.737459,0.971267,0.237991,17
odom,0.570962,-11.702971,0.953332,0.301924,17
odom,0.511017,-11.654485,0.931810,0.362947,17
odom,0.451361,-11.592156,0.907213,0.420671,17
odom,0.395430,-11.517063,0.879977,0.475017,17
odom,0.345940,-11.430726,0.850391,0.526151,17
odom,0.304684,-11.334064,0.818338,0.574737,17
odom,0.272992,-11.226553,0.783188,0.621785,17
odom,0.252102,-11.113698,0.754400,0.656415,17
odom,0.239234,-10.998639,0.736584,0.676346,17
odom,0.230337,-10.882436,0.730949,0.682432,17
odom,0.222018,-10.775249,0.737144,0.675736,17
odom,0.210502,-10.672992,0.754206,0.656638,17
odom,0.184498,-10.545271,0.794119,0.607762,17
odom,0.145454,-10.435575,0.839160,0.543885,17
odom,0.111140,-10.369147,0.868874,0.495034,17
odom,0.075293,-10.315795,0.896096,0.443859,17
odom,0.042957,-10.276594,0.913405,0.407052,17
odom,0.012564,-10.244522,0.924641,0.380841,17

odom,0.751264,-11.777202,-0.931181,0.364556,18
odom,0.752768,-11.775978,-0.951934,0.306302,18
odom,0.754370,-11.774941,-0.969099,0.246673,18
odom,0.756019,-11.774112,-0.982617,0.185645,18
odom,0.757661,-11.773496,-0.992362,0.123360,18
odom,0.759240,-11.773088,-0.998199,0.059982,18
odom,0.760703,-11.772868,0.999991,0.004315,18
odom,0.762005,-11.772801,0.997659,0.068390,18
odom,0.763110,-11.772843,0.991042,0.133551,18
odom,0.760030,-11.771554,0.979864,0.199664,18
odom,0.743837,-11.763082,0.963967,0.266023,18
odom,0.717210,-11.744316,0.943505,0.331359,18
odom,0.682756,-11.712332,0.918859,0.394587,18
odom,0.644197,-11.665539,0.890588,0.454811,18
odom,0.605711,-11.603966,0.859315,0.511447,18
odom,0.571156,-11.528957,0.825594,0.564264,18
odom,0.543600,-11.442512,0.789790,0.613377,18
odom,0.523745,-11.346454,0.761935,0.647653,18
odom,0.509844,-11.244535,0.745970,0.665979,18
odom,0.498464,-11.137214,0.742155,0.670228,18
odom,0.486076,-11.027408,0.750418,0.660964,18
