cmd_vel_lin_x,cmd_vel_ang_z
0.000000,0.000000
0.028979,-0.393198
-0.003471,-0.366752
-0.004336,-0.513739
-0.004404,-0.512843
-0.004759,-0.511096
-0.004787,-0.510950
-0.004007,-0.513720
-0.003937,-0.515301
-0.004336,-0.512237
-0.003551,-0.518591
-0.004498,-0.512747
-0.004711,-0.510626
-0.005364,-0.513355
-0.005473,-0.510213
-0.004773,-0.514704
-0.005178,-0.511052
-0.008016,-0.511486
-0.006595,-0.510103
-0.004069,-0.518245
-0.006184,-0.511633
-0.006777,-0.509780
-0.004179,-0.513344
-0.005318,-0.509885
-0.004070,-0.515890
-0.004648,-0.509971
-0.003295,-0.514204
-0.003459,-0.509911
-0.004120,-0.513129
-0.004499,-0.509817
-0.003300,-0.516091
-0.003862,-0.510397
-0.002975,-0.517470
-0.003367,-0.511587
-0.002857,-0.515839
-0.002273,-0.511033
-0.003242,-0.511227
0.059194,-0.513395
0.066352,-0.512039
0.087199,-0.510396
0.144218,-0.519527
0.175123,-0.515641
0.165218,-0.516822
0.166246,-0.514537
0.150803,-0.519481
0.173225,-0.514315
0.281249,-0.510487
0.343968,-0.504761
0.407540,-0.505540
0.469355,-0.503394
0.500000,-0.505287
0.500000,-0.502563
0.500000,-0.502028
0.500000,-0.501081
0.500000,-0.501358
0.500000,-0.500888
0.500000,-0.500616
0.500000,-0.500604
0.500000,-0.500343
0.500000,-0.446881
0.500000,-0.373052
0.500000,-0.227017
0.500000,-0.144780
0.500000,-0.101174
0.500000,-0.085558
0.500000,-0.070504
0.500000,-0.073082
0.500000,-0.080213
0.500000,-0.076165
0.500000,-0.048514
0.500000,-0.051802
0.500000,-0.045771
0.500000,-0.059181
0.500000,-0.056590
0.500000,-0.030298
0.500000,-0.057036
0.500000,-0.083456
0.500000,-0.075001
0.500000,-0.148320
0.500000,-0.127279
0.500000,-0.198119
0.500000,-0.233631
0.500000,-0.202452
0.500000,-0.237499
0.500000,-0.230602
0.500000,-0.329224
0.500000,-0.331083
0.500000,-0.273111
0.500000,-0.195997
0.500000,-0.174466
0.500000,-0.115655
0.500000,-0.040904
0.500000,0.009905
0.500000,0.101864
0.500000,0.136691
0.500000,0.275400
0.500000,0.243666
0.500000,0.251320
0.500000,0.314778
0.500000,0.509408
0.500000,0.505216
0.500000,0.402910
0.495644,0.511682
0.496771,0.512355
0.498548,0.510057
0.500000,0.511912
0.499086,0.509493
0.500000,0.506870
0.500000,0.507028
0.500000,0.505227
0.500000,0.509675
0.500000,0.508399
0.500000,0.508267
0.500000,0.506060
0.500000,0.505297
0.500000,0.505413
0.499349,0.512542
0.500000,0.504269
0.500000,0.505010
0.500000,0.353919
0.500000,0.503638
0.500000,0.504223
0.500000,0.503929
0.500000,0.504485
0.500000,0.504178
0.500000,0.507398
0.500000,0.507326
0.500000,0.501978
0.500000,0.502154
0.500000,0.487659
0.500000,0.501785
0.500000,0.500344
0.500000,0.501682
0.500000,0.390754
0.500000,0.238380
0.500000,0.335521
0.500000,0.357276
0.500000,0.484635
0.500000,0.314105
0.500000,0.146453
0.500000,0.000514
0.488899,-0.229969
0.500000,-0.251688
0.499954,-0.041792
0.500000,-0.292507
0.500000,-0.033154
0.500000,0.036879
0.494314,-0.182713
