tf_map_odom_tran_x,tf_map_odom_tran_y,tf_map_odom_tran_z,tf_map_odom_rot_x,tf_map_odom_rot_y,tf_map_odom_rot_z,tf_map_odom_rot_w
0.029266,-0.146566,0.000000,0.000000,0.000000,0.005045,0.999987
0.029266,-0.146566,0.000000,0.000000,0.000000,0.005045,0.999987
0.029266,-0.146566,0.000000,0.000000,0.000000,0.005045,0.999987
0.029266,-0.146566,0.000000,0.000000,0.000000,0.005045,0.999987
0.029266,-0.146566,0.000000,0.000000,0.000000,0.005045,0.999987
0.029266,-0.146566,0.000000,0.000000,0.000000,0.005045,0.999987
0.029266,-0.146566,0.000000,0.000000,0.000000,0.005045,0.999987
0.011796,-0.155140,0.000000,0.000000,0.000000,0.005681,0.999984
0.011796,-0.155140,0.000000,0.000000,0.000000,0.005681,0.999984
0.011796,-0.155140,0.000000,0.000000,0.000000,0.005681,0.999984
0.011796,-0.155140,0.000000,0.000000,0.000000,0.005681,0.999984
0.022218,-0.156719,0.000000,0.000000,0.000000,0.005175,0.999987
0.022218,-0.156719,0.000000,0.000000,0.000000,0.005175,0.999987
0.022218,-0.156719,0.000000,0.000000,0.000000,0.005175,0.999987
0.022218,-0.156719,0.000000,0.000000,0.000000,0.005175,0.999987
0.054854,-0.155951,0.000000,0.000000,0.000000,0.003739,0.999993
0.054854,-0.155951,0.000000,0.000000,0.000000,0.003739,0.999993
0.054854,-0.155951,0.000000,0.000000,0.000000,0.003739,0.999993
0.054854,-0.155951,0.000000,0.000000,0.000000,0.003739,0.999993
0.054854,-0.155951,0.000000,0.000000,0.000000,0.003739,0.999993
0.021806,-0.147886,0.000000,0.000000,0.000000,0.005323,0.999986
0.021806,-0.147886,0.000000,0.000000,0.000000,0.005323,0.999986
0.021806,-0.147886,0.000000,0.000000,0.000000,0.005323,0.999986
0.009156,-0.145402,0.000000,0.000000,0.000000,0.006002,0.999982
0.009156,-0.145402,0.000000,0.000000,0.000000,0.006002,0.999982
0.009156,-0.145402,0.000000,0.000000,0.000000,0.006002,0.999982
0.009156,-0.145402,0.000000,0.000000,0.000000,0.006002,0.999982
-0.008088,-0.140781,0.000000,0.000000,0.000000,0.006927,0.999976
-0.008088,-0.140781,0.000000,0.000000,0.000000,0.006927,0.999976
-0.008088,-0.140781,0.000000,0.000000,0.000000,0.006927,0.999976
-0.008088,-0.140781,0.000000,0.000000,0.000000,0.006927,0.999976
-0.016519,-0.143085,0.000000,0.000000,0.000000,0.007551,0.999971
-0.016519,-0.143085,0.000000,0.000000,0.000000,0.007551,0.999971
-0.016519,-0.143085,0.000000,0.000000,0.000000,0.007551,0.999971
-0.016519,-0.143085,0.000000,0.000000,0.000000,0.007551,0.999971
-0.016990,-0.142064,0.000000,0.000000,0.000000,0.007505,0.999972
-0.016990,-0.142064,0.000000,0.000000,0.000000,0.007505,0.999972
-0.016990,-0.142064,0.000000,0.000000,0.000000,0.007505,0.999972
-0.016990,-0.142064,0.000000,0.000000,0.000000,0.007505,0.999972
-0.056157,-0.140899,0.000000,0.000000,0.000000,0.009110,0.999959
-0.056157,-0.140899,0.000000,0.000000,0.000000,0.009110,0.999959
-0.056157,-0.140899,0.000000,0.000000,0.000000,0.009110,0.999959
-0.056157,-0.140899,0.000000,0.000000,0.000000,0.009110,0.999959
-0.050797,-0.136226,0.000000,0.000000,0.000000,0.008916,0.999960
