frame,amcl_position_x,amcl_position_y,amcl_orientation_z,amcl_orientation_w
map,0.619848,-11.455900,-0.741328,0.671143
map,0.619848,-11.455900,-0.741328,0.671143
map,0.619848,-11.455900,-0.741328,0.671143
map,0.619848,-11.455900,-0.741328,0.671143
map,0.619848,-11.455900,-0.741328,0.671143
map,0.619848,-11.455900,-0.741328,0.671143
map,0.619848,-11.455900,-0.741328,0.671143
map,0.604845,-11.633549,-0.804425,0.594054
map,0.604845,-11.633549,-0.804425,0.594054
map,0.604845,-11.633549,-0.804425,0.594054
map,0.604845,-11.633549,-0.804425,0.594054
map,0.606809,-11.629804,-0.860709,0.509098
map,0.606809,-11.629804,-0.860709,0.509098
map,0.606809,-11.629804,-0.860709,0.509098
map,0.606809,-11.629804,-0.860709,0.509098
map,0.608628,-11.627030,-0.907735,0.419543
map,0.608628,-11.627030,-0.907735,0.419543
map,0.608628,-11.627030,-0.907735,0.419543
map,0.608628,-11.627030,-0.907735,0.419543
map,0.606447,-11.635723,-0.946371,0.323083
map,0.606447,-11.635723,-0.946371,0.323083
map,0.606447,-11.635723,-0.946371,0.323083
map,0.606447,-11.635723,-0.946371,0.323083
map,0.605193,-11.637980,-0.974680,0.223604
map,0.605193,-11.637980,-0.974680,0.223604
map,0.605193,-11.637980,-0.974680,0.223604
map,0.605193,-11.637980,-0.974680,0.223604
map,0.602476,-11.643339,-0.992523,0.122061
map,0.602476,-11.643339,-0.992523,0.122061
map,0.602476,-11.643339,-0.992523,0.122061
map,0.602476,-11.643339,-0.992523,0.122061
map,0.597914,-11.641699,-0.999817,0.019104
map,0.597914,-11.641699,-0.999817,0.019104
map,0.597914,-11.641699,-0.999817,0.019104
map,0.597914,-11.641699,-0.999817,0.019104
map,0.600736,-11.642750,0.996527,0.083270
map,0.600736,-11.642750,0.996527,0.083270
map,0.600736,-11.642750,0.996527,0.083270
map,0.600736,-11.642750,0.996527,0.083270
map,0.597691,-11.644669,0.982455,0.186502
map,0.597691,-11.644669,0.982455,0.186502
map,0.597691,-11.644669,0.982455,0.186502
map,0.597691,-11.644669,0.982455,0.186502
map,0.554507,-11.626079,0.958078,0.286507
map,0.554507,-11.626079,0.958078,0.286507
map,0.554507,-11.626079,0.958078,0.286507
map,0.554507,-11.626079,0.958078,0.286507
map,0.504835,-11.584955,0.923310,0.384056
map,0.504835,-11.584955,0.923310,0.384056
map,0.504835,-11.584955,0.923310,0.384056
map,0.504835,-11.584955,0.923310,0.384056
map,0.411537,-11.472671,0.879861,0.475231
map,0.411537,-11.472671,0.879861,0.475231
map,0.411537,-11.472671,0.879861,0.475231
map,0.411537,-11.472671,0.879861,0.475231
map,0.313570,-11.288011,0.827990,0.560743
map,0.313570,-11.288011,0.827990,0.560743
map,0.313570,-11.288011,0.827990,0.560743
map,0.313570,-11.288011,0.827990,0.560743
map,0.261584,-11.094517,0.766913,0.641751
map,0.261584,-11.094517,0.766913,0.641751
map,0.261584,-11.094517,0.766913,0.641751
map,0.261584,-11.094517,0.766913,0.641751
map,0.261584,-11.094517,0.766913,0.641751
map,0.245249,-10.855354,0.710545,0.703652
map,0.245249,-10.855354,0.710545,0.703652
map,0.245249,-10.855354,0.710545,0.703652
