frame,amcl_position_x,amcl_position_y,amcl_orientation_z,amcl_orientation_w
map,-3.771565,-3.665866,-0.062254,0.998060
map,-3.771565,-3.665866,-0.062254,0.998060
map,-3.771565,-3.665866,-0.062254,0.998060
map,-3.771565,-3.665866,-0.062254,0.998060
map,-3.771565,-3.665866,-0.062254,0.998060
map,-3.771565,-3.665866,-0.062254,0.998060
map,-3.771565,-3.665866,-0.062254,0.998060
map,-3.771565,-3.665866,-0.062254,0.998060
map,-3.771565,-3.665866,-0.062254,0.998060
map,-3.542467,-3.668755,-0.000965,1.000000
map,-3.542467,-3.668755,-0.000965,1.000000
map,-3.542467,-3.668755,-0.000965,1.000000
map,-3.542467,-3.668755,-0.000965,1.000000
map,-3.542467,-3.668755,-0.000965,1.000000
map,-3.297617,-3.667837,0.024968,0.999688
map,-3.297617,-3.667837,0.024968,0.999688
map,-3.297617,-3.667837,0.024968,0.999688
map,-3.297617,-3.667837,0.024968,0.999688
map,-3.110112,-3.640009,0.112477,0.993654
map,-3.110112,-3.640009,0.112477,0.993654
map,-3.110112,-3.640009,0.112477,0.993654
map,-3.110112,-3.640009,0.112477,0.993654
map,-3.110112,-3.640009,0.112477,0.993654
map,-2.863516,-3.574402,0.156701,0.987646
map,-2.863516,-3.574402,0.156701,0.987646
map,-2.863516,-3.574402,0.156701,0.987646
map,-2.863516,-3.574402,0.156701,0.987646
map,-2.863516,-3.574402,0.156701,0.987646
map,-2.639025,-3.472650,0.241320,0.970446
map,-2.639025,-3.472650,0.241320,0.970446
map,-2.639025,-3.472650,0.241320,0.970446
map,-2.639025,-3.472650,0.241320,0.970446
map,-2.639025,-3.472650,0.241320,0.970446
map,-2.438340,-3.344843,0.281002,0.959707
map,-2.438340,-3.344843,0.281002,0.959707
map,-2.438340,-3.344843,0.281002,0.959707
map,-2.438340,-3.344843,0.281002,0.959707
map,-2.438340,-3.344843,0.281002,0.959707
map,-2.221918,-3.199753,0.303842,0.952722
map,-2.221918,-3.199753,0.303842,0.952722
map,-2.221918,-3.199753,0.303842,0.952722
map,-2.221918,-3.199753,0.303842,0.952722
map,-2.221918,-3.199753,0.303842,0.952722
map,-2.006860,-3.051152,0.314636,0.949212
map,-2.006860,-3.051152,0.314636,0.949212
map,-2.006860,-3.051152,0.314636,0.949212
map,-2.006860,-3.051152,0.314636,0.949212
map,-2.006860,-3.051152,0.314636,0.949212
map,-1.807381,-2.901362,0.327582,0.944823
map,-1.807381,-2.901362,0.327582,0.944823
map,-1.807381,-2.901362,0.327582,0.944823
map,-1.807381,-2.901362,0.327582,0.944823
map,-1.807381,-2.901362,0.327582,0.944823
map,-1.807381,-2.901362,0.327582,0.944823
map,-1.583072,-2.706495,0.370027,0.929021
map,-1.583072,-2.706495,0.370027,0.929021
map,-1.583072,-2.706495,0.370027,0.929021
map,-1.583072,-2.706495,0.370027,0.929021
map,-1.583072,-2.706495,0.370027,0.929021
map,-1.583072,-2.706495,0.370027,0.929021
map,-1.366926,-2.478930,0.447694,0.894187
map,-1.366926,-2.478930,0.447694,0.894187
map,-1.366926,-2.478930,0.447694,0.894187
map,-1.366926,-2.478930,0.447694,0.894187
map,-1.366926,-2.478930,0.447694,0.894187
map,-1.232749,-2.274020,0.505560,0.862792
map,-1.232749,-2.274020,0.505560,0.862792
map,-1.232749,-2.274020,0.505560,0.862792
map,-1.232749,-2.274020,0.505560,0.862792
map,-1.232749,-2.274020,0.505560,0.862792
map,-1.120613,-2.044590,0.525217,0.850968
map,-1.120613,-2.044590,0.525217,0.850968
map,-1.120613,-2.044590,0.525217,0.850968
map,-1.120613,-2.044590,0.525217,0.850968
