tf_map_odom_tran_x,tf_map_odom_tran_y,tf_map_odom_tran_z,tf_map_odom_rot_x,tf_map_odom_rot_y,tf_map_odom_rot_z,tf_map_odom_rot_w
0.019018,-0.030281,0.000000,0.000000,0.000000,-0.009524,0.999955
0.019018,-0.030281,0.000000,0.000000,0.000000,-0.009524,0.999955
0.019018,-0.030281,0.000000,0.000000,0.000000,-0.009524,0.999955
0.019018,-0.030281,0.000000,0.000000,0.000000,-0.009524,0.999955
0.019018,-0.030281,0.000000,0.000000,0.000000,-0.009524,0.999955
0.019018,-0.030281,0.000000,0.000000,0.000000,-0.009524,0.999955
0.019018,-0.030281,0.000000,0.000000,0.000000,-0.009524,0.999955
0.019018,-0.030281,0.000000,0.000000,0.000000,-0.009524,0.999955
0.019018,-0.030281,0.000000,0.000000,0.000000,-0.009524,0.999955
0.013775,-0.025850,0.000000,0.000000,0.000000,-0.008195,0.999966
0.013775,-0.025850,0.000000,0.000000,0.000000,-0.008195,0.999966
0.013775,-0.025850,0.000000,0.000000,0.000000,-0.008195,0.999966
0.013775,-0.025850,0.000000,0.000000,0.000000,-0.008195,0.999966
0.013775,-0.025850,0.000000,0.000000,0.000000,-0.008195,0.999966
0.023561,-0.029858,0.000000,0.000000,0.000000,-0.008852,0.999961
0.023561,-0.029858,0.000000,0.000000,0.000000,-0.008852,0.999961
0.023561,-0.029858,0.000000,0.000000,0.000000,-0.008852,0.999961
0.023561,-0.029858,0.000000,0.000000,0.000000,-0.008852,0.999961
0.024197,-0.020572,0.000000,0.000000,0.000000,-0.007528,0.999972
0.024197,-0.020572,0.000000,0.000000,0.000000,-0.007528,0.999972
0.024197,-0.020572,0.000000,0.000000,0.000000,-0.007528,0.999972
0.024197,-0.020572,0.000000,0.000000,0.000000,-0.007528,0.999972
0.024197,-0.020572,0.000000,0.000000,0.000000,-0.007528,0.999972
0.027133,-0.029464,0.000000,0.000000,0.000000,-0.008624,0.999963
0.027133,-0.029464,0.000000,0.000000,0.000000,-0.008624,0.999963
0.027133,-0.029464,0.000000,0.000000,0.000000,-0.008624,0.999963
0.027133,-0.029464,0.000000,0.000000,0.000000,-0.008624,0.999963
0.027133,-0.029464,0.000000,0.000000,0.000000,-0.008624,0.999963
0.030700,-0.031701,0.000000,0.000000,0.000000,-0.008323,0.999965
0.030700,-0.031701,0.000000,0.000000,0.000000,-0.008323,0.999965
0.030700,-0.031701,0.000000,0.000000,0.000000,-0.008323,0.999965
0.030700,-0.031701,0.000000,0.000000,0.000000,-0.008323,0.999965
0.030700,-0.031701,0.000000,0.000000,0.000000,-0.008323,0.999965
0.043607,-0.031854,0.000000,0.000000,0.000000,-0.008017,0.999968
0.043607,-0.031854,0.000000,0.000000,0.000000,-0.008017,0.999968
0.043607,-0.031854,0.000000,0.000000,0.000000,-0.008017,0.999968
0.043607,-0.031854,0.000000,0.000000,0.000000,-0.008017,0.999968
0.043607,-0.031854,0.000000,0.000000,0.000000,-0.008017,0.999968
0.048017,-0.045917,0.000000,0.000000,0.000000,-0.010182,0.999948
0.048017,-0.045917,0.000000,0.000000,0.000000,-0.010182,0.999948
0.048017,-0.045917,0.000000,0.000000,0.000000,-0.010182,0.999948
0.048017,-0.045917,0.000000,0.000000,0.000000,-0.010182,0.999948
0.048017,-0.045917,0.000000,0.000000,0.000000,-0.010182,0.999948
0.032071,-0.045433,0.000000,0.000000,0.000000,-0.009802,0.999952
0.032071,-0.045433,0.000000,0.000000,0.000000,-0.009802,0.999952
0.032071,-0.045433,0.000000,0.000000,0.000000,-0.009802,0.999952
0.032071,-0.045433,0.000000,0.000000,0.000000,-0.009802,0.999952
0.032071,-0.045433,0.000000,0.000000,0.000000,-0.009802,0.999952
0.023156,-0.038200,0.000000,0.000000,0.000000,-0.008382,0.999965
0.023156,-0.038200,0.000000,0.000000,0.000000,-0.008382,0.999965
0.023156,-0.038200,0.000000,0.000000,0.000000,-0.008382,0.999965
0.023156,-0.038200,0.000000,0.000000,0.000000,-0.008382,0.999965
0.023156,-0.038200,0.000000,0.000000,0.000000,-0.008382,0.999965
0.023156,-0.038200,0.000000,0.000000,0.000000,-0.008382,0.999965
0.019785,-0.034485,0.000000,0.000000,0.000000,-0.006932,0.999976
0.019785,-0.034485,0.000000,0.000000,0.000000,-0.006932,0.999976
0.019785,-0.034485,0.000000,0.000000,0.000000,-0.006932,0.999976
0.019785,-0.034485,0.000000,0.000000,0.000000,-0.006932,0.999976
0.019785,-0.034485,0.000000,0.000000,0.000000,-0.006932,0.999976
0.019785,-0.034485,0.000000,0.000000,0.000000,-0.006932,0.999976
-0.007450,-0.032182,0.000000,0.000000,0.000000,-0.004846,0.999988
-0.007450,-0.032182,0.000000,0.000000,0.000000,-0.004846,0.999988
-0.007450,-0.032182,0.000000,0.000000,0.000000,-0.004846,0.999988
-0.007450,-0.032182,0.000000,0.000000,0.000000,-0.004846,0.999988
-0.007450,-0.032182,0.000000,0.000000,0.000000,-0.004846,0.999988
-0.015705,-0.021854,0.000000,0.000000,0.000000,-0.002819,0.999996
-0.015705,-0.021854,0.000000,0.000000,0.000000,-0.002819,0.999996
-0.015705,-0.021854,0.000000,0.000000,0.000000,-0.002819,0.999996
-0.015705,-0.021854,0.000000,0.000000,0.000000,-0.002819,0.999996
-0.015705,-0.021854,0.000000,0.000000,0.000000,-0.002819,0.999996
-0.014770,-0.028267,0.000000,0.000000,0.000000,-0.002305,0.999997
-0.014770,-0.028267,0.000000,0.000000,0.000000,-0.002305,0.999997
-0.014770,-0.028267,0.000000,0.000000,0.000000,-0.002305,0.999997
-0.014770,-0.028267,0.000000,0.000000,0.000000,-0.002305,0.999997
-0.014770,-0.028267,0.000000,0.000000,0.000000,-0.002305,0.999997
-0.010510,-0.034793,0.000000,0.000000,0.000000,-0.003135,0.999995
-0.010510,-0.034793,0.000000,0.000000,0.000000,-0.003135,0.999995
-0.010510,-0.034793,0.000000,0.000000,0.000000,-0.003135,0.999995
-0.010510,-0.034793,0.000000,0.000000,0.000000,-0.003135,0.999995
-0.010510,-0.034793,0.000000,0.000000,0.000000,-0.003135,0.999995
-0.008847,-0.039180,0.000000,0.000000,0.000000,-0.002649,0.999996
-0.008847,-0.039180,0.000000,0.000000,0.000000,-0.002649,0.999996
-0.008847,-0.039180,0.000000,0.000000,0.000000,-0.002649,0.999996
-0.008847,-0.039180,0.000000,0.000000,0.000000,-0.002649,0.999996
-0.001857,-0.037684,0.000000,0.000000,0.000000,-0.002001,0.999998
-0.001857,-0.037684,0.000000,0.000000,0.000000,-0.002001,0.999998
-0.001857,-0.037684,0.000000,0.000000,0.000000,-0.002001,0.999998
-0.001857,-0.037684,0.000000,0.000000,0.000000,-0.002001,0.999998
-0.001857,-0.037684,0.000000,0.000000,0.000000,-0.002001,0.999998
0.003630,-0.040622,0.000000,0.000000,0.000000,-0.001772,0.999998
0.003630,-0.040622,0.000000,0.000000,0.000000,-0.001772,0.999998
0.003630,-0.040622,0.000000,0.000000,0.000000,-0.001772,0.999998
0.003630,-0.040622,0.000000,0.000000,0.000000,-0.001772,0.999998
-0.000966,-0.044343,0.000000,0.000000,0.000000,-0.002112,0.999998
-0.000966,-0.044343,0.000000,0.000000,0.000000,-0.002112,0.999998
-0.000966,-0.044343,0.000000,0.000000,0.000000,-0.002112,0.999998
-0.000966,-0.044343,0.000000,0.000000,0.000000,-0.002112,0.999998
-0.000966,-0.044343,0.000000,0.000000,0.000000,-0.002112,0.999998
-0.005910,-0.059765,0.000000,0.000000,0.000000,-0.001536,0.999999
-0.005910,-0.059765,0.000000,0.000000,0.000000,-0.001536,0.999999
-0.005910,-0.059765,0.000000,0.000000,0.000000,-0.001536,0.999999
-0.005910,-0.059765,0.000000,0.000000,0.000000,-0.001536,0.999999
-0.005910,-0.059765,0.000000,0.000000,0.000000,-0.001536,0.999999
-0.005650,-0.062818,0.000000,0.000000,0.000000,-0.001424,0.999999
-0.005650,-0.062818,0.000000,0.000000,0.000000,-0.001424,0.999999
-0.005650,-0.062818,0.000000,0.000000,0.000000,-0.001424,0.999999
-0.005650,-0.062818,0.000000,0.000000,0.000000,-0.001424,0.999999
-0.001084,-0.059476,0.000000,0.000000,0.000000,-0.000919,1.000000
-0.001084,-0.059476,0.000000,0.000000,0.000000,-0.000919,1.000000
-0.001084,-0.059476,0.000000,0.000000,0.000000,-0.000919,1.000000
-0.001084,-0.059476,0.000000,0.000000,0.000000,-0.000919,1.000000
0.017752,-0.056451,0.000000,0.000000,0.000000,-0.001720,0.999999
0.017752,-0.056451,0.000000,0.000000,0.000000,-0.001720,0.999999
0.017752,-0.056451,0.000000,0.000000,0.000000,-0.001720,0.999999
0.017752,-0.056451,0.000000,0.000000,0.000000,-0.001720,0.999999
0.017752,-0.056451,0.000000,0.000000,0.000000,-0.001720,0.999999
0.026698,-0.051911,0.000000,0.000000,0.000000,-0.001341,0.999999
0.026698,-0.051911,0.000000,0.000000,0.000000,-0.001341,0.999999
0.026698,-0.051911,0.000000,0.000000,0.000000,-0.001341,0.999999
