cmd_vel_lin_x,cmd_vel_ang_z
0,0
0.190091,0.242967
0.242462,0.274931
0.341464,0.205625
0.368438,0.234347
0.434058,0.202115
0.493177,0.135673
0.5,0.06395
0.5,0.008573
0.5,-0.021135
0.5,-0.001336
0.5,0.244848
0.5,0.339281
0.5,0.50077
0.5,0.500657
0.5,0.500034
0.5,0.17484
0.5,0.081823
0.5,0.001128
0.5,0.221227
0.5,0.213012
0.5,0.413984
0.5,0.317539
0.5,0.313687
0.5,0.456067
0.5,0.404679
0.5,0.21881
0.5,0.274572
0.5,0.133412
0.5,0.066523
0.5,0.097856
0.5,0.337443
0.5,0.15408
0.5,0.075659
0.5,0.08066
0.5,0.089506
0.5,0.02085
0.5,0.082063
0.5,0.063742
0.5,0.01173
0.5,0.069778
0.5,0.01927
0.5,0.028544
0.5,0.055885
0.5,0.031007
0.5,0.090977
0.5,0.080293
0.5,0.111763
0.5,0.115555
0.5,0.044248
0.5,0.138183
0.5,0.276191
0.5,0.249501
0.5,0.315708
0.5,0.281868
0.5,0.278537
0.5,0.241811
0.5,0.275168
0.5,0.368027
0.5,0.307699
0.5,0.305068
0.5,0.275668
0.5,0.220144
0.5,0.271336
0.5,0.167526
0.5,0.109953
0.5,0.144995
0.5,0.077187
0.5,-0.010112
0.5,-0.025172
0.5,-0.108252
0.5,-0.114805
0.5,-0.094302
0.5,-0.158157
0.5,-0.192144
0.5,-0.185918
0.5,-0.266706
0.5,-0.48714
0.5,-0.452932
0.5,-0.511047
0.5,-0.485465
0.5,-0.507325
0.5,-0.391099
0.5,-0.3225
0.5,-0.502023
0.5,-0.502095
0.5,-0.446857
0.5,-0.437022
0.5,-0.472831
0.5,-0.450116
0.5,-0.509664
0.5,-0.507547
0.5,-0.33042
0.5,-0.407425
0.5,-0.390906
0.5,-0.314641
0.5,-0.390628
0.5,-0.52692
0.5,-0.264899
0.5,-0.385316
0.5,-0.313867
0.5,-0.469665
0.5,-0.463253
0.5,-0.475205
0.5,-0.509376
0.5,-0.478298
0.5,-0.473622
0.5,-0.503437
0.5,-0.501701
0.5,-0.401672
0.5,-0.246457
0.5,-0.267584
0.5,-0.143356
0.5,-0.306635
0.5,-0.398237
0.5,-0.40496
0.5,-0.148227
0.5,-0.403281
0.5,-0.270069
0.5,-0.342218
0.5,-0.239827
0.5,-0.189718
0.5,0.056522
0.5,0.078251
0.5,0.081862
0.5,0.036658
0.5,-0.160358
0.5,-0.191311
0.5,-0.169515
0.5,-0.137654
0.5,0.105163
0.5,0.090273
0.5,0.097225
0.5,0.078255
0.5,0.052441
0.5,0.018914
0.5,0.047804
0.5,0.004866
0.5,-0.146929
0.5,-0.155648
0.5,0.073123
0.5,0.081365
0.5,-0.09623
0.5,-0.089928
0.5,-0.057112
0.5,-0.077951
0.5,0.11342
0.5,0.112692
0.5,-0.140326
0.5,-0.274464
0.5,-0.257635
0.5,-0.173644
0.5,-0.168231
0.5,-0.228188
0.5,-0.343264
0.5,-0.232325
0.5,-0.162165
0.5,-0.245417
0.5,-0.22311
0.5,-0.158707
0.5,-0.002716
0.5,-0.058869
0.5,0.018338
0.5,0.171345
0.5,0.22534
0.5,0.198919
0.5,0.321745
0.5,0.239093
0.5,0.275704
0.473818,0.303444
0.478231,0.314101
0.454343,0.424263
0.460522,0.50343
0.438029,0.506032
0.436655,0.509974
0.407806,0.473548
0.401512,0.512858
0.359594,0.524037
0.35002,0.518586
0.32027,0.513034
0.311069,0.503839
0.284654,0.492417
0.267612,0.471834
0.227366,0.47345
0.20537,0.379753
0.186169,0.358491
0.177635,0.382039
0,0
0,0
