cmd_vel_lin_x,cmd_vel_ang_z
0.000000,0.000000
-0.002271,-0.239149
-0.005051,-0.332738
-0.005145,-0.496434
-0.002476,-0.507744
-0.001180,-0.514678
-0.000801,-0.509974
0.060929,-0.509481
0.119383,-0.521998
0.154343,-0.516984
0.194064,-0.513551
0.215156,-0.511455
0.240007,-0.518982
0.264925,-0.513285
0.296203,-0.514120
0.335491,-0.511823
0.398384,-0.511578
0.450761,-0.508060
0.460105,-0.508337
0.477599,-0.507227
0.486571,-0.507066
0.490059,-0.505144
0.500000,-0.503611
0.500000,-0.502592
0.500000,-0.502548
0.500000,-0.501776
0.500000,-0.501056
0.500000,-0.500658
0.500000,-0.500495
-0.003440,-0.327048
0.059848,-0.225943
0.090461,-0.276651
0.051231,-0.503752
-0.007935,-0.514859
-0.016457,-0.514373
-0.012112,-0.511333
-0.026509,-0.511775
-0.012045,-0.513482
-0.010751,-0.515398
-0.003722,-0.517506
-0.001326,-0.516576
-0.000979,-0.516535
-0.001049,-0.516059
0.056468,-0.510989
0.042149,-0.515006
0.010053,-0.510694
0.103872,-0.510155
0.116837,-0.511656
0.204328,-0.498574
0.256833,-0.503802
0.304014,-0.514213
0.417189,-0.492429
0.413913,-0.494056
0.373443,-0.452693
0.445163,-0.269692
0.378263,-0.283409
0.325309,-0.088083
0.300538,0.171166
0.304354,-0.211369
0.312340,-0.027026
0.243439,-0.028638
0.176634,0.199599
0.097026,-0.114447
0.204281,0.279260
0.213512,0.290926
0.000000,0.000000
0.081850,0.470330
0.120555,0.077042
0.140561,-0.323333
0.224043,0.126804
0.052107,0.257848
0.179580,0.600000
-0.037486,0.503497
-0.033153,0.516509
-0.003121,0.600000
0.063237,0.431605
-0.026474,0.600000
0.000000,0.000000
-0.079158,0.509456
-0.066559,0.477751
0.013343,0.512881
0.074509,0.506649
0.172975,0.253434
0.172798,0.414228
0.251069,0.320763
0.172408,0.175137
0.149236,0.418843
0.279461,0.288559
0.148836,0.418157
0.150450,0.151696
0.073185,0.089730
0.055505,0.110537
-0.016776,-0.127518
0.049421,0.229782
0.035709,-0.076659
0.014619,0.208076
-0.032367,0.271693
-0.039432,0.406272
0.051743,0.273240
-0.044993,0.509036
0.002917,0.143599
0.038977,0.531817
-0.041273,0.482686
-0.150000,0.428867
-0.056464,0.362916
-0.038982,0.330940
-0.054340,-0.076426
-0.049321,0.121825
-0.033891,0.064416
-0.024961,-0.217823
0.067258,-0.266661
-0.077937,-0.382164
-0.016302,-0.316901
0.000000,0.000000
-0.044011,-0.083559
-0.016393,0.104879
-0.027976,0.321154
-0.016138,0.409768
-0.042367,0.454509
-0.017318,0.120483
-0.028272,0.530941
-0.093343,0.212320
-0.019623,0.058490
-0.016926,-0.070281
-0.045210,-0.130708
-0.051649,-0.244963
-0.061495,-0.075532
-0.041653,-0.457145
-0.046902,-0.342589
-0.087341,-0.445909
-0.036886,-0.505870
-0.005057,-0.293952
0.003052,-0.203572
0.056169,0.009126
0.052093,0.049116
0.109982,0.136503
0.121124,0.061440
-0.009616,0.038539
-0.009898,0.033254
-0.024428,0.068893
-0.021887,0.074275
-0.023909,0.102541
-0.016255,0.040259
-0.022262,0.076502
-0.084965,0.131890
-0.043643,0.008986
-0.014153,0.043564
-0.046182,0.053412
-0.018013,0.059741
-0.010606,0.085572
-0.015840,0.072782
-0.031476,0.071660
-0.018045,0.093146
-0.017765,0.048097
-0.008781,0.061992
-0.007497,0.050776
0.012899,-0.048978
0.003210,0.014904
-0.017836,0.082482
-0.000920,0.041248
-0.046521,0.158519
-0.019392,0.061014
-0.019985,0.034534
-0.014211,0.063415
-0.002624,0.008108
-0.025664,0.064237
-0.020341,0.116486
-0.012829,0.113876
0.110906,0.122304
0.071367,0.136054
0.152055,0.087177
0.209495,0.185941
0.297563,0.112810
0.350712,0.039008
0.406496,0.132101
0.500000,0.124738
0.478673,-0.052650
0.500000,-0.164103
0.500000,-0.334918
0.500000,-0.196307
0.500000,-0.352089
0.500000,-0.397680
0.500000,-0.384067
0.500000,-0.306066
0.500000,-0.015965
0.500000,-0.262750
0.500000,0.011329
0.500000,0.028532
0.500000,0.042630
0.500000,0.090366
0.449082,0.047174
0.500000,0.113798
0.390885,0.050611
0.295971,0.111900
0.079983,0.032394
-0.009447,0.081584
0.025693,0.078249
0.050296,0.133273
0.072478,0.215966
0.069281,0.053806
0.008861,0.080194
-0.099521,0.151209
-0.016305,0.164130
-0.047037,0.256716
-0.023193,0.203327
-0.063743,0.074467
-0.052798,0.067370
-0.007354,0.092710
-0.049202,0.153761
-0.064604,0.183113
0.040779,0.077536
-0.026457,0.171540
-0.018742,0.159266
0.016124,0.148816
-0.022300,0.152603
0.032601,0.122218
-0.049771,0.095834
0.015775,0.117286
0.056006,0.111394
0.114944,0.101050
0.205343,0.094359
0.133191,0.108076
-0.003300,0.039705
0.007063,0.194670
-0.018392,0.177872
0.101417,0.021139
0.110480,0.191007
0.110640,0.065382
0.055128,0.151833
0.114069,0.136785
0.107958,0.155306
0.083828,0.067713
-0.007262,0.111935
-0.017074,0.174353
-0.050788,0.236652
-0.045141,0.121014
-0.049248,0.063579
