frame,local_costmap_resolution,local_costmap_width,local_costmap_height,local_costmap_origin_pos_x,local_costmap_origin_pos_y,local_costmap_origin_orientation_z,local_costmap_origin_orientation_w
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-2.000000,-1.975000,0.000000,1.000000
odom,0.025000,160,160,-1.875000,-2.050000,0.000000,1.000000
odom,0.025000,160,160,-1.875000,-2.050000,0.000000,1.000000
odom,0.025000,160,160,-1.875000,-2.050000,0.000000,1.000000
odom,0.025000,160,160,-1.875000,-2.050000,0.000000,1.000000
odom,0.025000,160,160,-1.875000,-2.050000,0.000000,1.000000
odom,0.025000,160,160,-1.875000,-2.050000,0.000000,1.000000
odom,0.025000,160,160,-1.875000,-2.050000,0.000000,1.000000
odom,0.025000,160,160,-1.875000,-2.050000,0.000000,1.000000
odom,0.025000,160,160,-1.875000,-2.050000,0.000000,1.000000
odom,0.025000,160,160,-1.875000,-2.050000,0.000000,1.000000
odom,0.025000,160,160,-1.875000,-2.050000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-2.450000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-2.450000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-2.450000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-2.450000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-2.450000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-2.450000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-2.450000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-2.450000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-2.450000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-2.450000,0.000000,1.000000
odom,0.025000,160,160,-1.600000,-2.450000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.525000,-2.725000,0.000000,1.000000
odom,0.025000,160,160,-1.775000,-2.925000,0.000000,1.000000
odom,0.025000,160,160,-1.775000,-2.925000,0.000000,1.000000
odom,0.025000,160,160,-1.775000,-2.925000,0.000000,1.000000
odom,0.025000,160,160,-1.775000,-2.925000,0.000000,1.000000
odom,0.025000,160,160,-1.775000,-2.925000,0.000000,1.000000
odom,0.025000,160,160,-1.775000,-2.925000,0.000000,1.000000
odom,0.025000,160,160,-1.775000,-2.925000,0.000000,1.000000
odom,0.025000,160,160,-1.775000,-2.925000,0.000000,1.000000
odom,0.025000,160,160,-1.775000,-2.925000,0.000000,1.000000
odom,0.025000,160,160,-1.775000,-2.925000,0.000000,1.000000
odom,0.025000,160,160,-1.775000,-2.925000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-3.025000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-3.025000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-3.025000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-3.025000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-3.025000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-3.025000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-3.025000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-3.025000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-3.025000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-3.025000,0.000000,1.000000
odom,0.025000,160,160,-1.975000,-3.025000,0.000000,1.000000
odom,0.025000,160,160,-2.025000,-3.075000,0.000000,1.000000
odom,0.025000,160,160,-2.025000,-3.075000,0.000000,1.000000
odom,0.025000,160,160,-2.025000,-3.075000,0.000000,1.000000
odom,0.025000,160,160,-2.025000,-3.075000,0.000000,1.000000
odom,0.025000,160,160,-2.025000,-3.075000,0.000000,1.000000
odom,0.025000,160,160,-2.025000,-3.075000,0.000000,1.000000
odom,0.025000,160,160,-2.025000,-3.075000,0.000000,1.000000
odom,0.025000,160,160,-2.025000,-3.075000,0.000000,1.000000
odom,0.025000,160,160,-2.025000,-3.075000,0.000000,1.000000
odom,0.025000,160,160,-2.025000,-3.075000,0.000000,1.000000
odom,0.025000,160,160,-2.025000,-3.075000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
odom,0.025000,160,160,-2.050000,-3.225000,0.000000,1.000000
