tf_map_odom_tran_x,tf_map_odom_tran_y,tf_map_odom_tran_z,tf_map_odom_rot_x,tf_map_odom_rot_y,tf_map_odom_rot_z,tf_map_odom_rot_w
-0.004073,0.000831,0.000000,0.000000,0.000000,0.004374,0.999990
-0.004073,0.000831,0.000000,0.000000,0.000000,0.004374,0.999990
-0.004073,0.000831,0.000000,0.000000,0.000000,0.004374,0.999990
-0.004073,0.000831,0.000000,0.000000,0.000000,0.004374,0.999990
-0.004073,0.000831,0.000000,0.000000,0.000000,0.004374,0.999990
-0.004073,0.000831,0.000000,0.000000,0.000000,0.004374,0.999990
-0.004073,0.000831,0.000000,0.000000,0.000000,0.004374,0.999990
-0.023268,0.003055,0.000000,0.000000,0.000000,0.006330,0.999980
-0.023268,0.003055,0.000000,0.000000,0.000000,0.006330,0.999980
-0.023268,0.003055,0.000000,0.000000,0.000000,0.006330,0.999980
-0.023268,0.003055,0.000000,0.000000,0.000000,0.006330,0.999980
-0.018522,0.010547,0.000000,0.000000,0.000000,0.000395,1.000000
-0.018522,0.010547,0.000000,0.000000,0.000000,0.000395,1.000000
-0.018522,0.010547,0.000000,0.000000,0.000000,0.000395,1.000000
-0.018522,0.010547,0.000000,0.000000,0.000000,0.000395,1.000000
-0.018122,0.008489,0.000000,0.000000,0.000000,0.005101,0.999987
-0.018122,0.008489,0.000000,0.000000,0.000000,0.005101,0.999987
-0.018122,0.008489,0.000000,0.000000,0.000000,0.005101,0.999987
-0.018122,0.008489,0.000000,0.000000,0.000000,0.005101,0.999987
-0.021662,0.009039,0.000000,0.000000,0.000000,0.003846,0.999993
-0.021662,0.009039,0.000000,0.000000,0.000000,0.003846,0.999993
-0.021662,0.009039,0.000000,0.000000,0.000000,0.003846,0.999993
-0.021662,0.009039,0.000000,0.000000,0.000000,0.003846,0.999993
-0.021662,0.009039,0.000000,0.000000,0.000000,0.003846,0.999993
-0.020575,0.010863,0.000000,0.000000,0.000000,0.005112,0.999987
-0.020575,0.010863,0.000000,0.000000,0.000000,0.005112,0.999987
-0.020575,0.010863,0.000000,0.000000,0.000000,0.005112,0.999987
-0.020575,0.010863,0.000000,0.000000,0.000000,0.005112,0.999987
-0.020622,0.015597,0.000000,0.000000,0.000000,0.004739,0.999989
-0.020622,0.015597,0.000000,0.000000,0.000000,0.004739,0.999989
-0.020622,0.015597,0.000000,0.000000,0.000000,0.004739,0.999989
-0.020622,0.015597,0.000000,0.000000,0.000000,0.004739,0.999989
-0.019597,0.007318,0.000000,0.000000,0.000000,0.004560,0.999990
-0.019597,0.007318,0.000000,0.000000,0.000000,0.004560,0.999990
-0.019597,0.007318,0.000000,0.000000,0.000000,0.004560,0.999990
-0.019597,0.007318,0.000000,0.000000,0.000000,0.004560,0.999990
-0.025391,0.019082,0.000000,0.000000,0.000000,0.004576,0.999990
-0.025391,0.019082,0.000000,0.000000,0.000000,0.004576,0.999990
-0.025391,0.019082,0.000000,0.000000,0.000000,0.004576,0.999990
-0.025391,0.019082,0.000000,0.000000,0.000000,0.004576,0.999990
-0.024013,0.032745,0.000000,0.000000,0.000000,0.003118,0.999995
-0.024013,0.032745,0.000000,0.000000,0.000000,0.003118,0.999995
-0.024013,0.032745,0.000000,0.000000,0.000000,0.003118,0.999995
-0.024013,0.032745,0.000000,0.000000,0.000000,0.003118,0.999995
-0.029742,0.034088,0.000000,0.000000,0.000000,0.005555,0.999985
-0.029742,0.034088,0.000000,0.000000,0.000000,0.005555,0.999985
-0.029742,0.034088,0.000000,0.000000,0.000000,0.005555,0.999985
-0.029742,0.034088,0.000000,0.000000,0.000000,0.005555,0.999985
-0.032939,0.025764,0.000000,0.000000,0.000000,0.006741,0.999977
-0.032939,0.025764,0.000000,0.000000,0.000000,0.006741,0.999977
-0.032939,0.025764,0.000000,0.000000,0.000000,0.006741,0.999977
-0.032939,0.025764,0.000000,0.000000,0.000000,0.006741,0.999977
-0.028004,0.026404,0.000000,0.000000,0.000000,0.005452,0.999985
-0.028004,0.026404,0.000000,0.000000,0.000000,0.005452,0.999985
-0.028004,0.026404,0.000000,0.000000,0.000000,0.005452,0.999985
-0.028004,0.026404,0.000000,0.000000,0.000000,0.005452,0.999985
-0.028004,0.026404,0.000000,0.000000,0.000000,0.005452,0.999985
-0.028004,0.026404,0.000000,0.000000,0.000000,0.005452,0.999985
-0.020552,0.022528,0.000000,0.000000,0.000000,0.005262,0.999986
-0.020552,0.022528,0.000000,0.000000,0.000000,0.005262,0.999986
-0.020552,0.022528,0.000000,0.000000,0.000000,0.005262,0.999986
-0.020552,0.022528,0.000000,0.000000,0.000000,0.005262,0.999986
-0.020552,0.022528,0.000000,0.000000,0.000000,0.005262,0.999986
-0.020552,0.022528,0.000000,0.000000,0.000000,0.005262,0.999986
-0.020552,0.022528,0.000000,0.000000,0.000000,0.005262,0.999986
-0.020552,0.022528,0.000000,0.000000,0.000000,0.005262,0.999986
-0.020552,0.022528,0.000000,0.000000,0.000000,0.005262,0.999986
-0.020552,0.022528,0.000000,0.000000,0.000000,0.005262,0.999986
-0.007516,0.025461,0.000000,0.000000,0.000000,0.003508,0.999994
-0.007516,0.025461,0.000000,0.000000,0.000000,0.003508,0.999994
-0.007516,0.025461,0.000000,0.000000,0.000000,0.003508,0.999994
-0.007516,0.025461,0.000000,0.000000,0.000000,0.003508,0.999994
-0.007516,0.025461,0.000000,0.000000,0.000000,0.003508,0.999994
-0.007516,0.025461,0.000000,0.000000,0.000000,0.003508,0.999994
-0.007516,0.025461,0.000000,0.000000,0.000000,0.003508,0.999994
-0.007516,0.025461,0.000000,0.000000,0.000000,0.003508,0.999994
-0.010024,0.025682,0.000000,0.000000,0.000000,0.003392,0.999994
-0.010024,0.025682,0.000000,0.000000,0.000000,0.003392,0.999994
-0.010024,0.025682,0.000000,0.000000,0.000000,0.003392,0.999994
-0.010024,0.025682,0.000000,0.000000,0.000000,0.003392,0.999994
-0.012624,0.024085,0.000000,0.000000,0.000000,0.004360,0.999990
-0.012624,0.024085,0.000000,0.000000,0.000000,0.004360,0.999990
