frame,footprint_x,footprint_y,footprint_z,ID
odom,0.857461,-10.889042,0.000000,0
odom,0.745186,-10.922391,0.000000,0
odom,0.662987,-10.991359,0.000000,0
odom,0.613437,-11.086533,0.000000,0
odom,0.604081,-11.193423,0.000000,0
odom,0.638519,-11.315639,0.000000,0
odom,0.707486,-11.397839,0.000000,0
odom,0.802660,-11.447389,0.000000,0
odom,0.909551,-11.456744,0.000000,0
odom,1.031767,-11.422307,0.000000,0
odom,1.113966,-11.353339,0.000000,0
odom,1.163516,-11.258165,0.000000,0
odom,1.172872,-11.151275,0.000000,0
odom,1.138434,-11.029058,0.000000,0
odom,1.069467,-10.946859,0.000000,0
odom,0.974293,-10.897309,0.000000,0

odom,0.857461,-10.889039,0.000000,1
odom,0.745185,-10.922389,0.000000,1
odom,0.662986,-10.991356,0.000000,1
odom,0.613437,-11.086531,0.000000,1
odom,0.604080,-11.193421,0.000000,1
odom,0.638518,-11.315638,0.000000,1
odom,0.707486,-11.397837,0.000000,1
odom,0.802660,-11.447386,0.000000,1
odom,0.909551,-11.456742,0.000000,1
odom,1.031767,-11.422304,0.000000,1
odom,1.113966,-11.353337,0.000000,1
odom,1.163515,-11.258162,0.000000,1
odom,1.172872,-11.151272,0.000000,1
odom,1.138434,-11.029056,0.000000,1
odom,1.069466,-10.946856,0.000000,1
odom,0.974292,-10.897307,0.000000,1

odom,0.856961,-10.888296,0.000000,2
odom,0.744734,-10.921809,0.000000,2
odom,0.662636,-10.990896,0.000000,2
odom,0.613225,-11.086143,0.000000,2
odom,0.604025,-11.193047,0.000000,2
odom,0.638641,-11.315213,0.000000,2
odom,0.707728,-11.397311,0.000000,2
odom,0.802974,-11.446722,0.000000,2
odom,0.909879,-11.455922,0.000000,2
odom,1.032044,-11.421306,0.000000,2
odom,1.114143,-11.352219,0.000000,2
odom,1.163553,-11.256972,0.000000,2
odom,1.172754,-11.150068,0.000000,2
odom,1.138138,-11.027903,0.000000,2
odom,1.069050,-10.945804,0.000000,2
odom,0.973804,-10.896394,0.000000,2

odom,0.851706,-10.881136,0.000000,3
odom,0.740007,-10.916368,0.000000,3
odom,0.658978,-10.986706,0.000000,3
odom,0.611034,-11.082699,0.000000,3
odom,0.603475,-11.189732,0.000000,3
odom,0.639961,-11.311352,0.000000,3
odom,0.710300,-11.392381,0.000000,3
odom,0.806293,-11.440325,0.000000,3
odom,0.913326,-11.447884,0.000000,3
odom,1.034946,-11.411398,0.000000,3
odom,1.115975,-11.341059,0.000000,3
odom,1.163919,-11.245067,0.000000,3
odom,1.171478,-11.138033,0.000000,3
odom,1.134992,-11.016413,0.000000,3
odom,1.064653,-10.935384,0.000000,3
odom,0.968660,-10.887441,0.000000,3

odom,0.840812,-10.865679,0.000000,4
odom,0.730228,-10.904270,0.000000,4
odom,0.651362,-10.977026,0.000000,4
odom,0.606342,-11.074424,0.000000,4
odom,0.602022,-11.181637,0.000000,4
odom,0.642168,-11.302098,0.000000,4
odom,0.714923,-11.380964,0.000000,4
odom,0.812322,-11.425984,0.000000,4
odom,0.919534,-11.430305,0.000000,4
odom,1.039996,-11.390160,0.000000,4
odom,1.118862,-11.317404,0.000000,4
odom,1.163882,-11.220005,0.000000,4
odom,1.168203,-11.112793,0.000000,4
odom,1.128057,-10.992331,0.000000,4
odom,1.055301,-10.913465,0.000000,4
odom,0.957903,-10.868444,0.000000,4

odom,0.823533,-10.841691,0.000000,5
odom,0.714784,-10.885185,0.000000,5
odom,0.639248,-10.961392,0.000000,5
odom,0.598624,-11.060704,0.000000,5
odom,0.599099,-11.168003,0.000000,5
odom,0.644587,-11.286551,0.000000,5
odom,0.720794,-11.362087,0.000000,5
odom,0.820106,-11.402711,0.000000,5
odom,0.927405,-11.402236,0.000000,5
odom,1.045953,-11.356749,0.000000,5
odom,1.121489,-11.280541,0.000000,5
odom,1.162112,-11.181229,0.000000,5
odom,1.161638,-11.073930,0.000000,5
odom,1.116150,-10.955382,0.000000,5
odom,1.039943,-10.879847,0.000000,5
odom,0.940630,-10.839223,0.000000,5

odom,0.801697,-10.810552,0.000000,6
odom,0.695263,-10.859439,0.000000,6
odom,0.623640,-10.939334,0.000000,6
odom,0.588043,-11.040557,0.000000,6
odom,0.593891,-11.147696,0.000000,6
odom,0.645261,-11.263817,0.000000,6
odom,0.725156,-11.335441,0.000000,6
odom,0.826379,-11.371037,0.000000,6
odom,0.933519,-11.365189,0.000000,6
odom,1.049640,-11.313819,0.000000,6
odom,1.121263,-11.233924,0.000000,6
odom,1.156860,-11.132701,0.000000,6
odom,1.151012,-11.025561,0.000000,6
odom,1.099642,-10.909441,0.000000,6
odom,1.019747,-10.837817,0.000000,6
odom,0.918524,-10.802220,0.000000,6

odom,0.776568,-10.773889,0.000000,7
odom,0.672697,-10.828007,0.000000,7
odom,0.605134,-10.911364,0.000000,7
odom,0.574613,-11.014232,0.000000,7
odom,0.585782,-11.120948,0.000000,7
odom,0.642861,-11.234371,0.000000,7
odom,0.726219,-11.301933,0.000000,7
odom,0.829086,-11.332455,0.000000,7
odom,0.935803,-11.321286,0.000000,7
odom,1.049225,-11.264207,0.000000,7
odom,1.116788,-11.180849,0.000000,7
odom,1.147309,-11.077982,0.000000,7
odom,1.136140,-10.971265,0.000000,7
odom,1.079061,-10.857842,0.000000,7
odom,0.995704,-10.790279,0.000000,7
odom,0.892836,-10.759759,0.000000,7

odom,0.748226,-10.732784,0.000000,8
odom,0.647078,-10.791836,0.000000,8
odom,0.583602,-10.878345,0.000000,8
odom,0.558063,-10.982562,0.000000,8
odom,0.574351,-11.088618,0.000000,8
odom,0.636819,-11.199164,0.000000,8
odom,0.723329,-11.262641,0.000000,8
odom,0.827545,-11.288178,0.000000,8
odom,0.933601,-11.271892,0.000000,8
odom,1.044148,-11.209423,0.000000,8
odom,1.107624,-11.122913,0.000000,8
odom,1.133162,-11.018697,0.000000,8
odom,1.116875,-10.912641,0.000000,8
odom,1.054407,-10.802094,0.000000,8
odom,0.967897,-10.738618,0.000000,8
odom,0.863680,-10.713079,0.000000,8

odom,0.719062,-10.690590,0.000000,9
odom,0.620471,-10.753818,0.000000,9
odom,0.560667,-10.842906,0.000000,9
odom,0.539508,-10.948099,0.000000,9
odom,0.560216,-11.053381,0.000000,9
odom,0.627251,-11.161220,0.000000,9
odom,0.716339,-11.221024,0.000000,9
odom,0.821532,-11.242182,0.000000,9
odom,0.926814,-11.221475,0.000000,9
odom,1.034652,-11.154440,0.000000,9
odom,1.094456,-11.065351,0.000000,9
odom,1.115615,-10.960158,0.000000,9
odom,1.094908,-10.854877,0.000000,9
odom,1.027873,-10.747038,0.000000,9
odom,0.938784,-10.687234,0.000000,9
odom,0.833592,-10.666076,0.000000,9

odom,0.692579,-10.647596,0.000000,10
odom,0.595663,-10.713363,0.000000,10
odom,0.538193,-10.803974,0.000000,10
odom,0.519773,-10.909681,0.000000,10
odom,0.543208,-11.014390,0.000000,10
odom,0.613021,-11.120451,0.000000,10
odom,0.703632,-11.177921,0.000000,10
odom,0.809339,-11.196342,0.000000,10
odom,0.914048,-11.172907,0.000000,10
odom,1.020109,-11.103094,0.000000,10
odom,1.077579,-11.012483,0.000000,10
odom,1.095999,-10.906775,0.000000,10
odom,1.072565,-10.802067,0.000000,10
odom,1.002752,-10.696006,0.000000,10
odom,0.912140,-10.638535,0.000000,10
odom,0.806434,-10.620115,0.000000,10

odom,0.666320,-10.604564,0.000000,11
odom,0.570833,-10.672389,0.000000,11
odom,0.515315,-10.764210,0.000000,11
odom,0.499161,-10.870286,0.000000,11
odom,0.524830,-10.974470,0.000000,11
odom,0.596896,-11.079013,0.000000,11
odom,0.688716,-11.134531,0.000000,11
odom,0.794793,-11.150685,0.000000,11
odom,0.898977,-11.125016,0.000000,11
odom,1.003520,-11.052950,0.000000,11
odom,1.059038,-10.961130,0.000000,11
odom,1.075192,-10.855053,0.000000,11
odom,1.049523,-10.750870,0.000000,11
odom,0.977457,-10.646326,0.000000,11
odom,0.885637,-10.590808,0.000000,11
odom,0.779560,-10.574654,0.000000,11

odom,0.637129,-10.563199,0.000000,12
odom,0.543622,-10.633729,0.000000,12
odom,0.490755,-10.727101,0.000000,12
odom,0.477644,-10.833596,0.000000,12
odom,0.506284,-10.937003,0.000000,12
odom,0.581313,-11.039440,0.000000,12
odom,0.674685,-11.092308,0.000000,12
odom,0.781180,-11.105419,0.000000,12
odom,0.884587,-11.076778,0.000000,12
odom,0.987024,-11.001750,0.000000,12
odom,1.039892,-10.908379,0.000000,12
odom,1.053003,-10.801883,0.000000,12
odom,1.024362,-10.698476,0.000000,12
odom,0.949334,-10.596039,0.000000,12
odom,0.855962,-10.543171,0.000000,12
odom,0.749466,-10.530060,0.000000,12

odom,0.610889,-10.520419,0.000000,13
odom,0.518328,-10.592187,0.000000,13
odom,0.466706,-10.686253,0.000000,13
odom,0.455012,-10.792913,0.000000,13
odom,0.485024,-10.895930,0.000000,13
odom,0.561408,-10.997361,0.000000,13
odom,0.655474,-11.048983,0.000000,13
odom,0.762134,-11.060678,0.000000,13
odom,0.865151,-11.030665,0.000000,13
odom,0.966582,-10.954282,0.000000,13
odom,1.018204,-10.860216,0.000000,13
odom,1.029899,-10.753555,0.000000,13
odom,0.999886,-10.650538,0.000000,13
odom,0.923503,-10.549108,0.000000,13
odom,0.829437,-10.497485,0.000000,13
odom,0.722776,-10.485790,0.000000,13

odom,0.587866,-10.476034,0.000000,14
odom,0.495281,-10.547771,0.000000,14
odom,0.443628,-10.641819,0.000000,14
odom,0.431897,-10.748475,0.000000,14
odom,0.461875,-10.851502,0.000000,14
odom,0.538224,-10.952959,0.000000,14
odom,0.632272,-11.004613,0.000000,14
odom,0.738929,-11.016344,0.000000,14
odom,0.841956,-10.986366,0.000000,14
odom,0.943413,-10.910017,0.000000,14
odom,0.995067,-10.815969,0.000000,14
odom,1.006797,-10.709311,0.000000,14
odom,0.976820,-10.606285,0.000000,14
odom,0.900470,-10.504827,0.000000,14
odom,0.806422,-10.453175,0.000000,14
odom,0.699766,-10.441443,0.000000,14

odom,0.569568,-10.429370,0.000000,15
odom,0.475752,-10.499488,0.000000,15
odom,0.422473,-10.592626,0.000000,15
odom,0.408892,-10.699062,0.000000,15
odom,0.437077,-10.802594,0.000000,15
odom,0.511653,-10.905361,0.000000,15
odom,0.604791,-10.958640,0.000000,15
odom,0.711228,-10.972220,0.000000,15
odom,0.814760,-10.944036,0.000000,15
odom,0.917527,-10.869460,0.000000,15
odom,0.970805,-10.776322,0.000000,15
odom,0.984386,-10.669886,0.000000,15
odom,0.956201,-10.566354,0.000000,15
odom,0.881625,-10.463586,0.000000,15
odom,0.788487,-10.410308,0.000000,15
odom,0.682051,-10.396727,0.000000,15

odom,0.556531,-10.380399,0.000000,16
odom,0.460456,-10.447390,0.000000,16
odom,0.404140,-10.538723,0.000000,16
odom,0.387062,-10.644654,0.000000,16
odom,0.411822,-10.749058,0.000000,16
odom,0.482974,-10.854225,0.000000,16
odom,0.574307,-10.910542,0.000000,16
odom,0.680239,-10.927620,0.000000,16
odom,0.784643,-10.902860,0.000000,16
odom,0.889810,-10.831707,0.000000,16
odom,0.946126,-10.740375,0.000000,16
odom,0.963204,-10.634442,0.000000,16
odom,0.938444,-10.530039,0.000000,16
odom,0.867292,-10.424871,0.000000,16
odom,0.775959,-10.368555,0.000000,16
odom,0.670027,-10.351478,0.000000,16

odom,0.549203,-10.329163,0.000000,17
odom,0.450062,-10.391524,0.000000,17
odom,0.389479,-10.480084,0.000000,17
odom,0.367399,-10.585088,0.000000,17
odom,0.387182,-10.690548,0.000000,17
odom,0.453269,-10.798969,0.000000,17
odom,0.541830,-10.859552,0.000000,17
odom,0.646833,-10.881633,0.000000,17
odom,0.752293,-10.861849,0.000000,17
odom,0.860715,-10.795762,0.000000,17
odom,0.921297,-10.707201,0.000000,17
odom,0.943378,-10.602198,0.000000,17
odom,0.923594,-10.496737,0.000000,17
odom,0.857507,-10.388316,0.000000,17
odom,0.768947,-10.327734,0.000000,17
odom,0.663943,-10.305654,0.000000,17

odom,0.543352,-10.278379,0.000000,18
odom,0.441586,-10.336358,0.000000,18
odom,0.377199,-10.422193,0.000000,18
odom,0.350560,-10.526133,0.000000,18
odom,0.365726,-10.632356,0.000000,18
odom,0.427022,-10.743556,0.000000,18
odom,0.512856,-10.807942,0.000000,18
odom,0.616797,-10.834581,0.000000,18
odom,0.723019,-10.819415,0.000000,18
odom,0.834220,-10.758120,0.000000,18
odom,0.898607,-10.672285,0.000000,18
odom,0.925245,-10.568345,0.000000,18
odom,0.910079,-10.462122,0.000000,18
odom,0.848783,-10.350922,0.000000,18
odom,0.762949,-10.286534,0.000000,18
odom,0.659009,-10.259896,0.000000,18

odom,0.541645,-10.227219,0.000000,19
odom,0.437131,-10.280085,0.000000,19
odom,0.368571,-10.362624,0.000000,19
odom,0.336817,-10.465117,0.000000,19
odom,0.346702,-10.571961,0.000000,19
odom,0.402415,-10.686061,0.000000,19
odom,0.484954,-10.754622,0.000000,19
odom,0.587448,-10.786375,0.000000,19
odom,0.694291,-10.776490,0.000000,19
odom,0.808391,-10.720778,0.000000,19
odom,0.876951,-10.638238,0.000000,19
odom,0.908705,-10.535745,0.000000,19
odom,0.898820,-10.428902,0.000000,19
odom,0.843108,-10.314801,0.000000,19
odom,0.760568,-10.246242,0.000000,19
odom,0.658075,-10.214487,0.000000,19

odom,0.540665,-10.175805,0.000000,20
odom,0.433915,-10.223998,0.000000,20
odom,0.361773,-10.303425,0.000000,20
odom,0.325517,-10.404414,0.000000,20
odom,0.330667,-10.511590,0.000000,20
odom,0.381280,-10.628042,0.000000,20
odom,0.460707,-10.700185,0.000000,20
odom,0.561695,-10.736441,0.000000,20
odom,0.668871,-10.731290,0.000000,20
odom,0.785324,-10.680678,0.000000,20
odom,0.857466,-10.601251,0.000000,20
odom,0.893722,-10.500262,0.000000,20
odom,0.888571,-10.393086,0.000000,20
odom,0.837959,-10.276634,0.000000,20
odom,0.758532,-10.204491,0.000000,20
odom,0.657544,-10.168235,0.000000,20

odom,0.542928,-10.123949,0.000000,21
odom,0.434006,-10.167006,0.000000,21
odom,0.358164,-10.242908,0.000000,21
odom,0.317142,-10.342057,0.000000,21
odom,0.317185,-10.449357,0.000000,21
odom,0.362197,-10.568087,0.000000,21
odom,0.438100,-10.643929,0.000000,21
odom,0.537248,-10.684950,0.000000,21
odom,0.644548,-10.684907,0.000000,21
odom,0.763277,-10.639895,0.000000,21
odom,0.839119,-10.563993,0.000000,21
odom,0.880141,-10.464844,0.000000,21
odom,0.880098,-10.357544,0.000000,21
odom,0.835086,-10.238814,0.000000,21
odom,0.759183,-10.162973,0.000000,21
odom,0.660035,-10.121951,0.000000,21

odom,0.548051,-10.072379,0.000000,22
odom,0.437162,-10.110084,0.000000,22
odom,0.357716,-10.182206,0.000000,22
odom,0.311918,-10.279241,0.000000,22
odom,0.306739,-10.386415,0.000000,22
odom,0.345920,-10.507195,0.000000,22
odom,0.418042,-10.586640,0.000000,22
odom,0.515077,-10.632439,0.000000,22
odom,0.622251,-10.637617,0.000000,22
odom,0.743030,-10.598437,0.000000,22
odom,0.822476,-10.526315,0.000000,22
odom,0.868274,-10.429280,0.000000,22
odom,0.873453,-10.322105,0.000000,22
odom,0.834273,-10.201326,0.000000,22
odom,0.762151,-10.121881,0.000000,22
odom,0.665116,-10.076082,0.000000,22

odom,0.554967,-10.021279,0.000000,23
odom,0.442445,-10.053788,0.000000,23
odom,0.359733,-10.122140,0.000000,23
odom,0.309473,-10.216940,0.000000,23
odom,0.299318,-10.323758,0.000000,23
odom,0.332841,-10.446228,0.000000,23
odom,0.401192,-10.528941,0.000000,23
odom,0.495993,-10.579201,0.000000,23
odom,0.602811,-10.589355,0.000000,23
odom,0.725281,-10.555833,0.000000,23
odom,0.807994,-10.487482,0.000000,23
odom,0.858253,-10.392681,0.000000,23
odom,0.868409,-10.285863,0.000000,23
odom,0.834885,-10.163393,0.000000,23
odom,0.766534,-10.080680,0.000000,23
odom,0.671734,-10.030420,0.000000,23

odom,0.566207,-9.970646,0.000000,24
odom,0.452131,-9.997190,0.000000,24
odom,0.365937,-10.061094,0.000000,24
odom,0.310759,-10.153120,0.000000,24
odom,0.294997,-10.259255,0.000000,24
odom,0.322031,-10.383320,0.000000,24
odom,0.385935,-10.469514,0.000000,24
odom,0.477960,-10.524692,0.000000,24
odom,0.584096,-10.540453,0.000000,24
odom,0.708160,-10.513420,0.000000,24
odom,0.794354,-10.449515,0.000000,24
odom,0.849532,-10.357491,0.000000,24
odom,0.865294,-10.251354,0.000000,24
odom,0.838260,-10.127290,0.000000,24
odom,0.774356,-10.041096,0.000000,24
odom,0.682331,-9.985918,0.000000,24

odom,0.578991,-9.920383,0.000000,25
odom,0.463750,-9.941300,0.000000,25
odom,0.374525,-10.000899,0.000000,25
odom,0.314900,-10.090107,0.000000,25
odom,0.293951,-10.195342,0.000000,25
odom,0.314866,-10.320583,0.000000,25
odom,0.374466,-10.409808,0.000000,25
odom,0.463673,-10.469434,0.000000,25
odom,0.568908,-10.490382,0.000000,25
odom,0.694149,-10.469467,0.000000,25
odom,0.783374,-10.409868,0.000000,25
odom,0.843000,-10.320661,0.000000,25
odom,0.863948,-10.215425,0.000000,25
odom,0.843034,-10.090184,0.000000,25
odom,0.783434,-10.000959,0.000000,25
odom,0.694226,-9.941334,0.000000,25

odom,0.592569,-9.870628,0.000000,26
odom,0.476524,-9.886488,0.000000,26
odom,0.384779,-9.942130,0.000000,26
odom,0.321311,-10.028646,0.000000,26
odom,0.295783,-10.132866,0.000000,26
odom,0.311204,-10.258901,0.000000,26
odom,0.366846,-10.350646,0.000000,26
odom,0.453362,-10.414114,0.000000,26
odom,0.557581,-10.439642,0.000000,26
odom,0.683617,-10.424221,0.000000,26
odom,0.775361,-10.368579,0.000000,26
odom,0.838829,-10.282063,0.000000,26
odom,0.864357,-10.177843,0.000000,26
odom,0.848937,-10.051808,0.000000,26
odom,0.793294,-9.960063,0.000000,26
odom,0.706778,-9.896595,0.000000,26

odom,0.603688,-9.821239,0.000000,27
odom,0.487238,-9.833776,0.000000,27
odom,0.393940,-9.886775,0.000000,27
odom,0.328027,-9.971443,0.000000,27
odom,0.299531,-10.074890,0.000000,27
odom,0.311345,-10.201314,0.000000,27
odom,0.364343,-10.294612,0.000000,27
odom,0.449011,-10.360525,0.000000,27
odom,0.552458,-10.389021,0.000000,27
odom,0.678882,-10.377207,0.000000,27
odom,0.772180,-10.324208,0.000000,27
odom,0.838093,-10.239541,0.000000,27
odom,0.866589,-10.136094,0.000000,27
odom,0.854775,-10.009669,0.000000,27
odom,0.801777,-9.916372,0.000000,27
odom,0.717109,-9.850458,0.000000,27

odom,0.610541,-9.771617,0.000000,28
odom,0.493967,-9.782956,0.000000,28
odom,0.400130,-9.834992,0.000000,28
odom,0.333349,-9.918978,0.000000,28
odom,0.303791,-10.022126,0.000000,28
odom,0.314304,-10.148665,0.000000,28
odom,0.366341,-10.242503,0.000000,28
odom,0.450326,-10.309284,0.000000,28
odom,0.553474,-10.338841,0.000000,28
odom,0.680014,-10.328328,0.000000,28
odom,0.773851,-10.276292,0.000000,28
odom,0.840632,-10.192307,0.000000,28
odom,0.870189,-10.089158,0.000000,28
odom,0.859677,-9.962619,0.000000,28
odom,0.807640,-9.868782,0.000000,28
odom,0.723655,-9.802001,0.000000,28

odom,0.612786,-9.721663,0.000000,29
odom,0.496286,-9.733740,0.000000,29
odom,0.402780,-9.786369,0.000000,29
odom,0.336532,-9.870775,0.000000,29
odom,0.307627,-9.974108,0.000000,29
odom,0.318941,-10.100578,0.000000,29
odom,0.371570,-10.194085,0.000000,29
odom,0.455976,-10.260333,0.000000,29
odom,0.559309,-10.289238,0.000000,29
odom,0.685779,-10.277925,0.000000,29
odom,0.779285,-10.225295,0.000000,29
odom,0.845534,-10.140889,0.000000,29
odom,0.874438,-10.037556,0.000000,29
odom,0.863125,-9.911086,0.000000,29
odom,0.810496,-9.817579,0.000000,29
odom,0.726090,-9.751331,0.000000,29

odom,0.611417,-9.671457,0.000000,30
odom,0.495135,-9.685479,0.000000,30
odom,0.402522,-9.739664,0.000000,30
odom,0.337694,-9.825166,0.000000,30
odom,0.310521,-9.928967,0.000000,30
odom,0.323947,-10.055231,0.000000,30
odom,0.378131,-10.147844,0.000000,30
odom,0.463633,-10.212672,0.000000,30
odom,0.567435,-10.239846,0.000000,30
odom,0.693699,-10.226420,0.000000,30
odom,0.786312,-10.172235,0.000000,30
odom,0.851140,-10.086734,0.000000,30
odom,0.878313,-9.982931,0.000000,30
odom,0.864887,-9.856668,0.000000,30
odom,0.810703,-9.764054,0.000000,30
odom,0.725201,-9.699226,0.000000,30

odom,0.612545,-9.621423,0.000000,31
odom,0.496348,-9.636127,0.000000,31
odom,0.404054,-9.690854,0.000000,31
odom,0.339729,-9.776734,0.000000,31
odom,0.313165,-9.880693,0.000000,31
odom,0.327331,-10.006876,0.000000,31
odom,0.382058,-10.099171,0.000000,31
odom,0.467938,-10.163496,0.000000,31
odom,0.571898,-10.190060,0.000000,31
odom,0.698080,-10.175894,0.000000,31
odom,0.790374,-10.121167,0.000000,31
odom,0.854700,-10.035287,0.000000,31
odom,0.881264,-9.931327,0.000000,31
odom,0.867098,-9.805144,0.000000,31
odom,0.812371,-9.712851,0.000000,31
odom,0.726490,-9.648525,0.000000,31

odom,0.617436,-9.571614,0.000000,32
odom,0.501136,-9.585480,0.000000,32
odom,0.408450,-9.639540,0.000000,32
odom,0.343507,-9.724955,0.000000,32
odom,0.316195,-9.828720,0.000000,32
odom,0.329451,-9.955002,0.000000,32
odom,0.383511,-10.047688,0.000000,32
odom,0.468926,-10.112630,0.000000,32
odom,0.572691,-10.139943,0.000000,32
odom,0.698973,-10.126687,0.000000,32
odom,0.791659,-10.072626,0.000000,32
odom,0.856601,-9.987212,0.000000,32
odom,0.883914,-9.883447,0.000000,32
odom,0.870658,-9.757165,0.000000,32
odom,0.816597,-9.664479,0.000000,32
odom,0.731183,-9.599536,0.000000,32

odom,0.622629,-9.521882,0.000000,33
odom,0.506236,-9.534952,0.000000,33
odom,0.413183,-9.588378,0.000000,33
odom,0.347657,-9.673347,0.000000,33
odom,0.319636,-9.776922,0.000000,33
odom,0.332028,-9.903292,0.000000,33
odom,0.385453,-9.996346,0.000000,33
odom,0.470421,-10.061871,0.000000,33
odom,0.573997,-10.089892,0.000000,33
odom,0.700367,-10.077500,0.000000,33
odom,0.793420,-10.024076,0.000000,33
odom,0.858946,-9.939107,0.000000,33
odom,0.886967,-9.835530,0.000000,33
odom,0.874575,-9.709162,0.000000,33
odom,0.821150,-9.616108,0.000000,33
odom,0.736182,-9.550582,0.000000,33

odom,0.623160,-9.471886,0.000000,34
odom,0.506897,-9.486060,0.000000,34
odom,0.414355,-9.540367,0.000000,34
odom,0.349639,-9.625954,0.000000,34
odom,0.322602,-9.729791,0.000000,34
odom,0.336194,-9.856037,0.000000,34
odom,0.390500,-9.948579,0.000000,34
odom,0.476087,-10.013294,0.000000,34
odom,0.579925,-10.040332,0.000000,34
odom,0.706170,-10.026740,0.000000,34
odom,0.798712,-9.972434,0.000000,34
odom,0.863428,-9.886847,0.000000,34
odom,0.890465,-9.783010,0.000000,34
odom,0.876873,-9.656763,0.000000,34
odom,0.822567,-9.564221,0.000000,34
odom,0.736980,-9.499506,0.000000,34

odom,0.618961,-9.421652,0.000000,35
odom,0.503054,-9.438491,0.000000,35
odom,0.411783,-9.494907,0.000000,35
odom,0.349048,-9.581957,0.000000,35
odom,0.324402,-9.686387,0.000000,35
odom,0.340887,-9.812287,0.000000,35
odom,0.397303,-9.903560,0.000000,35
odom,0.484352,-9.966293,0.000000,35
odom,0.588783,-9.990940,0.000000,35
odom,0.714683,-9.974455,0.000000,35
odom,0.805955,-9.918039,0.000000,35
odom,0.868689,-9.830990,0.000000,35
odom,0.893336,-9.726560,0.000000,35
odom,0.876851,-9.600658,0.000000,35
odom,0.820435,-9.509387,0.000000,35
odom,0.733386,-9.446652,0.000000,35

odom,0.617394,-9.371550,0.000000,36
odom,0.501672,-9.389618,0.000000,36
odom,0.411005,-9.446999,0.000000,36
odom,0.349197,-9.534709,0.000000,36
odom,0.325660,-9.639396,0.000000,36
odom,0.343480,-9.765114,0.000000,36
odom,0.400861,-9.855782,0.000000,36
odom,0.488571,-9.917589,0.000000,36
odom,0.593257,-9.941127,0.000000,36
odom,0.718976,-9.923306,0.000000,36
odom,0.809644,-9.865926,0.000000,36
odom,0.871451,-9.778215,0.000000,36
odom,0.894988,-9.673530,0.000000,36
