tf_map_odom_tran_x,tf_map_odom_tran_y,tf_map_odom_tran_z,tf_map_odom_rot_x,tf_map_odom_rot_y,tf_map_odom_rot_z,tf_map_odom_rot_w
0.033004,-0.178148,0.000000,0.000000,0.000000,0.006561,0.999978
0.033004,-0.178148,0.000000,0.000000,0.000000,0.006561,0.999978
0.033004,-0.178148,0.000000,0.000000,0.000000,0.006561,0.999978
0.033004,-0.178148,0.000000,0.000000,0.000000,0.006561,0.999978
0.033004,-0.178148,0.000000,0.000000,0.000000,0.006561,0.999978
0.033004,-0.178148,0.000000,0.000000,0.000000,0.006561,0.999978
0.033004,-0.178148,0.000000,0.000000,0.000000,0.006561,0.999978
0.033004,-0.178148,0.000000,0.000000,0.000000,0.006561,0.999978
0.033004,-0.178148,0.000000,0.000000,0.000000,0.006561,0.999978
-0.029593,-0.178153,0.000000,0.000000,0.000000,0.009406,0.999956
-0.029593,-0.178153,0.000000,0.000000,0.000000,0.009406,0.999956
-0.029593,-0.178153,0.000000,0.000000,0.000000,0.009406,0.999956
-0.029593,-0.178153,0.000000,0.000000,0.000000,0.009406,0.999956
-0.029593,-0.178153,0.000000,0.000000,0.000000,0.009406,0.999956
-0.032078,-0.171059,0.000000,0.000000,0.000000,0.009443,0.999955
-0.032078,-0.171059,0.000000,0.000000,0.000000,0.009443,0.999955
-0.032078,-0.171059,0.000000,0.000000,0.000000,0.009443,0.999955
-0.032078,-0.171059,0.000000,0.000000,0.000000,0.009443,0.999955
-0.065519,-0.166524,0.000000,0.000000,0.000000,0.010824,0.999941
-0.065519,-0.166524,0.000000,0.000000,0.000000,0.010824,0.999941
-0.065519,-0.166524,0.000000,0.000000,0.000000,0.010824,0.999941
-0.065519,-0.166524,0.000000,0.000000,0.000000,0.010824,0.999941
-0.066724,-0.160360,0.000000,0.000000,0.000000,0.010668,0.999943
-0.066724,-0.160360,0.000000,0.000000,0.000000,0.010668,0.999943
-0.066724,-0.160360,0.000000,0.000000,0.000000,0.010668,0.999943
-0.066724,-0.160360,0.000000,0.000000,0.000000,0.010668,0.999943
-0.066724,-0.160360,0.000000,0.000000,0.000000,0.010668,0.999943
-0.076443,-0.157806,0.000000,0.000000,0.000000,0.011093,0.999938
-0.076443,-0.157806,0.000000,0.000000,0.000000,0.011093,0.999938
-0.076443,-0.157806,0.000000,0.000000,0.000000,0.011093,0.999938
-0.076443,-0.157806,0.000000,0.000000,0.000000,0.011093,0.999938
-0.076443,-0.157806,0.000000,0.000000,0.000000,0.011093,0.999938
-0.059661,-0.154661,0.000000,0.000000,0.000000,0.010103,0.999949
-0.059661,-0.154661,0.000000,0.000000,0.000000,0.010103,0.999949
-0.059661,-0.154661,0.000000,0.000000,0.000000,0.010103,0.999949
-0.059661,-0.154661,0.000000,0.000000,0.000000,0.010103,0.999949
-0.059661,-0.154661,0.000000,0.000000,0.000000,0.010103,0.999949
-0.104172,-0.148341,0.000000,0.000000,0.000000,0.012263,0.999925
-0.104172,-0.148341,0.000000,0.000000,0.000000,0.012263,0.999925
-0.104172,-0.148341,0.000000,0.000000,0.000000,0.012263,0.999925
-0.104172,-0.148341,0.000000,0.000000,0.000000,0.012263,0.999925
-0.099008,-0.149382,0.000000,0.000000,0.000000,0.011968,0.999928
-0.099008,-0.149382,0.000000,0.000000,0.000000,0.011968,0.999928
-0.099008,-0.149382,0.000000,0.000000,0.000000,0.011968,0.999928
-0.099008,-0.149382,0.000000,0.000000,0.000000,0.011968,0.999928
-0.099008,-0.149382,0.000000,0.000000,0.000000,0.011968,0.999928
-0.099008,-0.149382,0.000000,0.000000,0.000000,0.011968,0.999928
-0.106563,-0.139290,0.000000,0.000000,0.000000,0.012292,0.999924
-0.106563,-0.139290,0.000000,0.000000,0.000000,0.012292,0.999924
-0.106563,-0.139290,0.000000,0.000000,0.000000,0.012292,0.999924
-0.106563,-0.139290,0.000000,0.000000,0.000000,0.012292,0.999924
-0.096769,-0.139600,0.000000,0.000000,0.000000,0.011675,0.999932
-0.096769,-0.139600,0.000000,0.000000,0.000000,0.011675,0.999932
-0.096769,-0.139600,0.000000,0.000000,0.000000,0.011675,0.999932
-0.096769,-0.139600,0.000000,0.000000,0.000000,0.011675,0.999932
-0.096769,-0.139600,0.000000,0.000000,0.000000,0.011675,0.999932
-0.126895,-0.124076,0.000000,0.000000,0.000000,0.013105,0.999914
-0.126895,-0.124076,0.000000,0.000000,0.000000,0.013105,0.999914
-0.126895,-0.124076,0.000000,0.000000,0.000000,0.013105,0.999914
-0.126895,-0.124076,0.000000,0.000000,0.000000,0.013105,0.999914
-0.126895,-0.124076,0.000000,0.000000,0.000000,0.013105,0.999914
-0.126895,-0.124076,0.000000,0.000000,0.000000,0.013105,0.999914
-0.126895,-0.124076,0.000000,0.000000,0.000000,0.013105,0.999914
-0.115631,-0.122634,0.000000,0.000000,0.000000,0.012547,0.999921
-0.115631,-0.122634,0.000000,0.000000,0.000000,0.012547,0.999921
-0.115631,-0.122634,0.000000,0.000000,0.000000,0.012547,0.999921
-0.115631,-0.122634,0.000000,0.000000,0.000000,0.012547,0.999921
-0.093510,-0.103455,0.000000,0.000000,0.000000,0.011097,0.999938
-0.093510,-0.103455,0.000000,0.000000,0.000000,0.011097,0.999938
-0.093510,-0.103455,0.000000,0.000000,0.000000,0.011097,0.999938
-0.093510,-0.103455,0.000000,0.000000,0.000000,0.011097,0.999938
-0.121324,-0.104605,0.000000,0.000000,0.000000,0.012548,0.999921
-0.121324,-0.104605,0.000000,0.000000,0.000000,0.012548,0.999921
-0.121324,-0.104605,0.000000,0.000000,0.000000,0.012548,0.999921
-0.121951,-0.101478,0.000000,0.000000,0.000000,0.012625,0.999920
-0.121951,-0.101478,0.000000,0.000000,0.000000,0.012625,0.999920
-0.121951,-0.101478,0.000000,0.000000,0.000000,0.012625,0.999920
-0.121951,-0.101478,0.000000,0.000000,0.000000,0.012625,0.999920
-0.136340,-0.104107,0.000000,0.000000,0.000000,0.013401,0.999910
-0.136340,-0.104107,0.000000,0.000000,0.000000,0.013401,0.999910
-0.136340,-0.104107,0.000000,0.000000,0.000000,0.013401,0.999910
-0.136340,-0.104107,0.000000,0.000000,0.000000,0.013401,0.999910
-0.126811,-0.108564,0.000000,0.000000,0.000000,0.013076,0.999915
-0.126811,-0.108564,0.000000,0.000000,0.000000,0.013076,0.999915
-0.126811,-0.108564,0.000000,0.000000,0.000000,0.013076,0.999915
-0.126811,-0.108564,0.000000,0.000000,0.000000,0.013076,0.999915
-0.126811,-0.108564,0.000000,0.000000,0.000000,0.013076,0.999915
-0.133872,-0.110860,0.000000,0.000000,0.000000,0.013555,0.999908
-0.133872,-0.110860,0.000000,0.000000,0.000000,0.013555,0.999908
-0.133872,-0.110860,0.000000,0.000000,0.000000,0.013555,0.999908
-0.120751,-0.108511,0.000000,0.000000,0.000000,0.013700,0.999906
-0.120751,-0.108511,0.000000,0.000000,0.000000,0.013700,0.999906
-0.120751,-0.108511,0.000000,0.000000,0.000000,0.013700,0.999906
-0.120751,-0.108511,0.000000,0.000000,0.000000,0.013700,0.999906
-0.093324,-0.107292,0.000000,0.000000,0.000000,0.012555,0.999921
-0.093324,-0.107292,0.000000,0.000000,0.000000,0.012555,0.999921
-0.093324,-0.107292,0.000000,0.000000,0.000000,0.012555,0.999921
-0.093324,-0.107292,0.000000,0.000000,0.000000,0.012555,0.999921
-0.065387,-0.103898,0.000000,0.000000,0.000000,0.011297,0.999936
-0.065387,-0.103898,0.000000,0.000000,0.000000,0.011297,0.999936
-0.065387,-0.103898,0.000000,0.000000,0.000000,0.011297,0.999936
