frame,amcl_position_x,amcl_position_y,amcl_orientation_z,amcl_orientation_w
map,0.711155,-11.004676,0.752403,0.658703
map,0.711155,-11.004676,0.752403,0.658703
map,0.711155,-11.004676,0.752403,0.658703
map,0.711155,-11.004676,0.752403,0.658703
map,0.711155,-11.004676,0.752403,0.658703
map,0.711155,-11.004676,0.752403,0.658703
map,0.711155,-11.004676,0.752403,0.658703
map,0.711155,-11.004676,0.752403,0.658703
map,0.665355,-10.819680,0.818280,0.574819
map,0.665355,-10.819680,0.818280,0.574819
map,0.665355,-10.819680,0.818280,0.574819
map,0.665355,-10.819680,0.818280,0.574819
map,0.665355,-10.819680,0.818280,0.574819
map,0.566148,-10.598784,0.850134,0.526566
map,0.566148,-10.598784,0.850134,0.526566
map,0.566148,-10.598784,0.850134,0.526566
map,0.566148,-10.598784,0.850134,0.526566
map,0.566148,-10.598784,0.850134,0.526566
map,0.473241,-10.376753,0.804343,0.594165
map,0.473241,-10.376753,0.804343,0.594165
map,0.473241,-10.376753,0.804343,0.594165
map,0.473241,-10.376753,0.804343,0.594165
map,0.437000,-10.187212,0.744922,0.667152
map,0.437000,-10.187212,0.744922,0.667152
map,0.437000,-10.187212,0.744922,0.667152
map,0.437000,-10.187212,0.744922,0.667152
map,0.435981,-9.990224,0.678398,0.734695
map,0.435981,-9.990224,0.678398,0.734695
map,0.435981,-9.990224,0.678398,0.734695
map,0.435981,-9.990224,0.678398,0.734695
map,0.435981,-9.990224,0.678398,0.734695
map,0.461124,-9.743681,0.679823,0.733376
map,0.461124,-9.743681,0.679823,0.733376
map,0.461124,-9.743681,0.679823,0.733376
map,0.461124,-9.743681,0.679823,0.733376
map,0.461124,-9.743681,0.679823,0.733376
map,0.482030,-9.503805,0.689471,0.724313
map,0.482030,-9.503805,0.689471,0.724313
map,0.482030,-9.503805,0.689471,0.724313
map,0.482030,-9.503805,0.689471,0.724313
map,0.482030,-9.503805,0.689471,0.724313
map,0.505385,-9.253504,0.660693,0.750656
map,0.505385,-9.253504,0.660693,0.750656
map,0.505385,-9.253504,0.660693,0.750656
map,0.505385,-9.253504,0.660693,0.750656
map,0.505385,-9.253504,0.660693,0.750656
map,0.523366,-9.014964,0.712034,0.702145
map,0.523366,-9.014964,0.712034,0.702145
map,0.523366,-9.014964,0.712034,0.702145
map,0.523366,-9.014964,0.712034,0.702145
map,0.523366,-9.014964,0.712034,0.702145
map,0.508999,-8.764443,0.754739,0.656025
map,0.508999,-8.764443,0.754739,0.656025
map,0.508999,-8.764443,0.754739,0.656025
map,0.508999,-8.764443,0.754739,0.656025
map,0.508999,-8.764443,0.754739,0.656025
map,0.463792,-8.574362,0.810555,0.585663
map,0.463792,-8.574362,0.810555,0.585663
map,0.463792,-8.574362,0.810555,0.585663
map,0.463792,-8.574362,0.810555,0.585663
map,0.463792,-8.574362,0.810555,0.585663
map,0.463792,-8.574362,0.810555,0.585663
map,0.463405,-8.570152,0.861904,0.507072
map,0.463405,-8.570152,0.861904,0.507072
map,0.463405,-8.570152,0.861904,0.507072
map,0.463405,-8.570152,0.861904,0.507072
map,0.493559,-8.626952,0.909978,0.414657
map,0.493559,-8.626952,0.909978,0.414657
map,0.493559,-8.626952,0.909978,0.414657
map,0.493559,-8.626952,0.909978,0.414657
map,0.526549,-8.656698,0.947380,0.320112
map,0.526549,-8.656698,0.947380,0.320112
map,0.526549,-8.656698,0.947380,0.320112
map,0.526549,-8.656698,0.947380,0.320112
map,0.555008,-8.677869,0.975174,0.221438
map,0.555008,-8.677869,0.975174,0.221438
map,0.555008,-8.677869,0.975174,0.221438
map,0.555008,-8.677869,0.975174,0.221438
map,0.581438,-8.685890,0.992660,0.120943
map,0.581438,-8.685890,0.992660,0.120943
map,0.581438,-8.685890,0.992660,0.120943
map,0.581438,-8.685890,0.992660,0.120943
map,0.597665,-8.683754,0.999839,0.017966
map,0.597665,-8.683754,0.999839,0.017966
map,0.597665,-8.683754,0.999839,0.017966
map,0.597665,-8.683754,0.999839,0.017966
map,0.611405,-8.681249,-0.996417,0.084577
map,0.611405,-8.681249,-0.996417,0.084577
map,0.611405,-8.681249,-0.996417,0.084577
map,0.611405,-8.681249,-0.996417,0.084577
map,0.602629,-8.681525,-0.982196,0.187859
