frame,local_costmap_resolution,local_costmap_width,local_costmap_height,local_costmap_origin_pos_x,local_costmap_origin_pos_y,local_costmap_origin_orientation_z,local_costmap_origin_orientation_w
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
odom,0.025000,160,160,-1.125000,-13.050000,0.000000,1.000000
odom,0.025000,160,160,-1.125000,-13.050000,0.000000,1.000000
odom,0.025000,160,160,-1.125000,-13.050000,0.000000,1.000000
odom,0.025000,160,160,-1.125000,-13.050000,0.000000,1.000000
odom,0.025000,160,160,-1.125000,-13.050000,0.000000,1.000000
odom,0.025000,160,160,-1.125000,-13.050000,0.000000,1.000000
odom,0.025000,160,160,-1.125000,-13.050000,0.000000,1.000000
odom,0.025000,160,160,-1.125000,-13.050000,0.000000,1.000000
odom,0.025000,160,160,-1.125000,-13.050000,0.000000,1.000000
odom,0.025000,160,160,-1.125000,-13.050000,0.000000,1.000000
odom,0.025000,160,160,-1.125000,-13.050000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-12.550000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-12.550000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-12.550000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-12.550000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-12.550000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-12.550000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-12.550000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-12.550000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-12.550000,0.000000,1.000000
odom,0.025000,160,160,-1.350000,-12.550000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-12.050000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-12.050000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-12.050000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-12.050000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-12.050000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-12.050000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-12.050000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-12.050000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-12.050000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-12.050000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-12.050000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-11.525000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-11.525000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-11.525000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-11.525000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-11.525000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-11.525000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-11.525000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-11.525000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-11.525000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-11.525000,0.000000,1.000000
odom,0.025000,160,160,-1.400000,-11.525000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.975000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.975000,0.000000,1.000000
odom,0.025000,160,160,-1.425000,-10.675000,0.000000,1.000000
odom,0.025000,160,160,-1.425000,-10.675000,0.000000,1.000000
odom,0.025000,160,160,-1.425000,-10.675000,0.000000,1.000000
odom,0.025000,160,160,-1.425000,-10.675000,0.000000,1.000000
odom,0.025000,160,160,-1.425000,-10.675000,0.000000,1.000000
odom,0.025000,160,160,-1.425000,-10.675000,0.000000,1.000000
odom,0.025000,160,160,-1.425000,-10.675000,0.000000,1.000000
odom,0.025000,160,160,-1.425000,-10.675000,0.000000,1.000000
odom,0.025000,160,160,-1.425000,-10.675000,0.000000,1.000000
odom,0.025000,160,160,-1.425000,-10.675000,0.000000,1.000000
odom,0.025000,160,160,-1.425000,-10.675000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.725000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.725000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.725000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.725000,0.000000,1.000000
odom,0.025000,160,160,-1.375000,-10.725000,0.000000,1.000000
