cmd_vel_lin_x,cmd_vel_ang_z
0.326094,0.514919
0.341394,0.512064
0.402738,0.510894
0.417364,0.509664
0.445393,0.511043
0.458920,0.508291
0.472305,0.508053
0.489262,0.507120
0.496517,0.504964
0.500000,0.503470
0.500000,0.506648
0.500000,0.502956
0.500000,0.502292
0.500000,0.501465
0.500000,0.501682
0.500000,0.500629
0.500000,0.500639
0.500000,0.500499
0.500000,0.500325
0.500000,0.434807
0.500000,0.323474
0.500000,0.161356
0.500000,0.014986
0.500000,-0.025864
0.500000,-0.010489
0.500000,-0.017754
0.500000,-0.045072
0.500000,-0.068771
0.500000,-0.035526
0.500000,-0.024778
0.500000,-0.016167
0.500000,0.137634
0.500000,-0.025442
0.500000,0.152199
0.500000,0.280175
0.500000,0.179630
0.500000,0.144190
0.500000,0.126903
0.500000,-0.036306
0.500000,-0.197555
0.500000,-0.079507
0.500000,-0.215981
0.500000,-0.105167
0.500000,-0.145344
0.500000,0.012958
0.500000,0.153541
0.500000,0.211978
0.500000,0.114990
0.500000,-0.046928
0.500000,-0.138016
0.500000,0.019476
0.500000,0.157629
0.500000,-0.038103
0.500000,0.158641
0.500000,0.223259
0.500000,0.216452
0.500000,0.121220
0.500000,0.083509
0.500000,0.013844
0.500000,0.059009
0.500000,0.066406
0.500000,0.013703
0.500000,0.046367
0.500000,0.012837
0.492408,-0.035266
0.478441,-0.061118
0.457579,-0.059303
0.446910,-0.007825
0.416218,0.026251
0.382998,0.044547
0.354450,0.025640
0.323942,0.050368
0.294112,0.084637
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.060518,0.270347
0.109750,0.371961
0.088678,0.510904
0.084293,0.511613
0.055895,0.515872
0.047888,0.511717
0.041206,0.510150
0.045797,0.513059
0.046771,0.511458
0.072963,0.514002
0.095598,0.514000
0.098386,0.513167
0.101429,0.513957
0.178849,0.513916
0.189404,0.513520
0.249091,0.510957
0.281023,0.512852
0.289784,0.512608
0.289123,0.514962
0.350829,0.509332
0.315596,0.524798
0.319580,0.510109
0.342265,0.514840
0.405559,0.507653
0.412833,0.512369
0.420330,0.513039
0.430313,0.510891
0.390314,0.525348
0.359611,0.516493
0.351632,0.510876
0.324730,0.521322
0.411491,0.506813
0.376332,0.405384
0.318245,0.505607
0.490711,0.228517
0.470650,0.206505
0.408887,0.498154
0.456614,0.251434
0.463695,0.063658
0.379667,-0.080342
0.378967,0.103853
0.499911,0.273560
0.418565,0.313533
0.500000,-0.028902
0.308781,0.244580
0.319706,0.257503
0.240934,0.417491
0.295137,0.587205
0.209488,0.356119
-0.004761,0.243343
-0.023170,0.443194
-0.039979,0.507448
-0.034738,0.506815
-0.028138,0.514741
-0.037508,0.501443
-0.030886,0.507405
-0.008138,0.505382
-0.005543,0.505684
-0.016608,0.525913
-0.023586,0.508541
-0.074922,0.434684
-0.030162,0.149371
-0.028637,0.050560
-0.032379,-0.201796
-0.036332,-0.303961
-0.030278,-0.479473
-0.063997,-0.506036
-0.066181,-0.510205
-0.064741,-0.507322
-0.043513,-0.510052
-0.105417,-0.508561
-0.060338,-0.514470
-0.056024,-0.513267
-0.073128,-0.516321
-0.069795,-0.515809
-0.034627,-0.512512
-0.010707,-0.509829
-0.015075,-0.518861
-0.006548,-0.512196
-0.004423,-0.514159
-0.028749,-0.510325
-0.060237,-0.510073
-0.044173,-0.509775
-0.032973,-0.513305
-0.036785,-0.509761
-0.030610,-0.511307
-0.018478,-0.517835
-0.029617,-0.513459
-0.024407,-0.511493
-0.004752,-0.513001
-0.004103,-0.511617
-0.016770,-0.510368
-0.003682,-0.513461
-0.001930,-0.506458
-0.009781,-0.514786
-0.005474,-0.513339
-0.010574,-0.520869
-0.013229,-0.511875
0.058791,-0.362396
0.056591,-0.515336
0.112421,-0.516087
0.176392,-0.461128
0.237786,-0.299362
0.313250,-0.318687
0.381246,-0.124746
0.441364,0.030350
0.498793,0.061458
0.436208,0.324555
0.425957,0.442363
0.466625,0.381567
0.500000,0.344390
0.496199,0.379406
0.500000,0.335594
0.433958,0.517509
0.447758,0.502365
0.376183,0.518642
0.375191,0.519288
0.368342,0.516183
0.362546,0.517132
0.318957,0.521109
0.293326,0.523596
0.253017,0.524386
0.238449,0.521168
0.268514,0.520545
0.243242,0.523447
0.244043,0.519071
0.243956,0.516574
0.272318,0.521922
0.263239,0.520411
0.307345,0.513713
0.347648,0.532756
0.360041,0.519441
0.086482,0.243897
-0.023765,0.304322
0.136757,0.583205
-0.028599,0.507155
-0.012404,0.509439
-0.011857,0.519940
-0.062214,0.600000
-0.060006,0.515556
-0.096290,0.507100
-0.027241,0.514333
0.058063,0.511954
-0.016731,0.515603
-0.030874,0.515903
-0.004775,0.521198
-0.005716,0.520380
-0.012703,0.517908
-0.015830,0.516616
-0.006709,0.515429
-0.018459,0.518283
-0.016761,0.516492
-0.005705,0.515419
-0.019704,0.518175
-0.018367,0.515580
-0.030281,0.513720
-0.027396,0.511638
-0.012540,0.518371
-0.060017,0.589776
-0.013612,0.546012
-0.018107,0.515602
-0.022919,0.511932
-0.012489,0.510702
-0.018979,0.519414
-0.014634,0.512801
-0.017547,0.506031
-0.014444,0.525946
-0.008498,0.517384
-0.012482,0.522536
-0.008432,0.513798
-0.002538,0.512812
-0.008569,0.516677
-0.011128,0.515207
-0.011013,0.512717
-0.004825,0.516331
-0.010342,0.514490
-0.007621,0.510956
0.068867,0.510638
0.048724,0.516070
0.150616,0.507282
0.186111,0.516913
0.255765,0.517194
0.341369,0.517867
0.397155,0.497959
0.481369,0.340261
0.500000,0.318858
0.500000,0.219672
0.500000,0.156165
0.500000,-0.082627
0.500000,-0.224232
0.500000,-0.252404
0.500000,-0.457543
0.500000,-0.519072
0.500000,-0.485905
0.500000,-0.505274
0.500000,-0.501097
0.500000,-0.500126
0.500000,-0.500937
0.500000,-0.501055
0.500000,-0.330277
0.500000,-0.283158
0.500000,-0.141077
0.500000,-0.088863
0.500000,0.050991
0.500000,0.092687
0.500000,0.078188
0.500000,-0.028616
0.500000,-0.032929
0.500000,-0.073199
0.500000,-0.072710
0.500000,-0.074261
0.500000,-0.116489
0.500000,-0.285471
0.500000,-0.313945
0.500000,-0.230883
0.500000,0.007069
0.500000,-0.063840
0.500000,-0.230772
0.500000,-0.342192
0.500000,-0.404135
0.500000,-0.504091
0.500000,-0.578017
0.500000,-0.504519
0.500000,-0.501908
0.500000,-0.289433
0.500000,-0.354732
0.500000,-0.291186
0.500000,-0.484591
0.500000,-0.504481
0.500000,-0.504041
0.495867,-0.512285
0.500000,-0.503010
0.500000,-0.501965
0.500000,-0.478252
0.500000,-0.503996
0.500000,-0.500851
0.500000,-0.455320
0.500000,-0.502209
0.500000,-0.501283
0.500000,-0.501561
0.500000,-0.500871
0.500000,-0.502295
0.500000,-0.506330
0.500000,-0.464822
-0.002034,0.199452
-0.016590,0.171968
-0.033794,0.242792
-0.041441,0.413900
-0.046921,0.511269
-0.069759,0.506317
-0.102867,0.507146
-0.098135,0.509119
-0.050751,0.518511
-0.082624,0.508355
-0.055807,0.514640
-0.062299,0.510219
-0.030995,0.524107
-0.040504,0.514169
-0.060083,0.507674
-0.038600,0.510950
-0.021508,0.514498
-0.024149,0.512058
-0.027640,0.510033
-0.015509,0.510291
-0.008728,0.514094
-0.006268,0.514276
-0.004943,0.514988
0.137159,0.442455
0.159145,0.461015
0.245611,0.301911
0.317132,0.252011
0.426159,-0.067923
0.464965,-0.106187
0.500000,-0.278716
0.500000,-0.192173
0.500000,-0.119874
0.500000,-0.347824
0.500000,-0.505963
0.489933,-0.510122
0.495316,-0.508416
0.486285,-0.512937
0.491675,-0.508569
0.492744,-0.509774
0.496530,-0.509173
0.495690,-0.509315
0.500000,-0.506992
0.485551,-0.520388
0.497812,-0.505455
0.500000,-0.507118
0.500000,-0.507109
0.500000,-0.503607
0.500000,-0.505114
0.500000,-0.503767
0.500000,-0.507649
0.500000,-0.510811
0.500000,-0.500824
0.500000,-0.455096
0.500000,-0.501822
0.500000,-0.500071
0.500000,-0.500049
0.500000,-0.449009
0.500000,-0.500494
0.500000,-0.419127
0.500000,-0.421391
0.500000,-0.241091
0.424909,0.132163
0.499500,-0.053586
0.499779,-0.146140
0.500000,-0.293075
0.500000,-0.360188
0.500000,-0.504608
0.500000,-0.509949
0.495403,-0.513376
0.481101,-0.515550
0.481602,-0.512881
0.496910,-0.502497
0.498656,-0.505347
0.500000,-0.501915
0.500000,-0.500431
0.121955,-0.219304
0.273188,-0.168425
-0.011655,-0.136876
-0.020726,-0.331569
-0.069399,-0.361895
-0.048184,-0.512984
-0.055653,-0.511024
-0.113510,-0.508351
-0.040165,-0.507949
-0.073133,-0.509820
0.036359,-0.516735
0.020523,-0.514479
-0.044917,-0.509772
-0.127466,-0.491971
-0.037106,-0.513610
-0.019077,-0.525373
-0.140919,-0.515412
-0.039758,-0.516653
-0.001060,-0.518337
-0.058135,-0.519907
-0.008932,-0.508308
-0.053050,-0.600000
0.012997,-0.471562
0.114113,-0.493822
0.114540,-0.507332
0.173792,-0.520554
0.084457,-0.414065
-0.000919,-0.538129
-0.002267,-0.515585
0.070796,-0.432825
0.158420,-0.510508
0.127922,-0.483824
0.345629,-0.340408
0.072593,-0.328310
0.066354,-0.502332
0.073067,-0.465497
0.000000,0.000000
-0.017412,0.468228
-0.010087,0.229240
-0.018814,0.378558
-0.027637,0.539055
-0.066196,0.518625
-0.037893,0.519030
-0.034052,0.515349
-0.043000,0.511180
-0.027981,0.507418
-0.010254,0.509577
-0.009217,0.236990
0.064281,0.026741
-0.001834,-0.020504
0.137804,-0.203842
-0.017901,-0.394394
-0.026756,-0.600000
-0.005554,-0.517164
-0.027710,-0.457450
0.144683,-0.210028
0.096873,-0.347524
-0.012455,-0.510948
-0.022310,-0.510112
-0.032532,-0.128660
-0.028270,0.253896
-0.017921,0.065190
-0.086793,0.089978
-0.057261,-0.021114
0.022604,-0.228298
-0.064944,-0.192781
-0.031150,-0.410021
-0.022094,-0.488001
-0.008271,-0.078667
-0.020445,-0.163951
0.049415,-0.260617
0.119775,-0.268013
0.238101,-0.182054
0.281907,-0.100273
0.360943,0.005895
0.417026,0.012042
0.475560,0.102755
0.500000,0.189032
0.491987,0.377987
0.494311,0.389025
0.500000,0.357735
0.492719,0.511035
0.462450,0.537381
0.489282,0.466990
0.487350,0.513601
0.500000,0.368039
0.500000,0.304761
0.475083,0.522310
0.485946,0.505543
0.500000,0.319947
0.500000,0.260257
0.477329,0.499482
0.500000,0.491821
0.496382,0.506493
0.470055,0.527125
0.455971,0.528186
0.485171,0.507538
0.436386,0.600000
0.478363,0.370887
0.487145,0.290281
0.498607,0.317922
0.500000,0.391893
0.476567,0.180975
0.403467,0.100433
0.215766,0.274645
0.255753,0.504941
0.143232,0.514965
0.198383,0.384511
0.088461,0.511693
0.035534,0.512506
-0.009239,0.600000
-0.025338,0.515349
-0.002311,0.520621
-0.025977,0.523576
0.051680,0.440885
0.500000,0.386527
0.035959,0.212490
-0.015262,-0.017934
-0.000254,-0.095222
-0.030208,-0.460622
-0.010309,-0.446595
0.016130,-0.436115
-0.043345,-0.317976
-0.025616,-0.440684
-0.009286,-0.508556
0.045167,-0.505786
0.093846,-0.502931
0.026362,-0.086446
-0.010329,0.034693
-0.001165,0.012772
0.087747,-0.206504
0.189312,-0.363585
0.258702,-0.485961
0.329331,-0.506952
0.382386,-0.513341
0.459934,-0.273991
0.500000,-0.175805
0.500000,-0.011809
0.500000,-0.049623
0.500000,0.083486
0.500000,-0.085829
0.500000,-0.192612
0.500000,-0.195253
0.500000,-0.165878
0.500000,-0.037582
0.500000,-0.143135
0.500000,-0.310309
0.500000,-0.456315
0.500000,-0.316736
0.500000,-0.324620
0.500000,-0.323548
0.500000,-0.206602
0.500000,-0.207210
0.500000,-0.240644
0.500000,-0.041619
0.500000,0.044081
0.500000,0.106824
0.500000,0.201455
0.500000,0.278776
0.500000,0.329434
0.500000,0.447969
0.500000,0.495678
0.494799,0.507218
0.495319,0.507189
0.500000,0.506937
0.495467,0.509895
0.500000,0.506836
0.500000,0.506621
0.500000,0.501575
0.500000,0.505488
0.498162,0.510883
0.500000,0.503290
0.495812,0.506661
0.487485,0.514523
0.498229,0.502863
0.490965,0.512833
0.500000,0.503104
0.500000,0.465657
0.500000,0.508497
0.495256,0.511171
0.500000,0.342352
0.500000,0.507754
0.498665,0.509947
0.500000,0.506029
0.498321,0.509641
0.491017,0.511783
0.500000,0.468673
0.489723,0.510497
0.481411,0.511470
0.500000,0.294188
0.496024,0.506047
0.488892,0.508358
0.478962,0.508796
0.479781,0.505845
0.464528,0.511538
0.454304,0.508937
0.439694,0.513654
0.442687,0.504893
0.428416,0.512094
0.430377,0.506164
0.421251,0.266718
0.376330,0.511313
0.337695,0.512050
0.323881,0.513622
0.319359,0.512432
0.307947,0.505665
0.294306,0.512739
0.288950,0.512030
0.219646,0.515785
0.201513,0.513446
0.183161,0.511458
0.194169,0.511336
0.198485,0.510652
0.144012,0.513573
0.135362,0.513638
0.127546,0.510618
0.106636,0.513115
0.114842,0.510753
0.105405,0.515351
0.110189,0.510962
0.106890,0.511508
-0.000578,0.518188
0.030969,0.510596
0.035943,0.510868
0.045662,0.510646
0.044160,0.509985
0.045627,0.510205
