frame,child_frame,odom_position_x,odom_position_y,odom_orientation_z,odom_orientation_w,odom_linear_x,odom_angular_z
/odom,/base_footprint,0.888476,-11.172349,-0.744589,-0.667524,0.000024,0.000013
/odom,/base_footprint,0.888476,-11.172347,-0.744589,-0.667523,0.000022,0.000026
/odom,/base_footprint,0.888147,-11.169416,-0.746564,-0.665313,0.065943,0.138906
/odom,/base_footprint,0.887150,-11.161345,-0.751688,-0.659519,0.132813,0.237312
/odom,/base_footprint,0.885112,-11.147215,-0.760079,-0.649831,0.212678,0.386339
/odom,/base_footprint,0.877557,-11.107838,-0.780720,-0.624881,0.345075,0.503682
/odom,/base_footprint,0.870421,-11.078869,-0.793065,-0.609136,0.405774,0.498136
/odom,/base_footprint,0.860961,-11.046106,-0.805021,-0.593247,0.452109,0.496373
/odom,/base_footprint,0.838657,-10.982006,-0.824020,-0.566561,0.497695,0.433674
/odom,/base_footprint,0.823723,-10.944896,-0.832734,-0.553674,0.499761,0.324730
/odom,/base_footprint,0.807886,-10.908229,-0.838029,-0.545625,0.499702,0.200484
/odom,/base_footprint,0.787176,-10.862670,-0.843818,-0.536629,0.500316,0.265208
/odom,/base_footprint,0.765323,-10.817739,-0.851412,-0.524497,0.499707,0.236668
/odom,/base_footprint,0.733208,-10.755487,-0.855082,-0.518493,0.500131,0.010799
/odom,/base_footprint,0.714742,-10.720019,-0.854326,-0.519738,0.499919,-0.100074
/odom,/base_footprint,0.692232,-10.675561,-0.848693,-0.528885,0.497152,-0.303191
/odom,/base_footprint,0.671015,-10.630452,-0.839202,-0.543819,0.499242,-0.429062
/odom,/base_footprint,0.648094,-10.575002,-0.823554,-0.567239,0.500343,-0.418118
/odom,/base_footprint,0.631608,-10.528749,-0.810129,-0.586251,0.488297,-0.511899
/odom,/base_footprint,0.619970,-10.490876,-0.798817,-0.601574,0.497599,-0.435118
/odom,/base_footprint,0.607239,-10.442599,-0.785142,-0.619316,0.501435,-0.466137
/odom,/base_footprint,0.594933,-10.383826,-0.766776,-0.641915,0.499019,-0.499168
/odom,/base_footprint,0.588665,-10.344360,-0.754512,-0.656286,0.500231,-0.451370
/odom,/base_footprint,0.582065,-10.285090,-0.734907,-0.678168,0.494855,-0.537295
/odom,/base_footprint,0.579370,-10.235371,-0.717222,-0.696845,0.498885,-0.501807
/odom,/base_footprint,0.579133,-10.185356,-0.700695,-0.713461,0.500749,-0.445651
/odom,/base_footprint,0.580546,-10.145374,-0.688759,-0.724991,0.499520,-0.358691
/odom,/base_footprint,0.583800,-10.095521,-0.679858,-0.733344,0.499964,-0.150219
/odom,/base_footprint,0.588643,-10.035718,-0.677437,-0.735581,0.499717,0.043074
/odom,/base_footprint,0.591780,-9.995864,-0.680802,-0.732468,0.499809,0.172527
/odom,/base_footprint,0.595574,-9.935973,-0.686912,-0.726741,0.500258,0.068871
/odom,/base_footprint,0.598304,-9.886037,-0.687149,-0.726516,0.500097,-0.076980
/odom,/base_footprint,0.600673,-9.846102,-0.684582,-0.728936,0.500019,-0.085266
/odom,/base_footprint,0.604647,-9.786310,-0.683223,-0.730210,0.499005,0.066459
/odom,/base_footprint,0.607612,-9.736444,-0.689506,-0.724280,0.499681,0.247306
/odom,/base_footprint,0.609206,-9.696473,-0.695631,-0.718399,0.500319,0.150737
/odom,/base_footprint,0.610570,-9.646463,-0.698402,-0.715706,0.500073,0.006824
/odom,/base_footprint,0.612203,-9.586482,-0.695124,-0.718889,0.500243,-0.174567
/odom,/base_footprint,0.613904,-9.546497,-0.688084,-0.725631,0.500237,-0.294681
/odom,/base_footprint,0.617277,-9.496615,-0.678234,-0.734846,0.499730,-0.206438
/odom,/base_footprint,0.622704,-9.436879,-0.671384,-0.741110,0.499984,-0.106407
/odom,/base_footprint,0.626777,-9.397087,-0.669493,-0.742818,0.499839,-0.001427
/odom,/base_footprint,0.631850,-9.347364,-0.671885,-0.740655,0.499834,0.139372
/odom,/base_footprint,0.636945,-9.287596,-0.682275,-0.731095,0.499849,0.334017
/odom,/base_footprint,0.639095,-9.247667,-0.694038,-0.719939,0.499848,0.468228
/odom,/base_footprint,0.639641,-9.187671,-0.712417,-0.701756,0.500310,0.335652
/odom,/base_footprint,0.638217,-9.137664,-0.720731,-0.693215,0.500173,0.169317
/odom,/base_footprint,0.636422,-9.097703,-0.724558,-0.689214,0.500002,0.115909
/odom,/base_footprint,0.632948,-9.037809,-0.730714,-0.682684,0.499861,0.187472
/odom,/base_footprint,0.629017,-8.987975,-0.738570,-0.674177,0.499935,0.261866
/odom,/base_footprint,0.624921,-8.948187,-0.746841,-0.665003,0.499924,0.373766
/odom,/base_footprint,0.616559,-8.888783,-0.762604,-0.646866,0.500061,0.398402
/odom,/base_footprint,0.607348,-8.839643,-0.776997,-0.629504,0.499815,0.501666
/odom,/base_footprint,0.598268,-8.800697,-0.789460,-0.613802,0.500034,0.500125
/odom,/base_footprint,0.582626,-8.745707,-0.805871,-0.592091,0.434442,0.363517
/odom,/base_footprint,0.570552,-8.709063,-0.814231,-0.580541,0.336975,0.224575
/odom,/base_footprint,0.561294,-8.682887,-0.818196,-0.574939,0.234507,0.053010
/odom,/base_footprint,0.556162,-8.668698,-0.819309,-0.573352,0.152614,0.099951
/odom,/base_footprint,0.552503,-8.658916,-0.827297,-0.561764,0.032458,0.348399
/odom,/base_footprint,0.553339,-8.660805,-0.839707,-0.543040,-0.066439,0.514544
/odom,/base_footprint,0.555832,-8.666083,-0.850089,-0.526639,-0.051285,0.426507
/odom,/base_footprint,0.558163,-8.670508,-0.860083,-0.510155,-0.068341,0.284323
/odom,/base_footprint,0.561667,-8.676734,-0.866373,-0.499397,-0.104016,0.368962
/odom,/base_footprint,0.570294,-8.690560,-0.883129,-0.469131,-0.109767,0.531501
/odom,/base_footprint,0.575695,-8.698194,-0.892770,-0.450512,-0.123290,0.520393
/odom,/base_footprint,0.581876,-8.706210,-0.901886,-0.431974,-0.126253,0.512999
/odom,/base_footprint,0.593214,-8.719318,-0.916785,-0.399382,-0.123048,0.511378
/odom,/base_footprint,0.599828,-8.726149,-0.924775,-0.380515,-0.116733,0.512489
/odom,/base_footprint,0.606126,-8.732146,-0.932399,-0.361430,-0.098086,0.514761
/odom,/base_footprint,0.613652,-8.738661,-0.941381,-0.337344,-0.103743,0.511985
/odom,/base_footprint,0.622349,-8.745406,-0.951402,-0.307950,-0.073141,0.523388
/odom,/base_footprint,0.627599,-8.749031,-0.957588,-0.288140,-0.089054,0.514322
/odom,/base_footprint,0.635438,-8.753923,-0.964666,-0.263475,-0.101932,0.510596
/odom,/base_footprint,0.645239,-8.759336,-0.972312,-0.233687,-0.078903,0.515641
/odom,/base_footprint,0.650754,-8.762009,-0.976915,-0.213626,-0.075175,0.513571
/odom,/base_footprint,0.660826,-8.766199,-0.983948,-0.178454,-0.079615,0.511818
/odom,/base_footprint,0.666377,-8.768153,-0.987407,-0.158203,-0.071885,0.514110
/odom,/base_footprint,0.671505,-8.769728,-0.990453,-0.137848,-0.063763,0.514538
/odom,/base_footprint,0.677761,-8.771315,-0.994247,-0.107115,-0.044085,0.517277
/odom,/base_footprint,0.681844,-8.772108,-0.996239,-0.086646,-0.065281,0.510641
/odom,/base_footprint,0.686741,-8.772867,-0.997807,-0.066197,-0.053410,0.516359
/odom,/base_footprint,0.694048,-8.773583,-0.999543,-0.030228,-0.046132,0.513017
/odom,/base_footprint,0.697122,-8.773711,-0.999954,-0.009563,-0.032365,0.519405
/odom,/base_footprint,0.701127,-8.773665,-0.999769,0.021476,-0.030996,0.516077
/odom,/base_footprint,0.706451,-8.773253,-0.998626,0.052395,-0.052706,0.514945
/odom,/base_footprint,0.708315,-8.773040,-0.998033,0.062687,-0.037694,0.516071
/odom,/base_footprint,0.712696,-8.772334,-0.995128,0.098588,-0.027369,0.514180
/odom,/base_footprint,0.714483,-8.771941,-0.992864,0.119249,-0.019803,0.524382
/odom,/base_footprint,0.716474,-8.771396,-0.988631,0.150364,-0.013272,0.522432
/odom,/base_footprint,0.717599,-8.771017,-0.985279,0.170952,-0.016580,0.520403
/odom,/base_footprint,0.719825,-8.770129,-0.978420,0.206628,-0.016317,0.518504
/odom,/base_footprint,0.720963,-8.769598,-0.973923,0.226879,-0.015857,0.518613
/odom,/base_footprint,0.722099,-8.769009,-0.969014,0.247005,-0.015900,0.517357
/odom,/base_footprint,0.723940,-8.767918,-0.959456,0.281859,-0.015152,0.515445
/odom,/base_footprint,0.724939,-8.767246,-0.953457,0.301529,-0.014964,0.513744
/odom,/base_footprint,0.725791,-8.766622,-0.947068,0.321034,-0.012184,0.512459
/odom,/base_footprint,0.726699,-8.765889,-0.938546,0.345154,-0.011128,0.510896
/odom,/base_footprint,0.727455,-8.765212,-0.927450,0.373947,-0.006301,0.517898
/odom,/base_footprint,0.727757,-8.764909,-0.919534,0.393011,-0.004523,0.514271
/odom,/base_footprint,0.727428,-8.765296,-0.906925,0.421293,0.010911,0.517307
/odom,/base_footprint,0.727191,-8.765582,-0.895769,0.444520,0.000512,0.514483
/odom,/base_footprint,0.727277,-8.765461,-0.886461,0.462804,-0.004406,0.511843
/odom,/base_footprint,0.726457,-8.766787,-0.871864,0.489748,0.039939,0.509666
/odom,/base_footprint,0.723161,-8.772587,-0.859012,0.511955,0.095708,0.514171
/odom,/base_footprint,0.719212,-8.780278,-0.848321,0.529482,0.120405,0.511822
/odom,/base_footprint,0.714031,-8.791608,-0.834503,0.551003,0.127171,0.510825
/odom,/base_footprint,0.708633,-8.805387,-0.817200,0.576354,0.121323,0.512105
/odom,/base_footprint,0.705566,-8.814588,-0.805270,0.592909,0.120895,0.508981
/odom,/base_footprint,0.701653,-8.828680,-0.786775,0.617239,0.122858,0.510094
/odom,/base_footprint,0.699010,-8.840797,-0.770801,0.637076,0.124302,0.509131
/odom,/base_footprint,0.697394,-8.850249,-0.757611,0.652706,0.117387,0.512797
/odom,/base_footprint,0.695850,-8.863190,-0.737170,0.675707,0.101955,0.512857
/odom,/base_footprint,0.695257,-8.872783,-0.719663,0.694323,0.093907,0.510450
/odom,/base_footprint,0.695144,-8.879977,-0.705295,0.708914,0.088186,0.512904
/odom,/base_footprint,0.695407,-8.888600,-0.686927,0.726727,0.084660,0.510726
/odom,/base_footprint,0.696281,-8.898643,-0.664372,0.747402,0.083892,0.509531
/odom,/base_footprint,0.697186,-8.905163,-0.648958,0.760824,0.081554,0.511839
/odom,/base_footprint,0.698669,-8.913139,-0.629312,0.777153,0.080916,0.510089
/odom,/base_footprint,0.700886,-8.922214,-0.605161,0.796103,0.075787,0.512944
/odom,/base_footprint,0.702653,-8.928104,-0.588758,0.808309,0.077061,0.510066
/odom,/base_footprint,0.704569,-8.933668,-0.572093,0.820189,0.068863,0.513833
/odom,/base_footprint,0.708276,-8.942719,-0.542308,0.840180,0.069649,0.510501
/odom,/base_footprint,0.710424,-8.947235,-0.524964,0.851124,0.057924,0.514494
/odom,/base_footprint,0.712500,-8.951171,-0.507383,0.861721,0.051706,0.511423
/odom,/base_footprint,0.715778,-8.956633,-0.476127,0.879377,0.041663,0.515117
/odom,/base_footprint,0.717498,-8.959156,-0.457993,0.888956,0.035785,0.511228
/odom,/base_footprint,0.719443,-8.961748,-0.435157,0.900354,0.030661,0.510138
/odom,/base_footprint,0.721109,-8.963753,-0.411994,0.911187,0.020561,0.512800
