extroversion,visual_time,visual_N,textual_time,textual_N,N_objects,N_words,N_deviations
0,0.162437200546265,1,0.000435352325439,1,9,27,0
0,0.84776210784912,2,0.000455856323242,1,9,0,0
0,0.362670660018921,3,9.29832458496094E-05,1,10,0,1
