extroversion,visual_time,visual_N,textual_time,textual_N,N_objects,N_words,N_deviations
2,0.160624265670776,1,0.000552415847778,1,7,23,0
2,0.231464147567749,2,0.000583410263062,1,9,0,0
2,0.360377073287964,3,0.000101089477539,1,8,0,1
2,0.350629568099976,4,8.96453857421875E-05,1,8,0,2
