tf_odom_map_tran_x,tf_odom_map_tran_y,tf_odom_map_tran_z,tf_odom_map_rot_x,tf_odom_map_rot_y,tf_odom_map_rot_z,tf_odom_map_rot_w
0.036474,0.150664,0.000000,0.000000,0.000000,-0.007824,0.999969
0.036474,0.150664,0.000000,0.000000,0.000000,-0.007824,0.999969
0.036474,0.150664,0.000000,0.000000,0.000000,-0.007824,0.999969
0.036474,0.150664,0.000000,0.000000,0.000000,-0.007824,0.999969
0.036474,0.150664,0.000000,0.000000,0.000000,-0.007824,0.999969
0.036474,0.150664,0.000000,0.000000,0.000000,-0.007824,0.999969
0.036474,0.150664,0.000000,0.000000,0.000000,-0.007824,0.999969
0.033326,0.153032,0.000000,0.000000,0.000000,-0.007561,0.999971
0.033326,0.153032,0.000000,0.000000,0.000000,-0.007561,0.999971
0.033326,0.153032,0.000000,0.000000,0.000000,-0.007561,0.999971
0.033326,0.153032,0.000000,0.000000,0.000000,-0.007561,0.999971
0.064390,0.141358,0.000000,0.000000,0.000000,-0.009572,0.999954
0.064390,0.141358,0.000000,0.000000,0.000000,-0.009572,0.999954
0.064390,0.141358,0.000000,0.000000,0.000000,-0.009572,0.999954
0.064390,0.141358,0.000000,0.000000,0.000000,-0.009572,0.999954
0.049476,0.150535,0.000000,0.000000,0.000000,-0.009069,0.999959
0.049476,0.150535,0.000000,0.000000,0.000000,-0.009069,0.999959
0.049476,0.150535,0.000000,0.000000,0.000000,-0.009069,0.999959
0.049476,0.150535,0.000000,0.000000,0.000000,-0.009069,0.999959
0.027169,0.158024,0.000000,0.000000,0.000000,-0.007837,0.999969
0.027169,0.158024,0.000000,0.000000,0.000000,-0.007837,0.999969
0.027169,0.158024,0.000000,0.000000,0.000000,-0.007837,0.999969
0.027169,0.158024,0.000000,0.000000,0.000000,-0.007837,0.999969
0.024400,0.161304,0.000000,0.000000,0.000000,-0.007837,0.999969
0.024400,0.161304,0.000000,0.000000,0.000000,-0.007837,0.999969
0.024400,0.161304,0.000000,0.000000,0.000000,-0.007837,0.999969
0.024400,0.161304,0.000000,0.000000,0.000000,-0.007837,0.999969
0.010698,0.165594,0.000000,0.000000,0.000000,-0.007295,0.999973
0.010698,0.165594,0.000000,0.000000,0.000000,-0.007295,0.999973
0.010698,0.165594,0.000000,0.000000,0.000000,-0.007295,0.999973
0.010698,0.165594,0.000000,0.000000,0.000000,-0.007295,0.999973
0.008743,0.157596,0.000000,0.000000,0.000000,-0.007450,0.999972
0.008743,0.157596,0.000000,0.000000,0.000000,-0.007450,0.999972
0.008743,0.157596,0.000000,0.000000,0.000000,-0.007450,0.999972
0.008743,0.157596,0.000000,0.000000,0.000000,-0.007450,0.999972
0.008743,0.157596,0.000000,0.000000,0.000000,-0.007450,0.999972
-0.035428,0.176919,0.000000,0.000000,0.000000,-0.004715,0.999989
-0.035428,0.176919,0.000000,0.000000,0.000000,-0.004715,0.999989
-0.035428,0.176919,0.000000,0.000000,0.000000,-0.004715,0.999989
-0.035428,0.176919,0.000000,0.000000,0.000000,-0.004715,0.999989
-0.035428,0.176919,0.000000,0.000000,0.000000,-0.004715,0.999989
0.010873,0.159216,0.000000,0.000000,0.000000,-0.007392,0.999973
0.010873,0.159216,0.000000,0.000000,0.000000,-0.007392,0.999973
0.010873,0.159216,0.000000,0.000000,0.000000,-0.007392,0.999973
0.010873,0.159216,0.000000,0.000000,0.000000,-0.007392,0.999973
0.010873,0.159216,0.000000,0.000000,0.000000,-0.007392,0.999973
0.014614,0.155341,0.000000,0.000000,0.000000,-0.007750,0.999970
0.014614,0.155341,0.000000,0.000000,0.000000,-0.007750,0.999970
0.014614,0.155341,0.000000,0.000000,0.000000,-0.007750,0.999970
0.014614,0.155341,0.000000,0.000000,0.000000,-0.007750,0.999970
0.014614,0.155341,0.000000,0.000000,0.000000,-0.007750,0.999970
0.031186,0.139763,0.000000,0.000000,0.000000,-0.008847,0.999961
0.031186,0.139763,0.000000,0.000000,0.000000,-0.008847,0.999961
0.031186,0.139763,0.000000,0.000000,0.000000,-0.008847,0.999961
0.031186,0.139763,0.000000,0.000000,0.000000,-0.008847,0.999961
0.031186,0.139763,0.000000,0.000000,0.000000,-0.008847,0.999961
0.014003,0.135705,0.000000,0.000000,0.000000,-0.007943,0.999968
0.014003,0.135705,0.000000,0.000000,0.000000,-0.007943,0.999968
0.014003,0.135705,0.000000,0.000000,0.000000,-0.007943,0.999968
0.045782,0.122318,0.000000,0.000000,0.000000,-0.010065,0.999949
0.045782,0.122318,0.000000,0.000000,0.000000,-0.010065,0.999949
0.045782,0.122318,0.000000,0.000000,0.000000,-0.010065,0.999949
0.075104,0.104226,0.000000,0.000000,0.000000,-0.012213,0.999925
0.075104,0.104226,0.000000,0.000000,0.000000,-0.012213,0.999925
0.075104,0.104226,0.000000,0.000000,0.000000,-0.012213,0.999925
0.075104,0.104226,0.000000,0.000000,0.000000,-0.012213,0.999925
