frame,plan_position_x,plan_position_y,plan_orientation_z,plan_orientation_w,ID
map,-4.246205,-8.414080,0.704372,0.709831,17
map,-4.246075,-8.389080,0.705693,0.708517,17
map,-4.246006,-8.364080,0.706975,0.707238,17
map,-4.246057,-8.339080,0.708403,0.705808,17
map,-4.246189,-8.314080,0.709819,0.704385,17
map,-4.246440,-8.289082,0.711330,0.702858,17
map,-4.246789,-8.264084,0.712832,0.701334,17
map,-4.247253,-8.239088,0.714397,0.699740,17
map,-4.247825,-8.214095,0.715950,0.698151,17
map,-4.248512,-8.189104,0.717540,0.696517,17
map,-4.249311,-8.164118,0.719115,0.694891,17
map,-4.250225,-8.139133,0.720709,0.693238,17
map,-4.251253,-8.114155,0.722284,0.691597,17
map,-4.252394,-8.089181,0.723866,0.689941,17
map,-4.253652,-8.064213,0.725428,0.688298,17
map,-4.255019,-8.039250,0.726988,0.686650,17
map,-4.256503,-8.014295,0.728526,0.685018,17
map,-4.258094,-7.989345,0.730058,0.683385,17
map,-4.259801,-7.964404,0.731569,0.681768,17
map,-4.261613,-7.939469,0.733071,0.680152,17
map,-4.263540,-7.914544,0.734554,0.678550,17
map,-4.265570,-7.889626,0.736026,0.676953,17
map,-4.267714,-7.864718,0.737482,0.675367,17
map,-4.269958,-7.839819,0.738928,0.673784,17
map,-4.272315,-7.814930,0.740361,0.672209,17
map,-4.274772,-7.790051,0.741321,0.671151,17
map,-4.277271,-7.765177,0.741743,0.670684,17
map,-4.279790,-7.740304,0.742068,0.670325,17
map,-4.282337,-7.715434,0.742344,0.670019,17
map,-4.284897,-7.690566,0.742572,0.669766,17
map,-4.287478,-7.665699,0.742755,0.669563,17
map,-4.290066,-7.640833,0.742893,0.669410,17
map,-4.292667,-7.615969,0.742991,0.669302,17
map,-4.295269,-7.591105,0.743048,0.669238,17
map,-4.297880,-7.566241,0.743069,0.669215,17
map,-4.300484,-7.541378,0.743054,0.669232,17
map,-4.303092,-7.516514,0.743006,0.669285,17
map,-4.305690,-7.491649,0.742926,0.669374,17
map,-4.308286,-7.466784,0.742818,0.669493,17
map,-4.310868,-7.441918,0.742682,0.669644,17
map,-4.313444,-7.417051,0.742521,0.669823,17
map,-4.316002,-7.392182,0.742335,0.670029,17
map,-4.318550,-7.367312,0.742129,0.670257,17
map,-4.321077,-7.342441,0.741902,0.670509,17
map,-4.323592,-7.317567,0.741732,0.670696,17
map,-4.326094,-7.292693,0.741719,0.670710,17
map,-4.328607,-7.267819,0.741795,0.670627,17
map,-4.331120,-7.242946,0.741859,0.670556,17
map,-4.333642,-7.218073,0.741915,0.670494,17
map,-4.336164,-7.193201,0.741960,0.670444,17
map,-4.338693,-7.168330,0.741996,0.670405,17
map,-4.341219,-7.143457,0.742020,0.670378,17
map,-4.343752,-7.118586,0.742036,0.670360,17
map,-4.346282,-7.093714,0.742040,0.670355,17
map,-4.348814,-7.068843,0.742035,0.670361,17
map,-4.351343,-7.043971,0.742020,0.670378,17
map,-4.353874,-7.019100,0.741995,0.670406,17
map,-4.356399,-6.994227,0.741959,0.670445,17
map,-4.358924,-6.969355,0.741916,0.670493,17
map,-4.361443,-6.944482,0.741862,0.670553,17
map,-4.363960,-6.919610,0.741799,0.670622,17
map,-4.366469,-6.894736,0.741728,0.670701,17
map,-4.368976,-6.869862,0.741647,0.670790,17
map,-4.371473,-6.844986,0.741558,0.670889,17
map,-4.373967,-6.820111,0.741493,0.670960,17
map,-4.376454,-6.795235,0.741474,0.670982,17
map,-4.378945,-6.770360,0.741473,0.670983,17
map,-4.381433,-6.745484,0.741466,0.670990,17
map,-4.383922,-6.720608,0.741456,0.671002,17
map,-4.386408,-6.695732,0.741440,0.671019,17
map,-4.388896,-6.670856,0.741422,0.671039,17
map,-4.391379,-6.645980,0.741397,0.671067,17
map,-4.393863,-6.621104,0.741368,0.671099,17
map,-4.396341,-6.596227,0.741334,0.671136,17
map,-4.398820,-6.571350,0.741295,0.671179,17
map,-4.401293,-6.546473,0.741251,0.671228,17
map,-4.403766,-6.521595,0.741203,0.671281,17
map,-4.406231,-6.496717,0.741150,0.671340,17
map,-4.408696,-6.471838,0.741092,0.671404,17
map,-4.411153,-6.446960,0.741028,0.671474,17
map,-4.413608,-6.422081,0.740960,0.671549,17
map,-4.416056,-6.397201,0.740888,0.671629,17
map,-4.418499,-6.372321,0.740811,0.671713,17
map,-4.420936,-6.347439,0.740729,0.671804,17
map,-4.423368,-6.322558,0.740654,0.671886,17
map,-4.425793,-6.297676,0.740608,0.671937,17
map,-4.428217,-6.272793,0.740582,0.671966,17
map,-4.430639,-6.247911,0.740553,0.671998,17
map,-4.433060,-6.223029,0.740522,0.672032,17
map,-4.435476,-6.198146,0.740488,0.672070,17
map,-4.437891,-6.173263,0.740452,0.672109,17
map,-4.440303,-6.148379,0.740413,0.672152,17
map,-4.442713,-6.123496,0.740371,0.672199,17
map,-4.445118,-6.098611,0.740326,0.672248,17
map,-4.447521,-6.073727,0.740280,0.672299,17
map,-4.449919,-6.048842,0.740230,0.672354,17
map,-4.452315,-6.023958,0.740177,0.672412,17
map,-4.454705,-5.999072,0.740120,0.672475,17
map,-4.457093,-5.974186,0.740061,0.672540,17
map,-4.459475,-5.949300,0.740000,0.672607,17
map,-4.461853,-5.924414,0.739936,0.672677,17
map,-4.464225,-5.899527,0.739868,0.672752,17
map,-4.466593,-5.874639,0.739798,0.672829,17
map,-4.468955,-5.849751,0.739726,0.672908,17
map,-4.471313,-5.824862,0.724643,0.689125,17
map,-4.471463,-5.799862,0.716753,0.697327,17
map,-4.472686,-5.774892,0.731693,0.681635,17
map,-4.475000,-5.750000,0.886749,0.462251,17
map,-4.525000,-5.700000,0.923880,0.382683,17
map,-4.575000,-5.650000,0.850651,0.525731,17
map,-4.575000,-5.600000,0.707107,0.707107,17
map,-4.575000,-5.550000,0.707107,0.707107,17
map,-4.575000,-5.500000,0.707107,0.707107,17
map,-4.575000,-5.450000,0.707107,0.707107,17
map,-4.575000,-5.400000,0.707107,0.707107,17
map,-4.575000,-5.350000,0.707107,0.707107,17
map,-4.575000,-5.300000,0.707107,0.707107,17
map,-4.575000,-5.250000,0.821971,0.569530,17
map,-4.604559,-5.221213,0.853938,0.520375,17
map,-4.602709,-5.196281,0.679949,0.733260,17
map,-4.600792,-5.171355,0.682286,0.731085,17
map,-4.599260,-5.146402,0.684829,0.728703,17
map,-4.597692,-5.121451,0.686230,0.727385,17
map,-4.596352,-5.096488,0.687721,0.725975,17
map,-4.594987,-5.071525,0.688667,0.725078,17
map,-4.593778,-5.046554,0.689638,0.724154,17
map,-4.592548,-5.021584,0.690245,0.723576,17
map,-4.591422,-4.996609,0.690857,0.722992,17
map,-4.590276,-4.971635,0.691225,0.722639,17
map,-4.589201,-4.946659,0.691591,0.722289,17
map,-4.588106,-4.921683,0.691796,0.722093,17
map,-4.587059,-4.896705,0.691994,0.721903,17
map,-4.585991,-4.871727,0.692078,0.721823,17
map,-4.584956,-4.846749,0.692155,0.721749,17
map,-4.583899,-4.821771,0.692148,0.721756,17
map,-4.582863,-4.796793,0.692132,0.721771,17
map,-4.581804,-4.771815,0.692054,0.721845,17
map,-4.580757,-4.746838,0.691968,0.721928,17
map,-4.579686,-4.721860,0.691833,0.722057,17
map,-4.578620,-4.696883,0.691689,0.722196,17
map,-4.577529,-4.671907,0.691504,0.722373,17
map,-4.576438,-4.646931,0.691310,0.722559,17
map,-4.575320,-4.621956,0.679215,0.733940,17
map,-4.572573,-4.597107,0.666977,0.745078,17
map,-4.569806,-4.572260,0.666936,0.745115,17
map,-4.567054,-4.547413,0.666878,0.745167,17
map,-4.564279,-4.522567,0.666769,0.745265,17
map,-4.561512,-4.497720,0.666649,0.745371,17
map,-4.558721,-4.472877,0.666494,0.745511,17
map,-4.555933,-4.448033,0.666335,0.745652,17
map,-4.553121,-4.423192,0.666151,0.745817,17
map,-4.550309,-4.398350,0.665970,0.745979,17
map,-4.547472,-4.373511,0.665772,0.746155,17
map,-4.544634,-4.348673,0.665580,0.746326,17
map,-4.541772,-4.323837,0.665382,0.746503,17
map,-4.538908,-4.299002,0.665192,0.746672,17
map,-4.536020,-4.274170,0.665000,0.746843,17
map,-4.533130,-4.249337,0.664821,0.747003,17
map,-4.530219,-4.224507,0.664643,0.747161,17
map,-4.527305,-4.199677,0.664485,0.747301,17
map,-4.524373,-4.174850,0.664312,0.747456,17
map,-4.521436,-4.150023,0.664317,0.747451,17
map,-4.518505,-4.125196,0.664315,0.747453,17
map,-4.515567,-4.100369,0.664300,0.747466,17
map,-4.512634,-4.075541,0.664280,0.747483,17
map,-4.509694,-4.050715,0.664252,0.747509,17
map,-4.506757,-4.025888,0.664219,0.747538,17
map,-4.503813,-4.001062,0.664180,0.747573,17
map,-4.500871,-3.976236,0.664140,0.747608,17
map,-4.497921,-3.951411,0.664096,0.747647,17
map,-4.494973,-3.926584,0.664053,0.747686,17
map,-4.492018,-3.901760,0.664006,0.747727,17
map,-4.489063,-3.876935,0.663964,0.747765,17
map,-4.486103,-3.852111,0.663920,0.747803,17
map,-4.483142,-3.827287,0.663881,0.747838,17
map,-4.480176,-3.802463,0.663845,0.747870,17
map,-4.477211,-3.777640,0.663812,0.747899,17
map,-4.474241,-3.752817,0.663783,0.747925,17
map,-4.471272,-3.727994,0.663760,0.747946,17
map,-4.468299,-3.703171,0.663741,0.747963,17
map,-4.465327,-3.678348,0.663727,0.747975,17
map,-4.462352,-3.653526,0.663718,0.747983,17
map,-4.459380,-3.628704,0.663717,0.747984,17
map,-4.456404,-3.603882,0.663722,0.747980,17
map,-4.453432,-3.579059,0.663734,0.747969,17
map,-4.450459,-3.554236,0.663752,0.747953,17
map,-4.447489,-3.529413,0.663778,0.747929,17
map,-4.444519,-3.504591,0.663812,0.747899,17
map,-4.441554,-3.479767,0.663854,0.747862,17
map,-4.438589,-3.454943,0.663875,0.747843,17
map,-4.435627,-3.430119,0.663894,0.747827,17
map,-4.435627,-3.430119,0.755453,0.655203,17

map,-4.240958,-8.505089,0.754902,0.655838,18
map,-4.246746,-8.464077,0.735895,0.677095,18
map,-4.246461,-8.439078,0.703275,0.710918,18
map,-4.246205,-8.414080,0.704372,0.709831,18
map,-4.246075,-8.389080,0.705693,0.708517,18
map,-4.246006,-8.364080,0.706975,0.707238,18
map,-4.246057,-8.339080,0.708403,0.705808,18
map,-4.246189,-8.314080,0.709819,0.704385,18
map,-4.246440,-8.289082,0.711330,0.702858,18
map,-4.246789,-8.264084,0.712832,0.701334,18
map,-4.247253,-8.239088,0.714397,0.699740,18
map,-4.247825,-8.214095,0.715950,0.698151,18
map,-4.248512,-8.189104,0.717540,0.696517,18
map,-4.249311,-8.164118,0.719115,0.694891,18
map,-4.250225,-8.139133,0.720709,0.693238,18
map,-4.251253,-8.114155,0.722284,0.691597,18
map,-4.252394,-8.089181,0.723866,0.689941,18
map,-4.253652,-8.064213,0.725428,0.688298,18
map,-4.255019,-8.039250,0.726988,0.686650,18
map,-4.256503,-8.014295,0.728526,0.685018,18
map,-4.258094,-7.989345,0.730058,0.683385,18
map,-4.259801,-7.964404,0.731569,0.681768,18
map,-4.261613,-7.939469,0.733071,0.680152,18
map,-4.263540,-7.914544,0.734554,0.678550,18
map,-4.265570,-7.889626,0.736026,0.676953,18
map,-4.267714,-7.864718,0.737482,0.675367,18
map,-4.269958,-7.839819,0.738928,0.673784,18
map,-4.272315,-7.814930,0.740361,0.672209,18
map,-4.274772,-7.790051,0.741321,0.671151,18
map,-4.277271,-7.765177,0.741743,0.670684,18
map,-4.279790,-7.740304,0.742068,0.670325,18
map,-4.282337,-7.715434,0.742344,0.670019,18
map,-4.284897,-7.690566,0.742572,0.669766,18
map,-4.287478,-7.665699,0.742755,0.669563,18
map,-4.290066,-7.640833,0.742893,0.669410,18
map,-4.292667,-7.615969,0.742991,0.669302,18
map,-4.295269,-7.591105,0.743048,0.669238,18
map,-4.297880,-7.566241,0.743069,0.669215,18
map,-4.300484,-7.541378,0.743054,0.669232,18
map,-4.303092,-7.516514,0.743006,0.669285,18
map,-4.305690,-7.491649,0.742926,0.669374,18
map,-4.308286,-7.466784,0.742818,0.669493,18
map,-4.310868,-7.441918,0.742682,0.669644,18
map,-4.313444,-7.417051,0.742521,0.669823,18
map,-4.316002,-7.392182,0.742335,0.670029,18
map,-4.318550,-7.367312,0.742129,0.670257,18
map,-4.321077,-7.342441,0.741902,0.670509,18
map,-4.323592,-7.317567,0.741732,0.670696,18
map,-4.326094,-7.292693,0.741719,0.670710,18
map,-4.328607,-7.267819,0.741795,0.670627,18
map,-4.331120,-7.242946,0.741859,0.670556,18
map,-4.333642,-7.218073,0.741915,0.670494,18
map,-4.336164,-7.193201,0.741960,0.670444,18
map,-4.338693,-7.168330,0.741996,0.670405,18
map,-4.341219,-7.143457,0.742020,0.670378,18
map,-4.343752,-7.118586,0.742036,0.670360,18
map,-4.346282,-7.093714,0.742040,0.670355,18
map,-4.348814,-7.068843,0.742035,0.670361,18
map,-4.351343,-7.043971,0.742020,0.670378,18
map,-4.353874,-7.019100,0.741995,0.670406,18
map,-4.356399,-6.994227,0.741959,0.670445,18
map,-4.358924,-6.969355,0.741916,0.670493,18
map,-4.361443,-6.944482,0.741862,0.670553,18
map,-4.363960,-6.919610,0.741799,0.670622,18
map,-4.366469,-6.894736,0.741728,0.670701,18
map,-4.368976,-6.869862,0.741647,0.670790,18
map,-4.371473,-6.844986,0.741558,0.670889,18
map,-4.373967,-6.820111,0.741493,0.670960,18
map,-4.376454,-6.795235,0.741474,0.670982,18
map,-4.378945,-6.770360,0.741473,0.670983,18
map,-4.381433,-6.745484,0.741466,0.670990,18
map,-4.383922,-6.720608,0.741456,0.671002,18
map,-4.386408,-6.695732,0.741440,0.671019,18
map,-4.388896,-6.670856,0.741422,0.671039,18
map,-4.391379,-6.645980,0.741397,0.671067,18
map,-4.393863,-6.621104,0.741368,0.671099,18
map,-4.396341,-6.596227,0.741334,0.671136,18
map,-4.398820,-6.571350,0.741295,0.671179,18
map,-4.401293,-6.546473,0.741251,0.671228,18
map,-4.403766,-6.521595,0.741203,0.671281,18
map,-4.406231,-6.496717,0.741150,0.671340,18
map,-4.408696,-6.471838,0.741092,0.671404,18
map,-4.411153,-6.446960,0.741028,0.671474,18
map,-4.413608,-6.422081,0.740960,0.671549,18
map,-4.416056,-6.397201,0.740888,0.671629,18
map,-4.418499,-6.372321,0.740811,0.671713,18
map,-4.420936,-6.347439,0.740729,0.671804,18
map,-4.423368,-6.322558,0.740654,0.671886,18
map,-4.425793,-6.297676,0.740608,0.671937,18
map,-4.428217,-6.272793,0.740582,0.671966,18
map,-4.430639,-6.247911,0.740553,0.671998,18
map,-4.433060,-6.223029,0.740522,0.672032,18
map,-4.435476,-6.198146,0.740488,0.672070,18
map,-4.437891,-6.173263,0.740452,0.672109,18
map,-4.440303,-6.148379,0.740413,0.672152,18
map,-4.442713,-6.123496,0.740371,0.672199,18
map,-4.445118,-6.098611,0.740326,0.672248,18
map,-4.447521,-6.073727,0.740280,0.672299,18
map,-4.449919,-6.048842,0.740230,0.672354,18
map,-4.452315,-6.023958,0.740177,0.672412,18
map,-4.454705,-5.999072,0.740120,0.672475,18
map,-4.457093,-5.974186,0.740061,0.672540,18
map,-4.459475,-5.949300,0.740000,0.672607,18
map,-4.461853,-5.924414,0.739936,0.672677,18
map,-4.464225,-5.899527,0.739868,0.672752,18
map,-4.466593,-5.874639,0.739798,0.672829,18
map,-4.468955,-5.849751,0.739726,0.672908,18
map,-4.471313,-5.824862,0.724643,0.689125,18
map,-4.471463,-5.799862,0.716753,0.697327,18
map,-4.472686,-5.774892,0.731693,0.681635,18
map,-4.475000,-5.750000,0.886749,0.462251,18
map,-4.525000,-5.700000,0.923880,0.382683,18
map,-4.575000,-5.650000,0.850651,0.525731,18
map,-4.575000,-5.600000,0.707107,0.707107,18
map,-4.575000,-5.550000,0.707107,0.707107,18
map,-4.575000,-5.500000,0.707107,0.707107,18
map,-4.575000,-5.450000,0.707107,0.707107,18
map,-4.575000,-5.400000,0.707107,0.707107,18
map,-4.575000,-5.350000,0.707107,0.707107,18
map,-4.575000,-5.300000,0.707107,0.707107,18
map,-4.575000,-5.250000,0.821971,0.569530,18
map,-4.604559,-5.221213,0.853938,0.520375,18
map,-4.602709,-5.196281,0.679949,0.733260,18
map,-4.600792,-5.171355,0.682286,0.731085,18
map,-4.599260,-5.146402,0.684829,0.728703,18
map,-4.597692,-5.121451,0.686230,0.727385,18
map,-4.596352,-5.096488,0.687721,0.725975,18
map,-4.594987,-5.071525,0.688667,0.725078,18
map,-4.593778,-5.046554,0.689638,0.724154,18
map,-4.592548,-5.021584,0.690245,0.723576,18
map,-4.591422,-4.996609,0.690857,0.722992,18
map,-4.590276,-4.971635,0.691225,0.722639,18
map,-4.589201,-4.946659,0.691591,0.722289,18
map,-4.588106,-4.921683,0.691796,0.722093,18
map,-4.587059,-4.896705,0.691994,0.721903,18
map,-4.585991,-4.871727,0.692078,0.721823,18
map,-4.584956,-4.846749,0.692155,0.721749,18
map,-4.583899,-4.821771,0.692148,0.721756,18
map,-4.582863,-4.796793,0.692132,0.721771,18
map,-4.581804,-4.771815,0.692054,0.721845,18
map,-4.580757,-4.746838,0.691968,0.721928,18
map,-4.579686,-4.721860,0.691833,0.722057,18
map,-4.578620,-4.696883,0.691689,0.722196,18
map,-4.577529,-4.671907,0.691504,0.722373,18
map,-4.576438,-4.646931,0.691310,0.722559,18
map,-4.575320,-4.621956,0.679215,0.733940,18
map,-4.572573,-4.597107,0.666977,0.745078,18
map,-4.569806,-4.572260,0.666936,0.745115,18
map,-4.567054,-4.547413,0.666878,0.745167,18
map,-4.564279,-4.522567,0.666769,0.745265,18
map,-4.561512,-4.497720,0.666649,0.745371,18
map,-4.558721,-4.472877,0.666494,0.745511,18
map,-4.555933,-4.448033,0.666335,0.745652,18
map,-4.553121,-4.423192,0.666151,0.745817,18
map,-4.550309,-4.398350,0.665970,0.745979,18
map,-4.547472,-4.373511,0.665772,0.746155,18
map,-4.544634,-4.348673,0.665580,0.746326,18
map,-4.541772,-4.323837,0.665382,0.746503,18
map,-4.538908,-4.299002,0.665192,0.746672,18
map,-4.536020,-4.274170,0.665000,0.746843,18
map,-4.533130,-4.249337,0.664821,0.747003,18
map,-4.530219,-4.224507,0.664643,0.747161,18
map,-4.527305,-4.199677,0.664485,0.747301,18
map,-4.524373,-4.174850,0.664312,0.747456,18
map,-4.521436,-4.150023,0.664317,0.747451,18
map,-4.518505,-4.125196,0.664315,0.747453,18
map,-4.515567,-4.100369,0.664300,0.747466,18
map,-4.512634,-4.075541,0.664280,0.747483,18
map,-4.509694,-4.050715,0.664252,0.747509,18
map,-4.506757,-4.025888,0.664219,0.747538,18
map,-4.503813,-4.001062,0.664180,0.747573,18
map,-4.500871,-3.976236,0.664140,0.747608,18
map,-4.497921,-3.951411,0.664096,0.747647,18
map,-4.494973,-3.926584,0.664053,0.747686,18
map,-4.492018,-3.901760,0.664006,0.747727,18
map,-4.489063,-3.876935,0.663964,0.747765,18
map,-4.486103,-3.852111,0.663920,0.747803,18
map,-4.483142,-3.827287,0.663881,0.747838,18
map,-4.480176,-3.802463,0.663845,0.747870,18
map,-4.477211,-3.777640,0.663812,0.747899,18
map,-4.474241,-3.752817,0.663783,0.747925,18
map,-4.471272,-3.727994,0.663760,0.747946,18
map,-4.468299,-3.703171,0.663741,0.747963,18
map,-4.465327,-3.678348,0.663727,0.747975,18
map,-4.462352,-3.653526,0.663718,0.747983,18
map,-4.459380,-3.628704,0.663717,0.747984,18
map,-4.456404,-3.603882,0.663722,0.747980,18
map,-4.453432,-3.579059,0.663734,0.747969,18
map,-4.450459,-3.554236,0.663752,0.747953,18
map,-4.447489,-3.529413,0.663778,0.747929,18
map,-4.444519,-3.504591,0.663812,0.747899,18
map,-4.441554,-3.479767,0.663854,0.747862,18
map,-4.438589,-3.454943,0.663875,0.747843,18
map,-4.435627,-3.430119,0.663894,0.747827,18
map,-4.435627,-3.430119,0.755453,0.655203,18

map,-4.240958,-8.505089,0.754902,0.655838,19
map,-4.246746,-8.464077,0.735895,0.677095,19
map,-4.246461,-8.439078,0.703275,0.710918,19
map,-4.246205,-8.414080,0.704372,0.709831,19
map,-4.246075,-8.389080,0.705693,0.708517,19
map,-4.246006,-8.364080,0.706975,0.707238,19
map,-4.246057,-8.339080,0.708403,0.705808,19
map,-4.246189,-8.314080,0.709819,0.704385,19
map,-4.246440,-8.289082,0.711330,0.702858,19
map,-4.246789,-8.264084,0.712832,0.701334,19
map,-4.247253,-8.239088,0.714397,0.699740,19
map,-4.247825,-8.214095,0.715950,0.698151,19
map,-4.248512,-8.189104,0.717540,0.696517,19
map,-4.249311,-8.164118,0.719115,0.694891,19
map,-4.250225,-8.139133,0.720709,0.693238,19
map,-4.251253,-8.114155,0.722284,0.691597,19
map,-4.252394,-8.089181,0.723866,0.689941,19
map,-4.253652,-8.064213,0.725428,0.688298,19
map,-4.255019,-8.039250,0.726988,0.686650,19
map,-4.256503,-8.014295,0.728526,0.685018,19
map,-4.258094,-7.989345,0.730058,0.683385,19
map,-4.259801,-7.964404,0.731569,0.681768,19
map,-4.261613,-7.939469,0.733071,0.680152,19
map,-4.263540,-7.914544,0.734554,0.678550,19
map,-4.265570,-7.889626,0.736026,0.676953,19
map,-4.267714,-7.864718,0.737482,0.675367,19
map,-4.269958,-7.839819,0.738928,0.673784,19
map,-4.272315,-7.814930,0.740361,0.672209,19
map,-4.274772,-7.790051,0.741321,0.671151,19
map,-4.277271,-7.765177,0.741743,0.670684,19
map,-4.279790,-7.740304,0.742068,0.670325,19
map,-4.282337,-7.715434,0.742344,0.670019,19
map,-4.284897,-7.690566,0.742572,0.669766,19
map,-4.287478,-7.665699,0.742755,0.669563,19
map,-4.290066,-7.640833,0.742893,0.669410,19
map,-4.292667,-7.615969,0.742991,0.669302,19
map,-4.295269,-7.591105,0.743048,0.669238,19
map,-4.297880,-7.566241,0.743069,0.669215,19
map,-4.300484,-7.541378,0.743054,0.669232,19
map,-4.303092,-7.516514,0.743006,0.669285,19
map,-4.305690,-7.491649,0.742926,0.669374,19
map,-4.308286,-7.466784,0.742818,0.669493,19
map,-4.310868,-7.441918,0.742682,0.669644,19
map,-4.313444,-7.417051,0.742521,0.669823,19
map,-4.316002,-7.392182,0.742335,0.670029,19
map,-4.318550,-7.367312,0.742129,0.670257,19
map,-4.321077,-7.342441,0.741902,0.670509,19
map,-4.323592,-7.317567,0.741732,0.670696,19
map,-4.326094,-7.292693,0.741719,0.670710,19
map,-4.328607,-7.267819,0.741795,0.670627,19
map,-4.331120,-7.242946,0.741859,0.670556,19
map,-4.333642,-7.218073,0.741915,0.670494,19
map,-4.336164,-7.193201,0.741960,0.670444,19
map,-4.338693,-7.168330,0.741996,0.670405,19
map,-4.341219,-7.143457,0.742020,0.670378,19
map,-4.343752,-7.118586,0.742036,0.670360,19
map,-4.346282,-7.093714,0.742040,0.670355,19
map,-4.348814,-7.068843,0.742035,0.670361,19
map,-4.351343,-7.043971,0.742020,0.670378,19
map,-4.353874,-7.019100,0.741995,0.670406,19
map,-4.356399,-6.994227,0.741959,0.670445,19
map,-4.358924,-6.969355,0.741916,0.670493,19
map,-4.361443,-6.944482,0.741862,0.670553,19
map,-4.363960,-6.919610,0.741799,0.670622,19
map,-4.366469,-6.894736,0.741728,0.670701,19
map,-4.368976,-6.869862,0.741647,0.670790,19
map,-4.371473,-6.844986,0.741558,0.670889,19
map,-4.373967,-6.820111,0.741493,0.670960,19
map,-4.376454,-6.795235,0.741474,0.670982,19
map,-4.378945,-6.770360,0.741473,0.670983,19
map,-4.381433,-6.745484,0.741466,0.670990,19
map,-4.383922,-6.720608,0.741456,0.671002,19
map,-4.386408,-6.695732,0.741440,0.671019,19
map,-4.388896,-6.670856,0.741422,0.671039,19
map,-4.391379,-6.645980,0.741397,0.671067,19
map,-4.393863,-6.621104,0.741368,0.671099,19
map,-4.396341,-6.596227,0.741334,0.671136,19
map,-4.398820,-6.571350,0.741295,0.671179,19
map,-4.401293,-6.546473,0.741251,0.671228,19
map,-4.403766,-6.521595,0.741203,0.671281,19
map,-4.406231,-6.496717,0.741150,0.671340,19
map,-4.408696,-6.471838,0.741092,0.671404,19
map,-4.411153,-6.446960,0.741028,0.671474,19
map,-4.413608,-6.422081,0.740960,0.671549,19
map,-4.416056,-6.397201,0.740888,0.671629,19
map,-4.418499,-6.372321,0.740811,0.671713,19
map,-4.420936,-6.347439,0.740729,0.671804,19
map,-4.423368,-6.322558,0.740654,0.671886,19
map,-4.425793,-6.297676,0.740608,0.671937,19
map,-4.428217,-6.272793,0.740582,0.671966,19
map,-4.430639,-6.247911,0.740553,0.671998,19
map,-4.433060,-6.223029,0.740522,0.672032,19
map,-4.435476,-6.198146,0.740488,0.672070,19
map,-4.437891,-6.173263,0.740452,0.672109,19
map,-4.440303,-6.148379,0.740413,0.672152,19
map,-4.442713,-6.123496,0.740371,0.672199,19
map,-4.445118,-6.098611,0.740326,0.672248,19
map,-4.447521,-6.073727,0.740280,0.672299,19
map,-4.449919,-6.048842,0.740230,0.672354,19
map,-4.452315,-6.023958,0.740177,0.672412,19
map,-4.454705,-5.999072,0.740120,0.672475,19
map,-4.457093,-5.974186,0.740061,0.672540,19
map,-4.459475,-5.949300,0.740000,0.672607,19
map,-4.461853,-5.924414,0.739936,0.672677,19
map,-4.464225,-5.899527,0.739868,0.672752,19
map,-4.466593,-5.874639,0.739798,0.672829,19
map,-4.468955,-5.849751,0.739726,0.672908,19
map,-4.471313,-5.824862,0.724643,0.689125,19
map,-4.471463,-5.799862,0.716753,0.697327,19
map,-4.472686,-5.774892,0.731693,0.681635,19
map,-4.475000,-5.750000,0.886749,0.462251,19
map,-4.525000,-5.700000,0.923880,0.382683,19
map,-4.575000,-5.650000,0.850651,0.525731,19
map,-4.575000,-5.600000,0.707107,0.707107,19
map,-4.575000,-5.550000,0.707107,0.707107,19
map,-4.575000,-5.500000,0.707107,0.707107,19
map,-4.575000,-5.450000,0.707107,0.707107,19
map,-4.575000,-5.400000,0.707107,0.707107,19
map,-4.575000,-5.350000,0.707107,0.707107,19
map,-4.575000,-5.300000,0.707107,0.707107,19
map,-4.575000,-5.250000,0.821971,0.569530,19
map,-4.604559,-5.221213,0.853938,0.520375,19
map,-4.602709,-5.196281,0.679949,0.733260,19
map,-4.600792,-5.171355,0.682286,0.731085,19
map,-4.599260,-5.146402,0.684829,0.728703,19
map,-4.597692,-5.121451,0.686230,0.727385,19
map,-4.596352,-5.096488,0.687721,0.725975,19
map,-4.594987,-5.071525,0.688667,0.725078,19
map,-4.593778,-5.046554,0.689638,0.724154,19
map,-4.592548,-5.021584,0.690245,0.723576,19
map,-4.591422,-4.996609,0.690857,0.722992,19
map,-4.590276,-4.971635,0.691225,0.722639,19
map,-4.589201,-4.946659,0.691591,0.722289,19
map,-4.588106,-4.921683,0.691796,0.722093,19
map,-4.587059,-4.896705,0.691994,0.721903,19
map,-4.585991,-4.871727,0.692078,0.721823,19
map,-4.584956,-4.846749,0.692155,0.721749,19
map,-4.583899,-4.821771,0.692148,0.721756,19
map,-4.582863,-4.796793,0.692132,0.721771,19
map,-4.581804,-4.771815,0.692054,0.721845,19
map,-4.580757,-4.746838,0.691968,0.721928,19
map,-4.579686,-4.721860,0.691833,0.722057,19
map,-4.578620,-4.696883,0.691689,0.722196,19
map,-4.577529,-4.671907,0.691504,0.722373,19
map,-4.576438,-4.646931,0.691310,0.722559,19
map,-4.575320,-4.621956,0.679215,0.733940,19
map,-4.572573,-4.597107,0.666977,0.745078,19
map,-4.569806,-4.572260,0.666936,0.745115,19
map,-4.567054,-4.547413,0.666878,0.745167,19
