frame,footprint_x,footprint_y,footprint_z,ID
odom,-4.428926,-8.755810,0.000000,0
odom,-4.396311,-8.868300,0.000000,0
odom,-4.327882,-8.950948,0.000000,0
odom,-4.233033,-9.001118,0.000000,0
odom,-4.126206,-9.011172,0.000000,0
odom,-4.003767,-8.977533,0.000000,0
odom,-3.921119,-8.909104,0.000000,0
odom,-3.870950,-8.814256,0.000000,0
odom,-3.860895,-8.707428,0.000000,0
odom,-3.894534,-8.584990,0.000000,0
odom,-3.962963,-8.502342,0.000000,0
odom,-4.057812,-8.452172,0.000000,0
odom,-4.164639,-8.442118,0.000000,0
odom,-4.287077,-8.475757,0.000000,0
odom,-4.369726,-8.544186,0.000000,0
odom,-4.419896,-8.639034,0.000000,0

odom,-4.428927,-8.755809,0.000000,1
odom,-4.396312,-8.868299,0.000000,1
odom,-4.327883,-8.950948,0.000000,1
odom,-4.233035,-9.001118,0.000000,1
odom,-4.126207,-9.011172,0.000000,1
odom,-4.003768,-8.977534,0.000000,1
odom,-3.921121,-8.909105,0.000000,1
odom,-3.870950,-8.814257,0.000000,1
odom,-3.860896,-8.707429,0.000000,1
odom,-3.894534,-8.584991,0.000000,1
odom,-3.962963,-8.502342,0.000000,1
odom,-4.057811,-8.452172,0.000000,1
odom,-4.164639,-8.442118,0.000000,1
odom,-4.287077,-8.475757,0.000000,1
odom,-4.369726,-8.544186,0.000000,1
odom,-4.419896,-8.639033,0.000000,1

odom,-4.428731,-8.754004,0.000000,2
odom,-4.396818,-8.866696,0.000000,2
odom,-4.328905,-8.949769,0.000000,2
odom,-4.234371,-9.000529,0.000000,2
odom,-4.127608,-9.011250,0.000000,2
odom,-4.004962,-8.978374,0.000000,2
odom,-3.921890,-8.910461,0.000000,2
odom,-3.871130,-8.815928,0.000000,2
odom,-3.860410,-8.709165,0.000000,2
odom,-3.893285,-8.586518,0.000000,2
odom,-3.961198,-8.503446,0.000000,2
odom,-4.055732,-8.452686,0.000000,2
odom,-4.162495,-8.441966,0.000000,2
odom,-4.285141,-8.474842,0.000000,2
odom,-4.368213,-8.542754,0.000000,2
odom,-4.418973,-8.637288,0.000000,2

odom,-4.428731,-8.754004,0.000000,3
odom,-4.396818,-8.866696,0.000000,3
odom,-4.328905,-8.949769,0.000000,3
odom,-4.234371,-9.000529,0.000000,3
odom,-4.127608,-9.011250,0.000000,3
odom,-4.004962,-8.978374,0.000000,3
odom,-3.921890,-8.910461,0.000000,3
odom,-3.871130,-8.815928,0.000000,3
odom,-3.860410,-8.709165,0.000000,3
odom,-3.893285,-8.586518,0.000000,3
odom,-3.961198,-8.503446,0.000000,3
odom,-4.055732,-8.452686,0.000000,3
