frame,child_frame,odom_position_x,odom_position_y,odom_orientation_z,odom_orientation_w,odom_linear_x,odom_angular_z
/odom,/base_footprint,-4.302238,-6.615225,-0.657178,-0.753736,0.257724,0.501112
/odom,/base_footprint,-4.300490,-6.600969,-0.668663,-0.743565,0.217287,0.517165
/odom,/base_footprint,-4.298704,-6.577028,-0.691255,-0.722611,0.211470,0.506900
/odom,/base_footprint,-4.298525,-6.544312,-0.718528,-0.695498,0.259142,0.599009
/odom,/base_footprint,-4.299810,-6.521523,-0.733738,-0.679432,0.315074,0.505895
/odom,/base_footprint,-4.306023,-6.468069,-0.760023,-0.649897,0.300251,0.495713
/odom,/base_footprint,-4.310448,-6.443531,-0.775185,-0.631734,0.195653,0.435823
/odom,/base_footprint,-4.315071,-6.423808,-0.792568,-0.609783,0.174350,0.521377
/odom,/base_footprint,-4.320921,-6.404344,-0.814123,-0.580692,0.097853,0.513965
/odom,/base_footprint,-4.322345,-6.400401,-0.825990,-0.563685,0.013338,0.521972
/odom,/base_footprint,-4.321908,-6.401433,-0.837516,-0.546412,-0.021793,0.513694
/odom,/base_footprint,-4.319972,-6.405375,-0.856583,-0.516009,-0.044323,0.510660
/odom,/base_footprint,-4.316528,-6.411377,-0.872880,-0.487934,-0.067057,0.575523
/odom,/base_footprint,-4.313108,-6.416643,-0.883575,-0.468290,-0.101367,0.532560
/odom,/base_footprint,-4.305486,-6.427103,-0.900032,-0.435824,-0.056668,0.504784
/odom,/base_footprint,-4.301624,-6.431678,-0.913188,-0.407539,-0.052548,0.537855
/odom,/base_footprint,-4.298839,-6.434654,-0.921398,-0.388621,-0.050677,0.465596
/odom,/base_footprint,-4.295304,-6.438141,-0.931606,-0.363471,-0.011095,0.450390
/odom,/base_footprint,-4.294890,-6.438512,-0.938529,-0.345199,-0.001774,0.454684
/odom,/base_footprint,-4.294510,-6.438823,-0.943425,-0.331586,-0.007790,0.289424
/odom,/base_footprint,-4.293883,-6.439312,-0.946916,-0.321482,-0.007670,0.076233
/odom,/base_footprint,-4.293473,-6.439625,-0.948786,-0.315919,-0.002464,0.196125
/odom,/base_footprint,-4.293245,-6.439792,-0.952259,-0.305293,-0.004070,0.319660
/odom,/base_footprint,-4.292835,-6.440076,-0.956514,-0.291687,-0.007109,0.415463
/odom,/base_footprint,-4.292575,-6.440248,-0.961964,-0.273177,0.000839,0.501355
/odom,/base_footprint,-4.292666,-6.440196,-0.970427,-0.241395,0.001013,0.377662
/odom,/base_footprint,-4.291788,-6.440640,-0.973096,-0.230398,-0.028203,0.209767
/odom,/base_footprint,-4.289597,-6.441723,-0.974156,-0.225878,-0.034919,0.042667
/odom,/base_footprint,-4.285921,-6.443538,-0.972677,-0.232161,-0.018861,-0.204426
/odom,/base_footprint,-4.284858,-6.444087,-0.970371,-0.241618,-0.012352,-0.295229
/odom,/base_footprint,-4.283878,-6.444625,-0.966693,-0.255940,-0.009953,-0.241157
/odom,/base_footprint,-4.283329,-6.444942,-0.965019,-0.262179,-0.000791,-0.007675
/odom,/base_footprint,-4.282543,-6.445405,-0.964678,-0.263433,-0.020525,-0.088190
/odom,/base_footprint,-4.278365,-6.447953,-0.961129,-0.276101,-0.072009,-0.329865
/odom,/base_footprint,-4.274026,-6.450759,-0.956080,-0.293106,-0.019823,-0.295825
/odom,/base_footprint,-4.272553,-6.451781,-0.953687,-0.300800,-0.037760,-0.125755
/odom,/base_footprint,-4.268723,-6.454481,-0.953512,-0.301354,-0.041590,0.109993
/odom,/base_footprint,-4.267485,-6.455343,-0.955922,-0.293619,-0.006055,0.277137
/odom,/base_footprint,-4.267494,-6.455339,-0.959671,-0.281124,0.002814,0.298706
/odom,/base_footprint,-4.266412,-6.456007,-0.962227,-0.272247,-0.044321,0.092739
/odom,/base_footprint,-4.259722,-6.460117,-0.961697,-0.274115,-0.041951,-0.116901
/odom,/base_footprint,-4.258389,-6.460951,-0.960649,-0.277767,-0.009361,-0.037594
/odom,/base_footprint,-4.258280,-6.461020,-0.960304,-0.278955,-0.004302,-0.079752
/odom,/base_footprint,-4.256756,-6.462013,-0.956695,-0.291093,-0.018461,-0.321066
/odom,/base_footprint,-4.256347,-6.462291,-0.952578,-0.304294,0.000682,-0.301590
/odom,/base_footprint,-4.256392,-6.462256,-0.949377,-0.314140,0.001777,-0.013885
/odom,/base_footprint,-4.255269,-6.463086,-0.950381,-0.311087,-0.031191,0.154188
/odom,/base_footprint,-4.253861,-6.464104,-0.953410,-0.301676,-0.007891,0.318806
/odom,/base_footprint,-4.253367,-6.464443,-0.959043,-0.283261,0.000893,0.360251
/odom,/base_footprint,-4.253048,-6.464636,-0.962738,-0.270438,-0.011794,0.106167
/odom,/base_footprint,-4.252519,-6.464957,-0.962883,-0.269919,-0.003448,-0.060315
/odom,/base_footprint,-4.253032,-6.464639,-0.961443,-0.275004,0.013619,-0.058570
/odom,/base_footprint,-4.253678,-6.464236,-0.961611,-0.274416,0.001882,0.001430
/odom,/base_footprint,-4.254808,-6.463532,-0.961276,-0.275588,0.042253,-0.087305
/odom,/base_footprint,-4.259194,-6.460746,-0.959241,-0.282588,0.055481,-0.110196
/odom,/base_footprint,-4.263261,-6.458100,-0.958159,-0.286238,0.004533,-0.003781
/odom,/base_footprint,-4.262316,-6.458722,-0.957817,-0.287380,-0.042551,-0.085405
/odom,/base_footprint,-4.259365,-6.460692,-0.955821,-0.293950,-0.019226,-0.095616
/odom,/base_footprint,-4.258197,-6.461487,-0.956516,-0.291679,-0.001173,0.153944
/odom,/base_footprint,-4.258245,-6.461455,-0.958234,-0.285987,0.000135,0.095749
/odom,/base_footprint,-4.257721,-6.461798,-0.958214,-0.286051,-0.011574,-0.078415
/odom,/base_footprint,-4.257144,-6.462181,-0.954829,-0.297155,-0.003616,-0.296166
/odom,/base_footprint,-4.256999,-6.462283,-0.950958,-0.309320,-0.000410,-0.274044
/odom,/base_footprint,-4.257011,-6.462274,-0.948695,-0.316191,-0.000363,-0.108761
/odom,/base_footprint,-4.256707,-6.462502,-0.949610,-0.313433,-0.003272,0.140614
/odom,/base_footprint,-4.256294,-6.462803,-0.951748,-0.306881,-0.008735,0.227185
/odom,/base_footprint,-4.256548,-6.462645,-0.957510,-0.288401,0.015730,0.367925
/odom,/base_footprint,-4.257181,-6.462235,-0.961998,-0.273056,0.004706,0.241566
/odom,/base_footprint,-4.256701,-6.462525,-0.963572,-0.267450,-0.017737,0.074288
/odom,/base_footprint,-4.255524,-6.463233,-0.962453,-0.271447,-0.003504,-0.115669
/odom,/base_footprint,-4.253504,-6.464482,-0.961853,-0.273566,-0.047372,0.006921
/odom,/base_footprint,-4.251144,-6.465941,-0.961710,-0.274071,-0.014043,-0.055444
/odom,/base_footprint,-4.248991,-6.467287,-0.961250,-0.275676,-0.049404,0.031148
/odom,/base_footprint,-4.243565,-6.470666,-0.961336,-0.275378,-0.061954,-0.049229
/odom,/base_footprint,-4.240687,-6.472467,-0.961151,-0.276022,-0.009318,0.041575
/odom,/base_footprint,-4.242189,-6.471536,-0.962198,-0.272352,0.003589,0.024495
/odom,/base_footprint,-4.241554,-6.471929,-0.961668,-0.274216,-0.021334,-0.117853
/odom,/base_footprint,-4.240353,-6.472685,-0.959285,-0.282440,-0.013503,-0.286558
/odom,/base_footprint,-4.238885,-6.473672,-0.954360,-0.298658,-0.026583,-0.401506
/odom,/base_footprint,-4.237187,-6.474900,-0.946193,-0.323604,-0.008137,-0.364180
/odom,/base_footprint,-4.236903,-6.475124,-0.942651,-0.333781,-0.000320,-0.195232
/odom,/base_footprint,-4.235828,-6.476008,-0.941730,-0.336371,-0.018808,0.092831
/odom,/base_footprint,-4.235462,-6.476306,-0.943922,-0.330170,-0.000780,0.233239
/odom,/base_footprint,-4.235520,-6.476262,-0.947581,-0.319516,0.002122,0.254519
/odom,/base_footprint,-4.235428,-6.476328,-0.949812,-0.312821,-0.004692,0.047742
/odom,/base_footprint,-4.234804,-6.476791,-0.949034,-0.315174,-0.007055,-0.061907
/odom,/base_footprint,-4.234066,-6.477345,-0.948577,-0.316547,-0.015025,0.016855
/odom,/base_footprint,-4.233283,-6.477931,-0.949938,-0.312439,-0.002243,0.060974
/odom,/base_footprint,-4.232516,-6.478497,-0.949287,-0.314410,-0.011860,-0.129770
/odom,/base_footprint,-4.232287,-6.478666,-0.946541,-0.322582,0.004359,-0.259615
/odom,/base_footprint,-4.232306,-6.478654,-0.943212,-0.332192,-0.013031,-0.223458
/odom,/base_footprint,-4.229970,-6.480563,-0.941554,-0.336861,-0.016002,0.061359
/odom,/base_footprint,-4.229331,-6.481084,-0.943211,-0.332193,-0.002890,0.186092
/odom,/base_footprint,-4.229469,-6.480977,-0.947286,-0.320390,0.000495,0.214676
/odom,/base_footprint,-4.229091,-6.481260,-0.948859,-0.315700,-0.006727,0.005821
/odom,/base_footprint,-4.228770,-6.481503,-0.946511,-0.322671,-0.003860,-0.202759
/odom,/base_footprint,-4.228382,-6.481808,-0.943840,-0.330403,-0.004270,-0.087051
/odom,/base_footprint,-4.228286,-6.481885,-0.943572,-0.331168,-0.000769,-0.000939
/odom,/base_footprint,-4.227964,-6.482143,-0.943097,-0.332519,-0.006814,-0.093960
/odom,/base_footprint,-4.227320,-6.482670,-0.940845,-0.338836,-0.018574,-0.174840
/odom,/base_footprint,-4.226048,-6.483733,-0.939623,-0.342211,-0.003002,-0.001795
/odom,/base_footprint,-4.225824,-6.483922,-0.939111,-0.343614,-0.003017,-0.096085
/odom,/base_footprint,-4.225307,-6.484374,-0.933195,-0.359370,-0.006806,-0.319779
/odom,/base_footprint,-4.225062,-6.484600,-0.929269,-0.369404,-0.002869,-0.203598
/odom,/base_footprint,-4.224461,-6.485175,-0.927630,-0.373501,-0.017547,-0.038303
/odom,/base_footprint,-4.224461,-6.485175,-0.927630,-0.373501,-0.017547,-0.038303
/odom,/base_footprint,-4.223844,-6.485769,-0.927491,-0.373847,-0.002249,-0.002276
/odom,/base_footprint,-4.223844,-6.485769,-0.927491,-0.373847,-0.002249,-0.002276
/odom,/base_footprint,-4.222934,-6.486670,-0.920274,-0.391274,0.000569,-0.132392
/odom,/base_footprint,-4.220431,-6.489318,-0.917327,-0.398135,-0.074232,-0.207088
/odom,/base_footprint,-4.217450,-6.492546,-0.914751,-0.404019,-0.057498,-0.183658
/odom,/base_footprint,-4.215020,-6.495242,-0.912924,-0.408130,-0.014973,-0.010986
/odom,/base_footprint,-4.215011,-6.495253,-0.912879,-0.408231,0.001295,0.000224
/odom,/base_footprint,-4.214808,-6.495480,-0.912363,-0.409381,-0.004256,-0.088120
/odom,/base_footprint,-4.215788,-6.494349,-0.909175,-0.416415,0.023951,-0.058675
/odom,/base_footprint,-4.215903,-6.494219,-0.907827,-0.419346,-0.011375,-0.114800
/odom,/base_footprint,-4.216073,-6.494017,-0.906795,-0.421572,0.021901,-0.038156
/odom,/base_footprint,-4.218833,-6.490744,-0.906950,-0.421238,0.014671,0.003932
/odom,/base_footprint,-4.218904,-6.490664,-0.905470,-0.424409,-0.015936,-0.171678
/odom,/base_footprint,-4.217808,-6.491998,-0.903113,-0.429403,-0.033591,-0.149978
/odom,/base_footprint,-4.216745,-6.493311,-0.902180,-0.431360,-0.004920,0.019763
/odom,/base_footprint,-4.215710,-6.494582,-0.904791,-0.425857,-0.011703,0.166795
/odom,/base_footprint,-4.215530,-6.494798,-0.907165,-0.420774,-0.000503,0.081562
/odom,/base_footprint,-4.215330,-6.495034,-0.907272,-0.420544,-0.006725,-0.044688
/odom,/base_footprint,-4.216225,-6.493934,-0.903029,-0.429579,0.049680,-0.155445
/odom,/base_footprint,-4.219101,-6.490358,-0.900889,-0.434049,0.039362,-0.065861
/odom,/base_footprint,-4.221051,-6.487908,-0.900833,-0.434165,-0.000596,0.035692
/odom,/base_footprint,-4.220502,-6.488594,-0.901343,-0.433107,-0.004050,-0.001531
/odom,/base_footprint,-4.219846,-6.489417,-0.900365,-0.435135,-0.015427,-0.122424
/odom,/base_footprint,-4.219077,-6.490402,-0.896312,-0.443425,-0.007194,-0.149809
/odom,/base_footprint,-4.218938,-6.490585,-0.894635,-0.446798,0.000480,-0.025930
/odom,/base_footprint,-4.218962,-6.490553,-0.894621,-0.446825,-0.001181,-0.000698
/odom,/base_footprint,-4.220559,-6.488411,-0.892773,-0.450506,0.040258,-0.172648
/odom,/base_footprint,-4.221383,-6.487287,-0.889997,-0.455965,-0.001623,-0.090241
/odom,/base_footprint,-4.221278,-6.487433,-0.889921,-0.456115,-0.006114,0.035131
/odom,/base_footprint,-4.220918,-6.487932,-0.890476,-0.455030,-0.000221,0.002827
/odom,/base_footprint,-4.221358,-6.487322,-0.889431,-0.457070,0.007036,-0.127232
/odom,/base_footprint,-4.222305,-6.485971,-0.886320,-0.463073,0.045531,-0.137075
/odom,/base_footprint,-4.224416,-6.482919,-0.885369,-0.464889,0.011283,-0.000333
/odom,/base_footprint,-4.225849,-6.480835,-0.884261,-0.466992,0.035664,-0.131845
/odom,/base_footprint,-4.226973,-6.479169,-0.881013,-0.473092,0.006479,-0.136755
/odom,/base_footprint,-4.227155,-6.478892,-0.880134,-0.474726,-0.000491,-0.000207
/odom,/base_footprint,-4.226190,-6.480365,-0.879511,-0.475878,-0.042442,-0.084385
/odom,/base_footprint,-4.222407,-6.486237,-0.876624,-0.481175,-0.040120,-0.039218
/odom,/base_footprint,-4.220654,-6.488992,-0.876544,-0.481321,-0.021974,0.000256
/odom,/base_footprint,-4.220301,-6.489547,-0.877108,-0.480294,-0.005523,0.064687
/odom,/base_footprint,-4.219766,-6.490379,-0.878147,-0.478391,0.000295,-0.000713
/odom,/base_footprint,-4.220693,-6.488938,-0.877337,-0.479874,0.035057,-0.105688
/odom,/base_footprint,-4.222703,-6.485759,-0.875100,-0.483941,0.073831,-0.068922
/odom,/base_footprint,-4.227619,-6.477913,-0.875279,-0.483618,0.045518,0.034243
/odom,/base_footprint,-4.228474,-6.476554,-0.875520,-0.483183,0.000199,0.000433
/odom,/base_footprint,-4.227752,-6.477703,-0.874945,-0.484222,-0.043230,-0.083043
/odom,/base_footprint,-4.224815,-6.482457,-0.871430,-0.490520,-0.034851,-0.118045
/odom,/base_footprint,-4.223325,-6.484925,-0.871261,-0.490820,-0.011876,0.048112
/odom,/base_footprint,-4.223240,-6.485065,-0.872682,-0.488289,0.000199,0.102987
/odom,/base_footprint,-4.222588,-6.486111,-0.875442,-0.483324,-0.018989,0.123783
/odom,/base_footprint,-4.222086,-6.486901,-0.877937,-0.478776,-0.002501,0.008976
/odom,/base_footprint,-4.221441,-6.487903,-0.877492,-0.479591,-0.037914,-0.066968
/odom,/base_footprint,-4.217169,-6.494618,-0.876646,-0.481136,-0.041619,0.079032
/odom,/base_footprint,-4.216447,-6.495750,-0.878945,-0.476923,0.015228,0.163768
/odom,/base_footprint,-4.216997,-6.494913,-0.881863,-0.471506,0.003031,0.102732
/odom,/base_footprint,-4.216777,-6.495238,-0.883479,-0.468471,-0.005163,0.043566
/odom,/base_footprint,-4.218063,-6.493345,-0.883755,-0.467949,0.061064,0.001981
/odom,/base_footprint,-4.220992,-6.489039,-0.884355,-0.466814,0.042980,0.087510
/odom,/base_footprint,-4.222607,-6.486701,-0.886338,-0.463039,0.019406,0.019515
/odom,/base_footprint,-4.224090,-6.484576,-0.886906,-0.461950,0.035946,0.030553
/odom,/base_footprint,-4.226144,-6.481647,-0.887284,-0.461223,0.046942,0.012939
/odom,/base_footprint,-4.227839,-6.479233,-0.887420,-0.460962,0.003025,0.000935
/odom,/base_footprint,-4.226947,-6.480513,-0.885438,-0.464758,-0.022872,-0.178266
/odom,/base_footprint,-4.226376,-6.481348,-0.883082,-0.469219,-0.014303,-0.128312
/odom,/base_footprint,-4.226076,-6.481795,-0.882605,-0.470115,0.003089,0.024984
/odom,/base_footprint,-4.226027,-6.481868,-0.883231,-0.468938,-0.002464,0.017104
/odom,/base_footprint,-4.225983,-6.481931,-0.883996,-0.467494,-0.001023,0.098124
/odom,/base_footprint,-4.225962,-6.481963,-0.886404,-0.462912,0.000711,0.009229
/odom,/base_footprint,-4.225102,-6.483202,-0.885309,-0.465003,-0.025783,-0.125319
/odom,/base_footprint,-4.224094,-6.484679,-0.883361,-0.468693,-0.022402,-0.050312
/odom,/base_footprint,-4.222985,-6.486322,-0.883164,-0.469065,-0.010099,0.042351
/odom,/base_footprint,-4.222517,-6.487010,-0.885434,-0.464764,-0.008660,0.179317
/odom,/base_footprint,-4.222317,-6.487297,-0.889492,-0.456951,-0.000758,0.186333
/odom,/base_footprint,-4.222335,-6.487272,-0.891193,-0.453625,0.001214,0.020662
/odom,/base_footprint,-4.222411,-6.487167,-0.890047,-0.455868,0.000620,0.041259
/odom,/base_footprint,-4.222282,-6.487345,-0.891506,-0.453010,-0.004457,0.090718
/odom,/base_footprint,-4.222345,-6.487260,-0.892943,-0.450170,0.019115,0.044399
/odom,/base_footprint,-4.229314,-6.477773,-0.891736,-0.452556,0.134940,0.015626
/odom,/base_footprint,-4.235132,-6.469852,-0.892669,-0.450712,0.098127,0.044495
/odom,/base_footprint,-4.238543,-6.465245,-0.893609,-0.448847,0.045758,0.084172
/odom,/base_footprint,-4.238578,-6.465185,-0.897199,-0.441627,-0.010433,0.118101
/odom,/base_footprint,-4.238317,-6.465523,-0.898656,-0.438655,-0.002526,0.024202
/odom,/base_footprint,-4.238191,-6.465685,-0.898464,-0.439048,-0.002442,-0.053053
/odom,/base_footprint,-4.238101,-6.465801,-0.892718,-0.450616,-0.001639,-0.290972
/odom,/base_footprint,-4.237946,-6.466018,-0.887910,-0.460018,-0.003542,-0.204819
/odom,/base_footprint,-4.237473,-6.466699,-0.885851,-0.463971,-0.030378,-0.043816
/odom,/base_footprint,-4.232254,-6.474257,-0.885737,-0.464188,-0.044522,0.044615
/odom,/base_footprint,-4.230962,-6.476119,-0.886199,-0.463305,-0.008431,0.001487
/odom,/base_footprint,-4.230841,-6.476294,-0.886028,-0.463631,-0.008112,-0.040999
/odom,/base_footprint,-4.231110,-6.475886,-0.883575,-0.468290,0.027343,0.042583
/odom,/base_footprint,-4.231819,-6.474843,-0.884108,-0.467283,0.008506,0.003260
/odom,/base_footprint,-4.232167,-6.474332,-0.883700,-0.468053,-0.001679,-0.001608
/odom,/base_footprint,-4.231539,-6.475259,-0.882502,-0.470308,-0.007426,-0.130290
/odom,/base_footprint,-4.231627,-6.475122,-0.879686,-0.475554,0.006763,-0.103244
/odom,/base_footprint,-4.231625,-6.475126,-0.879572,-0.475766,-0.003352,0.039121
/odom,/base_footprint,-4.230845,-6.476305,-0.881732,-0.471751,-0.024255,0.137616
/odom,/base_footprint,-4.229975,-6.477596,-0.884159,-0.467187,-0.014118,0.117067
/odom,/base_footprint,-4.228736,-6.479382,-0.887301,-0.461191,-0.040885,0.173026
/odom,/base_footprint,-4.226771,-6.482136,-0.891069,-0.453867,-0.008863,0.047988
/odom,/base_footprint,-4.226369,-6.482690,-0.890645,-0.454700,-0.004531,-0.083091
/odom,/base_footprint,-4.225399,-6.484064,-0.887459,-0.460886,-0.022473,0.000543
/odom,/base_footprint,-4.225114,-6.484468,-0.887905,-0.460028,-0.000015,0.070973
/odom,/base_footprint,-4.225607,-6.483772,-0.888630,-0.458625,0.029780,0.080681
/odom,/base_footprint,-4.226018,-6.483185,-0.894053,-0.447962,-0.009555,0.176150
/odom,/base_footprint,-4.225612,-6.483723,-0.896999,-0.442032,-0.001896,0.133228
/odom,/base_footprint,-4.225416,-6.483977,-0.896819,-0.442398,-0.007636,-0.111537
/odom,/base_footprint,-4.225699,-6.483599,-0.894852,-0.446363,0.032242,-0.105195
/odom,/base_footprint,-4.228006,-6.480511,-0.893229,-0.449602,0.034001,-0.049451
/odom,/base_footprint,-4.228055,-6.480443,-0.894053,-0.447962,-0.004911,0.000773
/odom,/base_footprint,-4.227538,-6.481135,-0.893581,-0.448901,-0.008366,-0.074948
/odom,/base_footprint,-4.227498,-6.481189,-0.890723,-0.454546,-0.001732,-0.086712
/odom,/base_footprint,-4.226954,-6.481942,-0.890523,-0.454938,-0.006254,0.001827
/odom,/base_footprint,-4.226381,-6.482732,-0.891136,-0.453736,-0.019507,0.087786
/odom,/base_footprint,-4.225462,-6.483984,-0.893301,-0.449460,-0.005304,0.038612
/odom,/base_footprint,-4.225315,-6.484182,-0.892276,-0.451491,0.001975,-0.128786
/odom,/base_footprint,-4.224987,-6.484635,-0.890098,-0.455769,-0.013507,-0.066442
/odom,/base_footprint,-4.224271,-6.485632,-0.889707,-0.456532,-0.016055,0.021330
/odom,/base_footprint,-4.223331,-6.486933,-0.891176,-0.453658,-0.008881,0.045155
/odom,/base_footprint,-4.222954,-6.487450,-0.892249,-0.451543,-0.007067,0.070977
/odom,/base_footprint,-4.222314,-6.488313,-0.893782,-0.448502,-0.015526,0.063090
/odom,/base_footprint,-4.221040,-6.490005,-0.896090,-0.443872,-0.019212,0.119329
/odom,/base_footprint,-4.220602,-6.490578,-0.897638,-0.440734,-0.001816,0.029661
/odom,/base_footprint,-4.220816,-6.490300,-0.897219,-0.441586,0.009707,-0.080443
/odom,/base_footprint,-4.226964,-6.482036,-0.891648,-0.452729,0.085275,-0.120711
