extroversion,visual_time,visual_publish_time,visual_N,textual_time,textual_publish_time,textual_N,N_objects,N_words,N_deviations
6,0.19740819931030273,0.4097311496734619,1,0.0002727508544921875,0.00029969215393066406,1,3,7,0
6,0.14980196952819824,0.6638100147247314,2,0.00039887428283691406,3.838539123535156e-05,2,3,7,0
6,0.17880010604858398,0.6055269241333008,3,0.00036716461181640625,3.600120544433594e-05,3,6,10,0
6,0.19805335998535156,0.4747917652130127,4,1.2636184692382812e-05,6.532669067382812e-05,4,9,4,1
6,0.15703415870666504,0.4921536445617676,5,0.0004913806915283203,3.409385681152344e-05,4,8,0,1
6,0.21737098693847656,0.5020020008087158,6,1.5735626220703125e-05,5.340576171875e-05,5,7,4,2
6,0.19289445877075195,0.569753885269165,7,0.0010294914245605469,0.000244140625,6,6,10,2
6,0.16497588157653809,0.47455286979675293,8,0.000354766845703125,3.552436828613281e-05,6,6,0,2
