tf_odom_map_tran_x,tf_odom_map_tran_y,tf_odom_map_tran_z,tf_odom_map_rot_x,tf_odom_map_rot_y,tf_odom_map_rot_z,tf_odom_map_rot_w
0.010514,0.011140,0.000000,0.000000,0.000000,-0.013519,0.999909
0.010514,0.011140,0.000000,0.000000,0.000000,-0.013519,0.999909
0.010514,0.011140,0.000000,0.000000,0.000000,-0.013519,0.999909
0.010514,0.011140,0.000000,0.000000,0.000000,-0.013519,0.999909
0.010514,0.011140,0.000000,0.000000,0.000000,-0.013519,0.999909
0.010514,0.011140,0.000000,0.000000,0.000000,-0.013519,0.999909
0.010514,0.011140,0.000000,0.000000,0.000000,-0.013519,0.999909
0.010514,0.011140,0.000000,0.000000,0.000000,-0.013519,0.999909
0.010567,0.004338,0.000000,0.000000,0.000000,-0.011728,0.999931
0.010567,0.004338,0.000000,0.000000,0.000000,-0.011728,0.999931
0.010567,0.004338,0.000000,0.000000,0.000000,-0.011728,0.999931
0.013856,0.000073,0.000000,0.000000,0.000000,-0.011598,0.999933
0.013856,0.000073,0.000000,0.000000,0.000000,-0.011598,0.999933
0.013856,0.000073,0.000000,0.000000,0.000000,-0.011598,0.999933
0.013856,0.000073,0.000000,0.000000,0.000000,-0.011598,0.999933
0.013178,0.010904,0.000000,0.000000,0.000000,-0.011837,0.999930
0.013178,0.010904,0.000000,0.000000,0.000000,-0.011837,0.999930
0.013178,0.010904,0.000000,0.000000,0.000000,-0.011837,0.999930
0.013178,0.010904,0.000000,0.000000,0.000000,-0.011837,0.999930
0.013178,0.010904,0.000000,0.000000,0.000000,-0.011837,0.999930
0.017957,0.019148,0.000000,0.000000,0.000000,-0.012497,0.999922
0.017957,0.019148,0.000000,0.000000,0.000000,-0.012497,0.999922
0.017957,0.019148,0.000000,0.000000,0.000000,-0.012497,0.999922
0.028899,0.030830,0.000000,0.000000,0.000000,-0.016118,0.999870
0.028899,0.030830,0.000000,0.000000,0.000000,-0.016118,0.999870
0.028899,0.030830,0.000000,0.000000,0.000000,-0.016118,0.999870
0.028899,0.030830,0.000000,0.000000,0.000000,-0.016118,0.999870
0.028899,0.030830,0.000000,0.000000,0.000000,-0.016118,0.999870
0.030734,0.030863,0.000000,0.000000,0.000000,-0.016301,0.999867
0.030734,0.030863,0.000000,0.000000,0.000000,-0.016301,0.999867
0.030734,0.030863,0.000000,0.000000,0.000000,-0.016301,0.999867
0.030734,0.030863,0.000000,0.000000,0.000000,-0.016301,0.999867
0.034788,0.028638,0.000000,0.000000,0.000000,-0.015890,0.999874
0.034788,0.028638,0.000000,0.000000,0.000000,-0.015890,0.999874
0.034788,0.028638,0.000000,0.000000,0.000000,-0.015890,0.999874
