frame,plan_position_x,plan_position_y,plan_orientation_z,plan_orientation_w,ID
map,1.122019,-0.645748,-0.736988,0.675906,2
map,1.123133,-0.670723,-0.696868,0.717200,2
map,1.123456,-0.695721,-0.703927,0.710272,2
map,1.123581,-0.720720,-0.705976,0.708236,2
map,1.123616,-0.745721,-0.707020,0.707193,2
map,1.123594,-0.770720,-0.707848,0.706365,2
map,1.123511,-0.795721,-0.708640,0.705570,2
map,1.123377,-0.820720,-0.709393,0.704813,2
map,1.123187,-0.845720,-0.710162,0.704039,2
map,1.122944,-0.870718,-0.710940,0.703252,2
map,1.122643,-0.895717,-0.711755,0.702427,2
map,1.122284,-0.920714,-0.712602,0.701569,2
map,1.121863,-0.945711,-0.713484,0.700671,2
map,1.121378,-0.970706,-0.714398,0.699740,2
map,1.120827,-0.995700,-0.715351,0.698766,2
map,1.120205,-1.020692,-0.716339,0.697752,2
map,1.119513,-1.045682,-0.717358,0.696705,2
map,1.118745,-1.070670,-0.718408,0.695622,2
map,1.117902,-1.095656,-0.719490,0.694503,2
map,1.116979,-1.120639,-0.720597,0.693354,2
map,1.115976,-1.145619,-0.721729,0.692176,2
map,1.114889,-1.170595,-0.722886,0.690967,2
map,1.113719,-1.195568,-0.724067,0.689730,2
map,1.112462,-1.220537,-0.725267,0.688468,2
map,1.111118,-1.245500,-0.726484,0.687183,2
map,1.109684,-1.270459,-0.727719,0.685875,2
map,1.108160,-1.295412,-0.728971,0.684545,2
map,1.106544,-1.320360,-0.730234,0.683197,2
map,1.104836,-1.345302,-0.731515,0.681825,2
map,1.103033,-1.370237,-0.732807,0.680436,2
map,1.101136,-1.395164,-0.734110,0.679030,2
map,1.099141,-1.420085,-0.735429,0.677602,2
map,1.097050,-1.444997,-0.736756,0.676159,2
map,1.094860,-1.469901,-0.738092,0.674700,2
map,1.092572,-1.494797,-0.739440,0.673222,2
map,1.090183,-1.519682,-0.740799,0.671727,2
map,1.087694,-1.544558,-0.742170,0.670212,2
map,1.085101,-1.569423,-0.743549,0.668682,2
map,1.082407,-1.594277,-0.744937,0.667134,2
map,1.079608,-1.619120,-0.746339,0.665566,2
map,1.076705,-1.643951,-0.747473,0.664293,2
map,1.073737,-1.668774,-0.747965,0.663738,2
map,1.070760,-1.693596,-0.748085,0.663603,2
map,1.067774,-1.718417,-0.748198,0.663476,2
map,1.064780,-1.743237,-0.748297,0.663364,2
map,1.061779,-1.768056,-0.748385,0.663264,2
map,1.058772,-1.792876,-0.748459,0.663181,2
map,1.055760,-1.817693,-0.748524,0.663108,2
map,1.052743,-1.842510,-0.748575,0.663050,2
map,1.049723,-1.867327,-0.748613,0.663008,2
map,1.046701,-1.892144,-0.748635,0.662982,2
map,1.043678,-1.916961,-0.748646,0.662970,2
map,1.040654,-1.941777,-0.748643,0.662973,2
map,1.037631,-1.966594,-0.748625,0.662994,2
map,1.034610,-1.991411,-0.748595,0.663028,2
map,1.031592,-2.016227,-0.748554,0.663074,2
map,1.028577,-2.041045,-0.748498,0.663137,2
map,1.025567,-2.065863,-0.748468,0.663171,2
map,1.022556,-2.090681,-0.748480,0.663157,2
map,1.019544,-2.115499,-0.748501,0.663134,2
map,1.016531,-2.140317,-0.748513,0.663120,2
map,1.013517,-2.165134,-0.748523,0.663108,2
map,1.010502,-2.189952,-0.748528,0.663103,2
map,1.007488,-2.214770,-0.748523,0.663108,2
map,1.004474,-2.239587,-0.748518,0.663114,2
map,1.001460,-2.264405,-0.748506,0.663128,2
map,0.998448,-2.289222,-0.748485,0.663152,2
map,0.995437,-2.314041,-0.748462,0.663178,2
map,0.992428,-2.338859,-0.748429,0.663215,2
map,0.989422,-2.363678,-0.748389,0.663261,2
map,0.986419,-2.388497,-0.748343,0.663312,2
map,0.983420,-2.413316,-0.748292,0.663370,2
map,0.980425,-2.438136,-0.748233,0.663436,2
map,0.977435,-2.462957,-0.748172,0.663505,2
