frame,child_frame,odom_position_x,odom_position_y,odom_orientation_z,odom_orientation_w,odom_linear_x,odom_angular_z
/odom,/base_footprint,1.133726,-0.599733,0.710199,0.704001,0.000083,-0.000474
/odom,/base_footprint,1.133726,-0.599723,0.710187,0.704013,0.000094,-0.000309
/odom,/base_footprint,1.133726,-0.599765,0.709301,0.704906,-0.000820,-0.088539
/odom,/base_footprint,1.133723,-0.600070,0.697466,0.716618,-0.003112,-0.332732
/odom,/base_footprint,1.133713,-0.600308,0.686147,0.727463,-0.003018,-0.459401
/odom,/base_footprint,1.133694,-0.600549,0.671249,0.741232,-0.002936,-0.513387
/odom,/base_footprint,1.133638,-0.600964,0.644310,0.764765,-0.002929,-0.510550
/odom,/base_footprint,1.133589,-0.601213,0.628586,0.777740,-0.003164,-0.510031
/odom,/base_footprint,1.133513,-0.601529,0.608465,0.793581,-0.003371,-0.513642
/odom,/base_footprint,1.133430,-0.601814,0.592071,0.805886,-0.003887,-0.511924
/odom,/base_footprint,1.133283,-0.602238,0.566964,0.823742,-0.003799,-0.515122
/odom,/base_footprint,1.133124,-0.602623,0.545680,0.837994,-0.004319,-0.509644
/odom,/base_footprint,1.132990,-0.602911,0.528366,0.849017,-0.003784,-0.513951
/odom,/base_footprint,1.132757,-0.603348,0.502002,0.864866,-0.004210,-0.511083
/odom,/base_footprint,1.132590,-0.603628,0.484181,0.874968,-0.004097,-0.513163
/odom,/base_footprint,1.132247,-0.604133,0.452548,0.891740,-0.004454,-0.510555
/odom,/base_footprint,1.132040,-0.604403,0.434187,0.900823,-0.004319,-0.512758
/odom,/base_footprint,1.131805,-0.604684,0.410802,0.911725,-0.003360,-0.517975
/odom,/base_footprint,1.131599,-0.604907,0.391933,0.919994,-0.004098,-0.512248
/odom,/base_footprint,1.131218,-0.605280,0.363562,0.931570,-0.004728,-0.509130
/odom,/base_footprint,1.130948,-0.605518,0.344486,0.938792,-0.004500,-0.509007
/odom,/base_footprint,1.130477,-0.605890,0.310683,0.950514,-0.004157,-0.511332
/odom,/base_footprint,1.130221,-0.606069,0.291117,0.956688,-0.003880,-0.513197
/odom,/base_footprint,1.129967,-0.606233,0.271393,0.962469,-0.003765,-0.514407
/odom,/base_footprint,1.129484,-0.606505,0.236684,0.971587,-0.004031,-0.511584
/odom,/base_footprint,1.129189,-0.606650,0.216787,0.976219,-0.004139,-0.510619
