frame,local_plan_position_x,local_plan_position_y,local_plan_orientation_z,local_plan_orientation_w,ID
odom,-2.919353,-3.641809,-0.113765,0.993508,3
odom,-2.843477,-3.658791,-0.100302,0.994957,3
odom,-2.777968,-3.669750,-0.058522,0.998286,3
odom,-2.722241,-3.673286,0.003273,0.999995,3

odom,-3.981006,-4.828306,-0.998924,0.046381,4
odom,-3.980601,-4.828273,0.999752,0.022258,4
odom,-3.980222,-4.828287,0.995862,0.090879,4
odom,-3.979877,-4.828338,0.987243,0.159219,4
odom,-3.979663,-4.828379,0.973786,0.227466,4
odom,-3.992451,-4.820836,0.955312,0.295598,4
odom,-4.012705,-4.804682,0.931942,0.362607,4
odom,-4.038099,-4.777749,0.903826,0.427901,4
odom,-4.065866,-4.738375,0.871200,0.490929,4
odom,-4.092830,-4.685657,0.834370,0.551205,4
odom,-4.115628,-4.619558,0.793681,0.608334,4
odom,-4.130961,-4.540908,0.749487,0.662019,4
odom,-4.135820,-4.451313,0.702131,0.712048,4
odom,-4.127656,-4.353041,0.651931,0.758279,4
odom,-4.104502,-4.248879,0.599186,0.800610,4
odom,-4.065076,-4.141991,0.544182,0.838967,4
odom,-4.008992,-4.036014,0.487354,0.873205,4
odom,-3.939178,-3.937986,0.428877,0.903363,4
odom,-3.857118,-3.849893,0.368971,0.929441,4
odom,-3.764181,-3.773106,0.307811,0.951448,4
odom,-3.661355,-3.708568,0.245270,0.969455,4
odom,-3.555896,-3.659730,0.184612,0.982812,4
odom,-3.442334,-3.623633,0.121509,0.992590,4
odom,-3.321653,-3.601967,0.055451,0.998461,4
odom,-3.204320,-3.596825,-0.012112,0.999927,4
odom,-3.095227,-3.606135,-0.071106,0.997469,4
odom,-3.003296,-3.622807,-0.103285,0.994652,4
odom,-2.919353,-3.641809,-0.113765,0.993508,4
odom,-2.843477,-3.658791,-0.100302,0.994957,4
odom,-2.777968,-3.669750,-0.058522,0.998286,4
odom,-2.722241,-3.673286,0.003273,0.999995,4

odom,-3.981062,-4.828315,-0.999644,0.026682,5
odom,-3.980348,-4.828369,0.999108,0.042237,5
odom,-3.979636,-4.828511,0.993826,0.110953,5
odom,-3.978963,-4.828735,0.983827,0.179120,5
odom,-3.978359,-4.829025,0.969173,0.246380,5
odom,-3.977839,-4.829363,0.949970,0.312340,5
odom,-3.983652,-4.824429,0.926404,0.376531,5
odom,-3.996514,-4.810044,0.898238,0.439509,5
odom,-4.013939,-4.784103,0.865674,0.500609,5
odom,-4.033089,-4.744797,0.829052,0.559172,5
odom,-4.050562,-4.691360,0.788869,0.614561,5
odom,-4.062787,-4.624369,0.745741,0.666236,5
odom,-4.066538,-4.545683,0.700322,0.713827,5
odom,-4.059352,-4.458086,0.653219,0.757169,5
odom,-4.039696,-4.364792,0.604915,0.796290,5
odom,-4.006905,-4.268994,0.555723,0.831367,5
odom,-3.960791,-4.173251,0.505582,0.862778,5
odom,-3.900754,-4.078844,0.453848,0.891079,5
odom,-3.829021,-3.990762,0.400656,0.916228,5
odom,-3.751146,-3.915030,0.346690,0.937980,5
odom,-3.662260,-3.846954,0.291456,0.956584,5
odom,-3.571065,-3.792397,0.238656,0.971104,5
odom,-3.473707,-3.747997,0.185612,0.982623,5
odom,-3.371866,-3.714524,0.132767,0.991147,5
odom,-3.267106,-3.691802,0.085166,0.996367,5
odom,-3.088162,-3.671733,0.030845,0.999524,5
odom,-2.933962,-3.666087,0.012647,0.999920,5
odom,-2.863720,-3.666832,-0.005679,0.999984,5
odom,-2.798482,-3.669491,-0.016499,0.999864,5
odom,-2.752071,-3.671905,-0.009766,0.999952,5
odom,-2.722241,-3.673286,0.003273,0.999995,5

odom,-3.980624,-4.828299,-0.999999,0.001352,6
odom,-3.980027,-4.828301,0.998056,0.062323,6
odom,-3.979479,-4.828362,0.992055,0.125807,6
odom,-3.978992,-4.828466,0.982028,0.188733,6
odom,-3.990798,-4.822735,0.967061,0.254544,6
odom,-4.010808,-4.809346,0.946218,0.323529,6
odom,-4.036978,-4.785796,0.920600,0.390506,6
odom,-4.066765,-4.750116,0.890510,0.454963,6
odom,-4.097052,-4.701204,0.856296,0.516486,6
odom,-4.124454,-4.638956,0.818329,0.574750,6
odom,-4.145676,-4.564222,0.776977,0.629529,6
odom,-4.157776,-4.478615,0.732572,0.680690,6
odom,-4.158325,-4.384275,0.685396,0.728170,6
odom,-4.145447,-4.283656,0.635683,0.771950,6
odom,-4.117791,-4.179363,0.583622,0.812026,6
odom,-4.073967,-4.072900,0.529112,0.848552,6
odom,-4.016923,-3.973672,0.472349,0.881412,6
odom,-3.947784,-3.883268,0.413654,0.910434,6
odom,-3.867637,-3.802875,0.353251,0.935529,6
odom,-3.776769,-3.733004,0.290846,0.956770,6
odom,-3.675956,-3.674866,0.226726,0.973959,6
odom,-3.565561,-3.629699,0.159381,0.987217,6
odom,-3.441522,-3.598017,0.090328,0.995912,6
odom,-3.300548,-3.583408,0.013321,0.999911,6
odom,-3.154807,-3.591841,-0.070823,0.997489,6
odom,-3.047276,-3.611624,-0.110511,0.993875,6
odom,-2.952430,-3.634444,-0.124678,0.992197,6
odom,-2.868958,-3.654769,-0.113042,0.993590,6
odom,-2.798503,-3.668055,-0.072148,0.997394,6
odom,-2.753815,-3.672507,-0.025635,0.999671,6
odom,-2.722241,-3.673286,0.003273,0.999995,6

odom,-3.980610,-4.828301,0.999710,0.024064,7
odom,-3.980315,-4.828303,0.995229,0.097564,7
odom,-3.980042,-4.828338,0.986054,0.166428,7
odom,-3.981509,-4.827657,0.971594,0.236653,7
odom,-3.998945,-4.816856,0.951317,0.308214,7
odom,-4.025891,-4.794106,0.926238,0.376940,7
odom,-4.058072,-4.757785,0.896752,0.442534,7
odom,-4.091315,-4.707343,0.863265,0.504751,7
odom,-4.121731,-4.643203,0.826171,0.563420,7
odom,-4.145888,-4.566546,0.785833,0.618439,7
odom,-4.160901,-4.479093,0.742563,0.669776,7
odom,-4.164436,-4.382908,0.696617,0.717444,7
odom,-4.154671,-4.280269,0.648188,0.761480,7
odom,-4.130226,-4.173559,0.597407,0.801938,7
odom,-4.090104,-4.065349,0.544035,0.839062,7
odom,-4.036366,-3.963424,0.488217,0.872722,7
odom,-3.970385,-3.870087,0.430454,0.902612,7
odom,-3.893769,-3.787027,0.371138,0.928578,7
odom,-3.808279,-3.715502,0.310640,0.950528,7
odom,-3.715637,-3.656311,0.249337,0.968417,7
odom,-3.616167,-3.609462,0.185832,0.982581,7
odom,-3.518739,-3.578263,0.121227,0.992625,7
odom,-3.402430,-3.558172,0.049455,0.998776,7
odom,-3.276744,-3.555043,-0.023239,0.999730,7
odom,-3.161541,-3.568722,-0.091658,0.995790,7
odom,-3.059986,-3.592339,-0.132901,0.991129,7
odom,-2.969612,-3.619010,-0.149412,0.988775,7
odom,-2.889014,-3.643575,-0.141273,0.989971,7
odom,-2.817688,-3.661974,-0.105769,0.994391,7
odom,-2.759792,-3.670779,-0.038859,0.999245,7
odom,-2.720338,-3.672525,0.003726,0.999993,7

odom,-3.980396,-4.828315,0.998764,0.049694,8
odom,-3.975272,-4.829297,0.992194,0.124705,8
odom,-3.974927,-4.829488,0.980371,0.197160,8
odom,-3.974467,-4.829789,0.963353,0.268238,8
odom,-3.986201,-4.821469,0.940198,0.340627,8
odom,-4.006296,-4.801942,0.911446,0.411419,8
odom,-4.032047,-4.767942,0.878223,0.478251,8
odom,-4.059640,-4.717470,0.840895,0.541198,8
odom,-4.084523,-4.650490,0.800076,0.599899,8
odom,-4.102349,-4.568717,0.756354,0.654162,8
odom,-4.109598,-4.475083,0.710246,0.703953,8
odom,-4.103831,-4.373136,0.662176,0.749349,8
odom,-4.083676,-4.266567,0.612478,0.790488,8
odom,-4.048612,-4.158729,0.561328,0.827594,8
odom,-3.999181,-4.053683,0.508485,0.861071,8
odom,-3.938279,-3.957456,0.453914,0.891045,8
odom,-3.869172,-3.873172,0.399001,0.916951,8
odom,-3.797505,-3.804267,0.344994,0.938605,8
odom,-3.707278,-3.736789,0.283956,0.958837,8
odom,-3.596287,-3.675338,0.214848,0.976647,8
odom,-3.489577,-3.634510,0.148388,0.988929,8
odom,-3.377157,-3.607762,0.086168,0.996281,8
odom,-3.257310,-3.595226,0.021026,0.999779,8
odom,-3.076320,-3.605176,-0.072588,0.997362,8
odom,-2.932462,-3.632215,-0.107364,0.994220,8
odom,-2.808615,-3.658043,-0.091492,0.995806,8
odom,-2.716938,-3.666783,0.005533,0.999985,8

odom,-3.978643,-4.828578,0.994895,0.100920,9
odom,-3.978436,-4.828603,0.987140,0.159859,9
odom,-3.978325,-4.828614,0.975673,0.219229,9
odom,-3.992868,-4.820405,0.957962,0.286895,9
odom,-4.019701,-4.799499,0.932384,0.361470,9
odom,-4.054290,-4.762493,0.901073,0.433666,9
odom,-4.091487,-4.707562,0.864587,0.502483,9
odom,-4.125881,-4.634648,0.823519,0.567288,9
odom,-4.152434,-4.545237,0.778407,0.627760,9
odom,-4.166893,-4.441950,0.729688,0.683780,9
odom,-4.165951,-4.328144,0.677709,0.735331,9
odom,-4.147274,-4.207648,0.622765,0.782409,9
odom,-4.109359,-4.084300,0.564733,0.825274,9
odom,-4.054684,-3.968792,0.504054,0.863672,9
odom,-3.984891,-3.863496,0.441044,0.897485,9
odom,-3.901797,-3.770297,0.375907,0.926657,9
odom,-3.807817,-3.691298,0.307914,0.951414,9
odom,-3.710194,-3.630909,0.237910,0.971287,9
odom,-3.611320,-3.588208,0.165292,0.986245,9
odom,-3.489129,-3.557054,0.083103,0.996541,9
odom,-3.347883,-3.545733,-0.002625,0.999997,9
odom,-3.199068,-3.559237,-0.085933,0.996301,9
odom,-3.068117,-3.588712,-0.131455,0.991322,9
odom,-2.956532,-3.620610,-0.142119,0.989850,9
odom,-2.864474,-3.646077,-0.122143,0.992512,9
odom,-2.784976,-3.661975,-0.069090,0.997610,9
odom,-2.716938,-3.666783,0.005533,0.999985,9

odom,-3.978643,-4.828578,0.994895,0.100920,10
odom,-3.978436,-4.828603,0.987140,0.159859,10
odom,-3.978325,-4.828614,0.975673,0.219229,10
odom,-3.992868,-4.820405,0.957962,0.286895,10
odom,-4.019701,-4.799499,0.932384,0.361470,10
odom,-4.054290,-4.762493,0.901073,0.433666,10
odom,-4.091487,-4.707562,0.864587,0.502483,10
odom,-4.125881,-4.634648,0.823519,0.567288,10
odom,-4.152434,-4.545237,0.778407,0.627760,10
odom,-4.166893,-4.441950,0.729688,0.683780,10
odom,-4.165951,-4.328144,0.677709,0.735331,10
odom,-4.147274,-4.207648,0.622765,0.782409,10
odom,-4.109359,-4.084300,0.564733,0.825274,10
odom,-4.054684,-3.968792,0.504054,0.863672,10
odom,-3.984891,-3.863496,0.441044,0.897485,10
odom,-3.901797,-3.770297,0.375907,0.926657,10
odom,-3.807817,-3.691298,0.307914,0.951414,10
odom,-3.710194,-3.630909,0.237910,0.971287,10
odom,-3.611320,-3.588208,0.165292,0.986245,10
odom,-3.489129,-3.557054,0.083103,0.996541,10
odom,-3.347883,-3.545733,-0.002625,0.999997,10
odom,-3.199068,-3.559237,-0.085933,0.996301,10
odom,-3.068117,-3.588712,-0.131455,0.991322,10
odom,-2.956532,-3.620610,-0.142119,0.989850,10
odom,-2.864474,-3.646077,-0.122143,0.992512,10
odom,-2.784976,-3.661975,-0.069090,0.997610,10
odom,-2.716938,-3.666783,0.005533,0.999985,10

odom,-3.978472,-4.828624,0.988391,0.151933,11
odom,-3.978095,-4.828706,0.973969,0.226683,11
odom,-3.977042,-4.829243,0.954045,0.299663,11
odom,-3.989248,-4.819160,0.928273,0.371898,11
odom,-4.008841,-4.797216,0.896954,0.442125,11
odom,-4.032254,-4.761170,0.860421,0.509585,11
odom,-4.055425,-4.709782,0.819178,0.573539,11
odom,-4.074047,-4.643192,0.773867,0.633348,11
odom,-4.084062,-4.562984,0.725222,0.688515,11
odom,-4.082156,-4.472001,0.674031,0.738703,11
odom,-4.066127,-4.373976,0.621101,0.783730,11
odom,-4.035047,-4.273002,0.567188,0.823589,11
odom,-3.989117,-4.172902,0.512873,0.858464,11
odom,-3.928985,-4.076398,0.458234,0.888831,11
odom,-3.858253,-3.988873,0.404189,0.914675,11
odom,-3.778804,-3.911381,0.350239,0.936660,11
odom,-3.688805,-3.842110,0.294645,0.955607,11
odom,-3.589012,-3.782547,0.237592,0.971365,11
odom,-3.468714,-3.728963,0.178659,0.983911,11
odom,-3.312414,-3.678859,0.129927,0.991524,11
odom,-3.173145,-3.648705,0.081104,0.996706,11
odom,-3.068623,-3.638125,0.018954,0.999820,11
odom,-2.980665,-3.638163,-0.020441,0.999791,11
odom,-2.904777,-3.642849,-0.042074,0.999115,11
odom,-2.838896,-3.648735,-0.047606,0.998866,11
odom,-2.780745,-3.653579,-0.035901,0.999355,11
odom,-2.723619,-3.655144,0.008163,0.999967,11

odom,-3.978472,-4.828624,0.988391,0.151933,12
odom,-3.978095,-4.828706,0.973969,0.226683,12
odom,-3.977042,-4.829243,0.954045,0.299663,12
odom,-3.989248,-4.819160,0.928273,0.371898,12
odom,-4.008841,-4.797216,0.896954,0.442125,12
odom,-4.032254,-4.761170,0.860421,0.509585,12
odom,-4.055425,-4.709782,0.819178,0.573539,12
odom,-4.074047,-4.643192,0.773867,0.633348,12
odom,-4.084062,-4.562984,0.725222,0.688515,12
odom,-4.082156,-4.472001,0.674031,0.738703,12
odom,-4.066127,-4.373976,0.621101,0.783730,12
odom,-4.035047,-4.273002,0.567188,0.823589,12
odom,-3.989117,-4.172902,0.512873,0.858464,12
odom,-3.928985,-4.076398,0.458234,0.888831,12
odom,-3.858253,-3.988873,0.404189,0.914675,12
odom,-3.778804,-3.911381,0.350239,0.936660,12
odom,-3.688805,-3.842110,0.294645,0.955607,12
odom,-3.589012,-3.782547,0.237592,0.971365,12
odom,-3.468714,-3.728963,0.178659,0.983911,12
odom,-3.312414,-3.678859,0.129927,0.991524,12
odom,-3.173145,-3.648705,0.081104,0.996706,12
odom,-3.068623,-3.638125,0.018954,0.999820,12
odom,-2.980665,-3.638163,-0.020441,0.999791,12
odom,-2.904777,-3.642849,-0.042074,0.999115,12
odom,-2.838896,-3.648735,-0.047606,0.998866,12
odom,-2.780745,-3.653579,-0.035901,0.999355,12
odom,-2.723619,-3.655144,0.008163,0.999967,12

odom,-3.978299,-4.828681,0.984124,0.177482,13
odom,-3.977465,-4.828970,0.968635,0.248487,13
odom,-3.976648,-4.829385,0.948360,0.317197,13
odom,-3.986880,-4.820285,0.922862,0.385130,13
odom,-4.002818,-4.801419,0.892183,0.451674,13
odom,-4.022253,-4.770148,0.856531,0.516096,13
odom,-4.041999,-4.724695,0.816315,0.577608,13
odom,-4.058227,-4.664682,0.772139,0.635454,13
odom,-4.067081,-4.591326,0.724760,0.689001,13
odom,-4.065328,-4.507246,0.675013,0.737806,13
odom,-4.050797,-4.415987,0.623721,0.781647,13
odom,-4.022542,-4.321405,0.571622,0.820517,13
odom,-3.980771,-4.227264,0.519382,0.854542,13
odom,-3.926209,-4.136236,0.467176,0.884164,13
odom,-3.860054,-4.050607,0.415302,0.909684,13
odom,-3.786389,-3.974833,0.364091,0.931363,13
odom,-3.706282,-3.908739,0.313282,0.949660,13
odom,-3.618317,-3.850888,0.261463,0.965214,13
odom,-3.521931,-3.801199,0.211211,0.977440,13
odom,-3.378773,-3.744038,0.166817,0.985988,13
odom,-3.222399,-3.697186,0.122741,0.992439,13
odom,-3.094517,-3.671580,0.072776,0.997348,13
odom,-3.017384,-3.662386,0.040427,0.999183,13
odom,-2.950303,-3.658146,0.015870,0.999874,13
odom,-2.889312,-3.656727,-0.000420,1.000000,13
odom,-2.832475,-3.656581,-0.005445,0.999985,13
odom,-2.779545,-3.656226,0.003544,0.999994,13
odom,-2.723619,-3.655144,0.008163,0.999967,13

odom,-3.978116,-4.828757,0.979219,0.202807,14
odom,-3.977411,-4.829024,0.963716,0.266929,14
odom,-3.976829,-4.829313,0.943307,0.331922,14
odom,-3.986147,-4.820553,0.918166,0.396196,14
odom,-4.000863,-4.802389,0.888243,0.459375,14
odom,-4.018792,-4.772622,0.853743,0.520695,14
odom,-4.037035,-4.729747,0.815046,0.579396,14
odom,-4.052180,-4.673432,0.772700,0.634772,14
odom,-4.060801,-4.604692,0.727371,0.686244,14
odom,-4.059962,-4.525737,0.679785,0.733411,14
odom,-4.047596,-4.439585,0.630649,0.776068,14
odom,-4.022643,-4.349584,0.580597,0.814191,14
odom,-3.985022,-4.259073,0.530213,0.847864,14
odom,-3.935040,-4.170381,0.479564,0.877507,14
odom,-3.873794,-4.086122,0.429080,0.903267,14
odom,-3.803531,-4.009223,0.378637,0.925545,14
odom,-3.725702,-3.940813,0.327925,0.944704,14
odom,-3.637985,-3.879297,0.275209,0.961384,14
odom,-3.539998,-3.825819,0.220191,0.975457,14
odom,-3.413630,-3.774224,0.165764,0.986165,14
odom,-3.234764,-3.720305,0.126109,0.992016,14
odom,-3.069698,-3.684847,0.083971,0.996468,14
odom,-2.956524,-3.669105,0.051005,0.998698,14
odom,-2.890324,-3.663407,0.027036,0.999634,14
odom,-2.833077,-3.660243,0.018847,0.999822,14
odom,-2.779891,-3.657442,0.024186,0.999707,14
odom,-2.723619,-3.655144,0.008163,0.999967,14

odom,-3.977825,-4.828892,0.973682,0.227912,15
odom,-3.987770,-4.822974,0.954847,0.297098,15
odom,-4.005902,-4.808341,0.930711,0.365755,15
odom,-4.029894,-4.782475,0.901999,0.431738,15
odom,-4.056796,-4.743612,0.869165,0.494522,15
odom,-4.083203,-4.691020,0.832652,0.553796,15
odom,-4.105619,-4.625068,0.792907,0.609342,15
odom,-4.120824,-4.547090,0.750346,0.661045,15
odom,-4.126115,-4.459060,0.705298,0.708911,15
odom,-4.119366,-4.363233,0.657949,0.753063,15
odom,-4.098907,-4.261840,0.608288,0.793716,15
odom,-4.063255,-4.156883,0.556040,0.831155,15
odom,-4.010239,-4.049205,0.500104,0.865965,15
odom,-3.940086,-3.944875,0.439501,0.898242,15
odom,-3.817055,-3.814773,0.350545,0.936546,15
odom,-3.688386,-3.721089,0.267619,0.963525,15
odom,-3.539110,-3.649069,0.177065,0.984199,15
odom,-3.328234,-3.597188,0.063683,0.997970,15
odom,-3.123947,-3.594419,-0.048486,0.998824,15
odom,-2.976461,-3.616210,-0.094296,0.995544,15
odom,-2.891958,-3.633143,-0.099581,0.995029,15
odom,-2.807704,-3.648770,-0.079889,0.996804,15
odom,-2.723619,-3.655144,0.008163,0.999967,15

odom,-3.983565,-4.825551,0.960671,0.277689,16
odom,-4.004782,-4.810290,0.942251,0.334906,16
odom,-4.029396,-4.787591,0.919942,0.392055,16
odom,-4.056073,-4.756044,0.893597,0.448871,16
odom,-4.083029,-4.714506,0.863201,0.504860,16
odom,-4.108117,-4.662222,0.828817,0.559520,16
odom,-4.128921,-4.598935,0.790574,0.612367,16
odom,-4.142894,-4.524951,0.748649,0.662966,16
odom,-4.147501,-4.441167,0.703251,0.710942,16
odom,-4.140356,-4.349048,0.654594,0.755980,16
odom,-4.119351,-4.250591,0.602897,0.797819,16
odom,-4.082780,-4.148300,0.548385,0.836226,16
odom,-4.029402,-4.044994,0.491229,0.871031,16
odom,-3.960924,-3.947159,0.431900,0.901922,16
odom,-3.879544,-3.858805,0.370697,0.928754,16
odom,-3.789485,-3.783732,0.309736,0.950823,16
odom,-3.691675,-3.721548,0.248413,0.968654,16
odom,-3.587381,-3.672554,0.186536,0.982448,16
odom,-3.453576,-3.631343,0.110082,0.993923,16
odom,-3.273570,-3.608730,0.015217,0.999884,16
odom,-3.106941,-3.615709,-0.055100,0.998481,16
odom,-2.972410,-3.634037,-0.076069,0.997103,16
odom,-2.879952,-3.647496,-0.059969,0.998200,16
odom,-2.808881,-3.653270,-0.013264,0.999912,16
odom,-2.767401,-3.653946,0.004433,0.999990,16
odom,-2.735482,-3.654006,0.002851,0.999996,16

odom,-3.983565,-4.825551,0.960671,0.277689,17
odom,-4.004782,-4.810290,0.942251,0.334906,17
odom,-4.029396,-4.787591,0.919942,0.392055,17
odom,-4.056073,-4.756044,0.893597,0.448871,17
odom,-4.083029,-4.714506,0.863201,0.504860,17
odom,-4.108117,-4.662222,0.828817,0.559520,17
odom,-4.128921,-4.598935,0.790574,0.612367,17
odom,-4.142894,-4.524951,0.748649,0.662966,17
odom,-4.147501,-4.441167,0.703251,0.710942,17
odom,-4.140356,-4.349048,0.654594,0.755980,17
odom,-4.119351,-4.250591,0.602897,0.797819,17
odom,-4.082780,-4.148300,0.548385,0.836226,17
odom,-4.029402,-4.044994,0.491229,0.871031,17
odom,-3.960924,-3.947159,0.431900,0.901922,17
odom,-3.879544,-3.858805,0.370697,0.928754,17
odom,-3.789485,-3.783732,0.309736,0.950823,17
odom,-3.691675,-3.721548,0.248413,0.968654,17
odom,-3.587381,-3.672554,0.186536,0.982448,17
odom,-3.453576,-3.631343,0.110082,0.993923,17
odom,-3.273570,-3.608730,0.015217,0.999884,17
odom,-3.106941,-3.615709,-0.055100,0.998481,17
odom,-2.972410,-3.634037,-0.076069,0.997103,17
odom,-2.879952,-3.647496,-0.059969,0.998200,17
odom,-2.808881,-3.653270,-0.013264,0.999912,17
odom,-2.767401,-3.653946,0.004433,0.999990,17
odom,-2.735482,-3.654006,0.002851,0.999996,17

odom,-3.990103,-4.821156,0.953246,0.302194,18
odom,-4.011839,-4.802685,0.923138,0.384468,18
odom,-4.033695,-4.777194,0.893885,0.448297,18
odom,-4.056447,-4.741689,0.860832,0.508889,18
odom,-4.077949,-4.695148,0.824066,0.566494,18
odom,-4.095696,-4.637117,0.783734,0.621096,18
odom,-4.106987,-4.567846,0.740055,0.672546,18
odom,-4.109146,-4.488346,0.693312,0.720638,18
odom,-4.099751,-4.400374,0.643836,0.765163,18
odom,-4.076854,-4.306334,0.591995,0.805942,18
odom,-4.039152,-4.209125,0.538174,0.842834,18
odom,-3.986101,-4.111932,0.482765,0.875750,18
odom,-3.917615,-4.017589,0.425872,0.904783,18
odom,-3.836586,-3.931481,0.367819,0.929898,18
odom,-3.745471,-3.856239,0.309220,0.950990,18
odom,-3.644907,-3.792330,0.249783,0.968302,18
odom,-3.539737,-3.742266,0.191085,0.981574,18
odom,-3.418971,-3.702350,0.126940,0.991910,18
odom,-3.283734,-3.677107,0.057451,0.998348,18
odom,-3.161273,-3.668009,0.016834,0.999858,18
odom,-3.055402,-3.666115,0.001174,0.999999,18
odom,-2.964598,-3.665520,0.005476,0.999985,18
odom,-2.881983,-3.662594,0.030102,0.999547,18
odom,-2.811196,-3.658020,0.034748,0.999396,18
odom,-2.765145,-3.655212,0.021146,0.999776,18
odom,-2.735482,-3.654006,0.002851,0.999996,18

odom,-4.003960,-4.810327,0.936355,0.351055,19
odom,-4.017129,-4.797092,0.911491,0.411320,19
odom,-4.033094,-4.776341,0.883752,0.467956,19
odom,-4.050910,-4.745910,0.852059,0.523445,19
odom,-4.068628,-4.704209,0.816515,0.577324,19
odom,-4.083691,-4.650376,0.777396,0.629012,19
odom,-4.093213,-4.584555,0.735123,0.677934,19
odom,-4.094377,-4.507999,0.690209,0.723610,19
odom,-4.084827,-4.422910,0.643191,0.765706,19
odom,-4.062925,-4.332096,0.594552,0.804057,19
odom,-4.027811,-4.238566,0.544667,0.838652,19
odom,-3.979198,-4.145054,0.493671,0.869649,19
odom,-3.916484,-4.053085,0.441040,0.897488,19
odom,-3.839896,-3.965390,0.386411,0.922327,19
odom,-3.752818,-3.886956,0.330595,0.943773,19
odom,-3.656383,-3.819004,0.273662,0.961826,19
odom,-3.560426,-3.766737,0.219728,0.975561,19
odom,-3.459146,-3.725400,0.165028,0.986289,19
odom,-3.355597,-3.696022,0.110101,0.993920,19
odom,-3.258593,-3.679086,0.061953,0.998079,19
odom,-3.168890,-3.670973,0.030089,0.999547,19
odom,-3.085050,-3.667563,0.012470,0.999922,19
odom,-3.006682,-3.666062,0.008657,0.999963,19
odom,-2.934978,-3.664250,0.018741,0.999824,19
odom,-2.869495,-3.660764,0.036788,0.999323,19
odom,-2.808537,-3.656235,0.039873,0.999205,19
odom,-2.741278,-3.653197,0.003704,0.999993,19

odom,-4.003960,-4.810327,0.936355,0.351055,20
odom,-4.017129,-4.797092,0.911491,0.411320,20
odom,-4.033094,-4.776341,0.883752,0.467956,20
odom,-4.050910,-4.745910,0.852059,0.523445,20
odom,-4.068628,-4.704209,0.816515,0.577324,20
odom,-4.083691,-4.650376,0.777396,0.629012,20
odom,-4.093213,-4.584555,0.735123,0.677934,20
odom,-4.094377,-4.507999,0.690209,0.723610,20
