frame,amcl_position_x,amcl_position_y,amcl_orientation_z,amcl_orientation_w
map,-4.026427,-4.591920,-0.998546,0.053907
map,-4.026427,-4.591920,-0.998546,0.053907
map,-4.026427,-4.591920,-0.998546,0.053907
map,-4.026427,-4.591920,-0.998546,0.053907
map,-4.026427,-4.591920,-0.998546,0.053907
map,-4.026427,-4.591920,-0.998546,0.053907
map,-4.026427,-4.591920,-0.998546,0.053907
map,-4.037760,-4.593426,0.998579,0.053299
map,-4.037760,-4.593426,0.998579,0.053299
map,-4.037760,-4.593426,0.998579,0.053299
map,-4.037760,-4.593426,0.998579,0.053299
map,-4.038867,-4.591849,0.987525,0.157461
map,-4.038867,-4.591849,0.987525,0.157461
map,-4.038867,-4.591849,0.987525,0.157461
map,-4.038867,-4.591849,0.987525,0.157461
map,-4.042426,-4.600827,0.967157,0.254180
map,-4.042426,-4.600827,0.967157,0.254180
map,-4.042426,-4.600827,0.967157,0.254180
map,-4.042426,-4.600827,0.967157,0.254180
map,-4.062169,-4.582308,0.935677,0.352858
map,-4.062169,-4.582308,0.935677,0.352858
map,-4.062169,-4.582308,0.935677,0.352858
map,-4.062169,-4.582308,0.935677,0.352858
map,-4.084507,-4.549144,0.893123,0.449813
map,-4.084507,-4.549144,0.893123,0.449813
map,-4.084507,-4.549144,0.893123,0.449813
map,-4.084507,-4.549144,0.893123,0.449813
map,-4.117497,-4.485137,0.842606,0.538530
map,-4.117497,-4.485137,0.842606,0.538530
map,-4.117497,-4.485137,0.842606,0.538530
map,-4.117497,-4.485137,0.842606,0.538530
map,-4.162734,-4.350226,0.781848,0.623469
map,-4.162734,-4.350226,0.781848,0.623469
map,-4.162734,-4.350226,0.781848,0.623469
map,-4.162734,-4.350226,0.781848,0.623469
map,-4.183704,-4.193960,0.713117,0.701045
map,-4.183704,-4.193960,0.713117,0.701045
map,-4.183704,-4.193960,0.713117,0.701045
map,-4.183704,-4.193960,0.713117,0.701045
map,-4.178067,-4.039925,0.636462,0.771308
map,-4.178067,-4.039925,0.636462,0.771308
map,-4.178067,-4.039925,0.636462,0.771308
map,-4.178067,-4.039925,0.636462,0.771308
map,-4.141230,-3.901515,0.556396,0.830917
map,-4.141230,-3.901515,0.556396,0.830917
map,-4.141230,-3.901515,0.556396,0.830917
map,-4.141230,-3.901515,0.556396,0.830917
map,-4.076190,-3.775402,0.468178,0.883634
map,-4.076190,-3.775402,0.468178,0.883634
map,-4.076190,-3.775402,0.468178,0.883634
map,-4.076190,-3.775402,0.468178,0.883634
map,-3.992490,-3.672463,0.378619,0.925553
map,-3.992490,-3.672463,0.378619,0.925553
map,-3.992490,-3.672463,0.378619,0.925553
map,-3.992490,-3.672463,0.378619,0.925553
map,-3.860094,-3.566093,0.282015,0.959410
map,-3.860094,-3.566093,0.282015,0.959410
map,-3.860094,-3.566093,0.282015,0.959410
map,-3.860094,-3.566093,0.282015,0.959410
map,-3.860094,-3.566093,0.282015,0.959410
map,-3.653955,-3.453508,0.192221,0.981352
map,-3.653955,-3.453508,0.192221,0.981352
map,-3.653955,-3.453508,0.192221,0.981352
map,-3.653955,-3.453508,0.192221,0.981352
map,-3.509848,-3.409745,0.088263,0.996097
map,-3.509848,-3.409745,0.088263,0.996097
map,-3.509848,-3.409745,0.088263,0.996097
map,-3.509848,-3.409745,0.088263,0.996097
map,-3.509848,-3.409745,0.088263,0.996097
map,-3.247258,-3.386292,0.017503,0.999847
map,-3.247258,-3.386292,0.017503,0.999847
map,-3.247258,-3.386292,0.017503,0.999847
map,-3.247258,-3.386292,0.017503,0.999847
map,-3.066044,-3.387247,-0.038407,0.999262
map,-3.066044,-3.387247,-0.038407,0.999262
map,-3.066044,-3.387247,-0.038407,0.999262
map,-3.066044,-3.387247,-0.038407,0.999262
map,-3.066044,-3.387247,-0.038407,0.999262
map,-2.816076,-3.415955,-0.058750,0.998273
map,-2.816076,-3.415955,-0.058750,0.998273
map,-2.816076,-3.415955,-0.058750,0.998273
map,-2.816076,-3.415955,-0.058750,0.998273
map,-2.816076,-3.415955,-0.058750,0.998273
map,-2.555058,-3.446998,-0.052744,0.998608
map,-2.555058,-3.446998,-0.052744,0.998608
map,-2.555058,-3.446998,-0.052744,0.998608
map,-2.555058,-3.446998,-0.052744,0.998608
map,-2.555058,-3.446998,-0.052744,0.998608
map,-2.293308,-3.471772,-0.017754,0.999842
map,-2.293308,-3.471772,-0.017754,0.999842
map,-2.293308,-3.471772,-0.017754,0.999842
map,-2.293308,-3.471772,-0.017754,0.999842
map,-2.293308,-3.471772,-0.017754,0.999842
map,-2.048675,-3.478509,-0.004444,0.999990
map,-2.048675,-3.478509,-0.004444,0.999990
map,-2.048675,-3.478509,-0.004444,0.999990
map,-2.048675,-3.478509,-0.004444,0.999990
map,-2.048675,-3.478509,-0.004444,0.999990
map,-1.808950,-3.470954,0.032959,0.999457
map,-1.808950,-3.470954,0.032959,0.999457
map,-1.808950,-3.470954,0.032959,0.999457
map,-1.808950,-3.470954,0.032959,0.999457
map,-1.599940,-3.467097,-0.014073,0.999901
map,-1.599940,-3.467097,-0.014073,0.999901
map,-1.599940,-3.467097,-0.014073,0.999901
map,-1.599940,-3.467097,-0.014073,0.999901
map,-1.599940,-3.467097,-0.014073,0.999901
map,-1.344800,-3.478734,-0.028170,0.999603
map,-1.344800,-3.478734,-0.028170,0.999603
map,-1.344800,-3.478734,-0.028170,0.999603
map,-1.344800,-3.478734,-0.028170,0.999603
map,-1.138828,-3.492344,-0.035970,0.999353
map,-1.138828,-3.492344,-0.035970,0.999353
map,-1.138828,-3.492344,-0.035970,0.999353
map,-1.138828,-3.492344,-0.035970,0.999353
map,-1.138828,-3.492344,-0.035970,0.999353
map,-0.906688,-3.528086,-0.109017,0.994040
map,-0.906688,-3.528086,-0.109017,0.994040
map,-0.906688,-3.528086,-0.109017,0.994040
map,-0.906688,-3.528086,-0.109017,0.994040
map,-0.906688,-3.528086,-0.109017,0.994040
map,-0.678084,-3.584177,-0.120099,0.992762
map,-0.678084,-3.584177,-0.120099,0.992762
map,-0.678084,-3.584177,-0.120099,0.992762
map,-0.678084,-3.584177,-0.120099,0.992762
map,-0.678084,-3.584177,-0.120099,0.992762
map,-0.435257,-3.632151,-0.098266,0.995160
map,-0.435257,-3.632151,-0.098266,0.995160
map,-0.435257,-3.632151,-0.098266,0.995160
map,-0.435257,-3.632151,-0.098266,0.995160
map,-0.235897,-3.690250,-0.186131,0.982525
map,-0.235897,-3.690250,-0.186131,0.982525
map,-0.235897,-3.690250,-0.186131,0.982525
map,-0.235897,-3.690250,-0.186131,0.982525
map,-0.235897,-3.690250,-0.186131,0.982525
map,-0.009175,-3.802473,-0.267975,0.963426
map,-0.009175,-3.802473,-0.267975,0.963426
map,-0.009175,-3.802473,-0.267975,0.963426
map,-0.009175,-3.802473,-0.267975,0.963426
map,-0.009175,-3.802473,-0.267975,0.963426
map,0.198968,-3.937917,-0.296335,0.955084
map,0.198968,-3.937917,-0.296335,0.955084
map,0.198968,-3.937917,-0.296335,0.955084
map,0.198968,-3.937917,-0.296335,0.955084
map,0.198968,-3.937917,-0.296335,0.955084
map,0.417110,-4.080343,-0.278818,0.960344
map,0.417110,-4.080343,-0.278818,0.960344
map,0.417110,-4.080343,-0.278818,0.960344
map,0.417110,-4.080343,-0.278818,0.960344
map,0.417110,-4.080343,-0.278818,0.960344
map,0.647624,-4.206261,-0.221767,0.975100
map,0.647624,-4.206261,-0.221767,0.975100
map,0.647624,-4.206261,-0.221767,0.975100
map,0.647624,-4.206261,-0.221767,0.975100
map,0.647624,-4.206261,-0.221767,0.975100
map,0.883285,-4.296306,-0.148691,0.988884
map,0.883285,-4.296306,-0.148691,0.988884
map,0.883285,-4.296306,-0.148691,0.988884
map,0.883285,-4.296306,-0.148691,0.988884
map,0.883285,-4.296306,-0.148691,0.988884
map,1.161259,-4.353529,-0.046086,0.998937
map,1.161259,-4.353529,-0.046086,0.998937
map,1.161259,-4.353529,-0.046086,0.998937
map,1.161259,-4.353529,-0.046086,0.998937
map,1.364548,-4.354118,0.051443,0.998676
map,1.364548,-4.354118,0.051443,0.998676
map,1.364548,-4.354118,0.051443,0.998676
map,1.364548,-4.354118,0.051443,0.998676
map,1.552551,-4.318237,0.144988,0.989433
map,1.552551,-4.318237,0.144988,0.989433
map,1.552551,-4.318237,0.144988,0.989433
map,1.552551,-4.318237,0.144988,0.989433
map,1.552551,-4.318237,0.144988,0.989433
map,1.774809,-4.233126,0.223945,0.974602
map,1.774809,-4.233126,0.223945,0.974602
map,1.774809,-4.233126,0.223945,0.974602
map,1.774809,-4.233126,0.223945,0.974602
map,1.901390,-4.147048,0.324253,0.945970
map,1.901390,-4.147048,0.324253,0.945970
map,1.901390,-4.147048,0.324253,0.945970
map,1.901390,-4.147048,0.324253,0.945970
map,1.985033,-4.067560,0.421044,0.907040
map,1.985033,-4.067560,0.421044,0.907040
map,1.985033,-4.067560,0.421044,0.907040
map,1.985033,-4.067560,0.421044,0.907040
