frame,footprint_x,footprint_y,footprint_z,ID

odom,-4.260044,-4.862527,0.000000,1
odom,-4.225248,-4.974363,0.000000,1
odom,-4.155226,-5.055665,0.000000,1
odom,-4.059421,-5.103983,0.000000,1
odom,-3.952418,-5.111959,0.000000,1
odom,-3.830657,-5.075947,0.000000,1
odom,-3.749354,-5.005925,0.000000,1
odom,-3.701037,-4.910120,0.000000,1
odom,-3.693060,-4.803117,0.000000,1
odom,-3.729072,-4.681355,0.000000,1
odom,-3.799094,-4.600053,0.000000,1
odom,-3.894900,-4.551735,0.000000,1
odom,-4.001903,-4.543759,0.000000,1
odom,-4.123664,-4.579771,0.000000,1
odom,-4.204967,-4.649793,0.000000,1
odom,-4.253284,-4.745599,0.000000,1

odom,-4.260044,-4.862527,0.000000,2
odom,-4.225248,-4.974363,0.000000,2
odom,-4.155226,-5.055665,0.000000,2
odom,-4.059421,-5.103983,0.000000,2
odom,-3.952418,-5.111959,0.000000,2
odom,-3.830657,-5.075947,0.000000,2
odom,-3.749354,-5.005925,0.000000,2
odom,-3.701037,-4.910120,0.000000,2
odom,-3.693060,-4.803117,0.000000,2
odom,-3.729072,-4.681355,0.000000,2
odom,-3.799094,-4.600053,0.000000,2
odom,-3.894900,-4.551735,0.000000,2
odom,-4.001903,-4.543759,0.000000,2
odom,-4.123664,-4.579771,0.000000,2
odom,-4.204967,-4.649793,0.000000,2
odom,-4.253284,-4.745599,0.000000,2

odom,-4.264499,-4.856534,0.000000,3
odom,-4.232250,-4.969131,0.000000,3
odom,-4.164092,-5.052002,0.000000,3
odom,-4.069407,-5.102481,0.000000,3
odom,-3.962613,-5.112884,0.000000,3
odom,-3.840066,-5.079645,0.000000,3
odom,-3.757195,-5.011486,0.000000,3
odom,-3.706716,-4.916802,0.000000,3
odom,-3.696313,-4.810008,0.000000,3
odom,-3.729552,-4.687460,0.000000,3
odom,-3.797711,-4.604589,0.000000,3
odom,-3.892395,-4.554110,0.000000,3
odom,-3.999189,-4.543707,0.000000,3
odom,-4.121737,-4.576946,0.000000,3
odom,-4.204607,-4.645105,0.000000,3
odom,-4.255086,-4.739789,0.000000,3

odom,-4.264499,-4.856534,0.000000,4
odom,-4.232250,-4.969131,0.000000,4
odom,-4.164092,-5.052002,0.000000,4
