frame,child_frame,odom_position_x,odom_position_y,odom_orientation_z,odom_orientation_w,odom_linear_x,odom_angular_z
/odom,/base_footprint,-0.006712,0.000028,-0.000696,1.000000,-0.000085,0.000150
/odom,/base_footprint,-0.006716,0.000028,-0.000692,1.000000,-0.000023,0.000236
/odom,/base_footprint,-0.006860,0.000029,-0.004198,0.999991,-0.001493,-0.158291
/odom,/base_footprint,-0.007112,0.000033,-0.014209,0.999899,-0.003421,-0.312818
/odom,/base_footprint,-0.007377,0.000044,-0.028142,0.999604,-0.003124,-0.402712
/odom,/base_footprint,-0.007609,0.000062,-0.052223,0.998635,-0.001768,-0.506987
/odom,/base_footprint,-0.007798,0.000087,-0.082623,0.996581,-0.001391,-0.508361
/odom,/base_footprint,-0.006921,-0.000090,-0.103073,0.994674,0.035989,-0.519613
/odom,/base_footprint,0.002733,-0.002539,-0.139113,0.990277,0.094496,-0.516191
/odom,/base_footprint,0.011816,-0.005357,-0.159442,0.987207,0.129694,-0.514279
/odom,/base_footprint,0.022632,-0.009208,-0.179887,0.983687,0.165522,-0.522716
/odom,/base_footprint,0.042659,-0.017538,-0.210432,0.977608,0.194895,-0.515799
/odom,/base_footprint,0.065462,-0.028711,-0.240382,0.970679,0.220605,-0.511106
/odom,/base_footprint,0.077833,-0.035490,-0.255422,0.966830,0.243199,-0.520449
/odom,/base_footprint,0.103675,-0.051271,-0.285337,0.958427,0.260473,-0.515894
/odom,/base_footprint,0.126414,-0.066995,-0.309843,0.950788,0.287555,-0.512622
/odom,/base_footprint,0.145650,-0.081651,-0.329307,0.944223,0.323605,-0.514961
/odom,/base_footprint,0.177215,-0.108401,-0.358164,0.933659,0.380811,-0.510442
/odom,/base_footprint,0.206671,-0.136336,-0.381900,0.924203,0.438851,-0.511670
/odom,/base_footprint,0.231598,-0.162225,-0.400647,0.916232,0.458603,-0.507439
/odom,/base_footprint,0.268568,-0.204745,-0.428261,0.903655,0.477993,-0.505431
/odom,/base_footprint,0.292410,-0.235128,-0.446448,0.894809,0.486280,-0.505968
/odom,/base_footprint,0.332049,-0.291876,-0.477719,0.878513,0.498321,-0.502999
/odom,/base_footprint,0.353104,-0.325869,-0.495292,0.868726,0.500988,-0.502529
/odom,/base_footprint,0.377506,-0.369560,-0.516947,0.856018,0.499565,-0.502135
/odom,/base_footprint,0.399646,-0.414348,-0.538298,0.842754,0.500297,-0.502756
/odom,/base_footprint,0.415744,-0.450996,-0.555104,0.831781,0.500168,-0.501526
/odom,/base_footprint,0.437084,-0.507048,-0.579825,0.814741,0.499994,-0.499640
/odom,/base_footprint,0.452282,-0.554693,-0.599994,0.800004,0.500062,-0.499714
/odom,/base_footprint,0.462712,-0.593305,-0.615858,0.787857,0.499985,-0.499071
/odom,/base_footprint,0.475447,-0.651938,-0.639185,0.769053,0.500199,-0.500908
/odom,/base_footprint,0.483361,-0.701302,-0.658177,0.752863,0.499988,-0.498880
/odom,/base_footprint,0.487935,-0.741040,-0.672202,0.740368,0.499940,-0.424332
/odom,/base_footprint,0.492265,-0.800872,-0.689293,0.724483,0.499950,-0.355013
/odom,/base_footprint,0.493923,-0.850841,-0.700469,0.713683,0.499897,-0.256105
/odom,/base_footprint,0.494287,-0.890829,-0.706826,0.707387,0.499871,-0.175948
/odom,/base_footprint,0.493792,-0.950819,-0.712324,0.701851,0.499890,-0.070749
/odom,/base_footprint,0.492835,-1.000809,-0.716187,0.697908,0.500167,-0.187911
/odom,/base_footprint,0.491463,-1.040802,-0.721673,0.692234,0.499986,-0.146533
/odom,/base_footprint,0.488778,-1.100701,-0.722139,0.691748,0.499753,0.101415
/odom,/base_footprint,0.486868,-1.150676,-0.719605,0.694384,0.500361,0.007944
/odom,/base_footprint,0.485465,-1.190657,-0.718711,0.695309,0.499813,0.088752
/odom,/base_footprint,0.484091,-1.250608,-0.710257,0.703942,0.499929,0.282299
/odom,/base_footprint,0.484418,-1.300605,-0.698381,0.715726,0.499803,0.414137
/odom,/base_footprint,0.487614,-1.360491,-0.677017,0.735967,0.500122,0.505364
/odom,/base_footprint,0.491754,-1.400295,-0.661980,0.749521,0.500227,0.506400
/odom,/base_footprint,0.497483,-1.439757,-0.646590,0.762838,0.497556,0.510399
/odom,/base_footprint,0.511288,-1.507800,-0.619050,0.785352,0.495109,0.506866
/odom,/base_footprint,0.521384,-1.546390,-0.603159,0.797621,0.499422,0.500583
/odom,/base_footprint,0.533046,-1.584645,-0.587076,0.809532,0.500436,0.499878
/odom,/base_footprint,0.557014,-1.650426,-0.561027,0.827798,0.499910,0.393396
/odom,/base_footprint,0.572385,-1.687360,-0.548964,0.835846,0.500176,0.348074
/odom,/base_footprint,0.593087,-1.732873,-0.532531,0.846411,0.499819,0.467492
/odom,/base_footprint,0.620646,-1.786147,-0.507036,0.861925,0.500159,0.498733
/odom,/base_footprint,0.640754,-1.820738,-0.490588,0.871392,0.500095,0.462752
/odom,/base_footprint,0.662125,-1.854550,-0.474558,0.880224,0.500002,0.452383
/odom,/base_footprint,0.702338,-1.911855,-0.449903,0.893077,0.500213,0.291186
/odom,/base_footprint,0.726480,-1.943764,-0.441346,0.897337,0.500147,0.203230
/odom,/base_footprint,0.751138,-1.975260,-0.435039,0.900412,0.500070,0.124237
/odom,/base_footprint,0.782330,-2.014361,-0.433786,0.901016,0.500193,-0.046088
/odom,/base_footprint,0.819545,-2.061433,-0.438899,0.898536,0.500034,-0.159206
/odom,/base_footprint,0.843917,-2.093161,-0.445792,0.895137,0.500156,-0.246267
/odom,/base_footprint,0.884979,-2.149859,-0.464208,0.885726,0.499931,-0.316251
/odom,/base_footprint,0.907280,-2.183069,-0.477378,0.878698,0.500221,-0.440582
/odom,/base_footprint,0.928442,-2.217029,-0.493139,0.869951,0.500024,-0.440967
/odom,/base_footprint,0.953151,-2.260484,-0.513000,0.858389,0.500075,-0.494504
/odom,/base_footprint,0.979982,-2.314159,-0.538469,0.842645,0.499984,-0.499959
/odom,/base_footprint,0.996063,-2.350776,-0.554832,0.831962,0.499932,-0.478566
/odom,/base_footprint,1.010726,-2.387995,-0.570817,0.821077,0.500128,-0.496416
/odom,/base_footprint,1.035682,-2.463980,-0.600039,0.799971,0.499634,-0.341557
/odom,/base_footprint,1.043768,-2.492861,-0.608952,0.793207,0.500136,-0.416506
/odom,/base_footprint,1.057679,-2.551246,-0.629916,0.776663,0.499797,-0.394357
/odom,/base_footprint,1.068613,-2.610222,-0.649326,0.760510,0.500280,-0.440249
/odom,/base_footprint,1.072939,-2.639924,-0.658824,0.752297,0.500079,-0.406978
/odom,/base_footprint,1.079449,-2.699549,-0.675600,0.737268,0.499882,-0.330816
/odom,/base_footprint,1.083606,-2.759399,-0.687304,0.726369,0.499802,-0.170740
/odom,/base_footprint,1.085520,-2.799345,-0.693017,0.720921,0.500148,-0.224452
/odom,/base_footprint,1.086979,-2.849331,-0.699708,0.714429,0.499873,-0.141051
/odom,/base_footprint,1.087602,-2.889311,-0.703311,0.710883,0.499848,-0.116164
/odom,/base_footprint,1.087877,-2.949314,-0.706961,0.707253,0.499883,-0.044392
/odom,/base_footprint,1.087828,-2.999301,-0.707532,0.706681,0.499904,0.008242
/odom,/base_footprint,1.087780,-3.039305,-0.707739,0.706474,0.500153,-0.023571
/odom,/base_footprint,1.087629,-3.099303,-0.707638,0.706575,0.499832,0.038705
/odom,/base_footprint,1.087622,-3.149301,-0.706965,0.707249,0.500204,0.004653
/odom,/base_footprint,1.087652,-3.189307,-0.706610,0.707604,0.499916,0.019097
/odom,/base_footprint,1.087793,-3.249301,-0.706106,0.708106,0.500073,0.004447
/odom,/base_footprint,1.087913,-3.289306,-0.705967,0.708245,0.499957,0.005256
/odom,/base_footprint,1.088194,-3.359299,-0.705210,0.708999,0.499983,0.022271
/odom,/base_footprint,1.088429,-3.399302,-0.704902,0.709305,0.500037,0.007504
/odom,/base_footprint,1.088681,-3.439301,-0.704954,0.709253,0.500070,-0.009989
/odom,/base_footprint,1.089003,-3.499300,-0.705501,0.708709,0.500037,-0.014319
/odom,/base_footprint,1.089238,-3.546852,-0.704264,0.709938,0.438697,0.116865
/odom,/base_footprint,1.089836,-3.585531,-0.699041,0.715081,0.339738,0.108121
/odom,/base_footprint,1.090614,-3.613762,-0.695188,0.718828,0.237941,0.113617
/odom,/base_footprint,1.091529,-3.635977,-0.687473,0.726210,0.132664,0.280269
/odom,/base_footprint,1.091898,-3.641879,-0.681510,0.731808,0.074321,0.233203
/odom,/base_footprint,1.092086,-3.644361,-0.677037,0.735949,-0.003245,-0.017756
/odom,/base_footprint,1.092052,-3.643933,-0.678542,0.734561,-0.000920,-0.000207
/odom,/base_footprint,1.092059,-3.644027,-0.678542,0.734562,0.002431,-0.000490
