tf_odom_map_tran_x,tf_odom_map_tran_y,tf_odom_map_tran_z,tf_odom_map_rot_x,tf_odom_map_rot_y,tf_odom_map_rot_z,tf_odom_map_rot_w
0.001256,-0.006182,0.000000,0.000000,0.000000,-0.004633,0.999989
0.001256,-0.006182,0.000000,0.000000,0.000000,-0.004633,0.999989
0.001256,-0.006182,0.000000,0.000000,0.000000,-0.004633,0.999989
0.001256,-0.006182,0.000000,0.000000,0.000000,-0.004633,0.999989
0.001256,-0.006182,0.000000,0.000000,0.000000,-0.004633,0.999989
0.001256,-0.006182,0.000000,0.000000,0.000000,-0.004633,0.999989
0.001256,-0.006182,0.000000,0.000000,0.000000,-0.004633,0.999989
0.001256,-0.006182,0.000000,0.000000,0.000000,-0.004633,0.999989
0.007735,-0.012631,0.000000,0.000000,0.000000,-0.004193,0.999991
0.007735,-0.012631,0.000000,0.000000,0.000000,-0.004193,0.999991
0.007735,-0.012631,0.000000,0.000000,0.000000,-0.004193,0.999991
0.017687,-0.014730,0.000000,0.000000,0.000000,-0.006736,0.999977
0.017687,-0.014730,0.000000,0.000000,0.000000,-0.006736,0.999977
0.017687,-0.014730,0.000000,0.000000,0.000000,-0.006736,0.999977
0.017687,-0.014730,0.000000,0.000000,0.000000,-0.006736,0.999977
0.011250,-0.012270,0.000000,0.000000,0.000000,-0.005424,0.999985
0.011250,-0.012270,0.000000,0.000000,0.000000,-0.005424,0.999985
0.011250,-0.012270,0.000000,0.000000,0.000000,-0.005424,0.999985
0.011250,-0.012270,0.000000,0.000000,0.000000,-0.005424,0.999985
0.017460,-0.009312,0.000000,0.000000,0.000000,-0.005493,0.999985
0.017460,-0.009312,0.000000,0.000000,0.000000,-0.005493,0.999985
0.017460,-0.009312,0.000000,0.000000,0.000000,-0.005493,0.999985
0.017460,-0.009312,0.000000,0.000000,0.000000,-0.005493,0.999985
0.023424,-0.010128,0.000000,0.000000,0.000000,-0.006289,0.999980
0.023424,-0.010128,0.000000,0.000000,0.000000,-0.006289,0.999980
0.023424,-0.010128,0.000000,0.000000,0.000000,-0.006289,0.999980
0.023424,-0.010128,0.000000,0.000000,0.000000,-0.006289,0.999980
0.023424,-0.010128,0.000000,0.000000,0.000000,-0.006289,0.999980
0.021639,-0.008999,0.000000,0.000000,0.000000,-0.007501,0.999972
0.021639,-0.008999,0.000000,0.000000,0.000000,-0.007501,0.999972
0.021639,-0.008999,0.000000,0.000000,0.000000,-0.007501,0.999972
0.021639,-0.008999,0.000000,0.000000,0.000000,-0.007501,0.999972
0.021088,-0.010553,0.000000,0.000000,0.000000,-0.003922,0.999992
0.021088,-0.010553,0.000000,0.000000,0.000000,-0.003922,0.999992
0.021088,-0.010553,0.000000,0.000000,0.000000,-0.003922,0.999992
0.021088,-0.010553,0.000000,0.000000,0.000000,-0.003922,0.999992
0.021938,-0.010693,0.000000,0.000000,0.000000,-0.004313,0.999991
0.021938,-0.010693,0.000000,0.000000,0.000000,-0.004313,0.999991
0.021938,-0.010693,0.000000,0.000000,0.000000,-0.004313,0.999991
0.021938,-0.010693,0.000000,0.000000,0.000000,-0.004313,0.999991
0.021938,-0.010693,0.000000,0.000000,0.000000,-0.004313,0.999991
0.021938,-0.010693,0.000000,0.000000,0.000000,-0.004313,0.999991
0.021199,-0.014659,0.000000,0.000000,0.000000,-0.004572,0.999990
0.021199,-0.014659,0.000000,0.000000,0.000000,-0.004572,0.999990
0.021199,-0.014659,0.000000,0.000000,0.000000,-0.004572,0.999990
0.020621,-0.010480,0.000000,0.000000,0.000000,-0.003096,0.999995
0.020621,-0.010480,0.000000,0.000000,0.000000,-0.003096,0.999995
0.020621,-0.010480,0.000000,0.000000,0.000000,-0.003096,0.999995
0.020621,-0.010480,0.000000,0.000000,0.000000,-0.003096,0.999995
0.020621,-0.010480,0.000000,0.000000,0.000000,-0.003096,0.999995
0.021069,-0.007831,0.000000,0.000000,0.000000,-0.005592,0.999984
0.021069,-0.007831,0.000000,0.000000,0.000000,-0.005592,0.999984
0.021069,-0.007831,0.000000,0.000000,0.000000,-0.005592,0.999984
0.021069,-0.007831,0.000000,0.000000,0.000000,-0.005592,0.999984
0.021069,-0.007831,0.000000,0.000000,0.000000,-0.005592,0.999984
0.023777,-0.010255,0.000000,0.000000,0.000000,-0.004776,0.999989
0.023777,-0.010255,0.000000,0.000000,0.000000,-0.004776,0.999989
0.023777,-0.010255,0.000000,0.000000,0.000000,-0.004776,0.999989
0.023777,-0.010255,0.000000,0.000000,0.000000,-0.004776,0.999989
0.027553,-0.004487,0.000000,0.000000,0.000000,-0.005860,0.999983
0.027553,-0.004487,0.000000,0.000000,0.000000,-0.005860,0.999983
0.027553,-0.004487,0.000000,0.000000,0.000000,-0.005860,0.999983
0.027553,-0.004487,0.000000,0.000000,0.000000,-0.005860,0.999983
0.027553,-0.004487,0.000000,0.000000,0.000000,-0.005860,0.999983
0.027553,-0.004487,0.000000,0.000000,0.000000,-0.005860,0.999983
0.033149,-0.010611,0.000000,0.000000,0.000000,-0.006782,0.999977
0.033149,-0.010611,0.000000,0.000000,0.000000,-0.006782,0.999977
0.033149,-0.010611,0.000000,0.000000,0.000000,-0.006782,0.999977
0.033149,-0.010611,0.000000,0.000000,0.000000,-0.006782,0.999977
0.022952,-0.000899,0.000000,0.000000,0.000000,-0.004199,0.999991
0.022952,-0.000899,0.000000,0.000000,0.000000,-0.004199,0.999991
0.022952,-0.000899,0.000000,0.000000,0.000000,-0.004199,0.999991
0.022952,-0.000899,0.000000,0.000000,0.000000,-0.004199,0.999991
0.041452,0.011308,0.000000,0.000000,0.000000,-0.008013,0.999968
0.041452,0.011308,0.000000,0.000000,0.000000,-0.008013,0.999968
0.041452,0.011308,0.000000,0.000000,0.000000,-0.008013,0.999968
0.041452,0.011308,0.000000,0.000000,0.000000,-0.008013,0.999968
0.041452,0.011308,0.000000,0.000000,0.000000,-0.008013,0.999968
0.042913,0.018240,0.000000,0.000000,0.000000,-0.008396,0.999965
0.042913,0.018240,0.000000,0.000000,0.000000,-0.008396,0.999965
0.042913,0.018240,0.000000,0.000000,0.000000,-0.008396,0.999965
0.042913,0.018240,0.000000,0.000000,0.000000,-0.008396,0.999965
0.042913,0.018240,0.000000,0.000000,0.000000,-0.008396,0.999965
0.047335,0.037412,0.000000,0.000000,0.000000,-0.009100,0.999959
