frame,local_plan_position_x,local_plan_position_y,local_plan_orientation_z,local_plan_orientation_w,ID
odom,-0.007112,0.000033,-0.014209,0.999899,4
odom,-0.007918,0.000009,-0.078173,0.996940,4
odom,-0.008618,0.000043,-0.129243,0.991613,4
odom,-0.009205,0.000105,-0.180711,0.983536,4
odom,-0.009575,0.000132,-0.233868,0.972268,4
odom,0.002973,-0.007390,-0.290345,0.956922,4
odom,0.026095,-0.025338,-0.352780,0.935706,4
odom,0.058991,-0.058866,-0.417937,0.908476,4
odom,0.096454,-0.109578,-0.480280,0.877115,4
odom,0.132895,-0.176330,-0.538112,0.842874,4
odom,0.163620,-0.255764,-0.590667,0.806915,4
odom,0.185862,-0.344695,-0.638396,0.769708,4
odom,0.197869,-0.437803,-0.680798,0.732471,4
odom,0.201003,-0.531899,-0.708580,0.705630,4
odom,0.197989,-0.634641,-0.725435,0.688290,4
odom,0.190991,-0.748055,-0.731091,0.682279,4
odom,0.183987,-0.865332,-0.724086,0.689710,4
odom,0.181515,-0.975964,-0.705078,0.709130,4
odom,0.183613,-1.077118,-0.693731,0.720234,4
odom,0.187557,-1.170115,-0.689519,0.724268,4
odom,0.192198,-1.257319,-0.685904,0.727692,4
odom,0.197341,-1.339721,-0.682859,0.730550,4
odom,0.202864,-1.417337,-0.679556,0.733623,4
odom,0.208771,-1.489907,-0.675391,0.737460,4
odom,0.215155,-1.556752,-0.669222,0.743062,4
odom,0.222229,-1.618255,-0.661019,0.750369,4
odom,0.233043,-1.685814,-0.635796,0.771857,4

odom,-0.007645,0.000066,-0.057290,0.998358,5
odom,-0.007992,-0.000005,-0.112176,0.993688,5
odom,-0.008139,-0.000096,-0.174071,0.984733,5
odom,0.013878,-0.010190,-0.246621,0.969112,5
odom,0.050905,-0.034150,-0.316505,0.948591,5
odom,0.096536,-0.073871,-0.382025,0.924152,5
odom,0.144758,-0.129029,-0.442731,0.896654,5
odom,0.190719,-0.197878,-0.498671,0.866792,5
odom,0.230957,-0.278104,-0.550185,0.835043,5
odom,0.263192,-0.367399,-0.597753,0.801681,5
odom,0.285972,-0.463729,-0.641882,0.766804,5
odom,0.298418,-0.566504,-0.683497,0.729953,5
odom,0.299329,-0.677501,-0.723884,0.689922,5
odom,0.289305,-0.789845,-0.751172,0.660106,5
odom,0.272062,-0.902414,-0.765932,0.642921,5
odom,0.251487,-1.015963,-0.768906,0.639361,5
odom,0.232742,-1.124384,-0.760866,0.648909,5
odom,0.219436,-1.225075,-0.742781,0.669534,5
odom,0.211417,-1.352823,-0.714503,0.699632,5
odom,0.211129,-1.470919,-0.701019,0.713143,5
odom,0.214834,-1.549090,-0.678527,0.734575,5
odom,0.221831,-1.616431,-0.659700,0.751529,5
odom,0.233043,-1.685814,-0.635796,0.771857,5

odom,-0.007645,0.000066,-0.057290,0.998358,6
odom,-0.007992,-0.000005,-0.112176,0.993688,6
odom,-0.008139,-0.000096,-0.174071,0.984733,6
odom,0.013878,-0.010190,-0.246621,0.969112,6
odom,0.050905,-0.034150,-0.316505,0.948591,6
odom,0.096536,-0.073871,-0.382025,0.924152,6
odom,0.144758,-0.129029,-0.442731,0.896654,6
odom,0.190719,-0.197878,-0.498671,0.866792,6
odom,0.230957,-0.278104,-0.550185,0.835043,6
odom,0.263192,-0.367399,-0.597753,0.801681,6
odom,0.285972,-0.463729,-0.641882,0.766804,6
odom,0.298418,-0.566504,-0.683497,0.729953,6
odom,0.299329,-0.677501,-0.723884,0.689922,6
odom,0.289305,-0.789845,-0.751172,0.660106,6
odom,0.272062,-0.902414,-0.765932,0.642921,6
odom,0.251487,-1.015963,-0.768906,0.639361,6
odom,0.232742,-1.124384,-0.760866,0.648909,6
odom,0.219436,-1.225075,-0.742781,0.669534,6
odom,0.211417,-1.352823,-0.714503,0.699632,6
odom,0.211129,-1.470919,-0.701019,0.713143,6
odom,0.214834,-1.549090,-0.678527,0.734575,6
odom,0.221831,-1.616431,-0.659700,0.751529,6
odom,0.233043,-1.685814,-0.635796,0.771857,6

odom,-0.007798,0.000087,-0.082623,0.996581,7
odom,0.011138,-0.004985,-0.171592,0.985168,7
odom,0.039954,-0.017924,-0.242710,0.970099,7
odom,0.077796,-0.041928,-0.311548,0.950230,7
odom,0.121554,-0.079238,-0.377025,0.926203,7
odom,0.167352,-0.130611,-0.438505,0.898729,7
odom,0.211343,-0.195425,-0.495727,0.868478,7
odom,0.250280,-0.272156,-0.548756,0.835982,7
odom,0.281712,-0.358905,-0.597876,0.801588,7
odom,0.303891,-0.453796,-0.643495,0.765450,7
odom,0.315598,-0.555952,-0.686403,0.727221,7
odom,0.315428,-0.666036,-0.727639,0.685960,7
odom,0.303904,-0.778584,-0.755979,0.654596,7
odom,0.285068,-0.889612,-0.771333,0.636431,7
odom,0.263440,-0.997759,-0.774854,0.632141,7
odom,0.244417,-1.095578,-0.768063,0.640375,7
odom,0.221997,-1.279997,-0.728155,0.685413,7
odom,0.217903,-1.429981,-0.704717,0.709489,7
odom,0.218459,-1.511125,-0.703810,0.710388,7
odom,0.221066,-1.596069,-0.685411,0.728157,7
odom,0.226099,-1.651187,-0.653559,0.756876,7
odom,0.231097,-1.686198,-0.635133,0.772403,7

odom,0.000923,-0.002030,-0.134004,0.990981,8
odom,0.031515,-0.012690,-0.195925,0.980619,8
odom,0.067185,-0.030363,-0.256679,0.966497,8
odom,0.107879,-0.057319,-0.317093,0.948395,8
odom,0.152196,-0.095496,-0.376503,0.926415,8
odom,0.197840,-0.146131,-0.434132,0.900849,8
odom,0.241974,-0.209465,-0.489290,0.872121,8
odom,0.281705,-0.284736,-0.541502,0.840700,8
odom,0.314490,-0.370427,-0.590535,0.807012,8
odom,0.338343,-0.464621,-0.636369,0.771384,8
odom,0.351875,-0.565718,-0.679319,0.733844,8
odom,0.353936,-0.673296,-0.720040,0.693933,8
odom,0.344028,-0.783991,-0.754822,0.655930,8
odom,0.324602,-0.894156,-0.776574,0.630026,8
odom,0.299651,-1.003511,-0.786550,0.617527,8
odom,0.275107,-1.104414,-0.785665,0.618652,8
odom,0.252598,-1.205119,-0.774803,0.632202,8
odom,0.232213,-1.333517,-0.745521,0.666482,8
odom,0.223542,-1.423528,-0.734291,0.678835,8
odom,0.218105,-1.507647,-0.723894,0.689911,8
odom,0.217671,-1.606721,-0.690248,0.723573,8
odom,0.222626,-1.667098,-0.655628,0.755084,8
odom,0.227871,-1.704543,-0.635345,0.772229,8

odom,0.000923,-0.002030,-0.134004,0.990981,9
odom,0.031515,-0.012690,-0.195925,0.980619,9
odom,0.067185,-0.030363,-0.256679,0.966497,9
odom,0.107879,-0.057319,-0.317093,0.948395,9
odom,0.152196,-0.095496,-0.376503,0.926415,9
odom,0.197840,-0.146131,-0.434132,0.900849,9
odom,0.241974,-0.209465,-0.489290,0.872121,9
odom,0.281705,-0.284736,-0.541502,0.840700,9
odom,0.314490,-0.370427,-0.590535,0.807012,9
odom,0.338343,-0.464621,-0.636369,0.771384,9
odom,0.351875,-0.565718,-0.679319,0.733844,9
odom,0.353936,-0.673296,-0.720040,0.693933,9
odom,0.344028,-0.783991,-0.754822,0.655930,9
odom,0.324602,-0.894156,-0.776574,0.630026,9
odom,0.299651,-1.003511,-0.786550,0.617527,9
odom,0.275107,-1.104414,-0.785665,0.618652,9
odom,0.252598,-1.205119,-0.774803,0.632202,9
odom,0.232213,-1.333517,-0.745521,0.666482,9
odom,0.223542,-1.423528,-0.734291,0.678835,9
odom,0.218105,-1.507647,-0.723894,0.689911,9
odom,0.217671,-1.606721,-0.690248,0.723573,9
odom,0.222626,-1.667098,-0.655628,0.755084,9
odom,0.227871,-1.704543,-0.635345,0.772229,9

odom,0.011816,-0.005357,-0.159442,0.987207,10
odom,0.062008,-0.026907,-0.240808,0.970573,10
odom,0.109642,-0.056529,-0.305840,0.952083,10
odom,0.159212,-0.097401,-0.367756,0.929922,10
odom,0.208677,-0.150341,-0.426673,0.904406,10
odom,0.255563,-0.215353,-0.482462,0.875917,10
odom,0.297362,-0.291630,-0.534987,0.844860,10
odom,0.331857,-0.377737,-0.584200,0.811610,10
odom,0.357295,-0.471884,-0.630165,0.776461,10
odom,0.372464,-0.572717,-0.673273,0.739394,10
odom,0.376299,-0.680161,-0.714252,0.699889,10
odom,0.367595,-0.790702,-0.753260,0.657722,10
odom,0.348118,-0.900029,-0.779193,0.626784,10
odom,0.321673,-1.008466,-0.793146,0.609031,10
odom,0.294635,-1.107622,-0.796064,0.605213,10
odom,0.268790,-1.204461,-0.789820,0.613339,10
odom,0.245627,-1.305311,-0.774343,0.632767,10
odom,0.228434,-1.408753,-0.750887,0.660430,10
odom,0.219771,-1.488153,-0.737369,0.675490,10
odom,0.216267,-1.587067,-0.700332,0.713817,10
odom,0.221103,-1.658136,-0.659875,0.751375,10
odom,0.227871,-1.704543,-0.635345,0.772229,10

odom,0.025743,-0.010404,-0.185030,0.982733,11
odom,0.071544,-0.032028,-0.249773,0.968304,11
odom,0.119109,-0.062580,-0.310872,0.950452,11
odom,0.168177,-0.103690,-0.370042,0.929015,11
odom,0.216984,-0.156249,-0.427140,0.904185,11
odom,0.263270,-0.220416,-0.481813,0.876274,11
odom,0.304684,-0.295623,-0.533760,0.845636,11
odom,0.339066,-0.380705,-0.582799,0.812616,11
odom,0.364631,-0.474143,-0.628900,0.777486,11
odom,0.380044,-0.574808,-0.672379,0.740207,11
odom,0.384054,-0.682774,-0.713925,0.700222,11
odom,0.375302,-0.793915,-0.753408,0.657554,11
odom,0.355600,-0.903043,-0.780323,0.625377,11
odom,0.328491,-1.011630,-0.795191,0.606360,11
odom,0.300598,-1.110570,-0.799027,0.601295,11
odom,0.273892,-1.206140,-0.793757,0.608236,11
odom,0.240847,-1.360494,-0.760618,0.649199,11
odom,0.230007,-1.431648,-0.755590,0.655045,11
odom,0.219026,-1.531763,-0.731857,0.681458,11
odom,0.218123,-1.622413,-0.684645,0.728877,11
odom,0.227871,-1.704543,-0.635345,0.772229,11

odom,0.042659,-0.017538,-0.210432,0.977608,12
odom,0.087049,-0.040885,-0.266393,0.963864,12
odom,0.133381,-0.072536,-0.321482,0.946916,12
odom,0.181227,-0.114097,-0.376237,0.926523,12
odom,0.228969,-0.166545,-0.430115,0.902774,12
odom,0.274518,-0.230232,-0.482509,0.875891,12
odom,0.315605,-0.304801,-0.532901,0.846178,12
odom,0.350068,-0.389259,-0.580922,0.813959,12
odom,0.376050,-0.482167,-0.626375,0.779522,12
odom,0.392142,-0.582367,-0.669436,0.742870,12
odom,0.397073,-0.689825,-0.710659,0.703537,12
odom,0.389612,-0.799263,-0.749621,0.661867,12
odom,0.371690,-0.904986,-0.777302,0.629127,12
odom,0.346572,-1.009065,-0.793443,0.608644,12
odom,0.318674,-1.108950,-0.799182,0.601090,12
odom,0.290555,-1.208609,-0.795297,0.606220,12
odom,0.263693,-1.318222,-0.777863,0.628433,12
odom,0.249007,-1.401552,-0.753530,0.657413,12
odom,0.240455,-1.476600,-0.738020,0.674779,12
odom,0.235916,-1.553675,-0.716455,0.697633,12
odom,0.236563,-1.634841,-0.689180,0.724590,12
odom,0.246367,-1.723002,-0.638698,0.769458,12

odom,0.061552,-0.026673,-0.235416,0.971895,13
odom,0.130237,-0.070059,-0.318535,0.947911,13
odom,0.182177,-0.114826,-0.375649,0.926762,13
odom,0.232207,-0.169724,-0.430222,0.902723,13
odom,0.278893,-0.235013,-0.482505,0.875893,13
odom,0.320489,-0.310412,-0.532466,0.846451,13
odom,0.355209,-0.395103,-0.579995,0.814620,13
odom,0.381432,-0.487843,-0.625003,0.780622,13
odom,0.397880,-0.587679,-0.667716,0.744416,13
odom,0.403303,-0.693893,-0.708625,0.705586,13
odom,0.396683,-0.801303,-0.747182,0.664619,13
odom,0.379531,-0.905595,-0.776488,0.630132,13
odom,0.354679,-1.008481,-0.794327,0.607490,13
odom,0.325863,-1.109331,-0.801876,0.597491,13
odom,0.296093,-1.210320,-0.799631,0.600491,13
odom,0.269432,-1.310059,-0.786371,0.617754,13
odom,0.248524,-1.417746,-0.755868,0.654724,13
odom,0.240253,-1.492865,-0.733009,0.680219,13
odom,0.236256,-1.568502,-0.717203,0.696864,13
odom,0.237342,-1.646222,-0.684040,0.729445,13
odom,0.246367,-1.723002,-0.638698,0.769458,13

odom,0.082053,-0.037917,-0.260451,0.965487,14
odom,0.141692,-0.078721,-0.328458,0.944519,14
odom,0.190681,-0.122370,-0.381114,0.924528,14
odom,0.238820,-0.176161,-0.432974,0.901406,14
odom,0.284384,-0.240475,-0.483620,0.875278,14
odom,0.325393,-0.315069,-0.532590,0.846373,14
odom,0.359894,-0.399130,-0.579512,0.814963,14
odom,0.386147,-0.491395,-0.624146,0.781308,14
odom,0.402799,-0.590906,-0.666634,0.745385,14
odom,0.408549,-0.696961,-0.707407,0.706807,14
odom,0.402343,-0.804203,-0.745823,0.666144,14
odom,0.385585,-0.908650,-0.775306,0.631586,14
odom,0.361044,-1.011812,-0.793362,0.608750,14
odom,0.332292,-1.113515,-0.801162,0.598447,14
odom,0.303366,-1.212299,-0.799243,0.601008,14
odom,0.277684,-1.308225,-0.787010,0.616940,14
odom,0.257614,-1.407315,-0.760600,0.649221,14
odom,0.248130,-1.483169,-0.738107,0.674684,14
odom,0.243235,-1.552385,-0.724518,0.689256,14
odom,0.241518,-1.636300,-0.701452,0.712716,14
odom,0.244698,-1.698470,-0.669011,0.743252,14
odom,0.250971,-1.747575,-0.638700,0.769456,14

odom,0.103675,-0.051271,-0.285337,0.958427,15
odom,0.154867,-0.089141,-0.338644,0.940915,15
odom,0.203445,-0.134079,-0.388440,0.921474,15
odom,0.251101,-0.188788,-0.437957,0.898996,15
odom,0.295988,-0.253336,-0.486467,0.873699,15
odom,0.336381,-0.327588,-0.533611,0.845730,15
odom,0.370508,-0.410885,-0.579044,0.815297,15
odom,0.396733,-0.502115,-0.622496,0.782623,15
odom,0.413766,-0.600577,-0.664116,0.747630,15
odom,0.420205,-0.703815,-0.704032,0.710168,15
odom,0.415326,-0.808014,-0.741625,0.670814,15
odom,0.399913,-0.910400,-0.773154,0.634218,15
odom,0.376219,-1.011489,-0.793414,0.608682,15
odom,0.347501,-1.111426,-0.803683,0.595058,15
odom,0.318716,-1.205057,-0.804748,0.593617,15
odom,0.292816,-1.292517,-0.797476,0.603351,15
odom,0.271586,-1.375546,-0.781832,0.623490,15
odom,0.255870,-1.459715,-0.756054,0.654510,15
odom,0.246821,-1.534521,-0.740119,0.672476,15
odom,0.241703,-1.613309,-0.718537,0.695489,15
odom,0.243102,-1.684076,-0.677727,0.735314,15
odom,0.250971,-1.747575,-0.638700,0.769456,15

odom,0.150705,-0.085709,-0.334166,0.942514,16
odom,0.210047,-0.139434,-0.383391,0.923586,16
odom,0.267309,-0.203585,-0.432374,0.901694,16
odom,0.319839,-0.276874,-0.479755,0.877402,16
odom,0.366335,-0.358874,-0.525473,0.850810,16
odom,0.404295,-0.445994,-0.569025,0.822321,16
odom,0.433762,-0.539195,-0.611590,0.791175,16
odom,0.453612,-0.636828,-0.652622,0.757684,16
odom,0.463177,-0.737543,-0.691864,0.722028,16
odom,0.462044,-0.839717,-0.729045,0.684466,16
odom,0.450301,-0.942869,-0.762033,0.647539,16
odom,0.429545,-1.046851,-0.783755,0.621071,16
odom,0.385713,-1.216448,-0.797333,0.603540,16
odom,0.355608,-1.326271,-0.792719,0.609587,16
odom,0.326125,-1.454725,-0.771291,0.636482,16
odom,0.312243,-1.543604,-0.747413,0.664360,16
odom,0.305401,-1.626092,-0.723085,0.690759,16
odom,0.304941,-1.722503,-0.693271,0.720677,16
odom,0.307831,-1.765547,-0.670140,0.742235,16
odom,0.310831,-1.791981,-0.657600,0.753368,16

odom,0.177215,-0.108401,-0.358164,0.933659,17
odom,0.261135,-0.195372,-0.422186,0.906509,17
odom,0.334826,-0.296505,-0.483143,0.875542,17
odom,0.391130,-0.400017,-0.537429,0.843309,17
odom,0.433356,-0.507571,-0.587820,0.808992,17
odom,0.461998,-0.617995,-0.634830,0.772652,17
odom,0.477378,-0.730352,-0.678863,0.734265,17
odom,0.479626,-0.843827,-0.720221,0.693744,17
odom,0.468566,-0.958430,-0.759373,0.650656,17
odom,0.445808,-1.072290,-0.786611,0.617448,17
odom,0.414141,-1.188967,-0.801725,0.597693,17
odom,0.381527,-1.296511,-0.804639,0.593764,17
odom,0.352245,-1.396416,-0.796099,0.605166,17
odom,0.329530,-1.488932,-0.777480,0.628908,17
odom,0.315134,-1.575513,-0.747766,0.663963,17
odom,0.308613,-1.656200,-0.721786,0.692116,17
odom,0.307430,-1.726467,-0.703791,0.710407,17
odom,0.309954,-1.778579,-0.674929,0.737882,17
odom,0.314210,-1.816751,-0.657607,0.753361,17

odom,0.177215,-0.108401,-0.358164,0.933659,18
odom,0.261135,-0.195372,-0.422186,0.906509,18
odom,0.334826,-0.296505,-0.483143,0.875542,18
odom,0.391130,-0.400017,-0.537429,0.843309,18
odom,0.433356,-0.507571,-0.587820,0.808992,18
odom,0.461998,-0.617995,-0.634830,0.772652,18
odom,0.477378,-0.730352,-0.678863,0.734265,18
odom,0.479626,-0.843827,-0.720221,0.693744,18
odom,0.468566,-0.958430,-0.759373,0.650656,18
odom,0.445808,-1.072290,-0.786611,0.617448,18
odom,0.414141,-1.188967,-0.801725,0.597693,18
odom,0.381527,-1.296511,-0.804639,0.593764,18
odom,0.352245,-1.396416,-0.796099,0.605166,18
odom,0.329530,-1.488932,-0.777480,0.628908,18
odom,0.315134,-1.575513,-0.747766,0.663963,18
odom,0.308613,-1.656200,-0.721786,0.692116,18
odom,0.307430,-1.726467,-0.703791,0.710407,18
odom,0.309954,-1.778579,-0.674929,0.737882,18
odom,0.314210,-1.816751,-0.657607,0.753361,18

odom,0.237801,-0.169001,-0.405288,0.914189,19
odom,0.301387,-0.247290,-0.453223,0.891397,19
odom,0.353499,-0.327257,-0.498510,0.866884,19
odom,0.399472,-0.417273,-0.544563,0.838720,19
odom,0.436500,-0.514675,-0.589868,0.807500,19
odom,0.463172,-0.617999,-0.633943,0.773379,19
odom,0.478418,-0.725556,-0.676386,0.736547,19
odom,0.481531,-0.835451,-0.716842,0.697236,19
odom,0.472215,-0.945632,-0.755001,0.655724,19
odom,0.452570,-1.052674,-0.781187,0.624297,19
odom,0.426265,-1.157308,-0.795943,0.605372,19
odom,0.397942,-1.256651,-0.800474,0.599367,19
odom,0.370338,-1.353683,-0.795861,0.605480,19
odom,0.347386,-1.444506,-0.782420,0.622751,19
odom,0.330624,-1.530943,-0.760764,0.649028,19
odom,0.319213,-1.613620,-0.747443,0.664326,19
odom,0.311715,-1.691876,-0.733118,0.680101,19
odom,0.309124,-1.764156,-0.706474,0.707739,19
odom,0.311321,-1.823899,-0.681783,0.731554,19
odom,0.315112,-1.866733,-0.669027,0.743239,19
odom,0.318428,-1.894045,-0.657582,0.753383,19

odom,0.237801,-0.169001,-0.405288,0.914189,20
odom,0.301387,-0.247290,-0.453223,0.891397,20
odom,0.353499,-0.327257,-0.498510,0.866884,20
odom,0.399472,-0.417273,-0.544563,0.838720,20
odom,0.436500,-0.514675,-0.589868,0.807500,20
odom,0.463172,-0.617999,-0.633943,0.773379,20
odom,0.478418,-0.725556,-0.676386,0.736547,20
odom,0.481531,-0.835451,-0.716842,0.697236,20
odom,0.472215,-0.945632,-0.755001,0.655724,20
odom,0.452570,-1.052674,-0.781187,0.624297,20
odom,0.426265,-1.157308,-0.795943,0.605372,20
odom,0.397942,-1.256651,-0.800474,0.599367,20
odom,0.370338,-1.353683,-0.795861,0.605480,20
odom,0.347386,-1.444506,-0.782420,0.622751,20
odom,0.330624,-1.530943,-0.760764,0.649028,20
odom,0.319213,-1.613620,-0.747443,0.664326,20
odom,0.311715,-1.691876,-0.733118,0.680101,20
odom,0.309124,-1.764156,-0.706474,0.707739,20
odom,0.311321,-1.823899,-0.681783,0.731554,20
odom,0.315112,-1.866733,-0.669027,0.743239,20
odom,0.318428,-1.894045,-0.657582,0.753383,20

odom,0.268568,-0.204745,-0.428261,0.903655,21
odom,0.340281,-0.305078,-0.485346,0.874322,21
odom,0.394238,-0.404760,-0.537088,0.843527,21
odom,0.435739,-0.509615,-0.585991,0.810318,21
odom,0.464618,-0.618387,-0.632239,0.774774,21
odom,0.480729,-0.729967,-0.675999,0.736902,21
odom,0.483891,-0.843313,-0.717401,0.696661,21
odom,0.473865,-0.957389,-0.756528,0.653961,21
odom,0.452301,-1.070690,-0.783697,0.621143,21
odom,0.422856,-1.183695,-0.798547,0.601933,21
odom,0.389690,-1.297086,-0.801788,0.597609,21
odom,0.356387,-1.415394,-0.792562,0.609791,21
odom,0.330575,-1.529412,-0.769757,0.638336,21
odom,0.314958,-1.637406,-0.741886,0.670526,21
odom,0.310035,-1.739312,-0.705388,0.708821,21
odom,0.312940,-1.828425,-0.685230,0.728326,21
odom,0.321808,-1.918815,-0.657682,0.753295,21

odom,0.298227,-0.242937,-0.450969,0.892540,22
odom,0.359679,-0.337128,-0.500466,0.865756,22
odom,0.405942,-0.428545,-0.545894,0.837854,22
odom,0.443099,-0.527020,-0.590715,0.806880,22
odom,0.469930,-0.631671,-0.634533,0.772896,22
odom,0.485268,-0.740987,-0.676988,0.735994,22
odom,0.488231,-0.853130,-0.717720,0.696332,22
odom,0.478538,-0.966351,-0.754978,0.655750,22
odom,0.458328,-1.078978,-0.778833,0.627231,22
odom,0.431763,-1.190617,-0.790587,0.612350,22
odom,0.403004,-1.301787,-0.790977,0.611846,22
odom,0.376057,-1.414073,-0.779818,0.626007,22
odom,0.355993,-1.520931,-0.759480,0.650531,22
odom,0.344353,-1.623492,-0.732349,0.680930,22
odom,0.341861,-1.721068,-0.699693,0.714444,22
odom,0.346196,-1.809753,-0.679635,0.733551,22
odom,0.352527,-1.885770,-0.674774,0.738025,22
odom,0.356957,-1.933935,-0.673310,0.739360,22
odom,0.359919,-1.964763,-0.671869,0.740670,22

odom,0.326590,-0.283539,-0.473294,0.880905,23
odom,0.389384,-0.392838,-0.527455,0.849583,23
odom,0.433806,-0.497941,-0.576668,0.816979,23
odom,0.465384,-0.606566,-0.623079,0.782159,23
odom,0.484222,-0.718056,-0.667077,0.744989,23
odom,0.490165,-0.830787,-0.708594,0.705616,23
odom,0.483274,-0.943807,-0.747278,0.664511,23
odom,0.465751,-1.055470,-0.772247,0.635322,23
odom,0.441779,-1.165490,-0.785128,0.619334,23
odom,0.415344,-1.274495,-0.786906,0.617073,23
odom,0.392925,-1.370971,-0.779264,0.626696,23
odom,0.375499,-1.461031,-0.763394,0.645933,23
odom,0.364196,-1.546265,-0.740720,0.671814,23
odom,0.358141,-1.627575,-0.724952,0.688799,23
odom,0.355409,-1.705104,-0.713850,0.700298,23
odom,0.354586,-1.779380,-0.708080,0.706132,23
odom,0.355077,-1.850668,-0.701132,0.713032,23
odom,0.357155,-1.917157,-0.690640,0.723199,23
odom,0.362347,-1.989645,-0.671845,0.740692,23

odom,0.377506,-0.369560,-0.516947,0.856018,24
odom,0.435230,-0.501885,-0.577564,0.816346,24
odom,0.468139,-0.617253,-0.626295,0.779586,24
odom,0.486379,-0.731775,-0.671150,0.741322,24
odom,0.491078,-0.845798,-0.712922,0.701243,24
odom,0.483450,-0.959671,-0.747275,0.664515,24
odom,0.466391,-1.071795,-0.769371,0.638802,24
odom,0.443477,-1.182006,-0.782100,0.623152,24
odom,0.418191,-1.291043,-0.783822,0.620986,24
odom,0.394343,-1.399687,-0.774697,0.632333,24
odom,0.375833,-1.507677,-0.754322,0.656504,24
odom,0.365296,-1.608317,-0.731690,0.681637,24
odom,0.360336,-1.702118,-0.719528,0.694464,24
odom,0.358617,-1.790114,-0.708603,0.705607,24
odom,0.358996,-1.872568,-0.702572,0.711613,24
odom,0.360743,-1.950154,-0.695863,0.718175,24
odom,0.363936,-2.018175,-0.684992,0.728551,24
odom,0.366984,-2.060834,-0.678129,0.734943,24
odom,0.369423,-2.087835,-0.671202,0.741274,24

odom,0.377506,-0.369560,-0.516947,0.856018,25
odom,0.435230,-0.501885,-0.577564,0.816346,25
odom,0.468139,-0.617253,-0.626295,0.779586,25
odom,0.486379,-0.731775,-0.671150,0.741322,25
odom,0.491078,-0.845798,-0.712922,0.701243,25
odom,0.483450,-0.959671,-0.747275,0.664515,25
odom,0.466391,-1.071795,-0.769371,0.638802,25
odom,0.443477,-1.182006,-0.782100,0.623152,25
odom,0.418191,-1.291043,-0.783822,0.620986,25
odom,0.394343,-1.399687,-0.774697,0.632333,25
odom,0.375833,-1.507677,-0.754322,0.656504,25
odom,0.365296,-1.608317,-0.731690,0.681637,25
