cmd_vel_lin_x,cmd_vel_ang_z
-0.016062,0.011394
0.000000,0.000000
0.017954,0.126868
0.019156,-0.216317
0.076051,-0.074484
0.000000,0.000000
-0.001162,-0.232046
0.000000,0.000000
-0.028064,-0.230044
0.000000,0.000000
-0.005957,-0.182940
0.000000,0.000000
-0.008786,-0.183450
-0.021296,0.002502
-0.033653,-0.161861
0.000000,0.000000
-0.060679,-0.506951
0.000000,0.000000
-0.000889,-0.426216
0.000000,0.000000
0.087247,-0.307318
0.178709,0.028528
0.000000,0.000000
-0.025911,0.137438
-0.150000,0.041503
-0.013175,0.049817
0.000000,0.000000
-0.001313,0.018570
0.040797,-0.041242
0.000000,0.000000
0.004071,0.049338
0.000000,0.000000
-0.031091,0.064224
-0.039710,-0.005779
0.000000,0.000000
0.002582,0.007898
0.005780,0.018525
0.000000,0.000000
0.010758,-0.058789
-0.012794,-0.128125
-0.010193,0.006515
0.000000,0.000000
0.016893,0.079737
0.000000,0.000000
-0.034221,-0.038991
-0.017421,-0.025410
-0.013370,0.058288
0.000000,0.000000
0.006135,-0.039498
-0.023266,0.013212
0.000000,0.000000
-0.003983,-0.304620
-0.150000,0.067590
-0.032127,-0.053512
0.000000,0.000000
-0.001126,0.069699
0.000000,0.000000
-0.049593,0.054039
-0.027805,0.001080
-0.093155,-0.076483
-0.010701,0.098280
-0.032614,0.036475
0.042004,-0.165655
-0.150000,-0.258388
0.000000,0.000000
0.029650,-0.292708
0.045224,-0.039608
-0.006057,-0.249987
0.004866,-0.012838
0.062362,-0.118281
-0.021774,0.442146
0.000000,0.000000
0.026476,0.055453
0.064596,-0.153902
-0.028852,-0.069705
-0.036142,0.082950
-0.045904,-0.058925
-0.017487,0.018098
-0.020756,0.202520
0.010680,0.210130
0.059538,0.051986
-0.032983,0.109344
-0.074544,0.013790
-0.031429,0.026930
-0.036238,0.129055
0.045914,0.250474
-0.059604,0.119538
-0.018858,0.137709
0.103314,0.022269
0.062948,0.104185
0.106124,-0.140895
0.105994,0.069303
0.171887,0.115426
0.162544,-0.127911
0.114016,-0.190497
0.151663,0.473375
0.105152,0.028485
0.154972,0.065702
0.108341,-0.107148
0.110789,-0.016917
0.014757,-0.239527
0.000000,0.000000
-0.048007,-0.073755
-0.016926,-0.275879
-0.030175,-0.058312
-0.009987,0.001023
-0.008784,0.006527
-0.007040,-0.155640
-0.128054,0.005664
-0.128855,0.011167
-0.028595,-0.213795
-0.028552,-0.279826
-0.023403,-0.096976
-0.059413,-0.103578
-0.025110,-0.263306
-0.011544,-0.124016
-0.066525,-0.182217
-0.028443,-0.050700
-0.011106,-0.350698
-0.050133,-0.339824
-0.013327,-0.191879
-0.018044,-0.131773
-0.069881,-0.054757
-0.004926,-0.255289
0.032762,-0.065231
-0.004484,0.023423
-0.003542,0.007665
-0.004889,0.040207
-0.005023,0.017275
-0.019006,0.097401
-0.073400,0.066622
-0.012218,0.067636
-0.011674,0.066022
0.120626,0.053138
0.034178,0.007465
0.168237,0.046421
0.000000,0.000000
0.067680,0.091163
0.046260,0.009680
0.022287,-0.103478
0.122152,-0.352214
0.055042,-0.362315
-0.056286,-0.253006
0.000000,0.000000
-0.011814,0.041052
-0.006179,-0.145397
-0.011595,0.014307
-0.008837,0.028911
-0.001276,0.001108
-0.013311,-0.112544
-0.006751,0.040758
0.049255,0.058786
0.135753,-0.214735
0.154472,-0.321681
0.239597,-0.526471
0.278753,-0.519145
0.284934,-0.370329
0.367553,-0.379329
0.407577,-0.209374
0.437874,-0.011483
0.484187,0.041254
0.475326,0.041153
0.468549,0.065601
0.443778,0.157102
0.445616,0.109528
0.466607,0.197073
0.458256,0.181721
0.481108,0.153394
0.475623,0.297759
0.477740,0.153683
0.466976,0.237648
0.418569,0.159098
0.427781,0.189905
0.500000,0.277377
0.443381,0.132423
0.445112,0.215368
0.442656,0.227543
0.500000,0.295977
0.500000,0.206299
0.500000,0.261442
0.496475,0.187403
0.492763,0.151911
0.495820,0.078283
0.485790,0.149474
0.477775,0.141347
0.500000,0.134306
0.500000,0.102897
0.500000,0.151692
0.500000,0.155845
0.500000,0.168921
0.500000,0.147467
0.500000,0.128211
0.500000,0.134615
0.500000,0.150518
0.500000,0.179569
0.500000,0.127870
0.500000,0.142705
0.500000,0.134826
0.500000,0.164866
0.500000,0.075132
0.500000,0.075181
0.500000,0.094723
0.500000,0.049033
0.500000,0.105471
0.500000,0.103931
0.500000,0.124313
0.500000,0.075876
0.500000,0.120314
0.500000,0.192673
0.500000,0.128416
0.500000,0.220406
0.500000,0.147608
0.500000,0.222132
0.495504,0.094636
0.500000,0.171568
0.500000,0.124375
0.500000,0.111483
0.485567,0.350429
0.500000,0.115772
0.500000,0.181854
0.491393,0.038732
0.496642,-0.023356
0.500000,0.050137
0.376259,0.006356
0.338700,0.029114
0.500000,0.042338
0.444184,-0.077116
0.339936,0.098462
0.191841,0.003763
0.234990,0.038282
0.259192,0.010409
0.076416,0.068307
0.173786,-0.021650
0.115909,0.090141
0.074965,0.043354
0.087213,-0.020377
0.025608,0.059367
0.013671,-0.097761
-0.018780,0.030520
0.000000,0.000000
-0.008155,0.080358
0.034982,0.032421
-0.011127,-0.143720
-0.009672,-0.235867
-0.045839,-0.250557
-0.017574,-0.458105
-0.019612,-0.508930
-0.016727,-0.317517
-0.018606,-0.489517
-0.001613,-0.202246
0.079481,-0.101739
0.023825,0.008894
-0.015192,0.083560
0.000000,0.000000
-0.008837,0.185142
-0.016054,0.168857
-0.020536,0.181133
-0.048040,0.234695
-0.091179,0.280471
-0.048475,0.131736
-0.069212,0.140461
-0.049472,0.175789
-0.041781,0.112618
-0.059435,0.257500
-0.073431,0.174934
-0.042572,0.095305
-0.017424,0.108807
-0.047942,0.176906
-0.064224,0.240793
-0.089673,0.198413
-0.019414,0.079340
-0.015288,0.315531
-0.006734,0.390517
-0.002753,0.514832
-0.002873,0.512228
-0.009091,0.524737
-0.002103,0.511816
-0.001984,0.516425
-0.008371,0.515593
-0.003515,0.524369
-0.003551,0.510934
-0.015756,0.513682
-0.000683,0.517938
-0.005858,0.518452
-0.002742,0.521062
-0.017971,0.517752
0.073143,0.515035
0.133543,0.513154
0.132167,0.516851
0.128587,0.521841
0.218237,0.507071
0.275474,0.509922
0.335471,0.508738
0.298711,0.532744
0.290834,0.527099
0.289488,0.525198
0.365849,0.458808
0.402715,0.294508
0.463170,0.402160
0.471328,0.421348
0.478550,0.320159
0.484443,0.155791
0.492455,0.038080
0.494824,-0.145902
0.500000,0.010868
0.500000,-0.241020
0.500000,-0.303921
0.500000,-0.498464
0.489775,-0.505997
0.481305,-0.511081
0.454995,-0.518546
0.450766,-0.514907
0.437279,-0.516781
0.421225,-0.519479
0.425528,-0.515771
0.444144,-0.510668
0.426654,-0.519302
0.440302,-0.512769
0.451907,-0.509684
0.439155,-0.520458
0.435458,-0.518492
0.389541,-0.526300
0.401317,-0.513671
0.413380,-0.514178
0.421952,-0.513955
0.430368,-0.514376
0.443523,-0.509818
0.412319,-0.523980
0.424416,-0.514809
0.397633,-0.523333
0.389805,-0.520827
0.388121,-0.517493
0.381046,-0.520337
0.375996,-0.520710
0.379167,-0.517990
0.391659,-0.517413
0.403153,-0.514088
0.422024,-0.511016
0.436165,-0.510571
0.450249,-0.510121
0.468468,-0.507563
0.470749,-0.511520
0.484252,-0.507334
0.484248,-0.509736
0.491995,-0.493006
0.489334,-0.420520
0.483939,-0.346700
0.477157,-0.267472
0.470375,-0.198149
0.465679,-0.105139
0.454224,-0.036710
0.440107,0.027747
0.422752,0.144628
0.406145,0.235200
0.381303,0.289305
0.361648,0.355438
0.335677,0.399854
0.308280,0.424106
0.279623,0.439193
0.251768,0.457221
0.231785,0.472214
0.205902,0.466160
0.178999,0.500590
0.154362,0.501344
0.123512,0.505094
0.105057,0.503356
0.000000,0.000000
0.000000,0.000000
