tf_odom_map_tran_x,tf_odom_map_tran_y,tf_odom_map_tran_z,tf_odom_map_rot_x,tf_odom_map_rot_y,tf_odom_map_rot_z,tf_odom_map_rot_w
0.089243,0.142235,0.000000,0.000000,0.000000,-0.012445,0.999923
0.089243,0.142235,0.000000,0.000000,0.000000,-0.012445,0.999923
0.089243,0.142235,0.000000,0.000000,0.000000,-0.012445,0.999923
0.089243,0.142235,0.000000,0.000000,0.000000,-0.012445,0.999923
0.089243,0.142235,0.000000,0.000000,0.000000,-0.012445,0.999923
0.089243,0.142235,0.000000,0.000000,0.000000,-0.012445,0.999923
0.092234,0.146497,0.000000,0.000000,0.000000,-0.012565,0.999921
0.092234,0.146497,0.000000,0.000000,0.000000,-0.012565,0.999921
0.092234,0.146497,0.000000,0.000000,0.000000,-0.012565,0.999921
0.092234,0.146497,0.000000,0.000000,0.000000,-0.012565,0.999921
0.085969,0.144541,0.000000,0.000000,0.000000,-0.011971,0.999928
0.085969,0.144541,0.000000,0.000000,0.000000,-0.011971,0.999928
0.085969,0.144541,0.000000,0.000000,0.000000,-0.011971,0.999928
0.085969,0.144541,0.000000,0.000000,0.000000,-0.011971,0.999928
0.080563,0.142255,0.000000,0.000000,0.000000,-0.011830,0.999930
0.080563,0.142255,0.000000,0.000000,0.000000,-0.011830,0.999930
0.080563,0.142255,0.000000,0.000000,0.000000,-0.011830,0.999930
0.080563,0.142255,0.000000,0.000000,0.000000,-0.011830,0.999930
0.081697,0.149877,0.000000,0.000000,0.000000,-0.012042,0.999927
0.081697,0.149877,0.000000,0.000000,0.000000,-0.012042,0.999927
0.081697,0.149877,0.000000,0.000000,0.000000,-0.012042,0.999927
0.081697,0.149877,0.000000,0.000000,0.000000,-0.012042,0.999927
0.081697,0.149877,0.000000,0.000000,0.000000,-0.012042,0.999927
0.079382,0.150523,0.000000,0.000000,0.000000,-0.011834,0.999930
0.079382,0.150523,0.000000,0.000000,0.000000,-0.011834,0.999930
0.079382,0.150523,0.000000,0.000000,0.000000,-0.011834,0.999930
0.079382,0.150523,0.000000,0.000000,0.000000,-0.011834,0.999930
0.053459,0.134834,0.000000,0.000000,0.000000,-0.008901,0.999960
0.053459,0.134834,0.000000,0.000000,0.000000,-0.008901,0.999960
0.053459,0.134834,0.000000,0.000000,0.000000,-0.008901,0.999960
0.053459,0.134834,0.000000,0.000000,0.000000,-0.008901,0.999960
0.075672,0.146262,0.000000,0.000000,0.000000,-0.010786,0.999942
0.075672,0.146262,0.000000,0.000000,0.000000,-0.010786,0.999942
0.075672,0.146262,0.000000,0.000000,0.000000,-0.010786,0.999942
0.069192,0.145506,0.000000,0.000000,0.000000,-0.010617,0.999944
0.069192,0.145506,0.000000,0.000000,0.000000,-0.010617,0.999944
0.069192,0.145506,0.000000,0.000000,0.000000,-0.010617,0.999944
0.069192,0.145506,0.000000,0.000000,0.000000,-0.010617,0.999944
0.069192,0.145506,0.000000,0.000000,0.000000,-0.010617,0.999944
0.058381,0.145893,0.000000,0.000000,0.000000,-0.010205,0.999948
0.058381,0.145893,0.000000,0.000000,0.000000,-0.010205,0.999948
0.058381,0.145893,0.000000,0.000000,0.000000,-0.010205,0.999948
0.058381,0.145893,0.000000,0.000000,0.000000,-0.010205,0.999948
0.035652,0.138472,0.000000,0.000000,0.000000,-0.008777,0.999961
0.035652,0.138472,0.000000,0.000000,0.000000,-0.008777,0.999961
0.035652,0.138472,0.000000,0.000000,0.000000,-0.008777,0.999961
0.035652,0.138472,0.000000,0.000000,0.000000,-0.008777,0.999961
0.024863,0.132927,0.000000,0.000000,0.000000,-0.007936,0.999969
0.024863,0.132927,0.000000,0.000000,0.000000,-0.007936,0.999969
0.024863,0.132927,0.000000,0.000000,0.000000,-0.007936,0.999969
0.024863,0.132927,0.000000,0.000000,0.000000,-0.007936,0.999969
0.024863,0.132927,0.000000,0.000000,0.000000,-0.007936,0.999969
0.030480,0.125848,0.000000,0.000000,0.000000,-0.007151,0.999974
0.030480,0.125848,0.000000,0.000000,0.000000,-0.007151,0.999974
0.030480,0.125848,0.000000,0.000000,0.000000,-0.007151,0.999974
0.030480,0.125848,0.000000,0.000000,0.000000,-0.007151,0.999974
0.015324,0.121799,0.000000,0.000000,0.000000,-0.005957,0.999982
0.015324,0.121799,0.000000,0.000000,0.000000,-0.005957,0.999982
0.015324,0.121799,0.000000,0.000000,0.000000,-0.005957,0.999982
0.015324,0.121799,0.000000,0.000000,0.000000,-0.005957,0.999982
0.010202,0.119936,0.000000,0.000000,0.000000,-0.005443,0.999985
0.010202,0.119936,0.000000,0.000000,0.000000,-0.005443,0.999985
0.010202,0.119936,0.000000,0.000000,0.000000,-0.005443,0.999985
0.024625,0.119342,0.000000,0.000000,0.000000,-0.006304,0.999980
0.024625,0.119342,0.000000,0.000000,0.000000,-0.006304,0.999980
0.024625,0.119342,0.000000,0.000000,0.000000,-0.006304,0.999980
0.024625,0.119342,0.000000,0.000000,0.000000,-0.006304,0.999980
0.024625,0.119342,0.000000,0.000000,0.000000,-0.006304,0.999980
0.024625,0.119342,0.000000,0.000000,0.000000,-0.006304,0.999980
0.023304,0.108250,0.000000,0.000000,0.000000,-0.005483,0.999985
0.023304,0.108250,0.000000,0.000000,0.000000,-0.005483,0.999985
0.023304,0.108250,0.000000,0.000000,0.000000,-0.005483,0.999985
0.023304,0.108250,0.000000,0.000000,0.000000,-0.005483,0.999985
0.023304,0.108250,0.000000,0.000000,0.000000,-0.005483,0.999985
0.008596,0.102979,0.000000,0.000000,0.000000,-0.004802,0.999988
0.008596,0.102979,0.000000,0.000000,0.000000,-0.004802,0.999988
0.008596,0.102979,0.000000,0.000000,0.000000,-0.004802,0.999988
0.008596,0.102979,0.000000,0.000000,0.000000,-0.004802,0.999988
0.008596,0.102979,0.000000,0.000000,0.000000,-0.004802,0.999988
0.008596,0.102979,0.000000,0.000000,0.000000,-0.004802,0.999988
0.004299,0.067607,0.000000,0.000000,0.000000,-0.002396,0.999997
0.004299,0.067607,0.000000,0.000000,0.000000,-0.002396,0.999997
0.004299,0.067607,0.000000,0.000000,0.000000,-0.002396,0.999997
0.004299,0.067607,0.000000,0.000000,0.000000,-0.002396,0.999997
0.004299,0.067607,0.000000,0.000000,0.000000,-0.002396,0.999997
0.004299,0.067607,0.000000,0.000000,0.000000,-0.002396,0.999997
-0.005117,0.062619,0.000000,0.000000,0.000000,-0.002832,0.999996
-0.005117,0.062619,0.000000,0.000000,0.000000,-0.002832,0.999996
-0.005117,0.062619,0.000000,0.000000,0.000000,-0.002832,0.999996
-0.005117,0.062619,0.000000,0.000000,0.000000,-0.002832,0.999996
-0.005117,0.062619,0.000000,0.000000,0.000000,-0.002832,0.999996
-0.005117,0.062619,0.000000,0.000000,0.000000,-0.002832,0.999996
-0.005117,0.062619,0.000000,0.000000,0.000000,-0.002832,0.999996
-0.020138,0.052425,0.000000,0.000000,0.000000,-0.001636,0.999999
-0.020138,0.052425,0.000000,0.000000,0.000000,-0.001636,0.999999
-0.020138,0.052425,0.000000,0.000000,0.000000,-0.001636,0.999999
-0.020138,0.052425,0.000000,0.000000,0.000000,-0.001636,0.999999
-0.020138,0.052425,0.000000,0.000000,0.000000,-0.001636,0.999999
-0.010007,0.041973,0.000000,0.000000,0.000000,-0.002372,0.999997
-0.010007,0.041973,0.000000,0.000000,0.000000,-0.002372,0.999997
-0.010007,0.041973,0.000000,0.000000,0.000000,-0.002372,0.999997
-0.010007,0.041973,0.000000,0.000000,0.000000,-0.002372,0.999997
-0.010007,0.041973,0.000000,0.000000,0.000000,-0.002372,0.999997
-0.000654,0.027528,0.000000,0.000000,0.000000,-0.003102,0.999995
-0.000654,0.027528,0.000000,0.000000,0.000000,-0.003102,0.999995
-0.000654,0.027528,0.000000,0.000000,0.000000,-0.003102,0.999995
-0.000654,0.027528,0.000000,0.000000,0.000000,-0.003102,0.999995
-0.000654,0.027528,0.000000,0.000000,0.000000,-0.003102,0.999995
-0.000654,0.027528,0.000000,0.000000,0.000000,-0.003102,0.999995
-0.000654,0.027528,0.000000,0.000000,0.000000,-0.003102,0.999995
0.000276,0.007790,0.000000,0.000000,0.000000,-0.001327,0.999999
0.000276,0.007790,0.000000,0.000000,0.000000,-0.001327,0.999999
0.000276,0.007790,0.000000,0.000000,0.000000,-0.001327,0.999999
0.000276,0.007790,0.000000,0.000000,0.000000,-0.001327,0.999999
0.000276,0.007790,0.000000,0.000000,0.000000,-0.001327,0.999999
0.005898,-0.002967,0.000000,0.000000,0.000000,-0.000803,1.000000
0.005898,-0.002967,0.000000,0.000000,0.000000,-0.000803,1.000000
0.005898,-0.002967,0.000000,0.000000,0.000000,-0.000803,1.000000
0.005898,-0.002967,0.000000,0.000000,0.000000,-0.000803,1.000000
0.005125,-0.004876,0.000000,0.000000,0.000000,-0.001009,0.999999
0.005125,-0.004876,0.000000,0.000000,0.000000,-0.001009,0.999999
0.005125,-0.004876,0.000000,0.000000,0.000000,-0.001009,0.999999
0.005125,-0.004876,0.000000,0.000000,0.000000,-0.001009,0.999999
0.005125,-0.004876,0.000000,0.000000,0.000000,-0.001009,0.999999
0.005125,-0.004876,0.000000,0.000000,0.000000,-0.001009,0.999999
0.005125,-0.004876,0.000000,0.000000,0.000000,-0.001009,0.999999
0.005125,-0.004876,0.000000,0.000000,0.000000,-0.001009,0.999999
0.005125,-0.004876,0.000000,0.000000,0.000000,-0.001009,0.999999
-0.001894,-0.007047,0.000000,0.000000,0.000000,-0.000065,1.000000
-0.001894,-0.007047,0.000000,0.000000,0.000000,-0.000065,1.000000
-0.001894,-0.007047,0.000000,0.000000,0.000000,-0.000065,1.000000
-0.001894,-0.007047,0.000000,0.000000,0.000000,-0.000065,1.000000
-0.001554,-0.006738,0.000000,0.000000,0.000000,-0.000957,1.000000
-0.001554,-0.006738,0.000000,0.000000,0.000000,-0.000957,1.000000
-0.001554,-0.006738,0.000000,0.000000,0.000000,-0.000957,1.000000
-0.001554,-0.006738,0.000000,0.000000,0.000000,-0.000957,1.000000
-0.001554,-0.006738,0.000000,0.000000,0.000000,-0.000957,1.000000
-0.001554,-0.006738,0.000000,0.000000,0.000000,-0.000957,1.000000
-0.001554,-0.006738,0.000000,0.000000,0.000000,-0.000957,1.000000
-0.001554,-0.006738,0.000000,0.000000,0.000000,-0.000957,1.000000
-0.012226,-0.009471,0.000000,0.000000,0.000000,0.000394,1.000000
-0.012226,-0.009471,0.000000,0.000000,0.000000,0.000394,1.000000
-0.012226,-0.009471,0.000000,0.000000,0.000000,0.000394,1.000000
-0.012226,-0.009471,0.000000,0.000000,0.000000,0.000394,1.000000
-0.012226,-0.009471,0.000000,0.000000,0.000000,0.000394,1.000000
-0.024849,-0.009875,0.000000,0.000000,0.000000,0.001936,0.999998
-0.024849,-0.009875,0.000000,0.000000,0.000000,0.001936,0.999998
-0.024849,-0.009875,0.000000,0.000000,0.000000,0.001936,0.999998
-0.024849,-0.009875,0.000000,0.000000,0.000000,0.001936,0.999998
-0.019101,-0.011603,0.000000,0.000000,0.000000,0.001331,0.999999
-0.019101,-0.011603,0.000000,0.000000,0.000000,0.001331,0.999999
-0.019101,-0.011603,0.000000,0.000000,0.000000,0.001331,0.999999
-0.019101,-0.011603,0.000000,0.000000,0.000000,0.001331,0.999999
-0.019101,-0.011603,0.000000,0.000000,0.000000,0.001331,0.999999
-0.022710,-0.013643,0.000000,0.000000,0.000000,0.001605,0.999999
-0.022710,-0.013643,0.000000,0.000000,0.000000,0.001605,0.999999
-0.022710,-0.013643,0.000000,0.000000,0.000000,0.001605,0.999999
-0.022710,-0.013643,0.000000,0.000000,0.000000,0.001605,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
-0.016477,-0.013139,0.000000,0.000000,0.000000,0.001002,0.999999
