frame,footprint_x,footprint_y,footprint_z,ID
odom,4.345273,-4.164801,0.000000,0
odom,4.232046,-4.134841,0.000000,0
odom,4.125962,-4.150948,0.000000,0
odom,4.034117,-4.206426,0.000000,0
odom,3.970494,-4.292828,0.000000,0
odom,3.936289,-4.415109,0.000000,0
odom,3.952396,-4.521193,0.000000,0
odom,4.007874,-4.613038,0.000000,0
odom,4.094275,-4.676661,0.000000,0
odom,4.216557,-4.710866,0.000000,0
odom,4.322641,-4.694759,0.000000,0
odom,4.414486,-4.639281,0.000000,0
odom,4.478109,-4.552879,0.000000,0
odom,4.512314,-4.430598,0.000000,0
odom,4.496207,-4.324514,0.000000,0
odom,4.440730,-4.232669,0.000000,0

odom,4.345273,-4.164800,0.000000,1
odom,4.232046,-4.134840,0.000000,1
odom,4.125962,-4.150947,0.000000,1
odom,4.034117,-4.206425,0.000000,1
odom,3.970494,-4.292827,0.000000,1
odom,3.936290,-4.415109,0.000000,1
odom,3.952397,-4.521193,0.000000,1
odom,4.007875,-4.613037,0.000000,1
odom,4.094277,-4.676660,0.000000,1
odom,4.216559,-4.710865,0.000000,1
odom,4.322642,-4.694757,0.000000,1
odom,4.414487,-4.639279,0.000000,1
odom,4.478110,-4.552877,0.000000,1
odom,4.512315,-4.430595,0.000000,1
odom,4.496207,-4.324512,0.000000,1
odom,4.440730,-4.232667,0.000000,1

odom,4.345018,-4.164780,0.000000,2
odom,4.231765,-4.134915,0.000000,2
odom,4.125695,-4.151112,0.000000,2
odom,4.033897,-4.206666,0.000000,2
odom,3.970347,-4.293122,0.000000,2
odom,3.936245,-4.415432,0.000000,2
odom,3.952441,-4.521502,0.000000,2
odom,4.007996,-4.613301,0.000000,2
odom,4.094452,-4.676851,0.000000,2
odom,4.216762,-4.710953,0.000000,2
odom,4.322833,-4.694757,0.000000,2
odom,4.414630,-4.639202,0.000000,2
odom,4.478181,-4.552746,0.000000,2
odom,4.512282,-4.430436,0.000000,2
odom,4.496086,-4.324365,0.000000,2
odom,4.440531,-4.232567,0.000000,2

odom,4.340823,-4.163256,0.000000,3
odom,4.227118,-4.135162,0.000000,3
odom,4.121314,-4.153012,0.000000,3
odom,4.030394,-4.209993,0.000000,3
odom,3.968201,-4.297430,0.000000,3
odom,3.936012,-4.420258,0.000000,3
odom,3.953862,-4.526062,0.000000,3
odom,4.010842,-4.616982,0.000000,3
odom,4.098279,-4.679175,0.000000,3
odom,4.221107,-4.711364,0.000000,3
odom,4.326911,-4.693514,0.000000,3
odom,4.417831,-4.636533,0.000000,3
odom,4.480025,-4.549097,0.000000,3
odom,4.512213,-4.426269,0.000000,3
odom,4.494364,-4.320464,0.000000,3
odom,4.437383,-4.229545,0.000000,3

odom,4.332302,-4.160050,0.000000,4
odom,4.217759,-4.135598,0.000000,4
odom,4.112577,-4.156815,0.000000,4
odom,4.023522,-4.216667,0.000000,4
odom,3.964149,-4.306044,0.000000,4
odom,3.935896,-4.429835,0.000000,4
odom,3.957112,-4.535017,0.000000,4
odom,4.016965,-4.624072,0.000000,4
odom,4.106341,-4.683444,0.000000,4
odom,4.230134,-4.711698,0.000000,4
odom,4.335315,-4.690482,0.000000,4
odom,4.424370,-4.630630,0.000000,4
odom,4.483742,-4.541253,0.000000,4
odom,4.511996,-4.417461,0.000000,4
odom,4.490779,-4.312280,0.000000,4
odom,4.430927,-4.223224,0.000000,4

odom,4.320020,-4.155560,0.000000,5
odom,4.204476,-4.136387,0.000000,5
odom,4.100379,-4.162405,0.000000,5
odom,4.014162,-4.226279,0.000000,5
odom,3.958951,-4.318284,0.000000,5
odom,3.936405,-4.443242,0.000000,5
odom,3.962422,-4.547339,0.000000,5
odom,4.026296,-4.633556,0.000000,5
odom,4.118301,-4.688767,0.000000,5
odom,4.243259,-4.711314,0.000000,5
odom,4.347357,-4.685296,0.000000,5
odom,4.433574,-4.621422,0.000000,5
odom,4.488784,-4.529417,0.000000,5
odom,4.511331,-4.404459,0.000000,5
odom,4.485313,-4.300362,0.000000,5
odom,4.421440,-4.214145,0.000000,5

odom,4.306204,-4.151189,0.000000,6
odom,4.189835,-4.137914,0.000000,6
odom,4.087194,-4.169189,0.000000,6
odom,4.004335,-4.237362,0.000000,6
odom,3.953872,-4.332055,0.000000,6
odom,3.937706,-4.457997,0.000000,6
odom,3.968981,-4.560637,0.000000,6
odom,4.037154,-4.643497,0.000000,6
odom,4.131846,-4.693959,0.000000,6
odom,4.257789,-4.710126,0.000000,6
odom,4.360429,-4.678851,0.000000,6
odom,4.443288,-4.610678,0.000000,6
odom,4.493752,-4.515985,0.000000,6
odom,4.509918,-4.390043,0.000000,6
odom,4.478642,-4.287402,0.000000,6
odom,4.410470,-4.204543,0.000000,6

odom,4.292097,-4.147505,0.000000,7
odom,4.175202,-4.140197,0.000000,7
odom,4.074295,-4.176681,0.000000,7
odom,3.995030,-4.249002,0.000000,7
odom,3.949475,-4.346151,0.000000,7
odom,3.939770,-4.472755,0.000000,7
odom,3.976253,-4.573662,0.000000,7
odom,4.048574,-4.652926,0.000000,7
odom,4.145724,-4.698481,0.000000,7
odom,4.272327,-4.708186,0.000000,7
odom,4.373235,-4.671703,0.000000,7
odom,4.452499,-4.599382,0.000000,7
odom,4.498054,-4.502233,0.000000,7
odom,4.507759,-4.375629,0.000000,7
odom,4.471276,-4.274722,0.000000,7
odom,4.398955,-4.195457,0.000000,7

odom,4.277894,-4.144568,0.000000,8
odom,4.160778,-4.143217,0.000000,8
odom,4.061857,-4.184786,0.000000,8
odom,3.986374,-4.261045,0.000000,8
odom,3.945821,-4.360386,0.000000,8
odom,3.942569,-4.487320,0.000000,8
odom,3.984138,-4.586241,0.000000,8
odom,4.060398,-4.661723,0.000000,8
odom,4.159739,-4.702277,0.000000,8
odom,4.286672,-4.705529,0.000000,8
odom,4.385592,-4.663960,0.000000,8
odom,4.461075,-4.587700,0.000000,8
odom,4.501629,-4.488359,0.000000,8
odom,4.504881,-4.361425,0.000000,8
odom,4.463312,-4.262505,0.000000,8
odom,4.387052,-4.187022,0.000000,8

odom,4.263443,-4.142328,0.000000,9
odom,4.146411,-4.146986,0.000000,9
odom,4.049753,-4.193573,0.000000,9
odom,3.978281,-4.273604,0.000000,9
odom,3.942876,-4.374894,0.000000,9
odom,3.946138,-4.501828,0.000000,9
odom,3.992726,-4.598486,0.000000,9
odom,4.072757,-4.669958,0.000000,9
odom,4.174047,-4.705363,0.000000,9
odom,4.300981,-4.702101,0.000000,9
odom,4.397639,-4.655513,0.000000,9
odom,4.469111,-4.575482,0.000000,9
odom,4.504516,-4.474192,0.000000,9
odom,4.501254,-4.347259,0.000000,9
odom,4.454666,-4.250600,0.000000,9
odom,4.374635,-4.179128,0.000000,9

odom,4.248753,-4.140787,0.000000,10
odom,4.132120,-4.151501,0.000000,10
odom,4.038005,-4.203033,0.000000,10
odom,3.970775,-4.286660,0.000000,10
odom,3.940665,-4.389648,0.000000,10
odom,3.950499,-4.516242,0.000000,10
odom,4.002032,-4.610357,0.000000,10
odom,4.085658,-4.677587,0.000000,10
odom,4.188646,-4.707697,0.000000,10
odom,4.315240,-4.697863,0.000000,10
odom,4.409355,-4.646330,0.000000,10
odom,4.476585,-4.562704,0.000000,10
odom,4.506695,-4.459716,0.000000,10
odom,4.496861,-4.333122,0.000000,10
odom,4.445329,-4.239007,0.000000,10
odom,4.361702,-4.171777,0.000000,10

odom,4.234157,-4.140015,0.000000,11
odom,4.118227,-4.156694,0.000000,11
odom,4.026877,-4.212984,0.000000,11
odom,3.964023,-4.299946,0.000000,11
odom,3.939232,-4.404343,0.000000,11
odom,3.955543,-4.530266,0.000000,11
odom,4.011833,-4.621615,0.000000,11
odom,4.098796,-4.684470,0.000000,11
odom,4.203193,-4.709260,0.000000,11
odom,4.329116,-4.692949,0.000000,11
odom,4.420465,-4.636660,0.000000,11
odom,4.483319,-4.549696,0.000000,11
odom,4.508110,-4.445300,0.000000,11
odom,4.491799,-4.319377,0.000000,11
odom,4.435509,-4.228027,0.000000,11
odom,4.348546,-4.165173,0.000000,11

odom,4.219634,-4.139480,0.000000,12
odom,4.104704,-4.162041,0.000000,12
odom,4.016340,-4.222910,0.000000,12
odom,3.957995,-4.312961,0.000000,12
odom,3.938553,-4.418484,0.000000,12
odom,3.961256,-4.543414,0.000000,12
odom,4.022125,-4.631778,0.000000,12
odom,4.112175,-4.690122,0.000000,12
odom,4.217699,-4.709564,0.000000,12
odom,4.342628,-4.686862,0.000000,12
odom,4.430992,-4.625993,0.000000,12
odom,4.489336,-4.535942,0.000000,12
odom,4.508779,-4.430418,0.000000,12
odom,4.486076,-4.305489,0.000000,12
odom,4.425208,-4.217125,0.000000,12
odom,4.335156,-4.158781,0.000000,12

odom,4.204900,-4.134740,0.000000,13
odom,4.091268,-4.163125,0.000000,13
odom,4.006118,-4.228414,0.000000,13
odom,3.952434,-4.321319,0.000000,13
odom,3.938390,-4.427695,0.000000,13
odom,3.967425,-4.551306,0.000000,13
odom,4.032714,-4.636456,0.000000,13
odom,4.125619,-4.690140,0.000000,13
odom,4.231996,-4.704184,0.000000,13
odom,4.355608,-4.675149,0.000000,13
odom,4.440757,-4.609859,0.000000,13
odom,4.494441,-4.516954,0.000000,13
odom,4.508484,-4.410578,0.000000,13
odom,4.479450,-4.286967,0.000000,13
odom,4.414160,-4.201817,0.000000,13
odom,4.321256,-4.148133,0.000000,13

odom,4.189242,-4.124577,0.000000,14
odom,4.077219,-4.158763,0.000000,14
odom,3.995536,-4.228342,0.000000,14
odom,3.946698,-4.323883,0.000000,14
odom,3.938140,-4.430841,0.000000,14
odom,3.973489,-4.552797,0.000000,14
odom,4.043068,-4.634479,0.000000,14
odom,4.138609,-4.683317,0.000000,14
odom,4.245567,-4.691875,0.000000,14
odom,4.367523,-4.656526,0.000000,14
odom,4.449205,-4.586947,0.000000,14
