cmd_vel_lin_x,cmd_vel_ang_z
0.000000,0.000000
-0.003294,0.229219
-0.004875,0.327637
-0.002484,0.498166
-0.002674,0.509561
-0.002076,0.513558
-0.002254,0.508461
-0.002045,0.511168
-0.001416,0.519660
-0.001825,0.514070
-0.000942,0.509586
0.057071,0.509271
0.117381,0.515354
0.170649,0.512941
0.206160,0.511907
0.211067,0.519337
0.211269,0.516675
0.219259,0.513078
0.221247,0.519991
0.242429,0.515256
0.307429,0.511715
0.316477,0.513564
0.332694,0.513789
0.321266,0.520665
0.334129,0.518732
0.340582,0.515977
0.311808,0.466595
0.377729,0.519293
0.371582,0.515800
0.386575,0.517010
0.402156,0.514401
0.412759,0.514019
0.434887,0.512689
0.446343,0.509557
0.470442,0.512106
0.475529,0.507383
0.493634,0.502226
0.500000,0.500304
0.494088,0.526051
0.500000,0.501600
0.500000,0.500274
0.500000,0.398553
0.500000,0.300304
0.500000,0.313091
0.500000,0.121020
0.500000,0.078354
0.500000,0.059647
0.500000,-0.037610
0.500000,-0.067440
0.500000,-0.225846
0.500000,-0.380511
0.500000,-0.504922
0.500000,-0.501476
0.500000,-0.499545
0.500000,-0.407316
0.500000,-0.502364
0.500000,-0.501031
0.500000,-0.501159
0.500000,-0.500963
0.500000,-0.494532
0.500000,-0.500729
0.500000,-0.500231
0.500000,-0.453179
0.500000,-0.394410
0.500000,-0.336070
0.500000,-0.237544
0.500000,-0.146551
0.500000,-0.107819
0.500000,-0.019453
0.500000,-0.149228
0.500000,-0.204832
0.500000,-0.219043
0.500000,-0.225469
0.500000,-0.220975
0.500000,-0.262664
0.500000,-0.173613
0.500000,-0.095439
0.500000,-0.045021
0.500000,-0.041246
0.500000,0.021124
0.500000,0.124563
0.500000,0.147186
0.500000,0.181802
0.500000,0.135589
0.500000,0.061150
0.500000,0.075933
0.500000,0.218786
0.500000,0.294133
0.500000,0.138276
0.500000,0.003520
0.500000,-0.185295
0.500000,-0.182425
0.500000,-0.199014
0.500000,-0.074642
0.500000,0.129803
0.500000,0.167020
0.500000,-0.052711
0.500000,-0.180540
0.500000,-0.342805
0.500000,-0.502826
0.500000,-0.503985
0.249588,-0.167751
0.380379,-0.095590
