frame,child_frame,odom_position_x,odom_position_y,odom_orientation_z,odom_orientation_w,odom_linear_x,odom_angular_z
/odom,/base_footprint,4.224302,-4.422852,0.536446,0.843935,0.000001,0.000526
/odom,/base_footprint,4.224302,-4.422853,0.536445,0.843935,-0.000005,-0.000372
/odom,/base_footprint,4.224239,-4.422987,0.537417,0.843317,-0.002955,0.083247
/odom,/base_footprint,4.223994,-4.423534,0.551009,0.834499,-0.004766,0.322347
/odom,/base_footprint,4.223912,-4.423731,0.563518,0.826104,-0.002204,0.442983
/odom,/base_footprint,4.223855,-4.423888,0.579729,0.814809,-0.001952,0.506509
/odom,/base_footprint,4.223803,-4.424051,0.600302,0.799773,-0.001637,0.512447
/odom,/base_footprint,4.223747,-4.424265,0.624506,0.781020,-0.001861,0.507891
/odom,/base_footprint,4.223718,-4.424410,0.640301,0.768124,-0.001902,0.510780
/odom,/base_footprint,4.223696,-4.424543,0.655949,0.754805,-0.001327,0.518763
/odom,/base_footprint,4.223675,-4.424747,0.682837,0.730571,-0.001639,0.513843
/odom,/base_footprint,4.223670,-4.424842,0.697639,0.716449,-0.001038,0.509536
/odom,/base_footprint,4.223652,-4.423724,0.715649,0.698460,0.040722,0.508000
/odom,/base_footprint,4.223125,-4.415033,0.736731,0.676186,0.112245,0.513878
/odom,/base_footprint,4.221991,-4.404537,0.750474,0.660900,0.160898,0.512881
/odom,/base_footprint,4.217728,-4.378846,0.773697,0.633556,0.204807,0.512426
/odom,/base_footprint,4.214059,-4.362384,0.786662,0.617384,0.212062,0.519347
/odom,/base_footprint,4.209701,-4.346048,0.799272,0.600970,0.210744,0.515806
/odom,/base_footprint,4.203211,-4.325603,0.814463,0.580216,0.218565,0.512841
/odom,/base_footprint,4.193805,-4.300893,0.832027,0.554735,0.221461,0.519134
/odom,/base_footprint,4.186309,-4.283916,0.843306,0.537434,0.239900,0.513986
/odom,/base_footprint,4.174951,-4.261139,0.856800,0.515649,0.287228,0.510593
/odom,/base_footprint,4.156640,-4.229032,0.872212,0.489128,0.317191,0.512511
/odom,/base_footprint,4.142535,-4.206995,0.882068,0.471123,0.332506,0.512890
/odom,/base_footprint,4.127541,-4.185545,0.891580,0.452864,0.320842,0.518482
/odom,/base_footprint,4.099133,-4.149503,0.907445,0.420172,0.331561,0.517590
/odom,/base_footprint,4.081314,-4.129362,0.915922,0.401355,0.340321,0.515002
/odom,/base_footprint,4.062737,-4.110013,0.923840,0.382780,0.318074,0.476626
/odom,/base_footprint,4.029061,-4.078555,0.936334,0.351110,0.366069,0.516389
/odom,/base_footprint,4.006440,-4.059624,0.943374,0.331731,0.372888,0.515427
/odom,/base_footprint,3.982300,-4.041062,0.950020,0.312188,0.388178,0.516480
/odom,/base_footprint,3.937110,-4.010239,0.960638,0.277804,0.402208,0.513240
/odom,/base_footprint,3.909051,-3.993331,0.966148,0.257988,0.413163,0.513499
/odom,/base_footprint,3.879856,-3.977336,0.971233,0.238131,0.429888,0.511346
/odom,/base_footprint,3.824389,-3.950893,0.979111,0.203325,0.446703,0.508485
/odom,/base_footprint,3.790571,-3.937035,0.983054,0.183316,0.467741,0.509441
/odom,/base_footprint,3.728021,-3.915406,0.988952,0.148235,0.477070,0.506863
/odom,/base_footprint,3.690477,-3.904718,0.991730,0.128342,0.490733,0.500039
/odom,/base_footprint,3.651942,-3.895397,0.994096,0.108504,0.500109,0.499203
/odom,/base_footprint,3.593248,-3.884279,0.996958,0.077944,0.494506,0.525093
/odom,/base_footprint,3.534019,-3.876829,0.998872,0.047478,0.499485,0.500165
/odom,/base_footprint,3.504089,-3.874430,0.999472,0.032498,0.500893,0.499360
/odom,/base_footprint,3.444115,-3.872282,0.999990,0.004435,0.499614,0.404425
/odom,/base_footprint,3.384104,-3.873090,0.999863,-0.016547,0.500414,0.300476
/odom,/base_footprint,3.354127,-3.874358,0.999667,-0.025802,0.499846,0.312571
/odom,/base_footprint,3.294283,-3.878524,0.999105,-0.042301,0.500309,0.189238
/odom,/base_footprint,3.244461,-3.883064,0.998862,-0.047703,0.500059,0.079013
/odom,/base_footprint,3.184770,-3.889031,0.998665,-0.051664,0.500010,0.060135
/odom,/base_footprint,3.144976,-3.893205,0.998647,-0.052007,0.500252,-0.033401
/odom,/base_footprint,3.095230,-3.898279,0.998786,-0.049257,0.499982,-0.067549
/odom,/base_footprint,3.055413,-3.902088,0.998968,-0.045423,0.500103,-0.150800
/odom,/base_footprint,2.995571,-3.906734,0.999545,-0.030158,0.500184,-0.351636
