tf_map_odom_tran_x,tf_map_odom_tran_y,tf_map_odom_tran_z,tf_map_odom_rot_x,tf_map_odom_rot_y,tf_map_odom_rot_z,tf_map_odom_rot_w
-0.085675,-0.144412,0.000000,0.000000,0.000000,0.012445,0.999923
-0.085675,-0.144412,0.000000,0.000000,0.000000,0.012445,0.999923
-0.085675,-0.144412,0.000000,0.000000,0.000000,0.012445,0.999923
-0.085675,-0.144412,0.000000,0.000000,0.000000,0.012445,0.999923
-0.085675,-0.144412,0.000000,0.000000,0.000000,0.012445,0.999923
-0.085675,-0.144412,0.000000,0.000000,0.000000,0.012445,0.999923
-0.088524,-0.148769,0.000000,0.000000,0.000000,0.012565,0.999921
-0.088524,-0.148769,0.000000,0.000000,0.000000,0.012565,0.999921
-0.088524,-0.148769,0.000000,0.000000,0.000000,0.012565,0.999921
-0.088524,-0.148769,0.000000,0.000000,0.000000,0.012565,0.999921
-0.082484,-0.146557,0.000000,0.000000,0.000000,0.011971,0.999928
-0.082484,-0.146557,0.000000,0.000000,0.000000,0.011971,0.999928
-0.082484,-0.146557,0.000000,0.000000,0.000000,0.011971,0.999928
-0.082484,-0.146557,0.000000,0.000000,0.000000,0.011971,0.999928
-0.077175,-0.144122,0.000000,0.000000,0.000000,0.011830,0.999930
-0.077175,-0.144122,0.000000,0.000000,0.000000,0.011830,0.999930
-0.077175,-0.144122,0.000000,0.000000,0.000000,0.011830,0.999930
-0.077175,-0.144122,0.000000,0.000000,0.000000,0.011830,0.999930
-0.078064,-0.151801,0.000000,0.000000,0.000000,0.012042,0.999927
-0.078064,-0.151801,0.000000,0.000000,0.000000,0.012042,0.999927
-0.078064,-0.151801,0.000000,0.000000,0.000000,0.012042,0.999927
-0.078064,-0.151801,0.000000,0.000000,0.000000,0.012042,0.999927
-0.078064,-0.151801,0.000000,0.000000,0.000000,0.012042,0.999927
-0.075798,-0.152360,0.000000,0.000000,0.000000,0.011834,0.999930
-0.075798,-0.152360,0.000000,0.000000,0.000000,0.011834,0.999930
-0.075798,-0.152360,0.000000,0.000000,0.000000,0.011834,0.999930
-0.075798,-0.152360,0.000000,0.000000,0.000000,0.011834,0.999930
-0.051050,-0.135765,0.000000,0.000000,0.000000,0.008901,0.999960
-0.051050,-0.135765,0.000000,0.000000,0.000000,0.008901,0.999960
-0.051050,-0.135765,0.000000,0.000000,0.000000,0.008901,0.999960
-0.051050,-0.135765,0.000000,0.000000,0.000000,0.008901,0.999960
-0.072499,-0.147860,0.000000,0.000000,0.000000,0.010786,0.999942
-0.072499,-0.147860,0.000000,0.000000,0.000000,0.010786,0.999942
-0.072499,-0.147860,0.000000,0.000000,0.000000,0.010786,0.999942
-0.066087,-0.146942,0.000000,0.000000,0.000000,0.010617,0.999944
-0.066087,-0.146942,0.000000,0.000000,0.000000,0.010617,0.999944
-0.066087,-0.146942,0.000000,0.000000,0.000000,0.010617,0.999944
-0.066087,-0.146942,0.000000,0.000000,0.000000,0.010617,0.999944
-0.066087,-0.146942,0.000000,0.000000,0.000000,0.010617,0.999944
-0.055392,-0.147054,0.000000,0.000000,0.000000,0.010205,0.999948
-0.055392,-0.147054,0.000000,0.000000,0.000000,0.010205,0.999948
-0.055392,-0.147054,0.000000,0.000000,0.000000,0.010205,0.999948
-0.055392,-0.147054,0.000000,0.000000,0.000000,0.010205,0.999948
-0.033216,-0.139076,0.000000,0.000000,0.000000,0.008777,0.999961
-0.033216,-0.139076,0.000000,0.000000,0.000000,0.008777,0.999961
-0.033216,-0.139076,0.000000,0.000000,0.000000,0.008777,0.999961
-0.033216,-0.139076,0.000000,0.000000,0.000000,0.008777,0.999961
-0.022750,-0.133305,0.000000,0.000000,0.000000,0.007936,0.999969
-0.022750,-0.133305,0.000000,0.000000,0.000000,0.007936,0.999969
-0.022750,-0.133305,0.000000,0.000000,0.000000,0.007936,0.999969
-0.022750,-0.133305,0.000000,0.000000,0.000000,0.007936,0.999969
-0.022750,-0.133305,0.000000,0.000000,0.000000,0.007936,0.999969
-0.028677,-0.126271,0.000000,0.000000,0.000000,0.007151,0.999974
-0.028677,-0.126271,0.000000,0.000000,0.000000,0.007151,0.999974
-0.028677,-0.126271,0.000000,0.000000,0.000000,0.007151,0.999974
-0.028677,-0.126271,0.000000,0.000000,0.000000,0.007151,0.999974
-0.013872,-0.121973,0.000000,0.000000,0.000000,0.005957,0.999982
-0.013872,-0.121973,0.000000,0.000000,0.000000,0.005957,0.999982
-0.013872,-0.121973,0.000000,0.000000,0.000000,0.005957,0.999982
-0.013872,-0.121973,0.000000,0.000000,0.000000,0.005957,0.999982
-0.008896,-0.120040,0.000000,0.000000,0.000000,0.005443,0.999985
-0.008896,-0.120040,0.000000,0.000000,0.000000,0.005443,0.999985
-0.008896,-0.120040,0.000000,0.000000,0.000000,0.005443,0.999985
-0.023119,-0.119643,0.000000,0.000000,0.000000,0.006304,0.999980
-0.023119,-0.119643,0.000000,0.000000,0.000000,0.006304,0.999980
-0.023119,-0.119643,0.000000,0.000000,0.000000,0.006304,0.999980
-0.023119,-0.119643,0.000000,0.000000,0.000000,0.006304,0.999980
-0.023119,-0.119643,0.000000,0.000000,0.000000,0.006304,0.999980
-0.023119,-0.119643,0.000000,0.000000,0.000000,0.006304,0.999980
-0.022115,-0.108499,0.000000,0.000000,0.000000,0.005483,0.999985
-0.022115,-0.108499,0.000000,0.000000,0.000000,0.005483,0.999985
-0.022115,-0.108499,0.000000,0.000000,0.000000,0.005483,0.999985
-0.022115,-0.108499,0.000000,0.000000,0.000000,0.005483,0.999985
-0.022115,-0.108499,0.000000,0.000000,0.000000,0.005483,0.999985
-0.007607,-0.103057,0.000000,0.000000,0.000000,0.004802,0.999988
-0.007607,-0.103057,0.000000,0.000000,0.000000,0.004802,0.999988
-0.007607,-0.103057,0.000000,0.000000,0.000000,0.004802,0.999988
-0.007607,-0.103057,0.000000,0.000000,0.000000,0.004802,0.999988
-0.007607,-0.103057,0.000000,0.000000,0.000000,0.004802,0.999988
-0.007607,-0.103057,0.000000,0.000000,0.000000,0.004802,0.999988
-0.003975,-0.067626,0.000000,0.000000,0.000000,0.002396,0.999997
-0.003975,-0.067626,0.000000,0.000000,0.000000,0.002396,0.999997
-0.003975,-0.067626,0.000000,0.000000,0.000000,0.002396,0.999997
-0.003975,-0.067626,0.000000,0.000000,0.000000,0.002396,0.999997
-0.003975,-0.067626,0.000000,0.000000,0.000000,0.002396,0.999997
-0.003975,-0.067626,0.000000,0.000000,0.000000,0.002396,0.999997
0.005471,-0.062589,0.000000,0.000000,0.000000,0.002832,0.999996
0.005471,-0.062589,0.000000,0.000000,0.000000,0.002832,0.999996
0.005471,-0.062589,0.000000,0.000000,0.000000,0.002832,0.999996
0.005471,-0.062589,0.000000,0.000000,0.000000,0.002832,0.999996
0.005471,-0.062589,0.000000,0.000000,0.000000,0.002832,0.999996
0.005471,-0.062589,0.000000,0.000000,0.000000,0.002832,0.999996
0.005471,-0.062589,0.000000,0.000000,0.000000,0.002832,0.999996
0.020309,-0.052359,0.000000,0.000000,0.000000,0.001636,0.999999
0.020309,-0.052359,0.000000,0.000000,0.000000,0.001636,0.999999
0.020309,-0.052359,0.000000,0.000000,0.000000,0.001636,0.999999
0.020309,-0.052359,0.000000,0.000000,0.000000,0.001636,0.999999
0.020309,-0.052359,0.000000,0.000000,0.000000,0.001636,0.999999
0.010206,-0.041925,0.000000,0.000000,0.000000,0.002372,0.999997
0.010206,-0.041925,0.000000,0.000000,0.000000,0.002372,0.999997
0.010206,-0.041925,0.000000,0.000000,0.000000,0.002372,0.999997
0.010206,-0.041925,0.000000,0.000000,0.000000,0.002372,0.999997
0.010206,-0.041925,0.000000,0.000000,0.000000,0.002372,0.999997
0.000824,-0.027523,0.000000,0.000000,0.000000,0.003102,0.999995
0.000824,-0.027523,0.000000,0.000000,0.000000,0.003102,0.999995
0.000824,-0.027523,0.000000,0.000000,0.000000,0.003102,0.999995
0.000824,-0.027523,0.000000,0.000000,0.000000,0.003102,0.999995
0.000824,-0.027523,0.000000,0.000000,0.000000,0.003102,0.999995
0.000824,-0.027523,0.000000,0.000000,0.000000,0.003102,0.999995
0.000824,-0.027523,0.000000,0.000000,0.000000,0.003102,0.999995
-0.000255,-0.007791,0.000000,0.000000,0.000000,0.001327,0.999999
-0.000255,-0.007791,0.000000,0.000000,0.000000,0.001327,0.999999
-0.000255,-0.007791,0.000000,0.000000,0.000000,0.001327,0.999999
-0.000255,-0.007791,0.000000,0.000000,0.000000,0.001327,0.999999
-0.000255,-0.007791,0.000000,0.000000,0.000000,0.001327,0.999999
-0.005903,0.002958,0.000000,0.000000,0.000000,0.000803,1.000000
-0.005903,0.002958,0.000000,0.000000,0.000000,0.000803,1.000000
-0.005903,0.002958,0.000000,0.000000,0.000000,0.000803,1.000000
-0.005903,0.002958,0.000000,0.000000,0.000000,0.000803,1.000000
-0.005135,0.004865,0.000000,0.000000,0.000000,0.001009,0.999999
-0.005135,0.004865,0.000000,0.000000,0.000000,0.001009,0.999999
-0.005135,0.004865,0.000000,0.000000,0.000000,0.001009,0.999999
-0.005135,0.004865,0.000000,0.000000,0.000000,0.001009,0.999999
-0.005135,0.004865,0.000000,0.000000,0.000000,0.001009,0.999999
-0.005135,0.004865,0.000000,0.000000,0.000000,0.001009,0.999999
-0.005135,0.004865,0.000000,0.000000,0.000000,0.001009,0.999999
-0.005135,0.004865,0.000000,0.000000,0.000000,0.001009,0.999999
-0.005135,0.004865,0.000000,0.000000,0.000000,0.001009,0.999999
0.001893,0.007047,0.000000,0.000000,0.000000,0.000065,1.000000
0.001893,0.007047,0.000000,0.000000,0.000000,0.000065,1.000000
